Date,MCK
2004-04-30,32.860001000000004
2004-05-03,33.450001
2004-05-04,33.919998
2004-05-05,33.759997999999996
2004-05-06,33.950001
2004-05-07,33.200001
2004-05-10,32.459998999999996
2004-05-11,32.400002
2004-05-12,32.860001000000004
2004-05-13,33.5
2004-05-14,33.950001
2004-05-17,33.740002000000004
2004-05-18,33.610001000000004
2004-05-19,33.900002
2004-05-20,33.360001000000004
2004-05-21,33.610001000000004
2004-05-24,33.459998999999996
2004-05-25,34.939999
2004-05-26,34.849998
2004-05-27,34.27
2004-05-28,34.400002
2004-06-01,34.41
2004-06-02,34.299999
2004-06-03,33.869999
2004-06-04,33.990002000000004
2004-06-07,34.740002000000004
2004-06-08,34.720001
2004-06-09,34.84
2004-06-10,34.950001
2004-06-14,34.779999
2004-06-15,35.130001
2004-06-16,35.27
2004-06-17,35.799999
2004-06-18,35.16
2004-06-21,35.0
2004-06-22,34.459998999999996
2004-06-23,34.490002000000004
2004-06-24,34.220001
2004-06-25,33.919998
2004-06-28,33.5
2004-06-29,34.25
2004-06-30,34.330002
2004-07-01,30.959999
2004-07-02,30.49
2004-07-06,30.27
2004-07-07,30.639999
2004-07-08,30.110001
2004-07-09,29.65
2004-07-12,29.58
2004-07-13,29.76
2004-07-14,29.790001
2004-07-15,30.040001
2004-07-16,30.41
2004-07-19,30.450001
2004-07-20,31.99
2004-07-21,31.9
2004-07-22,32.25
2004-07-23,32.099998
2004-07-26,31.780001000000002
2004-07-27,31.379998999999998
2004-07-28,31.379998999999998
2004-07-29,31.879998999999998
2004-07-30,32.169998
2004-08-02,32.080002
2004-08-03,31.34
2004-08-04,31.370001000000002
2004-08-05,30.6
2004-08-06,30.18
2004-08-09,29.950001
2004-08-10,30.0
2004-08-11,30.450001
2004-08-12,30.040001
2004-08-13,29.219998999999998
2004-08-16,29.969998999999998
2004-08-17,30.1
2004-08-18,30.74
2004-08-19,30.49
2004-08-20,30.73
2004-08-23,30.67
2004-08-24,30.860001
2004-08-25,31.639999
2004-08-26,31.4
2004-08-27,31.530001000000002
2004-08-30,31.0
2004-08-31,30.950001
2004-09-01,30.74
2004-09-02,31.43
2004-09-03,31.450001
2004-09-07,31.83
2004-09-08,26.98
2004-09-09,27.379998999999998
2004-09-10,27.290001
2004-09-13,27.68
2004-09-14,28.309998999999998
2004-09-15,27.6
2004-09-16,27.82
2004-09-17,27.6
2004-09-20,27.450001
2004-09-21,27.73
2004-09-22,26.9
2004-09-23,27.24
2004-09-24,27.389999
2004-09-27,26.889999
2004-09-28,26.889999
2004-09-29,26.379998999999998
2004-09-30,25.65
2004-10-01,26.0
2004-10-04,25.48
2004-10-05,25.450001
2004-10-06,25.58
2004-10-07,24.66
2004-10-08,24.440001000000002
2004-10-11,24.82
2004-10-12,24.9
2004-10-13,24.799999
2004-10-14,24.4
2004-10-15,24.34
2004-10-18,24.58
2004-10-19,24.02
2004-10-20,23.66
2004-10-21,22.98
2004-10-22,24.98
2004-10-25,24.799999
2004-10-26,25.379998999999998
2004-10-27,26.940001000000002
2004-10-28,26.85
2004-10-29,26.66
2004-11-01,26.719998999999998
2004-11-02,27.01
2004-11-03,27.540001
2004-11-04,27.780001000000002
2004-11-05,27.98
2004-11-08,28.49
2004-11-09,28.950001
2004-11-10,29.52
2004-11-11,29.700001
2004-11-12,29.6
2004-11-15,29.77
2004-11-16,29.4
2004-11-17,29.07
2004-11-18,28.879998999999998
2004-11-19,28.440001000000002
2004-11-22,28.870001000000002
2004-11-23,28.950001
2004-11-24,28.99
2004-11-26,29.17
2004-11-29,29.200001
2004-11-30,29.549999
2004-12-01,29.879998999999998
2004-12-02,30.4
2004-12-03,30.32
2004-12-06,31.16
2004-12-07,31.040001
2004-12-08,31.879998999999998
2004-12-09,31.799999
2004-12-10,32.0
2004-12-13,32.470001
2004-12-14,32.459998999999996
2004-12-15,32.509997999999996
2004-12-16,32.389998999999996
2004-12-17,31.9
2004-12-20,32.130001
2004-12-21,32.549999
2004-12-22,31.0
2004-12-23,30.549999
2004-12-27,30.91
2004-12-28,31.25
2004-12-29,31.4
2004-12-30,31.620001000000002
2004-12-31,31.459999
2005-01-03,31.07
2005-01-04,30.67
2005-01-05,30.66
2005-01-06,31.17
2005-01-07,30.879998999999998
2005-01-10,31.299999
2005-01-11,31.23
2005-01-12,31.24
2005-01-13,31.530001000000002
2005-01-14,31.01
2005-01-18,31.25
2005-01-19,30.360001
2005-01-20,31.0
2005-01-21,30.85
2005-01-24,30.85
2005-01-25,30.26
2005-01-26,30.4
2005-01-27,30.34
2005-01-28,33.540001000000004
2005-01-31,34.490002000000004
2005-02-01,35.529999
2005-02-02,35.919998
2005-02-03,36.599998
2005-02-04,36.299999
2005-02-07,36.380001
2005-02-08,36.91
2005-02-09,36.279999
2005-02-10,36.119999
2005-02-11,36.34
2005-02-14,36.389998999999996
2005-02-15,36.110001000000004
2005-02-16,36.580002
2005-02-17,36.709998999999996
2005-02-18,36.77
2005-02-22,36.41
2005-02-23,36.970001
2005-02-24,37.360001000000004
2005-02-25,37.790001000000004
2005-02-28,37.34
2005-03-01,37.900002
2005-03-02,37.25
2005-03-03,37.18
2005-03-04,38.200001
2005-03-07,38.41
2005-03-08,38.25
2005-03-09,37.959998999999996
2005-03-10,37.830002
2005-03-11,37.599998
2005-03-14,37.990002000000004
2005-03-15,36.959998999999996
2005-03-16,36.830002
2005-03-17,37.23
2005-03-18,37.060001
2005-03-21,37.150002
2005-03-22,37.400002
2005-03-23,38.150002
2005-03-24,38.049999
2005-03-28,36.16
2005-03-29,36.279999
2005-03-30,37.619999
2005-03-31,37.75
2005-04-01,37.860001000000004
2005-04-04,39.389998999999996
2005-04-05,38.77
2005-04-06,38.990002000000004
2005-04-07,38.959998999999996
2005-04-08,38.150002
2005-04-11,38.540001000000004
2005-04-12,38.75
2005-04-13,37.900002
2005-04-14,37.889998999999996
2005-04-15,37.299999
2005-04-18,35.900002
2005-04-19,36.16
2005-04-20,35.369999
2005-04-21,35.700001
2005-04-22,35.080002
2005-04-25,35.650002
2005-04-26,36.049999
2005-04-27,36.349998
2005-04-28,36.0
2005-04-29,37.0
2005-05-02,37.0
2005-05-03,36.540001000000004
2005-05-04,36.779999
2005-05-05,37.799999
2005-05-06,38.040001000000004
2005-05-09,38.369999
2005-05-10,38.5
2005-05-11,38.509997999999996
2005-05-12,37.869999
2005-05-13,37.68
2005-05-16,38.189999
2005-05-17,38.84
2005-05-18,39.349998
2005-05-19,39.41
2005-05-20,38.939999
2005-05-23,39.389998999999996
2005-05-24,39.400002
2005-05-25,39.450001
2005-05-26,40.02
2005-05-27,40.25
2005-05-31,40.27
2005-06-01,40.240002000000004
2005-06-02,40.169998
2005-06-03,40.200001
2005-06-06,40.610001000000004
2005-06-07,40.860001000000004
2005-06-08,40.509997999999996
2005-06-09,40.650002
2005-06-10,40.25
2005-06-13,42.799999
2005-06-14,43.029999
2005-06-15,42.700001
2005-06-16,42.93
2005-06-17,42.799999
2005-06-20,43.439999
2005-06-21,43.790001000000004
2005-06-22,43.59
2005-06-23,43.470001
2005-06-24,43.290001000000004
2005-06-27,42.389998999999996
2005-06-28,43.259997999999996
2005-06-29,44.48
2005-06-30,44.790001000000004
2005-07-01,44.900002
2005-07-05,44.860001000000004
2005-07-06,44.299999
2005-07-07,44.07
2005-07-08,44.549999
2005-07-11,45.209998999999996
2005-07-12,44.799999
2005-07-13,45.02
2005-07-14,45.34
2005-07-15,45.220001
2005-07-18,45.75
2005-07-19,45.549999
2005-07-20,46.0
2005-07-21,45.049999
2005-07-22,44.57
2005-07-25,44.110001000000004
2005-07-26,44.82
2005-07-27,45.02
2005-07-28,45.400002
2005-07-29,45.0
2005-08-01,45.009997999999996
2005-08-02,46.41
2005-08-03,46.400002
2005-08-04,46.560001
2005-08-05,46.599998
2005-08-08,46.560001
2005-08-09,47.049999
2005-08-10,47.509997999999996
2005-08-11,47.5
2005-08-12,46.970001
2005-08-15,46.810001
2005-08-16,46.529999
2005-08-17,46.849998
2005-08-18,46.32
2005-08-19,46.049999
2005-08-22,46.18
2005-08-23,45.93
2005-08-24,45.470001
2005-08-25,45.529999
2005-08-26,45.619999
2005-08-29,45.5
2005-08-30,45.790001000000004
2005-08-31,46.669998
2005-09-01,46.450001
2005-09-02,46.27
2005-09-06,46.259997999999996
2005-09-07,46.0
2005-09-08,46.02
2005-09-09,45.0
2005-09-12,45.169998
2005-09-13,45.279999
2005-09-14,45.52
2005-09-15,46.220001
2005-09-16,46.470001
2005-09-19,46.16
2005-09-20,45.689999
2005-09-21,45.610001000000004
2005-09-22,45.75
2005-09-23,45.790001000000004
2005-09-26,45.919998
2005-09-27,46.009997999999996
2005-09-28,47.18
2005-09-29,47.43
2005-09-30,47.450001
2005-10-03,47.720001
2005-10-04,47.48
2005-10-05,46.380001
2005-10-06,46.43
2005-10-07,45.599998
2005-10-10,44.810001
2005-10-11,44.09
2005-10-12,43.68
2005-10-13,43.529999
2005-10-14,44.139998999999996
2005-10-17,44.169998
2005-10-18,43.880001
2005-10-19,44.389998999999996
2005-10-20,43.93
2005-10-21,43.869999
2005-10-24,44.5
2005-10-25,44.16
2005-10-26,43.900002
2005-10-27,43.830002
2005-10-28,45.189999
2005-10-31,45.43
2005-11-01,45.419998
2005-11-02,45.709998999999996
2005-11-03,45.740002000000004
2005-11-04,45.07
2005-11-07,45.779999
2005-11-08,45.599998
2005-11-09,45.5
2005-11-10,45.130001
2005-11-11,45.849998
2005-11-14,46.59
2005-11-15,47.049999
2005-11-16,47.400002
2005-11-17,48.150002
2005-11-18,48.380001
2005-11-21,48.950001
2005-11-22,49.0
2005-11-23,49.509997999999996
2005-11-25,50.130001
2005-11-28,49.639998999999996
2005-11-29,50.59
2005-11-30,50.299999
2005-12-01,50.400002
2005-12-02,50.34
2005-12-05,50.299999
2005-12-06,51.41
2005-12-07,51.040001000000004
2005-12-08,52.040001000000004
2005-12-09,51.93
2005-12-12,52.5
2005-12-13,52.68
2005-12-14,52.5
2005-12-15,52.169998
2005-12-16,52.209998999999996
2005-12-19,51.25
2005-12-20,51.349998
2005-12-21,51.16
2005-12-22,52.459998999999996
2005-12-23,52.130001
2005-12-27,51.919998
2005-12-28,52.470001
2005-12-29,52.32
2005-12-30,51.59
2006-01-03,53.0
2006-01-04,53.830002
2006-01-05,53.919998
2006-01-06,53.299999
2006-01-09,51.849998
2006-01-10,51.82
2006-01-11,51.23
2006-01-12,51.360001000000004
2006-01-13,51.150002
2006-01-17,51.810001
2006-01-18,52.32
2006-01-19,52.779999
2006-01-20,51.009997999999996
2006-01-23,49.939999
2006-01-24,49.98
2006-01-25,51.080002
2006-01-26,52.130001
2006-01-27,53.799999
2006-01-30,52.549999
2006-01-31,53.0
2006-02-01,53.599998
2006-02-02,53.189999
2006-02-03,53.82
2006-02-06,52.759997999999996
2006-02-07,52.73
2006-02-08,53.490002000000004
2006-02-09,53.389998999999996
2006-02-10,53.150002
2006-02-13,53.59
2006-02-14,54.380001
2006-02-15,54.240002000000004
2006-02-16,54.650002
2006-02-17,54.599998
2006-02-21,53.59
2006-02-22,53.75
2006-02-23,53.990002000000004
2006-02-24,53.599998
2006-02-27,54.0
2006-02-28,54.130001
2006-03-01,54.77
2006-03-02,54.419998
2006-03-03,53.740002000000004
2006-03-06,53.349998
2006-03-07,53.540001000000004
2006-03-08,53.77
2006-03-09,53.02
2006-03-10,53.880001
2006-03-13,52.959998999999996
2006-03-14,53.299999
2006-03-15,53.619999
2006-03-16,53.689999
2006-03-17,53.52
2006-03-20,54.330002
2006-03-21,54.240002000000004
2006-03-22,53.849998
2006-03-23,52.799999
2006-03-24,52.630001
2006-03-27,51.849998
2006-03-28,51.580002
2006-03-29,52.299999
2006-03-30,52.310001
2006-03-31,52.130001
2006-04-03,52.57
2006-04-04,52.639998999999996
2006-04-05,52.450001
2006-04-06,51.900002
2006-04-07,51.220001
2006-04-10,52.150002
2006-04-11,51.240002000000004
2006-04-12,51.82
2006-04-13,51.400002
2006-04-17,51.259997999999996
2006-04-18,51.669998
2006-04-19,50.360001000000004
2006-04-20,50.150002
2006-04-21,49.610001000000004
2006-04-24,49.099998
2006-04-25,49.0
2006-04-26,48.080002
2006-04-27,48.360001000000004
2006-04-28,48.59
2006-05-01,47.759997999999996
2006-05-02,48.09
2006-05-03,47.41
2006-05-04,47.259997999999996
2006-05-05,48.880001
2006-05-08,48.84
2006-05-09,48.689999
2006-05-10,48.360001000000004
2006-05-11,47.950001
2006-05-12,47.799999
2006-05-15,49.279999
2006-05-16,49.369999
2006-05-17,48.799999
2006-05-18,48.630001
2006-05-19,48.610001000000004
2006-05-22,48.369999
2006-05-23,47.970001
2006-05-24,48.009997999999996
2006-05-25,48.59
2006-05-26,48.740002000000004
2006-05-30,48.41
2006-05-31,49.5
2006-06-01,50.52
2006-06-02,49.799999
2006-06-05,48.639998999999996
2006-06-06,48.099998
2006-06-07,47.869999
2006-06-08,46.25
2006-06-09,45.66
2006-06-12,45.580002
2006-06-13,45.0
2006-06-14,45.59
2006-06-15,46.59
2006-06-16,45.849998
2006-06-19,45.34
2006-06-20,45.580002
2006-06-21,46.34
2006-06-22,45.41
2006-06-23,45.709998999999996
2006-06-26,46.779999
2006-06-27,46.700001
2006-06-28,46.619999
2006-06-29,46.959998999999996
2006-06-30,47.279999
2006-07-03,46.869999
2006-07-05,46.48
2006-07-06,46.549999
2006-07-07,47.16
2006-07-10,46.939999
2006-07-11,47.299999
2006-07-12,47.080002
2006-07-13,46.290001000000004
2006-07-14,45.669998
2006-07-17,45.900002
2006-07-18,46.02
2006-07-19,48.200001
2006-07-20,48.0
2006-07-21,49.41
2006-07-24,50.380001
2006-07-25,50.380001
2006-07-26,50.27
2006-07-27,49.759997999999996
2006-07-28,51.150002
2006-07-31,50.389998999999996
2006-08-01,50.509997999999996
2006-08-02,51.380001
2006-08-03,51.34
2006-08-04,51.18
2006-08-07,51.07
2006-08-08,51.130001
2006-08-09,50.68
2006-08-10,51.41
2006-08-11,51.099998
2006-08-14,51.169998
2006-08-15,51.41
2006-08-16,51.720001
2006-08-17,52.0
2006-08-18,52.080002
2006-08-21,51.419998
2006-08-22,51.599998
2006-08-23,51.369999
2006-08-24,51.52
2006-08-25,51.380001
2006-08-28,51.349998
2006-08-29,51.310001
2006-08-30,51.0
2006-08-31,50.799999
2006-09-01,51.84
2006-09-05,51.860001000000004
2006-09-06,52.830002
2006-09-07,53.0
2006-09-08,53.490002000000004
2006-09-11,54.810001
2006-09-12,54.91
2006-09-13,54.139998999999996
2006-09-14,54.41
2006-09-15,54.130001
2006-09-18,54.259997999999996
2006-09-19,54.700001
2006-09-20,53.959998999999996
2006-09-21,52.970001
2006-09-22,52.450001
2006-09-25,52.880001
2006-09-26,52.529999
2006-09-27,52.57
2006-09-28,53.049999
2006-09-29,52.720001
2006-10-02,53.470001
2006-10-03,53.740002000000004
2006-10-04,53.299999
2006-10-05,53.18
2006-10-06,50.540001000000004
2006-10-09,50.970001
2006-10-10,50.279999
2006-10-11,50.0
2006-10-12,50.099998
2006-10-13,49.849998
2006-10-16,50.310001
2006-10-17,50.360001000000004
2006-10-18,50.41
2006-10-19,51.099998
2006-10-20,51.369999
2006-10-23,51.82
2006-10-24,52.119999
2006-10-25,51.080002
2006-10-26,50.139998999999996
2006-10-27,50.900002
2006-10-30,50.689999
2006-10-31,50.09
2006-11-01,48.990002000000004
2006-11-02,49.650002
2006-11-03,48.52
2006-11-06,49.689999
2006-11-07,50.77
2006-11-08,50.419998
2006-11-09,49.970001
2006-11-10,49.41
2006-11-13,49.990002000000004
2006-11-14,49.950001
2006-11-15,50.0
2006-11-16,50.720001
2006-11-17,49.549999
2006-11-20,49.150002
2006-11-21,48.0
2006-11-22,48.540001000000004
2006-11-24,48.18
2006-11-27,48.32
2006-11-28,48.5
2006-11-29,48.950001
2006-11-30,49.400002
2006-12-01,49.23
2006-12-04,49.330002
2006-12-05,49.110001000000004
2006-12-06,50.0
2006-12-07,49.41
2006-12-08,48.959998999999996
2006-12-11,50.150002
2006-12-12,50.59
2006-12-13,50.880001
2006-12-14,51.330002
2006-12-15,51.18
2006-12-18,51.130001
2006-12-19,50.759997999999996
2006-12-20,51.099998
2006-12-21,50.959998999999996
2006-12-22,50.720001
2006-12-26,50.950001
2006-12-27,51.02
2006-12-28,50.830002
2006-12-29,50.700001
2007-01-03,51.43
2007-01-04,51.299999
2007-01-05,51.310001
2007-01-08,51.66
2007-01-09,51.130001
2007-01-10,51.849998
2007-01-11,52.630001
2007-01-12,54.419998
2007-01-16,54.709998999999996
2007-01-17,55.32
2007-01-18,55.18
2007-01-19,55.130001
2007-01-22,54.330002
2007-01-23,54.459998999999996
2007-01-24,55.169998
2007-01-25,55.369999
2007-01-26,55.939999
2007-01-29,55.580002
2007-01-30,55.5
2007-01-31,55.75
2007-02-01,55.990002000000004
2007-02-02,55.77
2007-02-05,56.02
2007-02-06,55.810001
2007-02-07,55.57
2007-02-08,55.650002
2007-02-09,55.709998999999996
2007-02-12,55.610001000000004
2007-02-13,56.209998999999996
2007-02-14,56.310001
2007-02-15,56.950001
2007-02-16,57.220001
2007-02-20,57.48
2007-02-21,57.439999
2007-02-22,57.189999
2007-02-23,57.389998999999996
2007-02-26,57.130001
2007-02-27,56.060001
2007-02-28,55.720001
2007-03-01,55.360001000000004
2007-03-02,54.650002
2007-03-05,54.009997999999996
2007-03-06,55.09
2007-03-07,55.110001000000004
2007-03-08,55.880001
2007-03-09,56.07
2007-03-12,56.34
2007-03-13,54.419998
2007-03-14,54.810001
2007-03-15,55.009997999999996
2007-03-16,55.23
2007-03-19,56.599998
2007-03-20,56.650002
2007-03-21,57.459998999999996
2007-03-22,57.189999
2007-03-23,57.82
2007-03-26,57.919998
2007-03-27,58.5
2007-03-28,58.82
2007-03-29,58.130001
2007-03-30,58.540001000000004
2007-04-02,59.0
2007-04-03,59.060001
2007-04-04,58.470001
2007-04-05,58.919998
2007-04-09,58.560001
2007-04-10,58.48
2007-04-11,58.73
2007-04-12,59.009997999999996
2007-04-13,59.57
2007-04-16,59.91
2007-04-17,59.630001
2007-04-18,60.02
2007-04-19,60.040001000000004
2007-04-20,60.220001
2007-04-23,60.48
2007-04-24,60.77
2007-04-25,60.630001
2007-04-26,58.98
2007-04-27,58.240002000000004
2007-04-30,58.830002
2007-05-01,59.119999
2007-05-02,59.41
2007-05-03,59.41
2007-05-04,60.0
2007-05-07,59.77
2007-05-08,60.599998
2007-05-09,59.779999
2007-05-10,59.009997999999996
2007-05-11,59.68
2007-05-14,60.669998
2007-05-15,60.509997999999996
2007-05-16,61.009997999999996
2007-05-17,61.450001
2007-05-18,61.919998
2007-05-21,62.439999
2007-05-22,62.209998999999996
2007-05-23,62.860001000000004
2007-05-24,62.529999
2007-05-25,62.360001000000004
2007-05-29,62.549999
2007-05-30,62.880001
2007-05-31,63.130001
2007-06-01,63.709998999999996
2007-06-04,63.619999
2007-06-05,62.220001
2007-06-06,62.060001
2007-06-07,61.09
2007-06-08,61.880001
2007-06-11,61.52
2007-06-12,61.150002
2007-06-13,61.330002
2007-06-14,61.040001000000004
2007-06-15,60.759997999999996
2007-06-18,59.869999
2007-06-19,60.259997999999996
2007-06-20,58.52
2007-06-21,58.990002000000004
2007-06-22,58.099998
2007-06-25,58.490002000000004
2007-06-26,59.02
2007-06-27,60.139998999999996
2007-06-28,60.43
2007-06-29,59.639998999999996
2007-07-02,59.599998
2007-07-03,60.0
2007-07-05,60.07
2007-07-06,59.619999
2007-07-09,58.950001
2007-07-10,58.02
2007-07-11,59.200001
2007-07-12,60.5
2007-07-13,60.5
2007-07-16,60.200001
2007-07-17,60.73
2007-07-18,59.169998
2007-07-19,59.27
2007-07-20,58.360001000000004
2007-07-23,58.970001
2007-07-24,58.52
2007-07-25,58.810001
2007-07-26,57.810001
2007-07-27,55.950001
2007-07-30,57.279999
2007-07-31,57.759997999999996
2007-08-01,58.619999
2007-08-02,59.169998
2007-08-03,58.560001
2007-08-06,61.66
2007-08-07,59.98
2007-08-08,59.93
2007-08-09,56.0
2007-08-10,56.049999
2007-08-13,57.09
2007-08-14,56.09
2007-08-15,56.549999
2007-08-16,56.919998
2007-08-17,58.389998999999996
2007-08-20,57.43
2007-08-21,58.459998999999996
2007-08-22,58.84
2007-08-23,58.490002000000004
2007-08-24,59.240002000000004
2007-08-27,59.0
2007-08-28,58.360001000000004
2007-08-29,58.25
2007-08-30,57.759997999999996
2007-08-31,57.209998999999996
2007-09-04,57.279999
2007-09-05,56.689999
2007-09-06,55.139998999999996
2007-09-07,54.880001
2007-09-10,54.849998
2007-09-11,55.68
2007-09-12,55.02
2007-09-13,55.779999
2007-09-14,54.189999
2007-09-17,53.68
2007-09-18,56.029999
2007-09-19,56.509997999999996
2007-09-20,56.43
2007-09-21,55.779999
2007-09-24,56.23
2007-09-25,56.459998999999996
2007-09-26,57.630001
2007-09-27,57.68
2007-09-28,58.790001000000004
2007-10-01,58.029999
2007-10-02,58.369999
2007-10-03,58.580002
2007-10-04,59.299999
2007-10-05,59.700001
2007-10-08,59.220001
2007-10-09,59.860001000000004
2007-10-10,60.549999
2007-10-11,59.799999
2007-10-12,59.099998
2007-10-15,58.830002
2007-10-16,57.939999
2007-10-17,58.439999
2007-10-18,58.299999
2007-10-19,57.380001
2007-10-22,57.049999
2007-10-23,57.799999
2007-10-24,56.720001
2007-10-25,57.549999
2007-10-26,58.459998999999996
2007-10-29,57.990002000000004
2007-10-30,58.549999
2007-10-31,66.099998
2007-11-01,64.269997
2007-11-02,64.400002
2007-11-05,64.82
2007-11-06,64.910004
2007-11-07,63.41
2007-11-08,64.5
2007-11-09,63.830002
2007-11-12,63.759997999999996
2007-11-13,64.529999
2007-11-14,63.740002000000004
2007-11-15,64.790001
2007-11-16,66.83000200000001
2007-11-19,66.160004
2007-11-20,66.529999
2007-11-21,66.110001
2007-11-23,67.0
2007-11-26,66.849998
2007-11-27,66.660004
2007-11-28,67.059998
2007-11-29,66.519997
2007-11-30,66.730003
2007-12-03,65.58000200000001
2007-12-04,65.550003
2007-12-05,66.370003
2007-12-06,65.510002
2007-12-07,66.370003
2007-12-10,65.889999
2007-12-11,64.08000200000001
2007-12-12,64.83000200000001
2007-12-13,63.990002000000004
2007-12-14,63.209998999999996
2007-12-17,63.790001000000004
2007-12-18,64.550003
2007-12-19,64.790001
2007-12-20,65.199997
2007-12-21,65.940002
2007-12-24,66.709999
2007-12-26,66.699997
2007-12-27,66.739998
2007-12-28,65.940002
2007-12-31,65.510002
2008-01-02,63.91
2008-01-03,63.939999
2008-01-04,63.25
2008-01-07,64.599998
2008-01-08,66.08000200000001
2008-01-09,67.730003
2008-01-10,67.370003
2008-01-11,67.800003
2008-01-14,67.099998
2008-01-15,65.620003
2008-01-16,67.91999799999999
2008-01-17,66.629997
2008-01-18,64.800003
2008-01-22,63.049999
2008-01-23,63.349998
2008-01-24,62.41
2008-01-25,60.400002
2008-01-28,60.139998999999996
2008-01-29,62.25
2008-01-30,63.259997999999996
2008-01-31,62.84
2008-02-01,61.41
2008-02-04,61.82
2008-02-05,59.82
2008-02-06,57.639998999999996
2008-02-07,57.700001
2008-02-08,57.68
2008-02-11,57.709998999999996
2008-02-12,57.91
2008-02-13,57.810001
2008-02-14,58.240002000000004
2008-02-15,58.560001
2008-02-19,59.080002
2008-02-20,59.5
2008-02-21,59.02
2008-02-22,59.889998999999996
2008-02-25,61.139998999999996
2008-02-26,60.75
2008-02-27,60.73
2008-02-28,59.970001
2008-02-29,58.759997999999996
2008-03-03,58.799999
2008-03-04,57.990002000000004
2008-03-05,58.919998
2008-03-06,58.0
2008-03-07,57.400002
2008-03-10,55.720001
2008-03-11,55.299999
2008-03-12,55.150002
2008-03-13,52.959998999999996
2008-03-14,52.889998999999996
2008-03-17,52.049999
2008-03-18,54.25
2008-03-19,54.439999
2008-03-20,55.240002000000004
2008-03-24,53.709998999999996
2008-03-25,51.84
2008-03-26,52.549999
2008-03-27,52.299999
2008-03-28,51.66
2008-03-31,52.369999
2008-04-01,53.869999
2008-04-02,53.200001
2008-04-03,52.810001
2008-04-04,54.299999
2008-04-07,53.009997999999996
2008-04-08,53.02
2008-04-09,53.91
2008-04-10,52.720001
2008-04-11,52.380001
2008-04-14,51.959998999999996
2008-04-15,52.040001000000004
2008-04-16,52.689999
2008-04-17,52.93
2008-04-18,54.529999
2008-04-21,54.099998
2008-04-22,52.68
2008-04-23,53.389998999999996
2008-04-24,54.639998999999996
2008-04-25,54.5
2008-04-28,53.650002
2008-04-29,53.049999
2008-04-30,52.119999
2008-05-01,53.84
2008-05-02,54.299999
2008-05-05,54.09
2008-05-06,58.25
2008-05-07,57.360001000000004
2008-05-08,57.349998
2008-05-09,57.369999
2008-05-12,57.84
2008-05-13,58.150002
2008-05-14,58.59
2008-05-15,58.779999
2008-05-16,58.57
2008-05-19,58.389998999999996
2008-05-20,57.889998999999996
2008-05-21,57.0
2008-05-22,57.98
2008-05-23,57.220001
2008-05-27,57.610001000000004
2008-05-28,57.5
2008-05-29,57.560001
2008-05-30,57.650002
2008-06-02,57.360001000000004
2008-06-03,57.529999
2008-06-04,57.810001
2008-06-05,58.07
2008-06-06,57.02
2008-06-09,56.790001000000004
2008-06-10,56.400002
2008-06-11,55.009997999999996
2008-06-12,55.549999
2008-06-13,56.009997999999996
2008-06-16,56.900002
2008-06-17,56.349998
2008-06-18,55.259997999999996
2008-06-19,56.049999
2008-06-20,57.09
2008-06-23,57.189999
2008-06-24,55.68
2008-06-25,56.84
2008-06-26,55.43
2008-06-27,56.709998999999996
2008-06-30,55.91
2008-07-01,54.849998
2008-07-02,54.91
2008-07-03,54.59
2008-07-07,54.240002000000004
2008-07-08,56.349998
2008-07-09,55.43
2008-07-10,55.639998999999996
2008-07-11,54.560001
2008-07-14,54.59
2008-07-15,53.810001
2008-07-16,53.59
2008-07-17,53.98
2008-07-18,53.610001000000004
2008-07-21,54.560001
2008-07-22,55.919998
2008-07-23,58.849998
2008-07-24,56.0
2008-07-25,56.32
2008-07-28,54.990002000000004
2008-07-29,55.470001
2008-07-30,55.759997999999996
2008-07-31,55.990002000000004
2008-08-01,55.990002000000004
2008-08-04,56.540001000000004
2008-08-05,57.459998999999996
2008-08-06,56.0
2008-08-07,54.950001
2008-08-08,57.02
2008-08-11,56.240002000000004
2008-08-12,55.950001
2008-08-13,56.27
2008-08-14,56.400002
2008-08-15,57.310001
2008-08-18,56.459998999999996
2008-08-19,56.540001000000004
2008-08-20,56.84
2008-08-21,57.34
2008-08-22,58.439999
2008-08-25,57.82
2008-08-26,57.970001
2008-08-27,58.02
2008-08-28,58.810001
2008-08-29,57.779999
2008-09-02,58.68
2008-09-03,58.66
2008-09-04,57.360001000000004
2008-09-05,56.919998
2008-09-08,58.290001000000004
2008-09-09,57.860001000000004
2008-09-10,57.900002
2008-09-11,57.93
2008-09-12,57.490002000000004
2008-09-15,56.630001
2008-09-16,56.990002000000004
2008-09-17,54.34
2008-09-18,55.27
2008-09-19,57.029999
2008-09-22,54.77
2008-09-23,54.27
2008-09-24,54.02
2008-09-25,54.810001
2008-09-26,55.310001
2008-09-29,52.32
2008-09-30,53.810001
2008-10-01,52.549999
2008-10-02,50.970001
2008-10-03,48.860001000000004
2008-10-06,44.490002000000004
2008-10-07,43.709998999999996
2008-10-08,43.799999
2008-10-09,40.709998999999996
2008-10-10,39.040001000000004
2008-10-13,45.299999
2008-10-14,45.130001
2008-10-15,43.0
2008-10-16,43.77
2008-10-17,44.830002
2008-10-20,45.93
2008-10-21,45.080002
2008-10-22,42.209998999999996
2008-10-23,41.48
2008-10-24,39.23
2008-10-27,36.880001
2008-10-28,39.900002
2008-10-29,35.610001000000004
2008-10-30,36.43
