Date,F
1995-08-16,10.401147
1995-08-17,10.309909
1995-08-18,10.309909
1995-08-21,10.355528
1995-08-22,10.355528
1995-08-23,10.538003999999999
1995-08-24,10.629242
1995-08-25,10.492385
1995-08-28,10.629242
1995-08-29,11.039814
1995-08-30,11.085433
1995-08-31,11.22229
1995-09-01,11.404766
1995-09-05,11.815338
1995-09-06,11.587242
1995-09-07,11.404766
1995-09-08,11.67848
1995-09-11,11.67848
1995-09-12,11.267909
1995-09-13,11.039814
1995-09-14,11.22229
1995-09-15,11.67848
1995-09-18,11.587242
1995-09-19,11.450385
1995-09-20,11.769719
1995-09-21,11.496004
1995-09-22,11.313528
1995-09-25,11.450385
1995-09-26,11.359147
1995-09-27,11.404766
1995-09-28,11.587242
1995-09-29,11.359147
1995-10-02,11.22229
1995-10-03,11.131052
1995-10-04,10.857337
1995-10-05,10.994195
1995-10-06,10.948576
1995-10-09,10.811717999999999
1995-10-10,10.766099
1995-10-11,10.948576
1995-10-12,11.632861
1995-10-13,11.587242
1995-10-16,11.267909
1995-10-17,11.22229
1995-10-18,10.994195
1995-10-19,10.994195
1995-10-20,10.948576
1995-10-23,10.811717999999999
1995-10-24,10.811717999999999
1995-10-25,10.72048
1995-10-26,10.629242
1995-10-27,10.857337
1995-10-30,10.811717999999999
1995-10-31,10.492385
1995-11-01,10.401147
1995-11-02,10.515195
1995-11-03,10.446766
1995-11-06,10.492385
1995-11-07,10.492385
1995-11-08,10.355528
1995-11-09,10.264289999999999
1995-11-10,10.401147
1995-11-13,10.401147
1995-11-14,10.492385
1995-11-15,10.629242
1995-11-16,10.629242
1995-11-17,10.446766
1995-11-20,10.583623
1995-11-21,10.629242
1995-11-22,10.629242
1995-11-24,10.583623
1995-11-27,10.538003999999999
1995-11-28,10.446766
1995-11-29,10.538003999999999
1995-11-30,10.309909
1995-12-01,10.538003999999999
1995-12-04,10.902957
1995-12-05,10.674861
1995-12-06,10.538003999999999
1995-12-07,10.446766
1995-12-08,10.446766
1995-12-11,10.492385
1995-12-12,10.355528
1995-12-13,10.446766
1995-12-14,10.355528
1995-12-15,10.309909
1995-12-18,10.309909
1995-12-19,10.446766
1995-12-20,10.629242
1995-12-21,10.766099
1995-12-22,10.811717999999999
1995-12-26,10.811717999999999
1995-12-27,10.583623
1995-12-28,10.538003999999999
1995-12-29,10.538003999999999
1996-01-02,10.72048
1996-01-03,10.902957
1996-01-04,10.811717999999999
1996-01-05,10.538003999999999
1996-01-08,10.538003999999999
1996-01-09,10.309909
1996-01-10,10.036194
1996-01-11,10.309909
1996-01-12,10.127433
1996-01-15,10.127433
1996-01-16,10.127433
1996-01-17,10.127433
1996-01-18,9.990575
1996-01-19,10.127433
1996-01-22,10.538003999999999
1996-01-23,10.72048
1996-01-24,10.811717999999999
1996-01-25,10.72048
1996-01-26,10.674861
1996-01-29,10.583623
1996-01-30,10.766099
1996-01-31,10.766099
1996-02-01,11.131052
1996-02-02,10.902957
1996-02-05,10.902957
1996-02-06,10.857337
1996-02-07,10.902957
1996-02-08,10.766099
1996-02-09,11.039814
1996-02-12,11.131052
1996-02-13,11.267909
1996-02-14,11.313528
1996-02-15,11.039814
1996-02-16,11.176671
1996-02-20,10.948576
1996-02-21,11.131052
1996-02-22,11.313528
1996-02-23,11.085433
1996-02-26,11.176671
1996-02-27,11.404766
1996-02-28,11.496004
1996-02-29,11.404766
1996-03-01,11.496004
1996-03-04,11.67848
1996-03-05,11.815338
1996-03-06,11.7241
1996-03-07,11.815338
1996-03-08,11.404766
1996-03-11,11.815338
1996-03-12,11.860957
1996-03-13,11.952195
1996-03-14,12.043433
1996-03-15,11.860957
1996-03-18,12.362766
1996-03-19,12.271528
1996-03-20,12.408385
1996-03-21,12.362766
1996-03-22,12.271528
1996-03-25,12.408385
1996-03-26,12.271528
1996-03-27,12.271528
1996-03-28,12.499624
1996-03-29,12.545243
1996-04-01,12.773338
1996-04-02,12.910195
1996-04-03,12.773338
1996-04-04,12.864576
1996-04-08,12.864576
1996-04-09,12.864576
1996-04-10,12.590862
1996-04-11,12.317147
1996-04-12,12.499624
1996-04-15,12.6821
1996-04-16,12.910195
1996-04-17,13.366385999999999
1996-04-18,13.092671000000001
1996-04-19,13.001433
1996-04-22,13.092671000000001
1996-04-23,13.183909
1996-04-24,13.047052
1996-04-25,12.864576
1996-04-26,12.864576
1996-04-29,13.092671000000001
1996-04-30,13.092671000000001
1996-05-01,13.412004999999999
1996-05-02,13.001433
1996-05-03,13.047052
1996-05-06,12.955814
1996-05-07,13.13829
1996-05-08,13.047052
1996-05-09,13.092671000000001
1996-05-10,12.910195
1996-05-13,13.047052
1996-05-14,13.275147
1996-05-15,13.229528
1996-05-16,13.412004999999999
1996-05-17,13.594481
1996-05-20,13.503243
1996-05-21,13.366385999999999
1996-05-22,13.457624
1996-05-23,13.503243
1996-05-24,13.183909
1996-05-28,13.412004999999999
1996-05-29,13.320767000000002
1996-05-30,13.320767000000002
1996-05-31,13.320767000000002
1996-06-03,13.275147
1996-06-04,13.366385999999999
1996-06-05,13.229528
1996-06-06,12.864576
1996-06-07,12.773338
1996-06-10,12.818957000000001
1996-06-11,12.727719
1996-06-12,12.773338
1996-06-13,12.636481
1996-06-14,12.545243
1996-06-17,12.545243
1996-06-18,12.545243
1996-06-19,12.727719
1996-06-20,12.636481
1996-06-21,12.408385
1996-06-24,12.18029
1996-06-25,11.952195
1996-06-26,11.587242
1996-06-27,11.815338
1996-06-28,11.815338
1996-07-01,12.043433
1996-07-02,12.225909
1996-07-03,11.632861
1996-07-05,11.450385
1996-07-08,11.267909
1996-07-09,11.22229
1996-07-10,11.496004
1996-07-11,11.359147
1996-07-12,11.22229
1996-07-15,11.359147
1996-07-16,11.131052
1996-07-17,11.769719
1996-07-18,11.7241
1996-07-19,11.769719
1996-07-22,11.67848
1996-07-23,11.67848
1996-07-24,11.632861
1996-07-25,11.7241
1996-07-26,11.7241
1996-07-29,11.496004
1996-07-30,11.815338
1996-07-31,11.815338
1996-08-01,12.317147
1996-08-02,12.362766
1996-08-05,12.271528
1996-08-06,12.225909
1996-08-07,12.18029
1996-08-08,12.271528
1996-08-09,12.317147
1996-08-12,12.499624
1996-08-13,12.043433
1996-08-14,12.18029
1996-08-15,12.18029
1996-08-16,12.134671
1996-08-19,12.134671
1996-08-20,12.271528
1996-08-21,12.225909
1996-08-22,12.408385
1996-08-23,12.317147
1996-08-26,12.362766
1996-08-27,12.408385
1996-08-28,12.317147
1996-08-29,12.18029
1996-08-30,12.225909
1996-09-03,12.134671
1996-09-04,12.089052
1996-09-05,11.906576
1996-09-06,11.632861
1996-09-09,11.632861
1996-09-10,11.541623
1996-09-11,11.450385
1996-09-12,11.587242
1996-09-13,11.67848
1996-09-16,11.67848
1996-09-17,11.815338
1996-09-18,11.7241
1996-09-19,11.632861
1996-09-20,11.67848
1996-09-23,11.496004
1996-09-24,11.359147
1996-09-25,11.313528
1996-09-26,11.22229
1996-09-27,11.176671
1996-09-30,11.404766
1996-10-01,11.541623
1996-10-02,11.587242
1996-10-03,11.404766
1996-10-04,11.541623
1996-10-07,11.632861
1996-10-08,11.632861
1996-10-09,11.587242
1996-10-10,11.587242
1996-10-11,11.67848
1996-10-14,11.997814
1996-10-15,12.134671
1996-10-16,11.815338
1996-10-17,11.632861
1996-10-18,11.587242
1996-10-21,11.541623
1996-10-22,11.496004
1996-10-23,11.450385
1996-10-24,11.450385
1996-10-25,11.404766
1996-10-28,11.359147
1996-10-29,11.404766
1996-10-30,11.267909
1996-10-31,11.404766
1996-11-01,11.131052
1996-11-04,11.496004
1996-11-05,11.541623
1996-11-06,11.541623
1996-11-07,11.313528
1996-11-08,11.541623
1996-11-11,11.541623
1996-11-12,11.450385
1996-11-13,11.496004
1996-11-14,11.496004
1996-11-15,11.450385
1996-11-18,11.632861
1996-11-19,11.632861
1996-11-20,11.860957
1996-11-21,11.67848
1996-11-22,11.7241
1996-11-25,11.860957
1996-11-26,11.815338
1996-11-27,11.860957
1996-11-29,11.952195
1996-12-02,11.952195
1996-12-03,12.18029
1996-12-04,12.043433
1996-12-05,12.043433
1996-12-06,11.815338
1996-12-09,12.18029
1996-12-10,11.952195
1996-12-11,12.089052
1996-12-12,11.7241
1996-12-13,11.67848
1996-12-16,11.404766
1996-12-17,11.632861
1996-12-18,11.67848
1996-12-19,11.541623
1996-12-20,11.632861
1996-12-23,11.541623
1996-12-24,11.7241
1996-12-26,11.769719
1996-12-27,11.7241
1996-12-30,11.769719
1996-12-31,11.769719
1997-01-02,11.632861
1997-01-03,11.860957
1997-01-06,12.089052
1997-01-07,12.225909
1997-01-08,12.499624
1997-01-09,12.317147
1997-01-10,12.225909
1997-01-13,12.134671
1997-01-14,12.317147
1997-01-15,12.089052
1997-01-16,11.997814
1997-01-17,12.043433
1997-01-20,12.089052
1997-01-21,12.271528
1997-01-22,12.499624
1997-01-23,12.317147
1997-01-24,12.271528
1997-01-27,12.089052
1997-01-28,11.860957
1997-01-29,11.815338
1997-01-30,11.815338
1997-01-31,11.7241
1997-02-03,11.769719
1997-02-04,11.815338
1997-02-05,11.769719
1997-02-06,11.7241
1997-02-07,11.769719
1997-02-10,11.67848
1997-02-11,11.769719
1997-02-12,11.952195
1997-02-13,11.952195
1997-02-14,11.952195
1997-02-18,12.134671
1997-02-19,11.952195
1997-02-20,12.043433
1997-02-21,12.089052
1997-02-24,12.18029
1997-02-25,12.225909
1997-02-26,12.18029
1997-02-27,11.997814
1997-02-28,11.997814
1997-03-03,12.089052
1997-03-04,11.67848
1997-03-05,11.67848
1997-03-06,11.632861
1997-03-07,11.769719
1997-03-10,11.906576
1997-03-11,11.769719
1997-03-12,11.906576
1997-03-13,11.587242
1997-03-14,11.7241
1997-03-17,11.769719
1997-03-18,11.67848
1997-03-19,11.587242
1997-03-20,11.496004
1997-03-21,11.587242
1997-03-24,11.587242
1997-03-25,11.632861
1997-03-26,11.359147
1997-03-27,11.267909
1997-03-31,11.450385
1997-04-01,11.496004
1997-04-02,11.313528
1997-04-03,11.22229
1997-04-04,11.267909
1997-04-07,11.541623
1997-04-08,11.67848
1997-04-09,11.997814
1997-04-10,11.906576
1997-04-11,11.769719
1997-04-14,11.860957
1997-04-15,12.134671
1997-04-16,12.727719
1997-04-17,12.6821
1997-04-18,12.499624
1997-04-21,12.636481
1997-04-22,12.727719
1997-04-23,12.727719
1997-04-24,12.545243
1997-04-25,12.499624
1997-04-28,12.590862
1997-04-29,12.910195
1997-04-30,12.6821
1997-05-01,12.545243
1997-05-02,12.6821
1997-05-05,12.910195
1997-05-06,13.092671000000001
1997-05-07,12.818957000000001
1997-05-08,13.001433
1997-05-09,13.366385999999999
1997-05-12,13.503243
1997-05-13,13.047052
1997-05-14,13.183909
1997-05-15,13.412004999999999
1997-05-16,13.366385999999999
1997-05-19,13.275147
1997-05-20,13.685719
1997-05-21,13.594481
1997-05-22,13.548862
1997-05-23,13.6401
1997-05-27,13.731339000000002
1997-05-28,13.6401
1997-05-29,13.548862
1997-05-30,13.685719
1997-06-02,13.548862
1997-06-03,13.868196
1997-06-04,13.731339000000002
1997-06-05,13.959434
1997-06-06,13.913815
1997-06-09,13.959434
1997-06-10,13.868196
1997-06-11,14.187529999999999
1997-06-12,14.096291
1997-06-13,14.005053
1997-06-16,14.096291
1997-06-17,13.868196
1997-06-18,14.141910999999999
1997-06-19,13.959434
1997-06-20,14.141910999999999
1997-06-23,13.913815
1997-06-24,14.187529999999999
1997-06-25,14.119101
1997-06-26,14.005053
1997-06-27,14.233149
1997-06-30,13.868196
1997-07-01,14.027863
1997-07-02,14.552482000000001
1997-07-03,14.598101000000002
1997-07-07,14.415625
1997-07-08,14.734957999999999
1997-07-09,14.529673
1997-07-10,15.008673000000002
1997-07-11,14.734957999999999
1997-07-14,15.008673000000002
1997-07-15,15.373625
1997-07-16,14.826196
1997-07-17,14.849006
1997-07-18,14.575292000000001
1997-07-21,14.506863000000001
1997-07-22,14.940244
1997-07-23,14.963054000000001
1997-07-24,15.054292000000002
1997-07-25,14.803386999999999
1997-07-28,15.122720000000001
1997-07-29,15.099910999999999
1997-07-30,15.054292000000002
1997-07-31,14.917435000000001
1997-08-01,14.826196
1997-08-04,15.054292000000002
1997-08-05,14.917435000000001
1997-08-06,15.031482
1997-08-07,15.442054
1997-08-08,14.963054000000001
1997-08-11,14.963054000000001
1997-08-12,14.757767999999999
1997-08-13,14.871815
1997-08-14,14.780577
1997-08-15,14.552482000000001
1997-08-18,14.826196
1997-08-19,14.849006
1997-08-20,15.305195999999999
1997-08-21,15.556101000000002
1997-08-22,15.670148999999999
1997-08-25,16.103529
1997-08-26,16.240387
1997-08-27,15.966673000000002
1997-08-28,15.875435000000001
1997-08-29,15.692957999999999
1997-09-02,15.966673000000002
1997-09-03,15.921054000000002
1997-09-04,16.491291
1997-09-05,16.377245000000002
1997-09-08,16.240387
1997-09-09,16.582531
1997-09-10,16.559721
1997-09-11,16.263197
1997-09-12,16.149148999999998
1997-09-15,16.035101
1997-09-16,16.263197
1997-09-17,16.422863
1997-09-18,16.491291
1997-09-19,16.491291
1997-09-22,16.422863
1997-09-23,16.057910999999997
1997-09-24,15.875435000000001
1997-09-25,16.057910999999997
1997-09-26,16.035101
1997-09-29,16.445673
1997-09-30,16.468483
1997-10-01,16.650959
1997-10-02,17.084339
1997-10-03,16.970292999999998
1997-10-06,17.335245
1997-10-07,17.472101000000002
1997-10-08,17.608959
1997-10-09,18.065148999999998
1997-10-10,17.973910999999998
1997-10-13,18.202007000000002
1997-10-14,18.087958999999998
1997-10-15,17.928293
1997-10-16,17.494911
1997-10-17,17.312435
1997-10-20,17.426482999999998
1997-10-21,17.700197
1997-10-22,17.403673
1997-10-23,17.084339
1997-10-24,16.947483
1997-10-27,16.057910999999997
1997-10-28,16.422863
1997-10-29,16.650959
1997-10-30,16.012291
1997-10-31,15.943863
1997-11-03,16.901863
1997-11-04,16.947483
1997-11-05,16.947483
1997-11-06,16.879053
1997-11-07,16.696576999999998
1997-11-10,16.514101
1997-11-11,16.468483
1997-11-12,15.761387
1997-11-13,15.647339
1997-11-14,15.829816000000001
1997-11-17,16.012291
1997-11-18,15.966673000000002
1997-11-19,15.556101000000002
1997-11-20,15.624529999999998
1997-11-21,15.647339
1997-11-24,15.578910999999998
1997-11-25,15.510482000000001
1997-11-26,15.487673000000001
1997-11-28,15.692957999999999
1997-12-01,16.194769
1997-12-02,16.650959
1997-12-03,16.354435000000002
1997-12-04,16.468483
1997-12-05,16.856245
1997-12-08,16.765007
1997-12-09,16.879053
1997-12-10,17.403673
1997-12-11,16.879053
1997-12-12,17.129959
1997-12-15,17.175577
1997-12-16,17.700197
1997-12-17,17.859863
1997-12-18,17.289625
1997-12-19,16.742197
1997-12-22,16.879053
1997-12-23,16.901863
1997-12-24,16.901863
1997-12-26,17.061531
1997-12-29,17.152769
1997-12-30,17.882673
1997-12-31,17.723007
1998-01-02,17.608959
1998-01-05,17.700197
1998-01-06,17.403673
1998-01-07,17.198387
1998-01-08,16.445673
1998-01-09,15.966673000000002
1998-01-12,16.514101
1998-01-13,17.198387
1998-01-14,17.700197
1998-01-15,17.745817000000002
1998-01-16,17.882673
1998-01-20,17.745817000000002
1998-01-21,17.996721
1998-01-22,17.791435
1998-01-23,17.517720999999998
1998-01-26,17.608959
1998-01-27,18.202007000000002
1998-01-28,18.224817
1998-01-29,18.521339
1998-01-30,18.612579
1998-02-02,18.931911
1998-02-03,18.795054999999998
1998-02-04,18.726625
1998-02-05,18.270435
1998-02-06,18.772245
1998-02-09,19.205626000000002
1998-02-10,19.251245
1998-02-11,19.342484
1998-02-12,19.616198
1998-02-13,19.57058
1998-02-17,20.04958
1998-02-18,19.844294
1998-02-19,19.844294
1998-02-20,20.163628
1998-02-23,20.186435999999997
1998-02-24,19.935532000000002
1998-02-25,20.277673999999998
1998-02-26,20.254866
1998-02-27,20.642628
1998-03-02,20.733866
1998-03-03,21.50939
1998-03-04,21.235674
1998-03-05,21.121628
1998-03-06,21.874342000000002
1998-03-09,21.646245999999998
1998-03-10,21.94277
1998-03-11,21.555007999999997
1998-03-12,20.93915
1998-03-13,21.634842000000003
1998-03-16,21.96558
1998-03-17,22.353342
1998-03-18,22.44458
1998-03-19,22.786722
1998-03-20,23.220104
1998-03-23,23.014817999999998
1998-03-24,23.174484
1998-03-25,23.151676000000002
1998-03-26,23.539438
1998-03-27,23.744722
1998-03-30,23.35696
1998-03-31,23.653484
1998-04-01,23.288532
1998-04-02,23.106056
1998-04-03,23.813152
1998-04-06,23.744722
1998-04-07,23.90439
1998-04-08,24.454731
1998-04-09,25.759899
1998-04-13,26.412483
1998-04-14,26.996374
1998-04-15,27.408533000000002
1998-04-16,27.305494
1998-04-17,26.824641999999997
1998-04-20,26.034672
1998-04-21,26.137711
1998-04-22,26.069019
1998-04-23,25.176008
1998-04-24,24.969929
1998-04-27,24.66081
1998-04-28,24.626465
1998-04-29,25.072969
1998-04-30,25.176008
1998-05-01,25.725554000000002
1998-05-04,25.622513
1998-05-05,25.210356
1998-05-06,25.141663
1998-05-07,25.072969
1998-05-08,25.176008
1998-05-11,24.729504000000002
1998-05-12,25.141663
1998-05-13,26.481176
1998-05-14,26.687256
1998-05-15,26.343790000000002
1998-05-18,25.828592
1998-05-19,26.137711
1998-05-20,27.065067
1998-05-21,28.095465
1998-05-22,28.026771999999998
1998-05-26,28.576315
1998-05-27,28.576315
1998-05-28,28.610661999999998
1998-05-29,28.507621999999998
1998-06-01,29.057167
1998-06-02,31.324038
1998-06-03,30.568415
1998-06-04,30.293642
1998-06-05,30.362334999999998
1998-06-08,30.637108
1998-06-09,30.293642
1998-06-10,29.984524
1998-06-11,28.954126000000002
1998-06-12,28.713701
1998-06-15,28.404583000000002
1998-06-16,28.576315
1998-06-17,29.778444
1998-06-18,29.950176000000003
1998-06-19,30.259295
1998-06-22,30.705801
1998-06-23,31.392731
1998-06-24,31.633156
1998-06-25,31.942276
1998-06-26,32.182701
1998-06-29,31.976621999999995
1998-06-30,32.423126
1998-07-01,32.079662
1998-07-02,31.804890000000004
1998-07-06,32.835285
1998-07-07,32.285740000000004
1998-07-08,32.663551
1998-07-09,32.423126
1998-07-10,31.804890000000004
1998-07-13,32.663551
1998-07-14,33.247444
1998-07-15,32.697899
1998-07-16,32.835285
1998-07-17,32.354434999999995
1998-07-20,31.736196999999997
1998-07-21,32.148354
1998-07-22,33.007019
1998-07-23,32.079662
1998-07-24,31.667503000000004
1998-07-27,32.457474
1998-07-28,32.59486
1998-07-29,31.667503000000004
1998-07-30,33.38483
1998-07-31,31.324038
1998-08-03,31.186651
1998-08-04,29.503671999999998
1998-08-05,29.812790000000003
1998-08-06,29.434978000000005
1998-08-07,28.645008
1998-08-10,28.576315
1998-08-11,27.855038
1998-08-12,28.370234999999997
1998-08-13,28.061117
1998-08-14,26.858988
1998-08-17,26.378138
1998-08-18,27.580265
1998-08-19,28.026771999999998
1998-08-20,26.858988
1998-08-21,26.412483
1998-08-24,27.339840000000002
1998-08-25,26.962028999999998
1998-08-26,26.584217
1998-08-27,25.55382
1998-08-28,26.206404
1998-08-31,24.523424
1998-09-01,25.072969
1998-09-02,24.523424
1998-09-03,23.355642
1998-09-04,23.012176999999998
1998-09-08,24.179958
1998-09-09,25.244701
1998-09-10,23.767801000000002
1998-09-11,23.802147
1998-09-14,25.450781
1998-09-15,25.965979
1998-09-16,25.691206
1998-09-17,24.866889999999998
1998-09-18,24.695158
1998-09-21,25.210356
1998-09-22,25.176008
1998-09-23,26.687256
1998-09-24,26.172058
1998-09-25,26.446831
1998-09-28,27.030721999999997
1998-09-29,26.996374
1998-09-30,25.828592
1998-10-01,24.248652
1998-10-02,23.699108
1998-10-05,21.844395000000002
1998-10-06,22.325247
1998-10-07,22.634365
1998-10-08,22.600019
1998-10-09,24.317345
1998-10-12,25.004276
1998-10-13,24.214306
1998-10-14,25.176008
1998-10-15,26.790295
1998-10-16,27.923731
1998-10-19,27.820691999999998
1998-10-20,27.820691999999998
1998-10-21,27.442881
1998-10-22,27.477226
1998-10-23,27.442881
1998-10-26,27.614613000000002
1998-10-27,27.889384999999997
1998-10-28,28.026771999999998
1998-10-29,28.232848999999998
1998-10-30,29.812790000000003
1998-11-02,29.915831
1998-11-03,29.263246999999996
1998-11-04,29.675403999999997
1998-11-05,29.469326000000002
1998-11-06,29.641058
1998-11-09,29.12586
1998-11-10,29.641058
1998-11-11,29.606709999999996
1998-11-12,28.576315
1998-11-13,29.331940000000003
1998-11-16,30.018869
1998-11-17,30.121909999999996
1998-11-18,30.156256
1998-11-19,29.881483000000003
1998-11-20,30.431028
1998-11-23,30.637108
1998-11-24,30.362334999999998
1998-11-25,30.121909999999996
1998-11-27,30.293642
1998-11-30,30.259295
1998-12-01,31.942276
1998-12-02,31.014919
1998-12-03,30.293642
1998-12-04,30.980572
1998-12-07,31.049265000000002
1998-12-08,30.190603000000003
1998-12-09,30.121909999999996
1998-12-10,29.709751
1998-12-11,30.156256
1998-12-14,28.782394
1998-12-15,29.881483000000003
1998-12-16,30.568415
1998-12-17,31.324038
1998-12-18,31.255344
1998-12-21,30.431028
1998-12-22,30.705801
1998-12-23,32.079662
1998-12-24,32.354434999999995
1998-12-28,32.732246
1998-12-29,32.560513
1998-12-30,31.942276
1998-12-31,32.251396
1999-01-04,31.736196999999997
1999-01-05,32.697899
1999-01-06,33.934376
1999-01-07,33.968719
1999-01-08,35.720394
1999-01-11,35.445621
1999-01-12,34.552611999999996
1999-01-13,33.728294
1999-01-14,33.178748999999996
1999-01-15,34.071762
1999-01-19,35.136501
1999-01-20,35.54866
1999-01-21,34.106106
1999-01-22,33.453522
1999-01-25,33.522217
1999-01-26,33.968719
1999-01-27,33.144405
1999-01-28,34.346531
1999-01-29,33.762642
1999-02-01,33.38483
1999-02-02,32.423126
1999-02-03,33.178748999999996
1999-02-04,31.770542
1999-02-05,31.461423999999997
1999-02-08,32.251396
1999-02-09,31.598809999999997
1999-02-10,32.320087
1999-02-11,33.041363
1999-02-12,31.804890000000004
1999-02-16,31.564465000000002
1999-02-17,32.491821
1999-02-18,33.007019
1999-02-19,32.320087
1999-02-22,33.213097
1999-02-23,32.560513
1999-02-24,32.697899
1999-02-25,32.732246
1999-02-26,32.59486
1999-03-01,32.079662
1999-03-02,31.392731
1999-03-03,31.220999
1999-03-04,32.079662
1999-03-05,33.041363
1999-03-08,33.007019
1999-03-09,31.736196999999997
1999-03-10,31.255344
1999-03-11,31.839235
1999-03-12,31.839235
1999-03-15,32.148354
1999-03-16,31.839235
1999-03-17,31.530116999999997
1999-03-18,32.045315
1999-03-19,32.182701
1999-03-22,32.560513
1999-03-23,31.255344
1999-03-24,30.877533000000003
1999-03-25,32.079662
1999-03-26,31.289692
1999-03-29,31.392731
1999-03-30,31.117958
1999-03-31,31.152306
1999-04-01,31.049265000000002
1999-04-05,32.045315
1999-04-06,32.010967
1999-04-07,33.38483
1999-04-08,33.453522
1999-04-09,33.281791999999996
1999-04-12,33.796989
1999-04-13,34.724346000000004
1999-04-14,34.483917
1999-04-15,34.518265
1999-04-16,35.651703000000005
1999-04-19,35.720394
1999-04-20,35.102158
1999-04-21,35.170849
1999-04-22,35.170849
1999-04-23,35.033463
1999-04-26,35.273888
1999-04-27,35.205196
1999-04-28,35.239544
1999-04-29,36.063858
1999-04-30,35.136501
1999-05-03,36.647751
1999-05-04,35.239544
1999-05-05,35.37693
1999-05-06,34.346531
1999-05-07,35.651703000000005
1999-05-10,35.205196
1999-05-11,35.205196
1999-05-12,35.445621
1999-05-13,34.896076
1999-05-14,33.38483
1999-05-17,31.633156
1999-05-18,32.045315
1999-05-19,31.701849
1999-05-20,31.839235
1999-05-21,32.010967
1999-05-24,30.843187
1999-05-25,31.152306
1999-05-26,31.667503000000004
1999-05-27,30.808840000000004
1999-05-28,31.392731
1999-06-01,31.598809999999997
1999-06-02,31.049265000000002
1999-06-03,31.117958
1999-06-04,30.946226
1999-06-07,31.324038
1999-06-08,30.774494
1999-06-09,30.362334999999998
1999-06-10,30.224949
1999-06-11,29.881483000000003
1999-06-14,29.400633000000003
1999-06-15,29.091513
1999-06-16,30.121909999999996
1999-06-17,30.018869
1999-06-18,30.259295
1999-06-21,30.190603000000003
1999-06-22,30.121909999999996
1999-06-23,29.057167
1999-06-24,29.606709999999996
1999-06-25,29.366284999999998
1999-06-28,29.194553000000003
1999-06-29,29.434978000000005
1999-06-30,31.014919
1999-07-01,32.182701
1999-07-02,31.564465000000002
1999-07-06,31.701849
1999-07-07,31.598809999999997
1999-07-08,31.049265000000002
1999-07-09,30.774494
1999-07-12,30.637108
1999-07-13,29.400633000000003
1999-07-14,29.091513
1999-07-15,29.400633000000003
1999-07-16,29.709751
1999-07-19,29.641058
1999-07-20,29.228899
1999-07-21,29.881483000000003
1999-07-22,29.641058
1999-07-23,29.366284999999998
1999-07-26,29.160206
1999-07-27,29.331940000000003
1999-07-28,29.297591999999998
1999-07-29,28.576315
1999-07-30,26.65291
1999-08-02,27.13376
1999-08-03,27.511571999999997
1999-08-04,26.996374
1999-08-05,26.858988
1999-08-06,26.446831
1999-08-09,26.378138
1999-08-10,25.485126
1999-08-11,26.275097
1999-08-12,25.965979
1999-08-13,26.721603
1999-08-16,26.721603
1999-08-17,27.065067
1999-08-18,27.958078000000004
1999-08-19,27.683305999999998
1999-08-20,28.404583000000002
1999-08-23,28.438928999999998
1999-08-24,28.095465
1999-08-25,28.576315
1999-08-26,28.370234999999997
1999-08-27,28.370234999999997
1999-08-30,27.889384999999997
1999-08-31,28.645008
1999-09-01,28.507621999999998
1999-09-02,27.992424
1999-09-03,28.833914
1999-09-07,28.061117
1999-09-08,27.70048
1999-09-09,27.442881
1999-09-10,27.889384999999997
1999-09-13,28.473276000000002
1999-09-14,28.12981
1999-09-15,27.339840000000002
1999-09-16,27.442881
1999-09-17,27.442881
1999-09-20,27.442881
1999-09-21,26.858988
1999-09-22,27.374187
1999-09-23,27.030721999999997
1999-09-24,27.305494
1999-09-27,27.614613000000002
1999-09-28,27.442881
1999-09-29,27.271146999999996
1999-09-30,27.614613000000002
1999-10-01,27.820691999999998
1999-10-04,28.198503000000002
1999-10-05,28.473276000000002
1999-10-06,29.12586
1999-10-07,28.232848999999998
1999-10-08,28.645008
1999-10-11,29.12586
1999-10-12,29.091513
1999-10-13,28.988474
1999-10-14,29.160206
1999-10-15,27.786345
1999-10-18,28.610661999999998
1999-10-19,29.02282
1999-10-20,29.194553000000003
1999-10-21,29.194553000000003
1999-10-22,29.606709999999996
1999-10-25,29.709751
1999-10-26,29.675403999999997
1999-10-27,29.400633000000003
1999-10-28,29.984524
1999-10-29,30.156256
1999-11-01,30.018869
1999-11-02,29.881483000000003
1999-11-03,29.538017
1999-11-04,29.160206
1999-11-05,29.503671999999998
1999-11-08,29.469326000000002
1999-11-09,29.709751
1999-11-10,29.538017
1999-11-11,29.263246999999996
1999-11-12,29.331940000000003
1999-11-15,30.018869
1999-11-16,30.018869
1999-11-17,28.919781
1999-11-18,27.889384999999997
1999-11-19,27.717651
1999-11-22,27.855038
1999-11-23,27.751998999999998
1999-11-24,28.335890000000003
1999-11-26,27.820691999999998
1999-11-29,28.198503000000002
1999-11-30,27.751998999999998
1999-12-01,27.820691999999998
1999-12-02,27.751998999999998
1999-12-03,28.748048999999998
1999-12-06,28.782394
1999-12-07,27.545919
1999-12-08,27.726238000000002
1999-12-09,27.648958
1999-12-10,26.893334999999997
1999-12-13,26.858988
1999-12-14,26.65291
1999-12-15,27.168108
1999-12-16,27.305494
1999-12-17,27.511571999999997
1999-12-20,27.751998999999998
1999-12-21,27.889384999999997
1999-12-22,28.026771999999998
1999-12-23,29.02282
1999-12-27,28.782394
1999-12-28,28.954126000000002
