Date,MYL
1999-11-09,8.916667
1999-11-10,9.25
1999-11-11,9.277778
1999-11-12,9.222222
1999-11-15,9.361111
1999-11-16,9.333333
1999-11-17,9.861111
1999-11-18,9.916667
1999-11-19,10.027778
1999-11-22,9.916667
1999-11-23,9.888889
1999-11-24,10.194445
1999-11-26,10.027778
1999-11-29,10.111111
1999-11-30,10.472222
1999-12-01,10.666667
1999-12-02,10.583333
1999-12-03,10.555555
1999-12-06,10.305555
1999-12-07,10.75
1999-12-08,10.555555
1999-12-09,10.305555
1999-12-10,10.083333
1999-12-13,10.083333
1999-12-14,10.027778
1999-12-15,9.972222
1999-12-16,9.694445
1999-12-17,9.083333
1999-12-20,9.583333
1999-12-21,9.694445
1999-12-22,10.611111
1999-12-23,10.944445
1999-12-27,10.944445
1999-12-28,10.861111
1999-12-29,11.194445
1999-12-30,10.916667
1999-12-31,11.194445
2000-01-03,10.833333
2000-01-04,10.333333
2000-01-05,10.5
2000-01-06,10.555555
2000-01-07,11.111111
2000-01-10,11.333333
2000-01-11,12.0
2000-01-12,11.722222
2000-01-13,12.0
2000-01-14,12.138889
2000-01-18,12.305555
2000-01-19,12.416667
2000-01-20,12.305555
2000-01-21,11.888889
2000-01-24,11.277778
2000-01-25,11.305555
2000-01-26,11.111111
2000-01-27,11.305555
2000-01-28,11.666667
2000-01-31,11.833333
2000-02-01,11.416667
2000-02-02,11.305555
2000-02-03,11.305555
2000-02-04,11.138889
2000-02-07,11.333333
2000-02-08,11.277778
2000-02-09,11.083333
2000-02-10,10.972222
2000-02-11,10.833333
2000-02-14,10.75
2000-02-15,10.583333
2000-02-16,10.388889
2000-02-17,10.805555
2000-02-18,10.861111
2000-02-22,10.277778
2000-02-23,10.277778
2000-02-24,10.527778
2000-02-25,10.361111
2000-02-28,10.083333
2000-02-29,10.222222
2000-03-01,10.138889
2000-03-02,10.722222
2000-03-03,13.111111
2000-03-06,12.361111
2000-03-07,12.111111
2000-03-08,12.416667
2000-03-09,12.666667
2000-03-10,12.388889
2000-03-13,12.166667
2000-03-14,11.916667
2000-03-15,12.305555
2000-03-16,13.333332999999998
2000-03-17,13.027778
2000-03-20,12.472222
2000-03-21,12.944445
2000-03-22,12.527778
2000-03-23,12.444445
2000-03-24,12.388889
2000-03-27,12.0
2000-03-28,11.611111
2000-03-29,11.611111
2000-03-30,11.583333
2000-03-31,12.222222
2000-04-03,12.111111
2000-04-04,12.583333
2000-04-05,13.166667000000002
2000-04-06,13.166667000000002
2000-04-07,13.444445000000002
2000-04-10,13.444445000000002
2000-04-11,13.25
2000-04-12,13.083333
2000-04-13,13.138889
2000-04-14,12.833333
2000-04-17,12.333333
2000-04-18,12.722222
2000-04-19,13.138889
2000-04-20,12.833333
2000-04-24,13.0
2000-04-25,12.444445
2000-04-26,12.361111
2000-04-27,12.333333
2000-04-28,12.611111
2000-05-01,12.777778
2000-05-02,12.777778
2000-05-03,12.694445
2000-05-04,13.722222
2000-05-05,14.333332999999998
2000-05-08,13.944445000000002
2000-05-09,14.194445000000002
2000-05-10,13.805554999999998
2000-05-11,10.611111
2000-05-12,11.25
2000-05-15,11.666667
2000-05-16,11.638889
2000-05-17,11.527778
2000-05-18,11.583333
2000-05-19,11.611111
2000-05-22,11.472222
2000-05-23,11.722222
2000-05-24,11.736111
2000-05-25,12.041667
2000-05-26,11.930555
2000-05-30,11.888889
2000-05-31,11.916667
2000-06-01,11.861111
2000-06-02,11.916667
2000-06-05,12.083333
2000-06-06,11.888889
2000-06-07,11.194445
2000-06-08,10.5
2000-06-09,7.694445
2000-06-12,7.972222
2000-06-13,7.972222
2000-06-14,7.75
2000-06-15,8.083333
2000-06-16,8.055555
2000-06-19,7.8333330000000005
2000-06-20,7.805555
2000-06-21,7.722222
2000-06-22,7.694445
2000-06-23,7.555555
2000-06-26,7.611111
2000-06-27,7.694445
2000-06-28,7.722222
2000-06-29,7.944445
2000-06-30,8.055555
2000-07-03,8.027778
2000-07-05,8.333333
2000-07-06,8.305555
2000-07-07,8.694445
2000-07-10,8.75
2000-07-11,8.444445
2000-07-12,8.666667
2000-07-13,8.5
2000-07-14,8.333333
2000-07-17,8.861111
2000-07-18,8.861111
2000-07-19,8.888889
2000-07-20,8.75
2000-07-21,8.777778
2000-07-24,9.534722
2000-07-25,9.722222
2000-07-26,9.277778
2000-07-27,9.722222
2000-07-28,9.5
2000-07-31,9.444445
2000-08-01,9.5
2000-08-02,9.722222
2000-08-03,10.083333
2000-08-04,10.111111
2000-08-07,10.166667
2000-08-08,9.993055
2000-08-09,10.083333
2000-08-10,10.555555
2000-08-11,12.222222
2000-08-14,11.583333
2000-08-15,11.25
2000-08-16,11.5
2000-08-17,11.888889
2000-08-18,11.638889
2000-08-21,11.666667
2000-08-22,12.194445
2000-08-23,11.805555
2000-08-24,12.194445
2000-08-25,12.138889
2000-08-28,11.944445
2000-08-29,11.638889
2000-08-30,12.0
2000-08-31,11.805555
2000-09-01,12.055555
2000-09-05,12.222222
2000-09-06,11.75
2000-09-07,12.416667
2000-09-08,12.277778
2000-09-11,12.277778
2000-09-12,12.25
2000-09-13,12.083333
2000-09-14,11.861111
2000-09-15,11.75
2000-09-18,11.555555
2000-09-19,11.0
2000-09-20,11.916667
2000-09-21,11.861111
2000-09-22,11.972222
2000-09-25,11.805555
2000-09-26,12.111111
2000-09-27,12.388889
2000-09-28,12.166667
2000-09-29,11.972222
2000-10-02,12.472222
2000-10-03,12.361111
2000-10-04,12.138889
2000-10-05,12.444445
2000-10-06,12.166667
2000-10-09,12.0
2000-10-10,12.694445
2000-10-11,12.527778
2000-10-12,12.277778
2000-10-13,12.055555
2000-10-16,12.694445
2000-10-17,13.111111
2000-10-18,13.0
2000-10-19,12.833333
2000-10-20,13.333332999999998
2000-10-23,13.138889
2000-10-24,12.138889
2000-10-25,11.944445
2000-10-26,12.194445
2000-10-27,12.138889
2000-10-30,12.583333
2000-10-31,12.444445
2000-11-01,12.805555
2000-11-02,13.055555
2000-11-03,12.777778
2000-11-06,13.333332999999998
2000-11-07,13.111111
2000-11-08,13.277778
2000-11-09,13.027778
2000-11-10,12.611111
2000-11-13,12.111111
2000-11-14,12.388889
2000-11-15,12.305555
2000-11-16,12.166667
2000-11-17,12.194445
2000-11-20,11.666667
2000-11-21,10.222222
2000-11-22,10.0
2000-11-24,10.111111
2000-11-27,10.277778
2000-11-28,10.25
2000-11-29,10.277778
2000-11-30,10.638889
2000-12-01,11.361111
2000-12-04,10.972222
2000-12-05,11.361111
2000-12-06,11.638889
2000-12-07,11.666667
2000-12-08,11.972222
2000-12-11,11.861111
2000-12-12,11.305555
2000-12-13,11.388889
2000-12-14,11.194445
2000-12-15,11.166667
2000-12-18,11.222222
2000-12-19,11.444445
2000-12-20,11.194445
2000-12-21,11.25
2000-12-22,11.5
2000-12-26,11.388889
2000-12-27,11.333333
2000-12-28,11.333333
2000-12-29,11.194445
2001-01-02,10.972222
2001-01-03,10.361111
2001-01-04,9.805555
2001-01-05,9.416667
2001-01-08,9.722222
2001-01-09,9.916667
2001-01-10,9.5
2001-01-11,9.694445
2001-01-12,9.722222
2001-01-16,10.444445
2001-01-17,10.166667
2001-01-18,10.027778
2001-01-19,9.861111
2001-01-22,9.638889
2001-01-23,9.833333
2001-01-24,9.861111
2001-01-25,9.888889
2001-01-26,10.083333
2001-01-29,10.373333
2001-01-30,10.408889
2001-01-31,10.377778
2001-02-01,10.377778
2001-02-02,10.337778
2001-02-05,10.288889
2001-02-06,10.155555999999999
2001-02-07,10.008889
2001-02-08,10.222222
2001-02-09,10.266666
2001-02-12,10.551111
2001-02-13,10.48
2001-02-14,10.377778
2001-02-15,10.448889
2001-02-16,10.315555999999999
2001-02-20,10.297778
2001-02-21,10.24
2001-02-22,10.24
2001-02-23,9.884444
2001-02-26,10.391111
2001-02-27,10.088889
2001-02-28,10.4
2001-03-01,10.066667
2001-03-02,10.44
2001-03-05,10.142222
2001-03-06,10.133333
2001-03-07,9.924444
2001-03-08,9.755555000000001
2001-03-09,9.8
2001-03-12,9.333333
2001-03-13,10.111111
2001-03-14,9.844444000000001
2001-03-15,9.777778
2001-03-16,9.6
2001-03-19,10.017777
2001-03-20,10.044444
2001-03-21,9.715555
2001-03-22,9.346666
2001-03-23,9.768888
2001-03-26,9.804444
2001-03-27,10.293333
2001-03-28,11.102222
2001-03-29,11.115556
2001-03-30,11.488889
2001-04-02,10.808888
2001-04-03,10.675555000000001
2001-04-04,10.875556
2001-04-05,11.177778
2001-04-06,10.955556
2001-04-09,10.991111
2001-04-10,10.933333
2001-04-11,10.746667
2001-04-12,11.217778
2001-04-16,10.991111
2001-04-17,11.044444
2001-04-18,11.222222
2001-04-19,11.48
2001-04-20,11.577778
2001-04-23,11.457778
2001-04-24,11.328889
2001-04-25,11.537778
2001-04-26,11.675555000000001
2001-04-27,11.6
2001-04-30,11.884444
2001-05-01,11.848889
2001-05-02,11.773334
2001-05-03,11.6
2001-05-04,11.955556
2001-05-07,11.786667
2001-05-08,12.577778
2001-05-09,12.613334
2001-05-10,12.733334
2001-05-11,12.373333
2001-05-14,12.395555
2001-05-15,12.4
2001-05-16,12.493333
2001-05-17,12.884444
2001-05-18,12.835556
2001-05-21,12.995556
2001-05-22,13.288889000000001
2001-05-23,13.555554999999998
2001-05-24,13.622222
2001-05-25,13.488889000000002
2001-05-29,13.884444
2001-05-30,13.724444
2001-05-31,14.137777
2001-06-01,13.955556
2001-06-04,13.773334
2001-06-05,13.733334
2001-06-06,13.395554999999998
2001-06-07,13.466666
2001-06-08,13.288889000000001
2001-06-11,11.497778
2001-06-12,11.475555
2001-06-13,11.271111
2001-06-14,11.337778
2001-06-15,11.2
2001-06-18,11.164444
2001-06-19,11.595555000000001
2001-06-20,12.088889
2001-06-21,12.662222
2001-06-22,12.244444999999999
2001-06-25,12.226666
2001-06-26,12.222222
2001-06-27,12.582222
2001-06-28,12.906667
2001-06-29,12.502222
2001-07-02,12.577778
2001-07-03,12.666667
2001-07-05,12.622222
2001-07-06,12.586667
2001-07-09,12.737778
2001-07-10,12.711111
2001-07-11,12.911111
2001-07-12,12.893333
2001-07-13,12.893333
2001-07-16,12.755555000000001
2001-07-17,13.048888999999999
2001-07-18,12.937778
2001-07-19,12.933333
2001-07-20,13.102222
2001-07-23,13.688889000000001
2001-07-24,13.333332999999998
2001-07-25,14.271111
2001-07-26,14.266666
2001-07-27,14.622222
2001-07-30,14.933333
2001-07-31,15.0
2001-08-01,14.924444
2001-08-02,14.604445000000002
2001-08-03,14.617778
2001-08-06,14.977777
2001-08-07,15.168889000000002
2001-08-08,15.057777
2001-08-09,14.666667000000002
2001-08-10,14.635554999999998
2001-08-13,14.626667000000001
2001-08-14,15.022223
2001-08-15,15.168889000000002
2001-08-16,15.2
2001-08-17,15.377778
2001-08-20,14.862223
2001-08-21,15.106667000000002
2001-08-22,15.013333
2001-08-23,15.528889000000001
2001-08-24,15.777778
2001-08-27,15.844444000000001
2001-08-28,15.52
2001-08-29,15.311110999999999
2001-08-30,15.044444
2001-08-31,14.662222
2001-09-04,14.724444
2001-09-05,14.862223
2001-09-06,14.764444000000001
2001-09-07,14.711110999999999
2001-09-10,14.586667000000002
2001-09-17,14.102222
2001-09-18,13.977777
2001-09-19,13.266666
2001-09-20,13.035556
2001-09-21,13.133332999999999
2001-09-24,13.271111
2001-09-25,14.0
2001-09-26,14.031111
2001-09-27,14.08
2001-09-28,14.497778
2001-10-01,14.991110999999998
2001-10-02,15.204445000000002
2001-10-03,15.6
2001-10-04,15.488889000000002
2001-10-05,15.662222
2001-10-08,15.835556
2001-10-09,15.711110999999999
2001-10-10,15.693334
2001-10-11,15.955556
2001-10-12,15.542222
2001-10-15,14.16
2001-10-16,14.804444
2001-10-17,14.675555
2001-10-18,14.617778
2001-10-19,15.04
2001-10-22,15.222222
2001-10-23,14.906667
2001-10-24,15.062222
2001-10-25,15.551110999999999
2001-10-26,16.311111
2001-10-29,16.453332999999997
2001-10-30,16.333334
2001-10-31,16.386667000000003
2001-11-01,16.32
2001-11-02,16.4
2001-11-05,16.653334
2001-11-06,15.84
2001-11-07,15.457778
2001-11-08,15.075556
2001-11-09,15.0
2001-11-12,15.16
2001-11-13,14.244445
2001-11-14,13.933333
2001-11-15,14.266666
2001-11-16,14.222222
2001-11-19,14.813334
2001-11-20,15.062222
2001-11-21,15.208889000000001
2001-11-23,15.257778
2001-11-26,15.444445000000002
2001-11-27,15.4
2001-11-28,15.342222
2001-11-29,15.266666
2001-11-30,15.324445
2001-12-03,15.333332999999998
2001-12-04,15.44
2001-12-05,15.444445000000002
2001-12-06,15.502222
2001-12-07,15.462222
2001-12-10,15.555554999999998
2001-12-11,15.426666
2001-12-12,15.466666
2001-12-13,15.644444
2001-12-14,16.026667
2001-12-17,16.391111
2001-12-18,16.613332999999997
2001-12-19,16.559998999999998
2001-12-20,16.613332999999997
2001-12-21,16.626667
2001-12-24,16.782223000000002
2001-12-26,16.751112
2001-12-27,16.617777
2001-12-28,16.848888
2001-12-31,16.666666
2002-01-02,16.088888
2002-01-03,15.853333
2002-01-04,15.675555
2002-01-07,15.844444000000001
2002-01-08,15.902223000000001
2002-01-09,16.026667
2002-01-10,15.995556
2002-01-11,16.084444
2002-01-14,15.986667
2002-01-15,15.924444
2002-01-16,15.844444000000001
2002-01-17,15.826667
2002-01-18,15.777778
2002-01-22,15.928889000000002
2002-01-23,16.040001
2002-01-24,15.155555999999999
2002-01-25,14.884444
2002-01-28,14.751110999999998
2002-01-29,14.608889000000001
2002-01-30,14.56
2002-01-31,14.973332999999998
2002-02-01,15.177778
2002-02-04,14.6
2002-02-05,14.933333
2002-02-06,14.711110999999999
2002-02-07,14.284445000000002
2002-02-08,14.773334
2002-02-11,14.773334
2002-02-12,14.977777
2002-02-13,14.977777
2002-02-14,14.804444
2002-02-15,14.755555
2002-02-19,14.386666
2002-02-20,14.155555999999999
2002-02-21,14.044444
2002-02-22,13.933333
2002-02-25,13.937778
2002-02-26,13.977777
2002-02-27,14.017776999999999
2002-02-28,13.502222
2002-03-01,13.6
2002-03-04,13.684444000000001
2002-03-05,13.591110999999998
2002-03-06,14.004444
2002-03-07,13.746667
2002-03-08,13.422222
2002-03-11,13.453332999999999
2002-03-12,13.511110999999998
2002-03-13,13.782222
2002-03-14,14.075556
2002-03-15,14.133332999999999
2002-03-18,14.222222
2002-03-19,14.235555999999999
2002-03-20,14.111111
2002-03-21,13.937778
2002-03-22,13.871110999999999
2002-03-25,13.506667000000002
2002-03-26,13.32
2002-03-27,13.333332999999998
2002-03-28,13.093333
2002-04-01,12.853333000000001
2002-04-02,12.804444
2002-04-03,12.488889
2002-04-04,12.435555
2002-04-05,12.177778
2002-04-08,12.111111
2002-04-09,12.311111
2002-04-10,12.8
2002-04-11,12.622222
2002-04-12,12.4
2002-04-15,12.4
2002-04-16,12.4
2002-04-17,12.04
2002-04-18,12.088889
2002-04-19,12.16
2002-04-22,12.106667
2002-04-23,12.244444999999999
2002-04-24,12.337778
2002-04-25,12.195556
2002-04-26,12.004444
2002-04-29,11.835556
2002-04-30,11.768888
2002-05-01,11.866667
2002-05-02,11.622222
2002-05-03,11.746667
2002-05-06,11.346666
2002-05-07,11.177778
2002-05-08,12.12
2002-05-09,11.995556
2002-05-10,11.902223
2002-05-13,11.884444
2002-05-14,12.284445
2002-05-15,12.555555
2002-05-16,12.413333
2002-05-17,12.937778
2002-05-20,13.422222
2002-05-21,13.386666
2002-05-22,13.444445000000002
2002-05-23,13.844444000000001
2002-05-24,13.484445000000001
2002-05-28,13.666667000000002
2002-05-29,13.444445000000002
2002-05-30,13.56
2002-05-31,13.751110999999998
2002-06-03,13.271111
2002-06-04,13.382222
2002-06-05,13.4
2002-06-06,13.288889000000001
2002-06-07,13.533334
2002-06-10,13.786667000000001
2002-06-11,13.222222
2002-06-12,13.328889000000002
2002-06-13,13.297778
2002-06-14,13.76
2002-06-17,14.044444
2002-06-18,14.182222
2002-06-19,14.111111
2002-06-20,14.12
2002-06-21,13.64
2002-06-24,13.515554999999999
2002-06-25,13.186666
2002-06-26,13.271111
2002-06-27,13.711110999999999
2002-06-28,13.933333
2002-07-01,13.422222
2002-07-02,12.911111
2002-07-03,13.044444
2002-07-05,13.648889000000002
2002-07-08,13.333332999999998
2002-07-09,12.942223
2002-07-10,12.355556
2002-07-11,13.111111
2002-07-12,12.937778
2002-07-15,12.933333
2002-07-16,12.964444
2002-07-17,13.333332999999998
2002-07-18,12.964444
2002-07-19,12.977777
2002-07-22,12.382222
2002-07-23,12.217778
2002-07-24,12.444445
2002-07-25,12.88
2002-07-26,13.186666
2002-07-29,13.755555
2002-07-30,14.2
2002-07-31,14.417778
2002-08-01,13.955556
2002-08-02,14.422222
2002-08-05,13.831110999999998
2002-08-06,14.315555999999999
2002-08-07,14.622222
2002-08-08,15.08
2002-08-09,14.782222
2002-08-12,14.706667000000001
2002-08-13,14.311110999999999
2002-08-14,14.8
2002-08-15,14.897778
2002-08-16,14.937778
2002-08-19,15.0
2002-08-20,14.653334
2002-08-21,14.786667000000001
2002-08-22,15.0
2002-08-23,14.888889
2002-08-26,14.791110999999999
2002-08-27,14.44
2002-08-28,14.231112
2002-08-29,14.591110999999998
2002-08-30,14.511110999999998
2002-09-03,14.222222
2002-09-04,14.733334
2002-09-05,14.355556
2002-09-06,14.635554999999998
2002-09-09,14.866667000000001
2002-09-10,14.955556
2002-09-11,14.875556
2002-09-12,14.577778
2002-09-13,14.577778
2002-09-16,14.511110999999998
2002-09-17,14.284445000000002
2002-09-18,14.488889000000002
2002-09-19,14.111111
2002-09-20,14.097776999999999
2002-09-23,13.742222
2002-09-24,13.808888
2002-09-25,14.395554999999998
2002-09-26,14.68
2002-09-27,14.288889000000001
2002-09-30,14.551110999999999
2002-10-01,14.666667000000002
2002-10-02,14.688889000000001
2002-10-03,14.857778
2002-10-04,14.573334
2002-10-07,14.222222
2002-10-08,14.364445000000002
2002-10-09,13.977777
2002-10-10,14.0
2002-10-11,14.364445000000002
2002-10-14,14.64
2002-10-15,14.577778
2002-10-16,13.991110999999998
2002-10-17,13.688889000000001
2002-10-18,13.484445000000001
2002-10-21,13.8
2002-10-22,13.44
2002-10-23,13.333332999999998
2002-10-24,13.155555999999999
2002-10-25,13.382222
2002-10-28,13.551110999999999
2002-10-29,13.733334
2002-10-30,14.044444
2002-10-31,13.986667
2002-11-01,14.266666
2002-11-04,14.266666
2002-11-05,14.4
2002-11-06,14.533334
2002-11-07,14.217778
2002-11-08,14.444445000000002
2002-11-11,14.555554999999998
2002-11-12,14.586667000000002
2002-11-13,14.075556
2002-11-14,14.773334
2002-11-15,14.986667
2002-11-18,14.933333
2002-11-19,14.6
2002-11-20,14.68
2002-11-21,14.8
2002-11-22,15.253333
2002-11-25,15.24
2002-11-26,15.097776999999999
2002-11-27,15.155555999999999
2002-11-29,14.991110999999998
2002-12-02,14.991110999999998
2002-12-03,14.76
2002-12-04,14.631110999999999
2002-12-05,14.715554999999998
2002-12-06,14.68
2002-12-09,14.591110999999998
2002-12-10,14.711110999999999
2002-12-11,14.773334
2002-12-12,14.715554999999998
2002-12-13,14.622222
2002-12-16,14.684444000000001
2002-12-17,14.786667000000001
2002-12-18,14.773334
2002-12-19,14.844444000000001
2002-12-20,15.288889000000001
2002-12-23,15.306666
2002-12-24,15.213332999999999
2002-12-26,15.244445
2002-12-27,14.942223
2002-12-30,15.288889000000001
2002-12-31,15.511110999999998
2003-01-02,15.773334
2003-01-03,16.328888
2003-01-06,16.879998999999998
2003-01-07,17.066668
2003-01-08,17.182222
2003-01-09,17.182222
2003-01-10,17.0
2003-01-13,16.955555
2003-01-14,17.208889000000003
2003-01-15,17.235556
2003-01-16,17.377777
2003-01-17,17.528889000000003
2003-01-21,17.146667
2003-01-22,17.422222
2003-01-23,17.506666
2003-01-24,17.488889999999998
2003-01-27,17.142221
2003-01-28,17.5
2003-01-29,17.84
2003-01-30,17.333334
2003-01-31,17.813334
2003-02-03,17.719998999999998
2003-02-04,17.313334
2003-02-05,17.293332999999997
2003-02-06,17.4
2003-02-07,17.413334
2003-02-10,18.073334
2003-02-11,18.5
2003-02-12,18.299999
2003-02-13,17.766666
2003-02-14,17.746666
2003-02-18,18.719998999999998
2003-02-19,18.413334
2003-02-20,18.34
2003-02-21,18.433332
2003-02-24,18.426666
2003-02-25,18.266666
2003-02-26,18.059998999999998
2003-02-27,18.620001000000002
2003-02-28,19.033333
2003-03-03,18.786667
2003-03-04,18.68
2003-03-05,18.633333
2003-03-06,18.66
2003-03-07,18.6
2003-03-10,18.266666
2003-03-11,17.846666
2003-03-12,17.866667
2003-03-13,18.366667
2003-03-14,18.433332
2003-03-17,19.026667
2003-03-18,19.233334
2003-03-19,19.233334
2003-03-20,19.266666
2003-03-21,19.24
2003-03-24,18.52
2003-03-25,19.353333
2003-03-26,19.280001000000002
2003-03-27,19.200001
2003-03-28,19.360001
2003-03-31,19.166666
2003-04-01,19.666666
2003-04-02,19.866667
2003-04-03,19.879998999999998
2003-04-04,19.906666
2003-04-07,19.333334
2003-04-08,19.4
2003-04-09,18.993334
2003-04-10,18.986666
2003-04-11,17.913334
2003-04-14,18.0
2003-04-15,18.186666
2003-04-16,17.533333
2003-04-17,17.48
2003-04-21,17.453332999999997
2003-04-22,17.613332999999997
2003-04-23,17.686666
2003-04-24,17.733334
2003-04-25,17.906666
2003-04-28,18.633333
2003-04-29,18.546667000000003
2003-04-30,18.846666
2003-05-01,18.973333
2003-05-02,19.306667
2003-05-05,19.18
2003-05-06,19.493334
2003-05-07,19.513334
2003-05-08,18.306667
2003-05-09,18.386667000000003
2003-05-12,18.533333
2003-05-13,18.68
2003-05-14,18.866667
2003-05-15,18.946667
2003-05-16,18.666666
2003-05-19,18.746666
2003-05-20,18.700001
2003-05-21,18.993334
2003-05-22,19.4
2003-05-23,19.306667
2003-05-27,19.733334
2003-05-28,19.4
2003-05-29,19.053333
2003-05-30,19.253334
2003-06-02,19.566668
2003-06-03,19.133333
2003-06-04,19.426666
2003-06-05,20.646667
2003-06-06,20.393333
2003-06-09,19.92
2003-06-10,20.1
2003-06-11,21.200001
2003-06-12,22.026667
2003-06-13,22.626667
2003-06-16,23.566668
2003-06-17,23.559998999999998
2003-06-18,22.846666
2003-06-19,22.073334
2003-06-20,22.646667
2003-06-23,22.5
2003-06-24,22.873333
2003-06-25,22.766666
2003-06-26,23.32
2003-06-27,23.533333
2003-06-30,23.18
2003-07-01,23.013334
2003-07-02,23.066668
2003-07-03,23.533333
2003-07-07,23.6
2003-07-08,23.266666
2003-07-09,23.013334
2003-07-10,22.566668
2003-07-11,22.493334
2003-07-14,22.206667000000003
2003-07-15,21.653334
2003-07-16,21.940001000000002
2003-07-17,21.5
2003-07-18,21.646667
2003-07-21,21.133333
2003-07-22,20.733334
2003-07-23,21.426666
2003-07-24,21.566668
2003-07-25,21.74
2003-07-28,22.1
2003-07-29,22.0
2003-07-30,21.799999
2003-07-31,22.513334
2003-08-01,22.366667
2003-08-04,22.866667
2003-08-05,22.466667
2003-08-06,22.086666
2003-08-07,22.766666
2003-08-08,22.76
2003-08-11,22.866667
2003-08-12,23.266666
2003-08-13,23.0
2003-08-14,23.1
2003-08-15,23.273332999999997
2003-08-18,23.286667
2003-08-19,23.906666
2003-08-20,23.966667
2003-08-21,24.966667
2003-08-22,24.846666
2003-08-25,24.306667
2003-08-26,24.120001000000002
2003-08-27,23.926666
2003-08-28,23.986666
2003-08-29,24.266666
2003-09-02,24.253334
2003-09-03,24.133333
2003-09-04,24.133333
2003-09-05,24.360001
2003-09-08,24.986666
2003-09-09,25.666666
2003-09-10,25.966667
2003-09-11,25.806667
2003-09-12,26.0
2003-09-15,26.34
2003-09-16,26.700001
2003-09-17,26.626666999999998
2003-09-18,26.853333000000003
2003-09-19,26.846666
2003-09-22,26.146667
2003-09-23,26.106667
2003-09-24,25.620001000000002
2003-09-25,24.9
2003-09-26,25.046667000000003
2003-09-29,25.366667
2003-09-30,25.766666
2003-10-01,26.0
2003-10-02,27.6
2003-10-03,27.953333
2003-10-06,27.933332
2003-10-07,28.1
2003-10-08,27.860001
2003-10-09,27.950001
2003-10-10,28.01
2003-10-13,28.16
2003-10-14,28.15
2003-10-15,27.98
2003-10-16,27.73
2003-10-17,27.01
2003-10-20,27.110001
2003-10-21,28.040001
2003-10-22,27.4
2003-10-23,27.610001
2003-10-24,27.4
2003-10-27,26.190001000000002
2003-10-28,25.74
2003-10-29,24.700001
2003-10-30,24.58
2003-10-31,24.15
2003-11-03,23.860001
2003-11-04,23.65
2003-11-05,24.360001
2003-11-06,24.459999
2003-11-07,24.549999
2003-11-10,24.0
2003-11-11,22.450001
2003-11-12,23.5
2003-11-13,22.85
2003-11-14,23.08
2003-11-17,22.940001000000002
2003-11-18,23.030001000000002
2003-11-19,23.1
2003-11-20,23.379998999999998
2003-11-21,23.120001000000002
2003-11-24,23.719998999999998
2003-11-25,24.68
2003-11-26,25.65
2003-11-28,25.32
2003-12-01,26.09
2003-12-02,25.620001000000002
2003-12-03,25.620001000000002
2003-12-04,25.620001000000002
2003-12-05,25.450001
2003-12-08,25.75
2003-12-09,25.58
2003-12-10,24.9
2003-12-11,25.209999
2003-12-12,25.200001
2003-12-15,25.360001
2003-12-16,25.18
2003-12-17,25.65
2003-12-18,25.74
2003-12-19,25.42
2003-12-22,24.99
2003-12-23,24.99
2003-12-24,25.0
2003-12-26,25.15
2003-12-29,25.26
2003-12-30,25.26
2003-12-31,25.26
2004-01-02,25.120001000000002
2004-01-05,24.65
2004-01-06,24.09
2004-01-07,24.26
2004-01-08,24.299999
2004-01-09,24.73
2004-01-12,24.65
2004-01-13,24.66
2004-01-14,25.030001000000002
2004-01-15,24.809998999999998
2004-01-16,24.610001
2004-01-20,25.549999
2004-01-21,25.42
2004-01-22,25.5
2004-01-23,25.75
2004-01-26,25.82
2004-01-27,25.629998999999998
2004-01-28,25.02
2004-01-29,24.52
2004-01-30,24.389999
2004-02-02,24.35
2004-02-03,24.700001
2004-02-04,24.5
2004-02-05,24.67
2004-02-06,24.98
2004-02-09,25.35
2004-02-10,25.440001000000002
2004-02-11,24.639999
2004-02-12,24.6
2004-02-13,24.309998999999998
2004-02-17,24.43
2004-02-18,24.200001
2004-02-19,23.91
2004-02-20,23.700001
2004-02-23,23.57
2004-02-24,23.379998999999998
2004-02-25,23.549999
2004-02-26,23.129998999999998
2004-02-27,23.5
2004-03-01,23.68
2004-03-02,23.42
2004-03-03,23.6
2004-03-04,23.73
2004-03-05,24.16
2004-03-08,23.75
2004-03-09,23.5
2004-03-10,23.0
2004-03-11,22.93
2004-03-12,23.280001000000002
2004-03-15,22.540001
2004-03-16,22.540001
2004-03-17,23.07
2004-03-18,22.16
2004-03-19,22.48
2004-03-22,22.200001
2004-03-23,22.370001000000002
2004-03-24,23.34
2004-03-25,23.120001000000002
2004-03-26,23.25
2004-03-29,23.049999
2004-03-30,22.67
2004-03-31,22.73
2004-04-01,23.16
2004-04-02,23.34
2004-04-05,23.74
2004-04-06,23.719998999999998
2004-04-07,23.68
2004-04-08,23.33
2004-04-12,23.700001
2004-04-13,22.99
2004-04-14,23.040001
2004-04-15,23.200001
2004-04-16,22.780001000000002
2004-04-19,22.85
2004-04-20,23.610001
2004-04-21,23.85
2004-04-22,24.33
2004-04-23,24.309998999999998
2004-04-26,24.42
2004-04-27,24.59
2004-04-28,24.4
2004-04-29,23.450001
2004-04-30,22.91
2004-05-03,23.18
2004-05-04,22.889999
2004-05-05,23.07
2004-05-06,22.92
2004-05-07,22.379998999999998
2004-05-10,21.92
2004-05-11,22.59
2004-05-12,23.65
2004-05-13,24.0
2004-05-14,24.190001000000002
2004-05-17,23.91
2004-05-18,24.030001000000002
