Date,ADTN
2004-04-14,30.48
2004-04-15,29.5
2004-04-16,28.129998999999998
2004-04-19,28.280001000000002
2004-04-20,27.66
2004-04-21,28.1
2004-04-22,27.77
2004-04-23,26.82
2004-04-26,26.42
2004-04-27,25.559998999999998
2004-04-28,25.23
2004-04-29,24.77
2004-04-30,24.52
2004-05-03,24.83
2004-05-04,25.879998999999998
2004-05-05,25.6
2004-05-06,25.93
2004-05-07,25.33
2004-05-10,24.950001
2004-05-11,25.99
2004-05-12,26.190001000000002
2004-05-13,25.9
2004-05-14,25.09
2004-05-17,25.09
2004-05-18,25.200001
2004-05-19,25.85
2004-05-20,25.6
2004-05-21,25.879998999999998
2004-05-24,26.08
2004-05-25,26.58
2004-05-26,28.09
2004-05-27,28.23
2004-05-28,28.549999
2004-06-01,28.52
2004-06-02,28.049999
2004-06-03,28.26
2004-06-04,29.190001000000002
2004-06-07,29.57
2004-06-08,29.41
2004-06-09,28.92
2004-06-10,29.299999
2004-06-14,28.719998999999998
2004-06-15,29.469998999999998
2004-06-16,28.67
2004-06-17,27.700001
2004-06-18,28.290001
2004-06-21,27.879998999999998
2004-06-22,29.639999
2004-06-23,31.25
2004-06-24,31.610001
2004-06-25,33.07
2004-06-28,32.009997999999996
2004-06-29,33.200001
2004-06-30,33.369999
2004-07-01,32.919998
2004-07-02,32.959998999999996
2004-07-06,30.75
2004-07-07,30.6
2004-07-08,30.15
2004-07-09,30.379998999999998
2004-07-12,29.67
2004-07-13,25.559998999999998
2004-07-14,26.32
2004-07-15,25.52
2004-07-16,25.32
2004-07-19,25.129998999999998
2004-07-20,25.43
2004-07-21,25.49
2004-07-22,25.469998999999998
2004-07-23,25.42
2004-07-26,25.17
2004-07-27,25.389999
2004-07-28,25.0
2004-07-29,26.690001000000002
2004-07-30,26.709999
2004-08-02,26.629998999999998
2004-08-03,26.129998999999998
2004-08-04,25.74
2004-08-05,25.08
2004-08-06,25.0
2004-08-09,24.639999
2004-08-10,25.43
2004-08-11,24.940001000000002
2004-08-12,23.389999
2004-08-13,23.17
2004-08-16,23.719998999999998
2004-08-17,24.08
2004-08-18,24.559998999999998
2004-08-19,24.719998999999998
2004-08-20,24.77
2004-08-23,24.75
2004-08-24,24.66
2004-08-25,25.58
2004-08-26,25.43
2004-08-27,25.709999
2004-08-30,26.190001000000002
2004-08-31,26.780001000000002
2004-09-01,26.209999
2004-09-02,26.469998999999998
2004-09-03,25.530001000000002
2004-09-07,25.85
2004-09-08,25.530001000000002
2004-09-09,26.200001
2004-09-10,26.43
2004-09-13,26.299999
2004-09-14,26.129998999999998
2004-09-15,25.57
2004-09-16,25.43
2004-09-17,24.799999
2004-09-20,24.58
2004-09-21,24.98
2004-09-22,23.77
2004-09-23,23.68
2004-09-24,23.709999
2004-09-27,23.26
2004-09-28,22.370001000000002
2004-09-29,23.15
2004-09-30,22.68
2004-10-01,23.18
2004-10-04,24.17
2004-10-05,23.49
2004-10-06,20.790001
2004-10-07,20.5
2004-10-08,20.41
2004-10-11,20.469998999999998
2004-10-12,21.379998999999998
2004-10-13,22.049999
2004-10-14,21.780001000000002
2004-10-15,21.82
2004-10-18,22.17
2004-10-19,22.379998999999998
2004-10-20,22.190001000000002
2004-10-21,20.85
2004-10-22,20.620001000000002
2004-10-25,20.85
2004-10-26,20.889999
2004-10-27,21.27
2004-10-28,21.299999
2004-10-29,21.6
2004-11-01,21.459999
2004-11-02,21.73
2004-11-03,21.85
2004-11-04,21.549999
2004-11-05,21.629998999999998
2004-11-08,21.379998999999998
2004-11-09,20.85
2004-11-10,20.85
2004-11-11,21.469998999999998
2004-11-12,22.549999
2004-11-15,23.450001
2004-11-16,23.309998999999998
2004-11-17,23.620001000000002
2004-11-18,23.35
2004-11-19,22.620001000000002
2004-11-22,22.74
2004-11-23,22.57
2004-11-24,22.92
2004-11-26,22.67
2004-11-29,22.52
2004-11-30,22.41
2004-12-01,23.65
2004-12-02,23.969998999999998
2004-12-03,23.870001000000002
2004-12-06,23.469998999999998
2004-12-07,22.51
2004-12-08,21.959999
2004-12-09,21.92
2004-12-10,21.870001000000002
2004-12-13,21.809998999999998
2004-12-14,18.23
2004-12-15,18.5
2004-12-16,18.709999
2004-12-17,18.290001
2004-12-20,18.32
2004-12-21,18.559998999999998
2004-12-22,18.860001
2004-12-23,18.91
2004-12-27,18.870001000000002
2004-12-28,18.700001
2004-12-29,18.870001000000002
2004-12-30,18.9
2004-12-31,19.139999
2005-01-03,18.92
2005-01-04,18.18
2005-01-05,17.780001000000002
2005-01-06,18.040001
2005-01-07,17.41
2005-01-10,17.559998999999998
2005-01-11,17.120001000000002
2005-01-12,17.190001000000002
2005-01-13,17.32
2005-01-14,17.09
2005-01-18,17.690001000000002
2005-01-19,17.02
2005-01-20,16.450001
2005-01-21,16.08
2005-01-24,15.76
2005-01-25,17.040001
2005-01-26,17.799999
2005-01-27,17.959999
2005-01-28,17.91
2005-01-31,17.91
2005-02-01,17.85
2005-02-02,18.059998999999998
2005-02-03,17.719998999999998
2005-02-04,17.940001000000002
2005-02-07,18.01
2005-02-08,17.99
2005-02-09,17.76
2005-02-10,17.43
2005-02-11,18.120001000000002
2005-02-14,18.82
2005-02-15,18.389999
2005-02-16,18.27
2005-02-17,18.370001000000002
2005-02-18,18.059998999999998
2005-02-22,18.040001
2005-02-23,18.0
2005-02-24,18.559998999999998
2005-02-25,18.74
2005-02-28,18.709999
2005-03-01,18.74
2005-03-02,18.799999
2005-03-03,18.209999
2005-03-04,18.01
2005-03-07,18.24
2005-03-08,17.9
2005-03-09,18.27
2005-03-10,18.690001000000002
2005-03-11,18.68
2005-03-14,18.4
2005-03-15,18.190001000000002
2005-03-16,17.83
2005-03-17,17.5
2005-03-18,17.1
2005-03-21,17.24
2005-03-22,17.75
2005-03-23,17.809998999999998
2005-03-24,17.41
2005-03-28,17.139999
2005-03-29,17.17
2005-03-30,17.67
2005-03-31,17.639999
2005-04-01,17.690001000000002
2005-04-04,17.690001000000002
2005-04-05,17.549999
2005-04-06,17.469998999999998
2005-04-07,17.57
2005-04-08,17.620001000000002
2005-04-11,17.76
2005-04-12,17.959999
2005-04-13,18.02
2005-04-14,17.9
2005-04-15,17.27
2005-04-18,17.879998999999998
2005-04-19,20.26
2005-04-20,21.4
2005-04-21,21.41
2005-04-22,20.67
2005-04-25,20.950001
2005-04-26,21.32
2005-04-27,20.870001000000002
2005-04-28,20.41
2005-04-29,20.73
2005-05-02,20.76
2005-05-03,20.6
2005-05-04,20.610001
2005-05-05,20.440001000000002
2005-05-06,20.610001
2005-05-09,20.6
2005-05-10,20.139999
2005-05-11,21.620001000000002
2005-05-12,22.27
2005-05-13,21.9
2005-05-16,22.15
2005-05-17,21.969998999999998
2005-05-18,22.219998999999998
2005-05-19,22.49
2005-05-20,22.549999
2005-05-23,22.5
2005-05-24,22.059998999999998
2005-05-25,21.65
2005-05-26,22.040001
2005-05-27,21.940001000000002
2005-05-31,21.969998999999998
2005-06-01,22.85
2005-06-02,23.049999
2005-06-03,23.870001000000002
2005-06-06,23.99
2005-06-07,23.610001
2005-06-08,24.48
2005-06-09,27.030001000000002
2005-06-10,27.0
2005-06-13,27.040001
2005-06-14,26.07
2005-06-15,25.700001
2005-06-16,25.84
2005-06-17,25.450001
2005-06-20,25.799999
2005-06-21,25.65
2005-06-22,25.57
2005-06-23,24.98
2005-06-24,24.290001
2005-06-27,24.129998999999998
2005-06-28,24.450001
2005-06-29,25.200001
2005-06-30,24.73
2005-07-01,25.540001
2005-07-05,25.35
2005-07-06,25.700001
2005-07-07,25.719998999999998
2005-07-08,26.1
2005-07-11,26.780001000000002
2005-07-12,26.790001
2005-07-13,27.030001000000002
2005-07-14,26.620001000000002
2005-07-15,26.07
2005-07-18,25.360001
2005-07-19,28.41
2005-07-20,27.49
2005-07-21,27.02
2005-07-22,26.870001000000002
2005-07-25,26.799999
2005-07-26,27.25
2005-07-27,27.15
2005-07-28,27.290001
2005-07-29,26.76
2005-08-01,26.469998999999998
2005-08-02,26.219998999999998
2005-08-03,26.309998999999998
2005-08-04,26.0
2005-08-05,25.65
2005-08-08,25.57
2005-08-09,25.74
2005-08-10,25.5
2005-08-11,25.889999
2005-08-12,25.459999
2005-08-15,25.809998999999998
2005-08-16,25.049999
2005-08-17,24.93
2005-08-18,25.49
2005-08-19,25.959999
2005-08-22,26.790001
2005-08-23,27.25
2005-08-24,26.809998999999998
2005-08-25,26.860001
2005-08-26,26.549999
2005-08-29,26.5
2005-08-30,25.98
2005-08-31,25.82
2005-09-01,25.1
2005-09-02,25.0
2005-09-06,25.110001
2005-09-07,29.540001
2005-09-08,29.99
2005-09-09,29.370001000000002
2005-09-12,29.709999
2005-09-13,30.85
2005-09-14,30.030001000000002
2005-09-15,30.559998999999998
2005-09-16,30.6
2005-09-19,30.24
2005-09-20,31.379998999999998
2005-09-21,30.969998999999998
2005-09-22,31.01
2005-09-23,30.9
2005-09-26,30.700001
2005-09-27,30.860001
2005-09-28,30.959999
2005-09-29,31.26
2005-09-30,31.5
2005-10-03,31.9
2005-10-04,32.950001
2005-10-05,31.790001
2005-10-06,31.690001000000002
2005-10-07,32.0
2005-10-10,31.969998999999998
2005-10-11,31.0
2005-10-12,30.77
2005-10-13,30.809998999999998
2005-10-14,31.049999
2005-10-17,30.040001
2005-10-18,27.879998999999998
2005-10-19,29.309998999999998
2005-10-20,29.34
2005-10-21,29.950001
2005-10-24,30.139999
2005-10-25,30.85
2005-10-26,29.9
2005-10-27,28.92
2005-10-28,29.52
2005-10-31,30.25
2005-11-01,29.940001000000002
2005-11-02,30.5
2005-11-03,30.25
2005-11-04,29.639999
2005-11-07,29.530001000000002
2005-11-08,29.440001000000002
2005-11-09,29.75
2005-11-10,30.200001
2005-11-11,30.33
2005-11-14,30.709999
2005-11-15,28.799999
2005-11-16,27.0
2005-11-17,29.290001
2005-11-18,29.99
2005-11-21,30.24
2005-11-22,30.34
2005-11-23,31.23
2005-11-25,31.190001000000002
2005-11-28,30.74
2005-11-29,29.49
2005-11-30,29.559998999999998
2005-12-01,30.559998999999998
2005-12-02,30.52
2005-12-05,31.41
2005-12-06,31.940001000000002
2005-12-07,31.26
2005-12-08,31.309998999999998
2005-12-09,31.809998999999998
2005-12-12,31.559998999999998
2005-12-13,31.98
2005-12-14,31.84
2005-12-15,31.959999
2005-12-16,31.98
2005-12-19,31.16
2005-12-20,31.209999
2005-12-21,31.17
2005-12-22,31.35
2005-12-23,31.76
2005-12-27,30.58
2005-12-28,30.77
2005-12-29,30.5
2005-12-30,29.709999
2006-01-03,29.17
2006-01-04,29.610001
2006-01-05,28.950001
2006-01-06,30.01
2006-01-09,30.290001
2006-01-10,31.110001
2006-01-11,31.33
2006-01-12,31.059998999999998
2006-01-13,31.129998999999998
2006-01-17,30.75
2006-01-18,31.76
2006-01-19,32.009997999999996
2006-01-20,30.41
2006-01-23,31.43
2006-01-24,26.950001
2006-01-25,28.68
2006-01-26,29.139999
2006-01-27,29.219998999999998
2006-01-30,29.57
2006-01-31,29.33
2006-02-01,29.74
2006-02-02,29.67
2006-02-03,28.41
2006-02-06,28.370001000000002
2006-02-07,28.26
2006-02-08,28.860001
2006-02-09,28.43
2006-02-10,28.059998999999998
2006-02-13,27.469998999999998
2006-02-14,28.139999
2006-02-15,28.16
2006-02-16,29.18
2006-02-17,28.49
2006-02-21,27.879998999999998
2006-02-22,28.120001000000002
2006-02-23,28.040001
2006-02-24,28.17
2006-02-27,27.73
2006-02-28,27.52
2006-03-01,28.59
2006-03-02,28.92
2006-03-03,28.290001
2006-03-06,29.440001000000002
2006-03-07,28.65
2006-03-08,28.700001
2006-03-09,27.940001000000002
2006-03-10,26.73
2006-03-13,27.209999
2006-03-14,27.32
2006-03-15,27.98
2006-03-16,28.08
2006-03-17,28.219998999999998
2006-03-20,28.57
2006-03-21,28.51
2006-03-22,27.879998999999998
2006-03-23,27.639999
2006-03-24,27.809998999999998
2006-03-27,27.790001
2006-03-28,27.23
2006-03-29,26.969998999999998
2006-03-30,26.469998999999998
2006-03-31,26.17
2006-04-03,25.940001000000002
2006-04-04,26.02
2006-04-05,25.620001000000002
2006-04-06,25.5
2006-04-07,25.93
2006-04-10,25.68
2006-04-11,24.940001000000002
2006-04-12,24.9
2006-04-13,25.370001000000002
2006-04-17,25.799999
2006-04-18,25.0
2006-04-19,25.309998999999998
2006-04-20,25.530001000000002
2006-04-21,25.02
2006-04-24,25.0
2006-04-25,25.09
2006-04-26,25.49
2006-04-27,25.09
2006-04-28,25.139999
2006-05-01,25.15
2006-05-02,25.370001000000002
2006-05-03,25.17
2006-05-04,26.299999
2006-05-05,26.110001
2006-05-08,26.059998999999998
2006-05-09,25.49
2006-05-10,25.559998999999998
2006-05-11,24.709999
2006-05-12,24.49
2006-05-15,24.73
2006-05-16,24.83
2006-05-17,24.17
2006-05-18,24.25
2006-05-19,24.5
2006-05-22,24.34
2006-05-23,24.25
2006-05-24,24.440001000000002
2006-05-25,24.48
2006-05-26,24.709999
2006-05-30,25.0
2006-05-31,25.219998999999998
2006-06-01,26.99
2006-06-02,26.6
2006-06-05,25.879998999999998
2006-06-06,25.76
2006-06-07,25.73
2006-06-08,25.549999
2006-06-09,25.18
2006-06-12,23.99
2006-06-13,23.48
2006-06-14,23.75
2006-06-15,24.51
2006-06-16,23.57
2006-06-19,23.049999
2006-06-20,22.940001000000002
2006-06-21,23.209999
2006-06-22,22.83
2006-06-23,22.82
2006-06-26,22.4
2006-06-27,22.0
2006-06-28,21.790001
2006-06-29,22.790001
2006-06-30,22.43
2006-07-03,22.790001
2006-07-05,22.299999
2006-07-06,22.01
2006-07-07,21.85
2006-07-10,20.780001000000002
2006-07-11,21.219998999999998
2006-07-12,20.57
2006-07-13,20.51
2006-07-14,20.459999
2006-07-17,21.1
2006-07-18,20.48
2006-07-19,20.700001
2006-07-20,20.389999
2006-07-21,20.26
2006-07-24,21.01
2006-07-25,21.309998999999998
2006-07-26,21.02
2006-07-27,21.040001
2006-07-28,21.25
2006-07-31,21.870001000000002
2006-08-01,21.26
2006-08-02,21.25
2006-08-03,21.110001
2006-08-04,21.440001000000002
2006-08-07,21.549999
2006-08-08,21.440001000000002
2006-08-09,21.43
2006-08-10,21.34
2006-08-11,21.120001000000002
2006-08-14,21.42
2006-08-15,21.6
2006-08-16,22.75
2006-08-17,23.48
2006-08-18,23.719998999999998
2006-08-21,23.379998999999998
2006-08-22,23.530001000000002
2006-08-23,23.25
2006-08-24,23.41
2006-08-25,23.139999
2006-08-28,23.58
2006-08-29,24.41
2006-08-30,24.65
2006-08-31,24.870001000000002
2006-09-01,24.66
2006-09-05,24.879998999999998
2006-09-06,24.01
2006-09-07,23.91
2006-09-08,23.84
2006-09-11,23.190001000000002
2006-09-12,24.209999
2006-09-13,24.440001000000002
2006-09-14,24.219998999999998
2006-09-15,24.440001000000002
2006-09-18,24.02
2006-09-19,23.940001000000002
2006-09-20,23.889999
2006-09-21,23.879998999999998
2006-09-22,23.24
2006-09-25,23.51
2006-09-26,23.889999
2006-09-27,23.889999
2006-09-28,24.01
2006-09-29,23.84
2006-10-02,23.370001000000002
2006-10-03,22.77
2006-10-04,23.280001000000002
2006-10-05,23.280001000000002
2006-10-06,23.120001000000002
2006-10-09,22.709999
2006-10-10,22.780001000000002
2006-10-11,23.75
2006-10-12,24.040001
2006-10-13,24.219998999999998
2006-10-16,25.219998999999998
2006-10-17,23.49
2006-10-18,23.299999
2006-10-19,23.74
2006-10-20,23.58
2006-10-23,23.309998999999998
2006-10-24,22.92
2006-10-25,23.299999
2006-10-26,23.58
2006-10-27,23.48
2006-10-30,23.48
2006-10-31,23.139999
2006-11-01,22.459999
2006-11-02,22.530001000000002
2006-11-03,22.549999
2006-11-06,23.040001
2006-11-07,23.389999
2006-11-08,23.4
2006-11-09,23.33
2006-11-10,23.610001
2006-11-13,23.940001000000002
2006-11-14,24.17
2006-11-15,24.09
2006-11-16,23.809998999999998
2006-11-17,23.6
2006-11-20,23.1
2006-11-21,22.15
2006-11-22,22.74
2006-11-24,22.52
2006-11-27,21.77
2006-11-28,21.75
2006-11-29,21.82
2006-11-30,21.809998999999998
2006-12-01,21.59
2006-12-04,21.440001000000002
2006-12-05,21.18
2006-12-06,20.950001
2006-12-07,20.52
2006-12-08,20.57
2006-12-11,21.139999
2006-12-12,21.25
2006-12-13,21.4
2006-12-14,21.9
2006-12-15,22.02
2006-12-18,21.99
2006-12-19,21.700001
2006-12-20,21.559998999999998
2006-12-21,22.25
2006-12-22,21.91
2006-12-26,22.02
2006-12-27,22.32
2006-12-28,22.5
2006-12-29,22.700001
2007-01-03,23.4
2007-01-04,24.17
2007-01-05,23.32
2007-01-08,23.459999
2007-01-09,23.77
2007-01-10,23.780001000000002
2007-01-11,23.42
2007-01-12,23.719998999999998
2007-01-16,23.34
2007-01-17,22.68
2007-01-18,22.110001
2007-01-19,22.4
2007-01-22,22.35
2007-01-23,22.98
2007-01-24,22.98
2007-01-25,22.469998999999998
2007-01-26,22.950001
2007-01-29,22.860001
2007-01-30,22.48
2007-01-31,22.16
2007-02-01,22.23
2007-02-02,22.34
2007-02-05,22.469998999999998
2007-02-06,22.200001
2007-02-07,22.799999
2007-02-08,22.690001000000002
2007-02-09,22.6
2007-02-12,22.93
2007-02-13,23.25
2007-02-14,23.85
2007-02-15,23.82
2007-02-16,23.82
2007-02-20,24.209999
2007-02-21,24.0
2007-02-22,24.02
2007-02-23,23.940001000000002
2007-02-26,23.879998999999998
2007-02-27,22.799999
2007-02-28,23.030001000000002
2007-03-01,22.780001000000002
2007-03-02,22.200001
2007-03-05,22.15
2007-03-06,22.66
2007-03-07,22.809998999999998
2007-03-08,22.870001000000002
2007-03-09,22.879998999999998
2007-03-12,23.83
2007-03-13,23.450001
2007-03-14,23.76
2007-03-15,24.059998999999998
2007-03-16,23.549999
2007-03-19,23.620001000000002
2007-03-20,23.77
2007-03-21,23.49
2007-03-22,23.5
2007-03-23,25.280001000000002
2007-03-26,24.68
2007-03-27,24.299999
2007-03-28,24.32
2007-03-29,24.16
2007-03-30,24.35
2007-04-02,24.25
2007-04-03,24.41
2007-04-04,24.959999
2007-04-05,24.99
2007-04-09,24.870001000000002
2007-04-10,24.639999
2007-04-11,24.77
2007-04-12,24.620001000000002
2007-04-13,25.25
2007-04-16,24.99
2007-04-17,26.530001000000002
2007-04-18,26.42
2007-04-19,26.52
2007-04-20,26.530001000000002
2007-04-23,26.42
2007-04-24,26.459999
2007-04-25,26.790001
2007-04-26,26.65
2007-04-27,26.26
2007-04-30,25.450001
2007-05-01,25.66
2007-05-02,26.059998999999998
2007-05-03,25.92
2007-05-04,25.610001
2007-05-07,25.469998999999998
2007-05-08,25.83
2007-05-09,26.08
2007-05-10,25.629998999999998
2007-05-11,26.059998999999998
2007-05-14,25.98
2007-05-15,25.780001000000002
2007-05-16,26.139999
2007-05-17,25.82
2007-05-18,26.41
2007-05-21,26.41
2007-05-22,26.32
2007-05-23,26.299999
2007-05-24,25.77
2007-05-25,25.950001
2007-05-29,26.08
2007-05-30,26.360001
2007-05-31,27.059998999999998
2007-06-01,26.969998999999998
2007-06-04,27.09
2007-06-05,26.85
2007-06-06,26.299999
2007-06-07,25.99
2007-06-08,26.1
2007-06-11,26.049999
2007-06-12,25.82
2007-06-13,26.08
2007-06-14,26.07
2007-06-15,26.41
2007-06-18,26.469998999999998
2007-06-19,26.15
2007-06-20,24.969998999999998
2007-06-21,25.41
2007-06-22,24.84
2007-06-25,24.67
2007-06-26,24.540001
2007-06-27,25.049999
2007-06-28,25.84
2007-06-29,25.969998999999998
2007-07-02,26.059998999999998
2007-07-03,26.09
2007-07-05,26.23
2007-07-06,26.030001000000002
2007-07-09,25.809998999999998
2007-07-10,25.51
2007-07-11,25.59
2007-07-12,25.85
2007-07-13,27.17
2007-07-16,26.74
2007-07-17,27.610001
2007-07-18,27.84
2007-07-19,28.26
2007-07-20,27.76
2007-07-23,28.08
2007-07-24,27.5
2007-07-25,27.629998999999998
2007-07-26,26.77
2007-07-27,26.219998999999998
2007-07-30,26.49
2007-07-31,26.09
2007-08-01,26.129998999999998
2007-08-02,26.5
2007-08-03,25.610001
2007-08-06,24.870001000000002
2007-08-07,24.73
2007-08-08,24.92
2007-08-09,24.75
2007-08-10,25.17
2007-08-13,25.450001
2007-08-14,25.08
2007-08-15,24.85
2007-08-16,25.139999
2007-08-17,26.030001000000002
2007-08-20,26.35
2007-08-21,26.690001000000002
2007-08-22,26.799999
2007-08-23,26.66
2007-08-24,26.9
2007-08-27,26.610001
2007-08-28,25.77
2007-08-29,26.370001000000002
2007-08-30,26.379998999999998
2007-08-31,26.73
2007-09-04,26.42
2007-09-05,26.01
2007-09-06,25.65
2007-09-07,24.889999
2007-09-10,24.98
2007-09-11,25.49
2007-09-12,25.440001000000002
2007-09-13,25.16
2007-09-14,25.309998999999998
2007-09-17,24.879998999999998
2007-09-18,25.440001000000002
2007-09-19,25.969998999999998
2007-09-20,26.41
2007-09-21,26.41
2007-09-24,22.84
2007-09-25,22.34
2007-09-26,22.299999
2007-09-27,23.0
2007-09-28,23.030001000000002
2007-10-01,23.43
2007-10-02,22.82
2007-10-03,22.719998999999998
2007-10-04,22.9
2007-10-05,23.219998999999998
2007-10-08,23.370001000000002
2007-10-09,23.190001000000002
2007-10-10,23.68
2007-10-11,23.030001000000002
2007-10-12,22.58
2007-10-15,22.360001
2007-10-16,24.040001
2007-10-17,23.360001
2007-10-18,23.75
2007-10-19,23.02
2007-10-22,23.690001000000002
2007-10-23,23.700001
2007-10-24,22.99
2007-10-25,22.68
2007-10-26,23.860001
2007-10-29,24.190001000000002
2007-10-30,24.0
2007-10-31,24.07
2007-11-01,22.559998999999998
2007-11-02,23.02
2007-11-05,22.73
2007-11-06,22.77
2007-11-07,22.709999
2007-11-08,22.85
2007-11-09,22.700001
2007-11-12,22.969998999999998
2007-11-13,23.24
2007-11-14,22.92
2007-11-15,22.549999
2007-11-16,22.52
2007-11-19,22.08
2007-11-20,21.92
2007-11-21,21.389999
2007-11-23,22.0
2007-11-26,21.219998999999998
2007-11-27,21.93
2007-11-28,22.58
2007-11-29,21.92
2007-11-30,21.690001000000002
2007-12-03,21.26
2007-12-04,21.16
2007-12-05,21.790001
2007-12-06,21.41
2007-12-07,20.860001
2007-12-10,20.940001000000002
2007-12-11,20.700001
2007-12-12,21.299999
2007-12-13,21.52
2007-12-14,21.0
2007-12-17,22.17
2007-12-18,22.35
2007-12-19,22.49
2007-12-20,22.200001
2007-12-21,22.65
2007-12-24,22.66
2007-12-26,22.73
2007-12-27,21.799999
2007-12-28,21.709999
2007-12-31,21.379998999999998
2008-01-02,20.92
2008-01-03,21.17
2008-01-04,20.65
2008-01-07,20.5
2008-01-08,19.58
2008-01-09,19.280001000000002
2008-01-10,19.940001000000002
2008-01-11,19.25
2008-01-14,19.620001000000002
2008-01-15,19.610001
2008-01-16,19.84
2008-01-17,19.52
2008-01-18,19.469998999999998
2008-01-22,20.530001000000002
2008-01-23,19.9
2008-01-24,19.879998999999998
2008-01-25,20.0
2008-01-28,21.07
2008-01-29,20.85
2008-01-30,20.639999
2008-01-31,20.809998999999998
2008-02-01,20.66
2008-02-04,20.540001
2008-02-05,19.780001000000002
2008-02-06,19.4
2008-02-07,19.370001000000002
2008-02-08,19.389999
2008-02-11,19.48
2008-02-12,19.5
2008-02-13,19.809998999999998
2008-02-14,19.540001
2008-02-15,19.200001
2008-02-19,19.34
2008-02-20,19.52
2008-02-21,18.860001
2008-02-22,18.84
2008-02-25,19.450001
2008-02-26,19.66
2008-02-27,19.4
2008-02-28,18.92
2008-02-29,18.42
2008-03-03,18.99
2008-03-04,18.75
2008-03-05,18.59
2008-03-06,18.09
2008-03-07,18.200001
2008-03-10,17.83
2008-03-11,18.08
2008-03-12,18.17
2008-03-13,17.940001000000002
2008-03-14,17.530001000000002
2008-03-17,17.32
2008-03-18,18.76
2008-03-19,18.209999
2008-03-20,18.450001
2008-03-24,18.950001
2008-03-25,18.93
2008-03-26,18.92
2008-03-27,18.85
2008-03-28,18.440001000000002
2008-03-31,18.5
2008-04-01,19.059998999999998
2008-04-02,19.459999
2008-04-03,19.4
2008-04-04,19.290001
2008-04-07,19.0
2008-04-08,19.190001000000002
2008-04-09,18.860001
2008-04-10,19.120001000000002
2008-04-11,18.889999
2008-04-14,19.09
2008-04-15,20.6
2008-04-16,22.49
2008-04-17,22.01
2008-04-18,22.690001000000002
2008-04-21,22.870001000000002
2008-04-22,23.030001000000002
2008-04-23,23.08
2008-04-24,23.32
2008-04-25,23.51
2008-04-28,23.77
2008-04-29,23.75
2008-04-30,23.66
2008-05-01,23.92
2008-05-02,23.459999
2008-05-05,23.360001
2008-05-06,23.709999
2008-05-07,23.32
2008-05-08,23.43
2008-05-09,23.610001
2008-05-12,24.190001000000002
2008-05-13,24.190001000000002
2008-05-14,24.74
2008-05-15,24.99
2008-05-16,25.02
2008-05-19,24.67
2008-05-20,24.18
2008-05-21,23.719998999999998
2008-05-22,24.0
2008-05-23,23.91
2008-05-27,24.15
2008-05-28,24.16
2008-05-29,24.76
2008-05-30,24.889999
2008-06-02,24.309998999999998
2008-06-03,23.9
2008-06-04,24.190001000000002
2008-06-05,24.719998999999998
2008-06-06,24.09
2008-06-09,23.959999
2008-06-10,23.860001
2008-06-11,23.48
2008-06-12,24.049999
2008-06-13,24.459999
2008-06-16,24.92
2008-06-17,24.74
2008-06-18,24.450001
2008-06-19,24.870001000000002
2008-06-20,25.26
2008-06-23,25.68
2008-06-24,24.99
2008-06-25,25.59
2008-06-26,24.74
2008-06-27,24.74
2008-06-30,23.84
2008-07-01,24.290001
2008-07-02,24.01
2008-07-03,23.49
2008-07-07,24.879998999999998
2008-07-08,26.059998999999998
2008-07-09,24.809998999999998
2008-07-10,25.09
2008-07-11,25.360001
2008-07-14,24.77
2008-07-15,23.98
2008-07-16,22.65
2008-07-17,22.92
2008-07-18,22.93
2008-07-21,22.950001
2008-07-22,23.33
2008-07-23,22.950001
2008-07-24,22.48
2008-07-25,22.809998999999998
2008-07-28,22.280001000000002
2008-07-29,22.66
2008-07-30,22.389999
2008-07-31,22.360001
2008-08-01,23.040001
2008-08-04,22.620001000000002
2008-08-05,22.83
2008-08-06,22.790001
2008-08-07,22.24
2008-08-08,23.049999
2008-08-11,24.1
2008-08-12,23.700001
2008-08-13,22.57
2008-08-14,22.440001000000002
2008-08-15,22.51
2008-08-18,22.41
2008-08-19,22.51
2008-08-20,22.41
2008-08-21,22.51
2008-08-22,22.73
2008-08-25,22.51
2008-08-26,22.450001
2008-08-27,22.370001000000002
2008-08-28,22.9
2008-08-29,22.799999
2008-09-02,23.48
2008-09-03,23.43
2008-09-04,20.6
2008-09-05,20.93
2008-09-08,21.25
2008-09-09,20.68
2008-09-10,20.85
2008-09-11,20.549999
2008-09-12,20.68
2008-09-15,19.91
2008-09-16,20.370001000000002
2008-09-17,19.82
2008-09-18,21.360001
2008-09-19,22.16
2008-09-22,21.360001
2008-09-23,21.52
2008-09-24,20.66
2008-09-25,20.41
2008-09-26,20.0
2008-09-29,19.040001
2008-09-30,19.49
2008-10-01,19.58
2008-10-02,19.08
2008-10-03,19.25
2008-10-06,18.49
2008-10-07,18.23
2008-10-08,19.15
2008-10-09,18.299999
2008-10-10,18.07
2008-10-13,19.379998999999998
2008-10-14,16.74
2008-10-15,15.57
2008-10-16,16.18
2008-10-17,15.36
2008-10-20,15.75
2008-10-21,15.49
2008-10-22,14.49
2008-10-23,13.94
2008-10-24,14.37
2008-10-27,13.84
2008-10-28,14.72
2008-10-29,14.7
2008-10-30,15.39
2008-10-31,15.2
2008-11-03,15.06
2008-11-04,15.26
2008-11-05,15.29
2008-11-06,14.38
