Date,UL
2000-12-06,17.465279000000002
2000-12-07,17.638889000000002
2000-12-08,17.569445
2000-12-11,16.944445
2000-12-12,16.979166
2000-12-13,16.840279000000002
2000-12-14,17.256945
2000-12-15,17.743055
2000-12-18,17.847220999999998
2000-12-19,17.881945
2000-12-20,18.402779000000002
2000-12-21,18.611110999999998
2000-12-22,18.576389000000002
2000-12-26,19.097220999999998
2000-12-27,19.340279000000002
2000-12-28,19.270834
2000-12-29,19.201389000000002
2001-01-02,19.409720999999998
2001-01-03,18.923610999999998
2001-01-04,17.708334
2001-01-05,17.569445
2001-01-08,17.604166
2001-01-09,17.256945
2001-01-10,16.944445
2001-01-11,17.083334
2001-01-12,17.1875
2001-01-16,17.256945
2001-01-17,16.805555
2001-01-18,16.527779000000002
2001-01-19,16.319445
2001-01-22,16.493055
2001-01-23,16.736110999999998
2001-01-24,16.354166
2001-01-25,16.458334
2001-01-26,16.631945
2001-01-29,16.638889000000002
2001-01-30,17.066668
2001-01-31,17.166666
2001-02-01,17.333334
2001-02-02,17.200001
2001-02-05,17.472220999999998
2001-02-06,17.377777
2001-02-07,17.561111
2001-02-08,17.472220999999998
2001-02-09,17.611110999999998
2001-02-12,17.805555
2001-02-13,17.766666
2001-02-14,17.583334
2001-02-15,17.261110000000002
2001-02-16,17.388889000000002
2001-02-20,17.444445
2001-02-21,17.438889
2001-02-22,17.333334
2001-02-23,17.088888
2001-02-26,16.977777
2001-02-27,16.894444
2001-02-28,17.033333
2001-03-01,17.555555
2001-03-02,17.777779000000002
2001-03-05,17.666666
2001-03-06,17.505556
2001-03-07,17.466667
2001-03-08,17.833334
2001-03-09,17.75
2001-03-12,17.522223
2001-03-13,17.261110000000002
2001-03-14,16.966667
2001-03-15,16.672222
2001-03-16,16.483334
2001-03-19,16.666666
2001-03-20,16.416666
2001-03-21,15.977777
2001-03-22,15.472222
2001-03-23,15.538889000000001
2001-03-26,15.861111
2001-03-27,16.194445
2001-03-28,15.927778
2001-03-29,15.888889
2001-03-30,16.116667
2001-04-02,16.077778
2001-04-03,16.0
2001-04-04,16.333334
2001-04-05,16.472220999999998
2001-04-06,16.255556
2001-04-09,16.677778
2001-04-10,16.549999
2001-04-11,16.166666
2001-04-12,16.472220999999998
2001-04-16,16.444445
2001-04-17,16.611110999999998
2001-04-18,16.583334
2001-04-19,16.444445
2001-04-20,16.305555
2001-04-23,16.416666
2001-04-24,16.444445
2001-04-25,16.25
2001-04-26,16.477777
2001-04-27,17.0
2001-04-30,16.872223
2001-05-01,17.227777
2001-05-02,17.166666
2001-05-03,16.833334
2001-05-04,17.222220999999998
2001-05-07,16.85
2001-05-08,16.777779000000002
2001-05-09,16.666666
2001-05-10,17.111110999999998
2001-05-11,16.944445
2001-05-14,17.094444
2001-05-15,17.144444
2001-05-16,17.694445
2001-05-17,17.311111
2001-05-18,17.4
2001-05-21,17.316668
2001-05-22,17.111110999999998
2001-05-23,17.172222
2001-05-24,17.138889000000002
2001-05-25,16.972220999999998
2001-05-29,17.111110999999998
2001-05-30,17.222220999999998
2001-05-31,17.277779000000002
2001-06-01,17.405556
2001-06-04,17.505556
2001-06-05,17.694445
2001-06-06,17.688889
2001-06-07,17.966667
2001-06-08,17.700001
2001-06-11,17.738889999999998
2001-06-12,17.777779000000002
2001-06-13,17.9
2001-06-14,17.950001
2001-06-15,17.950001
2001-06-18,17.972220999999998
2001-06-19,18.066668
2001-06-20,18.522223
2001-06-21,18.666666
2001-06-22,18.716667
2001-06-25,18.972220999999998
2001-06-26,19.033333
2001-06-27,19.122223
2001-06-28,19.166666
2001-06-29,19.166666
2001-07-02,19.361110999999998
2001-07-03,19.138889000000002
2001-07-05,18.838888
2001-07-06,19.033333
2001-07-09,19.283333
2001-07-10,19.172222
2001-07-11,19.094444
2001-07-12,18.888889000000002
2001-07-13,18.616667
2001-07-16,18.672222
2001-07-17,18.777779000000002
2001-07-18,18.894444
2001-07-19,19.122223
2001-07-20,19.072222
2001-07-23,18.944445
2001-07-24,18.888889000000002
2001-07-25,19.027779000000002
2001-07-26,18.972220999999998
2001-07-27,19.027779000000002
2001-07-30,19.0
2001-07-31,19.111110999999998
2001-08-01,19.022223
2001-08-02,19.233334
2001-08-03,18.955555
2001-08-06,18.544445
2001-08-07,18.722220999999998
2001-08-08,18.549999
2001-08-09,18.888889000000002
2001-08-10,19.166666
2001-08-13,19.161112
2001-08-14,19.155556
2001-08-15,19.283333
2001-08-16,19.444445
2001-08-17,19.333334
2001-08-20,19.505556
2001-08-21,19.450001
2001-08-22,19.277779000000002
2001-08-23,19.044445
2001-08-24,19.655556
2001-08-27,19.577778
2001-08-28,19.372223
2001-08-29,19.022223
2001-08-30,18.861110999999998
2001-08-31,19.111110999999998
2001-09-04,18.777779000000002
2001-09-05,18.888889000000002
2001-09-06,18.722220999999998
2001-09-07,18.338888
2001-09-10,18.277779000000002
2001-09-17,18.611110999999998
2001-09-18,18.305555
2001-09-19,18.055555
2001-09-20,17.65
2001-09-21,17.122223
2001-09-24,16.605556
2001-09-25,15.8
2001-09-26,16.111110999999998
2001-09-27,16.372223
2001-09-28,16.666666
2001-10-01,16.222220999999998
2001-10-02,16.527779000000002
2001-10-03,16.888889000000002
2001-10-04,16.777779000000002
2001-10-05,17.205555
2001-10-08,16.950001
2001-10-09,17.055555
2001-10-10,17.166666
2001-10-11,16.583334
2001-10-12,16.555555
2001-10-15,16.444445
2001-10-16,16.172222
2001-10-17,16.027779000000002
2001-10-18,16.155556
2001-10-19,16.222220999999998
2001-10-22,16.327778
2001-10-23,16.077778
2001-10-24,15.844444000000001
2001-10-25,15.677778
2001-10-26,16.083334
2001-10-29,15.777778
2001-10-30,15.688889000000001
2001-10-31,16.138889000000002
2001-11-01,16.277779000000002
2001-11-02,16.766666
2001-11-05,17.122223
2001-11-06,17.138889000000002
2001-11-07,17.222220999999998
2001-11-08,17.25
2001-11-09,17.277779000000002
2001-11-12,17.15
2001-11-13,17.261110000000002
2001-11-14,17.083334
2001-11-15,17.138889000000002
2001-11-16,17.422222
2001-11-19,17.444445
2001-11-20,17.527779000000002
2001-11-21,17.655556
2001-11-23,17.672222
2001-11-26,17.844444
2001-11-27,17.583334
2001-11-28,17.383333
2001-11-29,17.738889999999998
2001-11-30,17.988889999999998
2001-12-03,18.061111
2001-12-04,17.838888
2001-12-05,17.777779000000002
2001-12-06,17.772223
2001-12-07,17.288889
2001-12-10,17.111110999999998
2001-12-11,16.972220999999998
2001-12-12,17.322222
2001-12-13,17.5
2001-12-14,17.616667
2001-12-17,17.883333
2001-12-18,18.166666
2001-12-19,18.277779000000002
2001-12-20,18.227777
2001-12-21,18.527779000000002
2001-12-24,18.494444
2001-12-26,18.416666
2001-12-27,18.644444
2001-12-28,18.416666
2001-12-31,18.483334
2002-01-02,18.538889
2002-01-03,18.377777
2002-01-04,18.166666
2002-01-07,17.972220999999998
2002-01-08,17.944445
2002-01-09,17.950001
2002-01-10,17.877777
2002-01-11,17.838888
2002-01-14,17.833334
2002-01-15,18.0
2002-01-16,17.938889
2002-01-17,18.083334
2002-01-18,18.083334
2002-01-22,18.288889
2002-01-23,18.272223
2002-01-24,18.227777
2002-01-25,17.927778
2002-01-28,17.894444
2002-01-29,17.505556
2002-01-30,17.888889000000002
2002-01-31,18.177778
2002-02-01,18.333334
2002-02-04,18.388889000000002
2002-02-05,18.122223
2002-02-06,18.127777
2002-02-07,18.111110999999998
2002-02-08,18.138889000000002
2002-02-11,18.477777
2002-02-12,18.611110999999998
2002-02-13,18.894444
2002-02-14,18.711111
2002-02-15,18.855556
2002-02-19,18.555555
2002-02-20,18.844444
2002-02-21,18.883333
2002-02-22,19.177778
2002-02-25,19.022223
2002-02-26,18.744444
2002-02-27,18.75
2002-02-28,18.65
2002-03-01,18.805555
2002-03-04,18.777779000000002
2002-03-05,18.655556
2002-03-06,18.788889
2002-03-07,18.511110000000002
2002-03-08,18.366667
2002-03-11,18.388889000000002
2002-03-12,18.444445
2002-03-13,18.555555
2002-03-14,18.683332
2002-03-15,18.516666
2002-03-18,18.450001
2002-03-19,18.661112
2002-03-20,18.638889000000002
2002-03-21,18.583334
2002-03-22,18.549999
2002-03-25,18.305555
2002-03-26,17.944445
2002-03-27,17.838888
2002-03-28,17.611110999999998
2002-04-01,17.988889999999998
2002-04-02,17.950001
2002-04-03,17.688889
2002-04-04,17.833334
2002-04-05,17.916666
2002-04-08,17.883333
2002-04-09,18.0
2002-04-10,18.283333
2002-04-11,18.133333
2002-04-12,18.388889000000002
2002-04-15,18.244444
2002-04-16,18.594444
2002-04-17,18.416666
2002-04-18,18.477777
2002-04-19,18.688889
2002-04-22,18.877777
2002-04-23,19.027779000000002
2002-04-24,18.672222
2002-04-25,18.772223
2002-04-26,19.305555
2002-04-29,19.622223
2002-04-30,20.305555
2002-05-01,20.75
2002-05-02,20.722220999999998
2002-05-03,20.772223
2002-05-06,20.661112
2002-05-07,20.755556
2002-05-08,20.666666
2002-05-09,20.555555
2002-05-10,20.777779000000002
2002-05-13,21.5
2002-05-14,20.883333
2002-05-15,20.616667
2002-05-16,20.65
2002-05-17,20.555555
2002-05-20,20.322222
2002-05-21,20.061111
2002-05-22,20.450001
2002-05-23,20.35
2002-05-24,20.361110999999998
2002-05-28,20.333334
2002-05-29,20.450001
2002-05-30,20.611110999999998
2002-05-31,20.611110999999998
2002-06-03,20.544445
2002-06-04,20.388889000000002
2002-06-05,20.611110999999998
2002-06-06,20.572222
2002-06-07,20.416666
2002-06-10,20.466667
2002-06-11,20.522223
2002-06-12,20.416666
2002-06-13,20.211111
2002-06-14,19.633333
2002-06-17,20.055555
2002-06-18,19.944445
2002-06-19,19.627777
2002-06-20,19.777779000000002
2002-06-21,19.577778
2002-06-24,19.433332
2002-06-25,19.5
2002-06-26,19.722220999999998
2002-06-27,20.044445
2002-06-28,20.288889
2002-07-01,20.472220999999998
2002-07-02,20.266666
2002-07-03,20.161112
2002-07-05,20.455555
2002-07-08,20.477777
2002-07-09,20.255556
2002-07-10,19.5
2002-07-11,19.533333
2002-07-12,19.222220999999998
2002-07-15,18.805555
2002-07-16,18.138889000000002
2002-07-17,18.833334
2002-07-18,18.616667
2002-07-19,18.472220999999998
2002-07-22,17.166666
2002-07-23,16.588888
2002-07-24,17.066668
2002-07-25,17.527779000000002
2002-07-26,17.355556
2002-07-29,18.055555
2002-07-30,17.944445
2002-07-31,19.422222
2002-08-01,19.083334
2002-08-02,20.061111
2002-08-05,19.622223
2002-08-06,20.027779000000002
2002-08-07,19.833334
2002-08-08,20.549999
2002-08-09,20.644444
2002-08-12,20.549999
2002-08-13,20.383333
2002-08-14,20.644444
2002-08-15,20.688889
2002-08-16,20.5
2002-08-19,20.855556
2002-08-20,20.277779000000002
2002-08-21,20.433332
2002-08-22,20.5
2002-08-23,20.177778
2002-08-26,20.033333
2002-08-27,20.366667
2002-08-28,20.011110000000002
2002-08-29,19.861110999999998
2002-08-30,20.255556
2002-09-03,19.561111
2002-09-04,19.894444
2002-09-05,20.222220999999998
2002-09-06,20.277779000000002
2002-09-09,20.35
2002-09-10,20.222220999999998
2002-09-11,20.344444
2002-09-12,20.027779000000002
2002-09-13,20.055555
2002-09-16,20.088888
2002-09-17,19.922222
2002-09-18,19.888889000000002
2002-09-19,19.644444
2002-09-20,19.444445
2002-09-23,20.355556
2002-09-24,20.055555
2002-09-25,20.416666
2002-09-26,20.527779000000002
2002-09-27,20.083334
2002-09-30,20.25
2002-10-01,20.972220999999998
2002-10-02,20.572222
2002-10-03,20.933332
2002-10-04,20.722220999999998
2002-10-07,20.683332
2002-10-08,20.588888
2002-10-09,20.0
2002-10-10,20.15
2002-10-11,20.427778
2002-10-14,20.527779000000002
2002-10-15,20.972220999999998
2002-10-16,20.788889
2002-10-17,20.638889000000002
2002-10-18,20.5
2002-10-21,20.983334
2002-10-22,20.877777
2002-10-23,20.666666
2002-10-24,20.483334
2002-10-25,20.544445
2002-10-28,20.177778
2002-10-29,20.277779000000002
2002-10-30,21.166666
2002-10-31,21.705555
2002-11-01,21.911112
2002-11-04,21.6
2002-11-05,21.833334
2002-11-06,21.677778
2002-11-07,21.733334
2002-11-08,21.683332
2002-11-11,21.788889
2002-11-12,21.555555
2002-11-13,21.294445
2002-11-14,21.388889000000002
2002-11-15,21.544445
2002-11-18,21.088888
2002-11-19,21.072222
2002-11-20,20.938889
2002-11-21,21.055555
2002-11-22,21.277779000000002
2002-11-25,20.511110000000002
2002-11-26,20.177778
2002-11-27,20.027779000000002
2002-11-29,19.727777
2002-12-02,19.622223
2002-12-03,19.75
2002-12-04,20.266666
2002-12-05,20.183332
2002-12-06,20.305555
2002-12-09,19.944445
2002-12-10,20.066668
2002-12-11,20.316668
2002-12-12,20.4
2002-12-13,20.294445
2002-12-16,20.938889
2002-12-17,20.5
2002-12-18,20.055555
2002-12-19,20.361110999999998
2002-12-20,20.705555
2002-12-23,20.638889000000002
2002-12-24,20.572222
2002-12-26,20.666666
2002-12-27,20.433332
2002-12-30,21.1
2002-12-31,21.25
2003-01-02,21.422222
2003-01-03,21.227777
2003-01-06,21.322222
2003-01-07,20.983334
2003-01-08,21.094444
2003-01-09,21.194445
2003-01-10,21.211111
2003-01-13,21.144444
2003-01-14,21.155556
2003-01-15,20.644444
2003-01-16,20.777779000000002
2003-01-17,20.411112
2003-01-21,19.9
2003-01-22,19.527779000000002
2003-01-23,19.194445
2003-01-24,19.5
2003-01-27,19.194445
2003-01-28,19.616667
2003-01-29,19.066668
2003-01-30,19.1
2003-01-31,19.583334
2003-02-03,19.416666
2003-02-04,19.022223
2003-02-05,19.155556
2003-02-06,18.683332
2003-02-07,18.611110999999998
2003-02-10,18.422222
2003-02-11,18.483334
2003-02-12,18.416666
2003-02-13,18.888889000000002
2003-02-14,19.394444
2003-02-18,19.566668
2003-02-19,19.161112
2003-02-20,19.188889
2003-02-21,19.644444
2003-02-24,19.533333
2003-02-25,19.361110999999998
2003-02-26,19.227777
2003-02-27,19.361110999999998
2003-02-28,19.527779000000002
2003-03-03,19.505556
2003-03-04,19.655556
2003-03-05,19.833334
2003-03-06,19.666666
2003-03-07,19.222220999999998
2003-03-10,18.716667
2003-03-11,18.866667
2003-03-12,18.35
2003-03-13,19.205555
2003-03-14,19.116667
2003-03-17,19.794445
2003-03-18,19.855556
2003-03-19,20.122223
2003-03-20,20.255556
2003-03-21,20.872223
2003-03-24,19.594444
2003-03-25,20.277779000000002
2003-03-26,20.688889
2003-03-27,20.6
2003-03-28,20.788889
2003-03-31,20.583334
2003-04-01,20.961111
2003-04-02,21.261110000000002
2003-04-03,20.638889000000002
2003-04-04,21.011110000000002
2003-04-07,21.105556
2003-04-08,21.327778
2003-04-09,21.316668
2003-04-10,21.477777
2003-04-11,21.5
2003-04-14,21.722220999999998
2003-04-15,21.938889
2003-04-16,21.638889000000002
2003-04-17,21.927778
2003-04-21,21.799999
2003-04-22,21.927778
2003-04-23,21.549999
2003-04-24,21.294445
2003-04-25,21.233334
2003-04-28,21.783333
2003-04-29,21.472220999999998
2003-04-30,21.816668
2003-05-01,21.872223
2003-05-02,19.811111
2003-05-05,20.488889999999998
2003-05-06,20.716667
2003-05-07,20.288889
2003-05-08,20.483334
2003-05-09,20.733334
2003-05-12,21.011110000000002
2003-05-13,20.955555
2003-05-14,20.333334
2003-05-15,20.044445
2003-05-16,19.777779000000002
2003-05-19,20.038889
2003-05-20,20.444445
2003-05-21,20.494444
2003-05-22,20.116667
2003-05-23,20.166666
2003-05-27,20.555555
2003-05-28,20.444445
2003-05-29,20.433332
2003-05-30,20.077778
2003-06-02,20.299999
2003-06-03,20.227777
2003-06-04,20.450001
2003-06-05,20.688889
2003-06-06,20.722220999999998
2003-06-09,20.444445
2003-06-10,20.227777
2003-06-11,20.855556
2003-06-12,20.677778
2003-06-13,20.472220999999998
2003-06-16,20.777779000000002
2003-06-17,20.333334
2003-06-18,20.527779000000002
2003-06-19,20.338888
2003-06-20,20.655556
2003-06-23,18.522223
2003-06-24,17.772223
2003-06-25,18.188889
2003-06-26,18.061111
2003-06-27,17.955555
2003-06-30,17.833334
2003-07-01,17.777779000000002
2003-07-02,17.977777
2003-07-03,17.833334
2003-07-07,17.944445
2003-07-08,17.855556
2003-07-09,17.777779000000002
2003-07-10,17.788889
2003-07-11,17.833334
2003-07-14,17.777779000000002
2003-07-15,17.466667
2003-07-16,17.677778
2003-07-17,17.577778
2003-07-18,17.927778
2003-07-21,17.883333
2003-07-22,18.205555
2003-07-23,18.5
2003-07-24,18.422222
2003-07-25,18.677778
2003-07-28,18.5
2003-07-29,18.372223
2003-07-30,18.5
2003-07-31,18.327778
2003-08-01,18.183332
2003-08-04,18.305555
2003-08-05,18.038889
2003-08-06,18.294445
2003-08-07,18.472220999999998
2003-08-08,18.733334
2003-08-11,18.694445
2003-08-12,18.666666
2003-08-13,18.544445
2003-08-14,18.75
2003-08-15,18.777779000000002
2003-08-18,18.694445
2003-08-19,18.505556
2003-08-20,18.427778
2003-08-21,18.388889000000002
2003-08-22,18.333334
2003-08-25,18.366667
2003-08-26,18.211111
2003-08-27,18.166666
2003-08-28,18.027779000000002
2003-08-29,18.122223
2003-09-02,18.222220999999998
2003-09-03,18.322222
2003-09-04,18.411112
2003-09-05,18.472220999999998
2003-09-08,18.722220999999998
2003-09-09,18.566668
2003-09-10,18.683332
2003-09-11,19.016666
2003-09-12,19.333334
2003-09-15,19.283333
2003-09-16,19.305555
2003-09-17,19.438889
2003-09-18,19.633333
2003-09-19,19.483334
2003-09-22,19.588888
2003-09-23,19.483334
2003-09-24,19.588888
2003-09-25,19.561111
2003-09-26,19.566668
2003-09-29,19.555555
2003-09-30,19.244444
2003-10-01,19.488889999999998
2003-10-02,19.450001
2003-10-03,19.483334
2003-10-06,19.6
2003-10-07,19.555555
2003-10-08,19.138889000000002
2003-10-09,19.361110999999998
2003-10-10,19.455555
2003-10-13,19.450001
2003-10-14,19.505556
2003-10-15,19.522223
2003-10-16,19.505556
2003-10-17,19.516666
2003-10-20,18.422222
2003-10-21,18.833334
2003-10-22,18.688889
2003-10-23,18.888889000000002
2003-10-24,18.838888
2003-10-27,18.805555
2003-10-28,19.027779000000002
2003-10-29,18.555555
2003-10-30,18.905556
2003-10-31,19.0
2003-11-03,18.994444
2003-11-04,19.077778
2003-11-05,18.972220999999998
2003-11-06,19.111110999999998
2003-11-07,19.344444
2003-11-10,19.444445
2003-11-11,19.377777
2003-11-12,19.661112
2003-11-13,19.5
2003-11-14,19.472220999999998
2003-11-17,19.372223
2003-11-18,19.166666
2003-11-19,19.333334
2003-11-20,19.372223
2003-11-21,19.361110999999998
2003-11-24,19.711111
2003-11-25,19.772223
2003-11-26,19.799999
2003-11-28,19.577778
2003-12-01,19.627777
2003-12-02,19.483334
2003-12-03,19.444445
2003-12-04,19.361110999999998
2003-12-05,19.394444
2003-12-08,19.450001
2003-12-09,19.549999
2003-12-10,19.416666
2003-12-11,19.377777
2003-12-12,19.572222
2003-12-15,19.677778
2003-12-16,20.005556
2003-12-17,20.211111
2003-12-18,20.138889000000002
2003-12-19,20.105556
2003-12-22,20.222220999999998
2003-12-23,20.127777
2003-12-24,20.211111
2003-12-26,20.283333
2003-12-29,20.527779000000002
2003-12-30,20.816668
2003-12-31,20.888889000000002
2004-01-02,20.905556
2004-01-05,21.066668
2004-01-06,21.25
2004-01-07,21.266666
2004-01-08,21.799999
2004-01-09,21.877777
2004-01-12,21.944445
2004-01-13,21.666666
2004-01-14,21.633333
2004-01-15,21.65
2004-01-16,21.388889000000002
2004-01-20,21.877777
2004-01-21,22.044445
2004-01-22,21.9
2004-01-23,21.927778
2004-01-26,21.85
2004-01-27,21.727777
2004-01-28,21.405556
2004-01-29,21.583334
2004-01-30,21.683332
2004-02-02,21.577778
2004-02-03,21.833334
2004-02-04,21.85
2004-02-05,22.272223
2004-02-06,22.427778
2004-02-09,22.222220999999998
2004-02-10,22.355556
2004-02-11,22.527779000000002
2004-02-12,23.194445
2004-02-13,23.488889999999998
2004-02-17,23.727777
2004-02-18,23.916666
2004-02-19,24.177778
2004-02-20,24.116667
2004-02-23,23.805555
2004-02-24,23.944445
2004-02-25,23.866667
2004-02-26,23.65
2004-02-27,23.611110999999998
2004-03-01,23.777779000000002
2004-03-02,23.138889000000002
2004-03-03,22.944445
2004-03-04,22.883333
2004-03-05,23.200001
2004-03-08,23.177778
2004-03-09,23.138889000000002
2004-03-10,22.944445
2004-03-11,22.811111
2004-03-12,22.544445
2004-03-15,22.111110999999998
2004-03-16,22.272223
2004-03-17,22.627777
2004-03-18,22.533333
2004-03-19,22.533333
2004-03-22,22.194445
2004-03-23,21.983334
2004-03-24,21.355556
2004-03-25,21.555555
2004-03-26,21.583334
2004-03-29,21.933332
2004-03-30,22.155556
2004-03-31,22.388889000000002
2004-04-01,22.266666
2004-04-02,22.133333
2004-04-05,22.016666
2004-04-06,22.133333
2004-04-07,22.355556
2004-04-08,22.155556
2004-04-12,22.177778
2004-04-13,21.983334
2004-04-14,22.027779000000002
2004-04-15,22.066668
2004-04-16,22.288889
2004-04-19,22.416666
2004-04-20,22.194445
2004-04-21,22.716667
2004-04-22,22.977777
2004-04-23,22.438889
2004-04-26,22.466667
2004-04-27,22.700001
2004-04-28,21.172222
2004-04-29,21.411112
2004-04-30,21.372223
2004-05-03,21.549999
2004-05-04,21.944445
2004-05-05,22.044445
2004-05-06,21.444445
2004-05-07,21.122223
2004-05-10,20.811111
2004-05-11,20.833334
2004-05-12,20.700001
2004-05-13,20.555555
2004-05-14,20.555555
2004-05-17,20.583334
2004-05-18,20.905556
2004-05-19,20.483334
2004-05-20,20.277779000000002
2004-05-21,20.316668
2004-05-24,20.411112
2004-05-25,20.549999
2004-05-26,20.527779000000002
2004-05-27,20.722220999999998
2004-05-28,21.355556
2004-06-01,21.305555
2004-06-02,21.294445
2004-06-03,21.211111
2004-06-04,21.333334
2004-06-07,21.638889000000002
2004-06-08,21.527779000000002
2004-06-09,21.450001
2004-06-10,21.611110999999998
2004-06-14,21.233334
2004-06-15,21.483334
2004-06-16,21.705555
2004-06-17,21.838888
2004-06-18,22.016666
2004-06-21,22.033333
2004-06-22,21.977777
2004-06-23,21.994444
2004-06-24,21.877777
2004-06-25,21.761110000000002
2004-06-28,22.016666
2004-06-29,21.966667
2004-06-30,22.094444
2004-07-01,21.888889000000002
2004-07-02,21.816668
2004-07-06,21.583334
2004-07-07,21.577778
2004-07-08,21.672222
2004-07-09,21.594444
2004-07-12,21.566668
2004-07-13,21.244444
2004-07-14,21.35
2004-07-15,21.222220999999998
2004-07-16,21.444445
2004-07-19,21.244444
2004-07-20,21.044445
2004-07-21,20.755556
2004-07-22,20.861110999999998
2004-07-23,20.638889000000002
2004-07-26,20.6
2004-07-27,20.744444
2004-07-28,20.005556
2004-07-29,20.116667
2004-07-30,19.916666
2004-08-02,19.777779000000002
2004-08-03,19.655556
2004-08-04,19.672222
2004-08-05,19.438889
2004-08-06,19.338888
2004-08-09,19.35
2004-08-10,19.333334
2004-08-11,19.122223
2004-08-12,19.111110999999998
2004-08-13,19.205555
2004-08-16,19.4
2004-08-17,19.405556
2004-08-18,19.288889
2004-08-19,19.316668
2004-08-20,19.188889
2004-08-23,19.183332
2004-08-24,19.172222
2004-08-25,19.066668
2004-08-26,19.088888
2004-08-27,19.177778
2004-08-30,19.161112
2004-08-31,19.355556
2004-09-01,19.494444
2004-09-02,19.505556
2004-09-03,19.483334
2004-09-07,19.627777
2004-09-08,19.483334
2004-09-09,19.472220999999998
2004-09-10,19.694445
2004-09-13,19.822222
2004-09-14,19.722220999999998
2004-09-15,19.338888
2004-09-16,19.361110999999998
2004-09-17,19.466667
2004-09-20,18.455555
2004-09-21,18.950001
2004-09-22,18.633333
2004-09-23,18.544445
2004-09-24,18.338888
2004-09-27,18.272223
2004-09-28,18.577778
2004-09-29,18.444445
2004-09-30,18.344444
2004-10-01,18.450001
2004-10-04,18.377777
2004-10-05,18.438889
2004-10-06,18.427778
2004-10-07,18.388889000000002
2004-10-08,18.511110000000002
2004-10-11,18.383333
2004-10-12,18.305555
2004-10-13,18.227777
2004-10-14,18.294445
2004-10-15,18.394444
2004-10-18,18.422222
2004-10-19,18.511110000000002
2004-10-20,18.444445
2004-10-21,18.555555
2004-10-22,18.227777
2004-10-25,18.272223
2004-10-26,18.738889999999998
2004-10-27,18.65
2004-10-28,18.988889999999998
2004-10-29,18.938889
2004-11-01,19.183332
2004-11-02,19.333334
2004-11-03,19.383333
2004-11-04,19.683332
2004-11-05,19.811111
2004-11-08,19.799999
2004-11-09,19.594444
2004-11-10,19.744444
2004-11-11,19.994444
2004-11-12,20.227777
2004-11-15,20.194445
2004-11-16,20.166666
2004-11-17,20.205555
2004-11-18,20.261110000000002
2004-11-19,20.161112
2004-11-22,20.277779000000002
2004-11-23,20.294445
2004-11-24,20.4
2004-11-26,20.755556
2004-11-29,20.694445
2004-11-30,20.561111
2004-12-01,20.822222
2004-12-02,20.950001
2004-12-03,20.955555
2004-12-06,20.872223
2004-12-07,20.866667
2004-12-08,20.844444
2004-12-09,20.972220999999998
2004-12-10,20.722220999999998
2004-12-13,21.172222
2004-12-14,21.138889000000002
2004-12-15,21.4
2004-12-16,21.344444
2004-12-17,21.172222
2004-12-20,21.538889
2004-12-21,21.433332
2004-12-22,21.549999
2004-12-23,21.833334
2004-12-27,22.083334
2004-12-28,22.111110999999998
2004-12-29,22.044445
2004-12-30,22.083334
2004-12-31,21.955555
2005-01-03,21.822222
2005-01-04,21.672222
2005-01-05,21.661112
2005-01-06,21.505556
2005-01-07,21.316668
2005-01-10,21.266666
2005-01-11,21.361110999999998
2005-01-12,21.411112
2005-01-13,21.177778
2005-01-14,21.255556
2005-01-18,20.783333
2005-01-19,20.533333
2005-01-20,20.572222
2005-01-21,20.505556
2005-01-24,20.388889000000002
2005-01-25,20.344444
2005-01-26,20.805555
2005-01-27,20.822222
2005-01-28,21.122223
2005-01-31,21.277779000000002
2005-02-01,21.388889000000002
2005-02-02,22.161112
2005-02-03,22.144444
2005-02-04,21.877777
2005-02-07,21.761110000000002
2005-02-08,21.616667
2005-02-09,21.527779000000002
2005-02-10,21.566668
2005-02-11,21.555555
2005-02-14,21.661112
2005-02-15,21.538889
2005-02-16,21.355556
2005-02-17,21.355556
2005-02-18,21.483334
2005-02-22,21.327778
2005-02-23,21.405556
2005-02-24,21.299999
2005-02-25,21.572222
2005-02-28,21.561111
2005-03-01,21.783333
2005-03-02,21.727777
2005-03-03,21.677778
2005-03-04,21.744444
2005-03-07,21.672222
2005-03-08,21.694445
2005-03-09,21.577778
2005-03-10,21.794445
2005-03-11,21.844444
2005-03-14,21.694445
2005-03-15,21.644444
2005-03-16,21.672222
2005-03-17,21.788889
2005-03-18,21.716667
2005-03-21,21.544445
2005-03-22,21.105556
2005-03-23,21.272223
2005-03-24,21.622223
2005-03-28,21.527779000000002
2005-03-29,21.799999
2005-03-30,22.322222
2005-03-31,22.222220999999998
2005-04-01,22.0
2005-04-04,21.777779000000002
2005-04-05,22.155556
2005-04-06,22.166666
2005-04-07,22.272223
2005-04-08,22.294445
2005-04-11,22.322222
2005-04-12,22.294445
2005-04-13,22.238889999999998
2005-04-14,22.088888
2005-04-15,22.061111
2005-04-18,21.950001
2005-04-19,22.111110999999998
2005-04-20,21.794445
2005-04-21,21.927778
2005-04-22,21.75
2005-04-25,21.905556
2005-04-26,21.622223
2005-04-27,21.527779000000002
2005-04-28,21.166666
2005-04-29,21.311111
2005-05-02,21.311111
2005-05-03,21.372223
2005-05-04,21.761110000000002
2005-05-05,21.955555
2005-05-06,22.566668
2005-05-09,22.85
2005-05-10,22.777779000000002
2005-05-11,22.805555
2005-05-12,22.605556
2005-05-13,22.538889
2005-05-16,22.700001
