Date,DPZ
2018-06-15,277.339996
2018-06-18,281.730011
2018-06-19,287.390015
2018-06-20,287.899994
2018-06-21,290.76001
2018-06-22,292.390015
2018-06-25,279.51001
2018-06-26,283.109985
2018-06-27,281.47000099999997
2018-06-28,282.089996
2018-06-29,282.170013
2018-07-02,281.0
2018-07-03,280.130005
2018-07-05,277.73999
2018-07-06,279.149994
2018-07-09,278.269989
2018-07-10,272.390015
2018-07-11,279.660004
2018-07-12,279.02999900000003
2018-07-13,281.399994
2018-07-16,279.190002
2018-07-17,282.040009
2018-07-18,283.679993
2018-07-19,276.75
2018-07-20,277.170013
2018-07-23,271.75
2018-07-24,263.070007
2018-07-25,262.200012
2018-07-26,260.0
2018-07-27,260.700012
2018-07-30,256.410004
2018-07-31,262.660004
2018-08-01,270.339996
2018-08-02,276.75
2018-08-03,279.5
2018-08-06,280.140015
2018-08-07,277.450012
2018-08-08,286.920013
2018-08-09,291.450012
2018-08-10,291.309998
2018-08-13,288.600006
2018-08-14,287.51001
2018-08-15,284.190002
2018-08-16,287.72000099999997
2018-08-17,285.040009
2018-08-20,284.75
2018-08-21,287.369995
2018-08-22,291.540009
2018-08-23,289.399994
2018-08-24,297.950012
2018-08-27,297.890015
2018-08-28,299.429993
2018-08-29,300.640015
2018-08-30,300.670013
2018-08-31,298.559998
2018-09-04,296.600006
2018-09-05,289.809998
2018-09-06,290.52999900000003
2018-09-07,294.070007
2018-09-10,293.77999900000003
2018-09-11,286.619995
2018-09-12,285.23999
2018-09-13,284.839996
2018-09-14,280.049988
2018-09-17,274.600006
2018-09-18,281.809998
2018-09-19,279.47000099999997
2018-09-20,282.709991
2018-09-21,286.22000099999997
2018-09-24,288.98999
2018-09-25,290.790009
2018-09-26,289.179993
2018-09-27,293.450012
2018-09-28,294.799988
2018-10-01,285.519989
2018-10-02,282.27999900000003
2018-10-03,286.0
2018-10-04,281.769989
2018-10-05,282.910004
2018-10-08,280.23999
2018-10-09,284.179993
2018-10-10,274.920013
2018-10-11,270.880005
2018-10-12,277.339996
2018-10-15,272.940002
2018-10-16,259.630005
2018-10-17,267.690002
2018-10-18,266.380005
2018-10-19,267.75
2018-10-22,267.75
2018-10-23,265.820007
2018-10-24,255.49000499999997
2018-10-25,261.769989
2018-10-26,261.23999
2018-10-29,256.48999
2018-10-30,266.230011
2018-10-31,268.790009
2018-11-01,266.049988
2018-11-02,265.299988
2018-11-05,260.26001
2018-11-06,263.559998
2018-11-07,271.47000099999997
2018-11-08,273.149994
2018-11-09,274.350006
2018-11-12,269.089996
2018-11-13,264.709991
2018-11-14,266.119995
2018-11-15,259.619995
2018-11-16,264.619995
2018-11-19,252.07000699999998
2018-11-20,255.22000099999997
2018-11-21,259.589996
2018-11-23,262.5
2018-11-26,266.359985
2018-11-27,268.579987
2018-11-28,273.799988
2018-11-29,280.179993
2018-11-30,277.320007
2018-12-03,276.359985
2018-12-04,266.019989
2018-12-06,266.399994
2018-12-07,258.320007
2018-12-10,255.210007
2018-12-11,252.0
2018-12-12,249.67999300000002
2018-12-13,250.16000400000001
2018-12-14,249.00999500000003
2018-12-17,242.190002
2018-12-18,244.649994
2018-12-19,239.38000499999998
2018-12-20,235.38999900000002
2018-12-21,239.49000499999997
2018-12-24,234.350006
2018-12-26,248.91000400000001
2018-12-27,248.47000099999997
2018-12-28,249.94999700000002
2018-12-31,247.99000499999997
2019-01-02,243.30000299999998
2019-01-03,239.690002
2019-01-04,243.600006
2019-01-07,246.42999300000002
2019-01-08,242.210007
2019-01-09,246.58999599999999
2019-01-10,246.190002
2019-01-11,248.99000499999997
2019-01-14,244.169998
2019-01-15,247.88999900000002
2019-01-16,246.850006
2019-01-17,258.940002
2019-01-18,267.459991
2019-01-22,263.429993
2019-01-23,273.160004
2019-01-24,276.880005
2019-01-25,284.160004
2019-01-28,279.790009
2019-01-29,274.850006
2019-01-30,277.059998
2019-01-31,283.730011
2019-02-01,278.390015
2019-02-04,281.070007
2019-02-05,289.290009
2019-02-06,287.890015
2019-02-07,288.890015
2019-02-08,290.160004
2019-02-11,294.859985
2019-02-12,287.209991
2019-02-13,288.799988
2019-02-14,287.179993
2019-02-15,281.649994
2019-02-19,279.230011
2019-02-20,278.48999
2019-02-21,253.00999500000003
2019-02-22,260.709991
2019-02-25,255.940002
2019-02-26,252.809998
2019-02-27,252.50999500000003
2019-02-28,250.940002
2019-03-01,250.729996
2019-03-04,248.57000699999998
2019-03-05,249.330002
2019-03-06,248.600006
2019-03-07,247.940002
2019-03-08,250.520004
2019-03-11,246.99000499999997
2019-03-12,240.0
2019-03-13,245.36999500000002
2019-03-14,247.25
2019-03-15,244.270004
2019-03-18,243.41000400000001
2019-03-19,248.75999500000003
2019-03-20,243.940002
2019-03-21,245.05000299999998
2019-03-22,239.25
2019-03-25,242.559998
2019-03-26,245.399994
2019-03-27,247.580002
2019-03-28,253.919998
2019-03-29,258.100006
2019-04-01,249.44999700000002
2019-04-02,245.22000099999997
2019-04-03,253.11000099999998
2019-04-04,248.940002
2019-04-05,254.559998
2019-04-08,247.5
2019-04-09,247.830002
2019-04-10,248.940002
2019-04-11,255.55000299999998
2019-04-12,257.609985
2019-04-15,258.899994
2019-04-16,255.33999599999999
2019-04-17,265.25
2019-04-18,267.609985
2019-04-22,266.0
2019-04-23,270.200012
2019-04-24,283.420013
2019-04-25,276.450012
2019-04-26,273.429993
2019-04-29,268.869995
2019-04-30,270.579987
2019-05-01,271.459991
2019-05-02,274.320007
2019-05-03,279.75
2019-05-06,282.019989
2019-05-07,277.390015
2019-05-08,283.149994
2019-05-09,282.160004
2019-05-10,278.369995
2019-05-13,273.880005
2019-05-14,272.859985
2019-05-15,276.670013
2019-05-16,277.839996
2019-05-17,281.25
2019-05-20,284.859985
2019-05-21,284.97000099999997
2019-05-22,284.429993
2019-05-23,285.309998
2019-05-24,282.609985
2019-05-28,280.730011
2019-05-29,277.730011
2019-05-30,277.27999900000003
2019-05-31,279.5
2019-06-03,276.48999
2019-06-04,284.0
2019-06-05,285.339996
2019-06-06,287.0
2019-06-07,287.0
2019-06-10,282.640015
2019-06-11,280.130005
2019-06-12,282.0
2019-06-13,281.290009
2019-06-14,280.649994
2019-06-17,282.0
2019-06-18,282.350006
2019-06-19,280.679993
2019-06-20,281.820007
2019-06-21,280.329987
2019-06-24,274.369995
2019-06-25,277.140015
2019-06-26,275.869995
2019-06-27,277.940002
2019-06-28,278.27999900000003
2019-07-01,271.100006
2019-07-02,273.809998
2019-07-03,280.959991
2019-07-05,278.26001
2019-07-08,277.209991
2019-07-09,280.0
2019-07-10,275.350006
2019-07-11,277.640015
2019-07-12,282.109985
2019-07-15,269.920013
2019-07-16,246.539993
2019-07-17,253.00999500000003
2019-07-18,252.67999300000002
2019-07-19,257.929993
2019-07-22,255.399994
2019-07-23,257.709991
2019-07-24,262.209991
2019-07-25,260.670013
2019-07-26,259.059998
2019-07-29,252.479996
2019-07-30,247.55000299999998
2019-07-31,244.52999900000003
2019-08-01,245.830002
2019-08-02,244.75
2019-08-05,239.72000099999997
2019-08-06,242.50999500000003
2019-08-07,245.74000499999997
2019-08-08,246.75
2019-08-09,247.830002
2019-08-12,240.00999500000003
2019-08-13,240.600006
2019-08-14,236.19999700000002
2019-08-15,232.88999900000002
2019-08-16,234.94999700000002
2019-08-19,232.020004
2019-08-20,232.42999300000002
2019-08-21,231.520004
2019-08-22,231.850006
2019-08-23,226.149994
2019-08-26,227.690002
2019-08-27,222.44999700000002
2019-08-28,225.850006
2019-08-29,225.25999500000003
2019-08-30,226.83999599999999
2019-09-03,226.86999500000002
2019-09-04,239.059998
2019-09-05,244.830002
2019-09-06,237.350006
2019-09-09,239.19999700000002
2019-09-10,243.57000699999998
2019-09-11,249.08999599999999
2019-09-12,246.789993
2019-09-13,245.05000299999998
2019-09-16,244.789993
2019-09-17,243.539993
2019-09-18,245.0
2019-09-19,247.00999500000003
2019-09-20,247.61999500000002
2019-09-23,246.25999500000003
2019-09-24,242.97000099999997
2019-09-25,241.44999700000002
2019-09-26,239.460007
2019-09-27,240.460007
2019-09-30,244.58999599999999
2019-10-01,245.770004
2019-10-02,241.75
2019-10-03,243.350006
2019-10-04,242.13000499999998
2019-10-07,242.210007
2019-10-08,253.479996
2019-10-09,248.190002
2019-10-10,254.770004
2019-10-11,257.790009
2019-10-14,252.19999700000002
2019-10-15,255.729996
2019-10-16,255.960007
2019-10-17,256.450012
2019-10-18,255.69999700000002
2019-10-21,257.519989
2019-10-22,258.940002
2019-10-23,256.0
2019-10-24,263.600006
2019-10-25,271.75
2019-10-28,269.459991
2019-10-29,263.179993
2019-10-30,270.899994
2019-10-31,271.619995
2019-11-01,269.26001
2019-11-04,269.290009
2019-11-05,276.309998
2019-11-06,277.820007
2019-11-07,282.679993
2019-11-08,280.660004
2019-11-11,280.690002
2019-11-12,277.880005
2019-11-13,279.399994
2019-11-14,278.660004
2019-11-15,281.410004
2019-11-18,284.609985
2019-11-19,285.73999
2019-11-20,288.23999
2019-11-21,284.049988
2019-11-22,285.76001
2019-11-25,293.0
2019-11-26,289.140015
2019-11-27,295.329987
2019-11-29,294.299988
2019-12-02,294.049988
2019-12-03,284.089996
2019-12-04,286.0
2019-12-05,286.869995
2019-12-06,286.570007
2019-12-09,286.369995
2019-12-10,285.23999
2019-12-11,293.619995
2019-12-12,296.649994
2019-12-13,294.929993
2019-12-16,292.149994
2019-12-17,291.75
2019-12-18,284.320007
2019-12-19,292.0
2019-12-20,292.0
2019-12-23,288.269989
2019-12-24,289.640015
2019-12-26,292.23999
2019-12-27,292.309998
2019-12-30,293.25
2019-12-31,293.77999900000003
2020-01-02,293.399994
2020-01-03,294.670013
2020-01-06,293.950012
2020-01-07,291.850006
2020-01-08,290.559998
2020-01-09,288.899994
2020-01-10,289.089996
2020-01-13,284.0
2020-01-14,285.119995
2020-01-15,288.570007
2020-01-16,287.359985
2020-01-17,286.47000099999997
2020-01-21,285.109985
2020-01-22,285.910004
2020-01-23,288.019989
2020-01-24,285.100006
2020-01-27,282.890015
2020-01-28,284.179993
2020-01-29,285.47000099999997
2020-01-30,282.399994
2020-01-31,281.75
2020-02-03,270.75
2020-02-04,273.399994
2020-02-05,278.01001
2020-02-06,279.410004
2020-02-07,275.51001
2020-02-10,274.850006
2020-02-11,275.75
2020-02-12,281.02999900000003
2020-02-13,286.02999900000003
2020-02-14,291.600006
2020-02-18,295.77999900000003
2020-02-19,297.100006
2020-02-20,373.160004
2020-02-21,371.959991
2020-02-24,363.01001
2020-02-25,368.660004
2020-02-26,366.670013
2020-02-27,347.859985
2020-02-28,339.459991
2020-03-02,347.519989
2020-03-03,339.47000099999997
2020-03-04,341.890015
2020-03-05,333.02999900000003
2020-03-06,336.410004
2020-03-09,336.670013
2020-03-10,343.950012
2020-03-11,332.660004
2020-03-12,317.109985
2020-03-13,316.630005
2020-03-16,286.320007
2020-03-17,298.73999
2020-03-18,290.0
2020-03-19,323.140015
2020-03-20,299.950012
2020-03-23,323.869995
2020-03-24,343.559998
2020-03-25,321.450012
2020-03-26,338.51001
2020-03-27,338.73999
2020-03-30,346.75
2020-03-31,324.070007
2020-04-01,333.769989
2020-04-02,333.450012
2020-04-03,328.230011
2020-04-06,338.519989
2020-04-07,333.959991
2020-04-08,343.829987
2020-04-09,343.640015
2020-04-13,355.140015
2020-04-14,358.26001
2020-04-15,354.619995
2020-04-16,360.47000099999997
2020-04-17,362.97000099999997
2020-04-20,370.480011
2020-04-21,365.22000099999997
2020-04-22,383.75
2020-04-23,369.640015
2020-04-24,367.290009
2020-04-27,362.02999900000003
2020-04-28,356.01001
2020-04-29,362.01001
2020-04-30,361.929993
2020-05-01,357.299988
2020-05-04,359.100006
2020-05-05,371.459991
2020-05-06,372.299988
2020-05-07,367.170013
2020-05-08,369.109985
