Date,CSX
2000-12-22,4.3020830000000005
2000-12-26,4.3229169999999995
2000-12-27,4.4583330000000005
2000-12-28,4.34375
2000-12-29,4.3229169999999995
2001-01-02,4.28125
2001-01-03,4.4583330000000005
2001-01-04,4.6354169999999995
2001-01-05,4.6666669999999995
2001-01-08,4.8541669999999995
2001-01-09,4.875
2001-01-10,4.7604169999999995
2001-01-11,4.75
2001-01-12,4.5833330000000005
2001-01-16,4.7708330000000005
2001-01-17,4.8020830000000005
2001-01-18,4.7083330000000005
2001-01-19,4.6145830000000005
2001-01-22,4.7083330000000005
2001-01-23,4.6770830000000005
2001-01-24,4.65625
2001-01-25,4.6666669999999995
2001-01-26,4.4479169999999995
2001-01-29,4.5416669999999995
2001-01-30,4.763333
2001-01-31,5.0833330000000005
2001-02-01,5.226666000000001
2001-02-02,5.0833330000000005
2001-02-05,5.1
2001-02-06,5.138333
2001-02-07,4.991667
2001-02-08,5.113333
2001-02-09,5.135
2001-02-12,5.286667
2001-02-13,5.376666999999999
2001-02-14,5.2083330000000005
2001-02-15,5.248333000000001
2001-02-16,5.298333
2001-02-20,5.455
2001-02-21,5.463333
2001-02-22,5.433333
2001-02-23,5.536667
2001-02-26,5.573333
2001-02-27,5.611667
2001-02-28,5.573333
2001-03-01,5.56
2001-03-02,5.5
2001-03-05,5.508333
2001-03-06,5.481667
2001-03-07,5.505
2001-03-08,5.57
2001-03-09,5.555
2001-03-12,5.528333
2001-03-13,5.145
2001-03-14,4.915
2001-03-15,5.003334
2001-03-16,4.665
2001-03-19,4.918334
2001-03-20,4.831666
2001-03-21,4.888333
2001-03-22,4.815
2001-03-23,4.875
2001-03-26,4.985
2001-03-27,5.43
2001-03-28,5.545
2001-03-29,5.548333
2001-03-30,5.616667
2001-04-02,5.646667
2001-04-03,5.5416669999999995
2001-04-04,5.511667
2001-04-05,5.5833330000000005
2001-04-06,5.505
2001-04-09,5.475
2001-04-10,5.765
2001-04-11,5.696667
2001-04-12,5.691667
2001-04-16,5.6666669999999995
2001-04-17,5.756667
2001-04-18,6.091667
2001-04-19,5.963333
2001-04-20,5.878334
2001-04-23,5.526667
2001-04-24,5.563333999999999
2001-04-25,5.603333
2001-04-26,5.933333
2001-04-27,5.97
2001-04-30,5.845
2001-05-01,5.69
2001-05-02,5.721667
2001-05-03,5.746666
2001-05-04,5.793334
2001-05-07,5.828333
2001-05-08,5.906667
2001-05-09,5.968333
2001-05-10,6.343333
2001-05-11,6.325
2001-05-14,6.295
2001-05-15,6.296667
2001-05-16,6.5833330000000005
2001-05-17,6.66
2001-05-18,6.658333
2001-05-21,6.6
2001-05-22,6.38
2001-05-23,6.24
2001-05-24,6.183333
2001-05-25,6.128334
2001-05-29,6.096667
2001-05-30,5.998333000000001
2001-05-31,6.2
2001-06-01,6.181667
2001-06-04,6.183333
2001-06-05,6.255
2001-06-06,6.2083330000000005
2001-06-07,6.35
2001-06-08,6.283333
2001-06-11,6.153333
2001-06-12,6.068333
2001-06-13,5.996666
2001-06-14,5.681667
2001-06-15,5.575
2001-06-18,5.608333
2001-06-19,5.575
2001-06-20,5.508333
2001-06-21,5.6
2001-06-22,5.563333999999999
2001-06-25,5.508333
2001-06-26,5.441667
2001-06-27,5.686666000000001
2001-06-28,5.81
2001-06-29,6.04
2001-07-02,5.89
2001-07-03,5.821667
2001-07-05,5.853333
2001-07-06,5.7083330000000005
2001-07-09,5.79
2001-07-10,5.95
2001-07-11,6.233333
2001-07-12,6.218333
2001-07-13,6.368333
2001-07-16,6.493333
2001-07-17,6.548333
2001-07-18,6.533333
2001-07-19,6.433333
2001-07-20,6.17
2001-07-23,6.241667
2001-07-24,5.875
2001-07-25,6.158333
2001-07-26,6.63
2001-07-27,6.63
2001-07-30,6.645
2001-07-31,6.52
2001-08-01,6.5833330000000005
2001-08-02,6.716667
2001-08-03,6.768333
2001-08-06,6.6666669999999995
2001-08-07,6.665
2001-08-08,6.563333999999999
2001-08-09,6.515
2001-08-10,6.566667
2001-08-13,6.343333
2001-08-14,6.336666999999999
2001-08-15,6.268333
2001-08-16,6.281667
2001-08-17,6.116667
2001-08-20,6.025
2001-08-21,5.865
2001-08-22,6.038333000000001
2001-08-23,5.97
2001-08-24,5.998333000000001
2001-08-27,5.831666
2001-08-28,5.875
2001-08-29,5.801667
2001-08-30,5.73
2001-08-31,5.89
2001-09-04,6.086666999999999
2001-09-05,6.05
2001-09-06,6.006667
2001-09-07,5.788333000000001
2001-09-10,5.691667
2001-09-17,5.363333
2001-09-18,5.17
2001-09-19,4.89
2001-09-20,4.46
2001-09-21,4.691667
2001-09-24,5.05
2001-09-25,4.808333
2001-09-26,4.816667
2001-09-27,4.875
2001-09-28,5.25
2001-10-01,4.975
2001-10-02,5.063333999999999
2001-10-03,5.353333
2001-10-04,5.27
2001-10-05,5.326667
2001-10-08,5.335
2001-10-09,5.283333
2001-10-10,5.6666669999999995
2001-10-11,5.786667
2001-10-12,5.638333
2001-10-15,5.73
2001-10-16,5.75
2001-10-17,5.53
2001-10-18,5.555
2001-10-19,5.408333
2001-10-22,5.456666
2001-10-23,5.865
2001-10-24,5.595
2001-10-25,5.556667
2001-10-26,5.685
2001-10-29,5.518333
2001-10-30,5.6
2001-10-31,5.616667
2001-11-01,5.538333000000001
2001-11-02,5.726666000000001
2001-11-05,5.745
2001-11-06,5.821667
2001-11-07,5.878334
2001-11-08,5.92
2001-11-09,5.921667
2001-11-12,5.921667
2001-11-13,5.961666999999999
2001-11-14,5.988333
2001-11-15,6.2083330000000005
2001-11-16,6.271667
2001-11-19,6.28
2001-11-20,6.271667
2001-11-21,6.148333999999999
2001-11-23,6.285
2001-11-26,6.285
2001-11-27,6.258333
2001-11-28,6.243333
2001-11-29,6.173333
2001-11-30,6.233333
2001-12-03,6.108333
2001-12-04,5.991667
2001-12-05,6.126666999999999
2001-12-06,6.175
2001-12-07,6.186666000000001
2001-12-10,6.075
2001-12-11,6.0
2001-12-12,5.806667
2001-12-13,5.683333
2001-12-14,5.633333
2001-12-17,5.766667
2001-12-18,5.811666000000001
2001-12-19,5.721667
2001-12-20,5.696667
2001-12-21,5.701667
2001-12-24,5.82
2001-12-26,5.786667
2001-12-27,5.843333
2001-12-28,5.853333
2001-12-31,5.841667
2002-01-02,5.923333
2002-01-03,6.241667
2002-01-04,6.4166669999999995
2002-01-07,6.456666
2002-01-08,6.301667
2002-01-09,6.201667
2002-01-10,6.165
2002-01-11,6.0416669999999995
2002-01-14,5.901667
2002-01-15,5.875
2002-01-16,5.848333
2002-01-17,6.108333
2002-01-18,6.098333
2002-01-22,6.243333
2002-01-23,6.545
2002-01-24,6.441667
2002-01-25,6.531667
2002-01-28,6.605
2002-01-29,6.425
2002-01-30,6.513333
2002-01-31,6.6666669999999995
2002-02-01,6.615
2002-02-04,6.53
2002-02-05,6.473333
2002-02-06,6.316667
2002-02-07,6.221667
2002-02-08,6.26
2002-02-11,6.473333
2002-02-12,6.421667
2002-02-13,6.306667
2002-02-14,6.153333
2002-02-15,6.118333
2002-02-19,6.061666000000001
2002-02-20,6.016667
2002-02-21,6.095
2002-02-22,6.011667
2002-02-25,6.221667
2002-02-26,6.223333
2002-02-27,6.366667
2002-02-28,6.29
2002-03-01,6.463333
2002-03-04,6.743333
2002-03-05,6.548333
2002-03-06,6.716667
2002-03-07,6.85
2002-03-08,6.441667
2002-03-11,6.508333
2002-03-12,6.4
2002-03-13,6.415
2002-03-14,6.34
2002-03-15,6.4
2002-03-18,6.308333
2002-03-19,6.408333
2002-03-20,6.43
2002-03-21,6.263333
2002-03-22,6.278333
2002-03-25,6.148333999999999
2002-03-26,6.243333
2002-03-27,6.383333
2002-03-28,6.351666000000001
2002-04-01,6.251666999999999
2002-04-02,6.175
2002-04-03,6.04
2002-04-04,6.15
2002-04-05,6.09
2002-04-08,6.1
2002-04-09,6.085
2002-04-10,6.266667
2002-04-11,6.098333
2002-04-12,6.246666
2002-04-15,6.068333
2002-04-16,6.251666999999999
2002-04-17,6.213333
2002-04-18,6.1
2002-04-19,6.118333
2002-04-22,5.835
2002-04-23,5.831666
2002-04-24,5.835
2002-04-25,6.0416669999999995
2002-04-26,6.106667
2002-04-29,5.926667
2002-04-30,6.028333
2002-05-01,6.135
2002-05-02,6.128334
2002-05-03,6.141667
2002-05-06,5.995
2002-05-07,5.998333000000001
2002-05-08,6.158333
2002-05-09,6.0
2002-05-10,5.935
2002-05-13,5.92
2002-05-14,6.025
2002-05-15,5.991667
2002-05-16,5.948333
2002-05-17,5.98
2002-05-20,5.893333
2002-05-21,5.67
2002-05-22,5.685
2002-05-23,5.785
2002-05-24,5.75
2002-05-28,5.685
2002-05-29,5.69
2002-05-30,5.6666669999999995
2002-05-31,5.733333
2002-06-03,5.633333
2002-06-04,5.616667
2002-06-05,5.6666669999999995
2002-06-06,5.67
2002-06-07,5.751666999999999
2002-06-10,5.83
2002-06-11,5.763333
2002-06-12,5.658333
2002-06-13,5.65
2002-06-14,5.605
2002-06-17,5.765
2002-06-18,5.748333000000001
2002-06-19,5.73
2002-06-20,5.765
2002-06-21,5.685
2002-06-24,5.761667
2002-06-25,5.531667
2002-06-26,5.633333
2002-06-27,5.841667
2002-06-28,5.841667
2002-07-01,5.996666
2002-07-02,5.938333999999999
2002-07-03,5.853333
2002-07-05,6.023333999999999
2002-07-08,5.885
2002-07-09,5.736667
2002-07-10,5.7
2002-07-11,5.65
2002-07-12,5.556667
2002-07-15,5.308333
2002-07-16,5.408333
2002-07-17,5.518333
2002-07-18,5.506667
2002-07-19,5.476666000000001
2002-07-22,5.3333330000000005
2002-07-23,5.285
2002-07-24,5.393333
2002-07-25,5.606667
2002-07-26,5.586666999999999
2002-07-29,5.815
2002-07-30,5.826667
2002-07-31,5.761667
2002-08-01,5.746666
2002-08-02,5.518333
2002-08-05,5.315
2002-08-06,5.593333
2002-08-07,5.706666
2002-08-08,5.966667
2002-08-09,5.9583330000000005
2002-08-12,5.803333
2002-08-13,5.756667
2002-08-14,5.946667
2002-08-15,5.885
2002-08-16,5.933333
2002-08-19,5.996666
2002-08-20,5.925
2002-08-21,6.045
2002-08-22,6.05
2002-08-23,5.971667
2002-08-26,6.013333
2002-08-27,6.086666999999999
2002-08-28,5.85
2002-08-29,5.6666669999999995
2002-08-30,5.805
2002-09-03,5.623333000000001
2002-09-04,5.771667
2002-09-05,4.838333
2002-09-06,4.935
2002-09-09,4.7916669999999995
2002-09-10,4.836666999999999
2002-09-11,4.871666
2002-09-12,4.805
2002-09-13,4.821667
2002-09-16,4.841667
2002-09-17,4.826667
2002-09-18,4.8333330000000005
2002-09-19,4.755
2002-09-20,4.903333
2002-09-23,4.755
2002-09-24,4.491667
2002-09-25,4.573333
2002-09-26,4.723333
2002-09-27,4.551667
2002-09-30,4.396667
2002-10-01,4.55
2002-10-02,4.393333
2002-10-03,4.483333
2002-10-04,4.385
2002-10-07,4.263333
2002-10-08,4.373333000000001
2002-10-09,4.261667
2002-10-10,4.386667
2002-10-11,4.4166669999999995
2002-10-14,4.383333
2002-10-15,4.656667
2002-10-16,4.496666
2002-10-17,4.6
2002-10-18,4.533333
2002-10-21,4.636667
2002-10-22,4.596667
2002-10-23,4.665
2002-10-24,4.591667
2002-10-25,4.566667
2002-10-28,4.5833330000000005
2002-10-29,4.523333999999999
2002-10-30,4.655
2002-10-31,4.6
2002-11-01,4.763333
2002-11-04,4.841667
2002-11-05,4.875
2002-11-06,5.0
2002-11-07,4.885
2002-11-08,4.8333330000000005
2002-11-11,4.656667
2002-11-12,4.695
2002-11-13,4.675
2002-11-14,4.66
2002-11-15,4.636667
2002-11-18,4.576667
2002-11-19,4.555
2002-11-20,4.553333
2002-11-21,4.633333
2002-11-22,4.575
2002-11-25,4.5833330000000005
2002-11-26,4.516667
2002-11-27,4.6666669999999995
2002-11-29,4.608333
2002-12-02,4.56
2002-12-03,4.703333
2002-12-04,4.675
2002-12-05,4.653333
2002-12-06,4.75
2002-12-09,4.68
2002-12-10,4.693333
2002-12-11,4.726666000000001
2002-12-12,4.605
2002-12-13,4.638333
2002-12-16,4.858333
2002-12-17,4.891667
2002-12-18,4.836666999999999
2002-12-19,4.756667
2002-12-20,4.795
2002-12-23,4.755
2002-12-24,4.796667
2002-12-26,4.783333
2002-12-27,4.7
2002-12-30,4.698333
2002-12-31,4.718333
2003-01-02,4.901667
2003-01-03,4.853333
2003-01-06,4.961666999999999
2003-01-07,4.89
2003-01-08,4.89
2003-01-09,5.038333000000001
2003-01-10,5.0833330000000005
2003-01-13,5.053333
2003-01-14,5.105
2003-01-15,5.066667
2003-01-16,4.875
2003-01-17,4.82
2003-01-21,4.786667
2003-01-22,4.475
2003-01-23,4.553333
2003-01-24,4.408333
2003-01-27,4.335
2003-01-28,4.318333
2003-01-29,4.4583330000000005
2003-01-30,4.613333
2003-01-31,4.671667
2003-02-03,4.671667
2003-02-04,4.608333
2003-02-05,4.576667
2003-02-06,4.601666000000001
2003-02-07,4.516667
2003-02-10,4.533333
2003-02-11,4.441667
2003-02-12,4.476666000000001
2003-02-13,4.395
2003-02-14,4.4
2003-02-18,4.545
2003-02-19,4.501666999999999
2003-02-20,4.463333
2003-02-21,4.503334
2003-02-24,4.385
2003-02-25,4.431667
2003-02-26,4.43
2003-02-27,4.331666
2003-02-28,4.476666000000001
2003-03-03,4.49
2003-03-04,4.391667
2003-03-05,4.48
2003-03-06,4.473333
2003-03-07,4.513333
2003-03-10,4.4166669999999995
2003-03-11,4.395
2003-03-12,4.4166669999999995
2003-03-13,4.5833330000000005
2003-03-14,4.491667
2003-03-17,4.655
2003-03-18,4.663333000000001
2003-03-19,4.655
2003-03-20,4.703333
2003-03-21,4.998333000000001
2003-03-24,4.818333
2003-03-25,4.768333
2003-03-26,4.853333
2003-03-27,4.781667
2003-03-28,4.863333
2003-03-31,4.753334
2003-04-01,4.778333
2003-04-02,4.983333
2003-04-03,4.871666
2003-04-04,4.918334
2003-04-07,4.975
2003-04-08,4.955
2003-04-09,4.901667
2003-04-10,4.875
2003-04-11,4.88
2003-04-14,5.026667
2003-04-15,5.141667
2003-04-16,5.14
2003-04-17,5.185
2003-04-21,5.11
2003-04-22,5.151667
2003-04-23,5.116667
2003-04-24,5.171667
2003-04-25,5.176667
2003-04-28,5.248333000000001
2003-04-29,5.236667
2003-04-30,5.33
2003-05-01,5.293334
2003-05-02,5.335
2003-05-05,5.325
2003-05-06,5.363333
2003-05-07,5.31
2003-05-08,5.268333
2003-05-09,5.368333
2003-05-12,5.423333
2003-05-13,5.45
2003-05-14,5.421667
2003-05-15,5.403333
2003-05-16,5.423333
2003-05-19,5.28
2003-05-20,5.295
2003-05-21,5.253334
2003-05-22,5.1666669999999995
2003-05-23,5.176667
2003-05-27,5.265
2003-05-28,5.275
2003-05-29,5.303333
2003-05-30,5.4583330000000005
2003-06-02,5.44
2003-06-03,5.413333000000001
2003-06-04,5.4166669999999995
2003-06-05,5.406667
2003-06-06,5.288333000000001
2003-06-09,5.238333
2003-06-10,5.221667
2003-06-11,5.168334
2003-06-12,5.221667
2003-06-13,5.111667
2003-06-16,5.148333999999999
2003-06-17,5.098333
2003-06-18,5.1
2003-06-19,5.058333
2003-06-20,5.055
2003-06-23,4.956666
2003-06-24,4.936666000000001
2003-06-25,4.881667
2003-06-26,4.9166669999999995
2003-06-27,4.998333000000001
2003-06-30,5.015
2003-07-01,5.1
2003-07-02,5.155
2003-07-03,5.075
2003-07-07,5.21
2003-07-08,5.25
2003-07-09,5.146667
2003-07-10,5.105
2003-07-11,5.168334
2003-07-14,5.248333000000001
2003-07-15,5.221667
2003-07-16,5.233333
2003-07-17,5.17
2003-07-18,5.253334
2003-07-21,5.148333999999999
2003-07-22,5.268333
2003-07-23,5.205
2003-07-24,5.315
2003-07-25,5.431667
2003-07-28,5.35
2003-07-29,5.251666999999999
2003-07-30,5.168334
2003-07-31,5.216667
2003-08-01,5.148333999999999
2003-08-04,5.211666999999999
2003-08-05,5.103333
2003-08-06,5.088333
2003-08-07,5.128334
2003-08-08,5.143333
2003-08-11,5.096667
2003-08-12,5.156667
2003-08-13,5.091667
2003-08-14,5.165
2003-08-15,5.161667
2003-08-18,5.136667
2003-08-19,5.181667
2003-08-20,5.173333
2003-08-21,5.241667
2003-08-22,5.183333
2003-08-25,5.1666669999999995
2003-08-26,5.268333
2003-08-27,5.246666
2003-08-28,5.3333330000000005
2003-08-29,5.38
2003-09-02,5.45
2003-09-03,5.441667
2003-09-04,5.3333330000000005
2003-09-05,5.275
2003-09-08,5.33
2003-09-09,5.23
2003-09-10,5.248333000000001
2003-09-11,5.326667
2003-09-12,5.296667
2003-09-15,5.168334
2003-09-16,5.3
2003-09-17,5.176667
2003-09-18,5.266667
2003-09-19,5.231667
2003-09-22,5.15
2003-09-23,5.2
2003-09-24,5.076667
2003-09-25,5.01
2003-09-26,4.9
2003-09-29,4.961666999999999
2003-09-30,4.875
2003-10-01,4.988333
2003-10-02,5.028333
2003-10-03,4.976666000000001
2003-10-06,4.965
2003-10-07,4.891667
2003-10-08,4.893333
2003-10-09,4.951667
2003-10-10,4.95
2003-10-13,5.033333
2003-10-14,5.026667
2003-10-15,4.956666
2003-10-16,5.043334
2003-10-17,5.091667
2003-10-20,5.018333
2003-10-21,4.941667
2003-10-22,4.903333
2003-10-23,4.93
2003-10-24,4.963333
2003-10-27,4.88
2003-10-28,5.091667
2003-10-29,5.073333
2003-10-30,5.248333000000001
2003-10-31,5.303333
2003-11-03,5.47
2003-11-04,5.41
2003-11-05,5.39
2003-11-06,5.628334
2003-11-07,5.633333
2003-11-10,5.558333
2003-11-11,5.585
2003-11-12,5.638333
2003-11-13,5.608333
2003-11-14,5.683333
2003-11-17,5.63
2003-11-18,5.511667
2003-11-19,5.515
2003-11-20,5.533333
2003-11-21,5.508333
2003-11-24,5.575
2003-11-25,5.576667
2003-11-26,5.65
2003-11-28,5.648333999999999
2003-12-01,5.72
2003-12-02,5.663333000000001
2003-12-03,5.65
2003-12-04,5.7
2003-12-05,5.691667
2003-12-08,5.601666000000001
2003-12-09,5.605
2003-12-10,5.643333
2003-12-11,5.6666669999999995
2003-12-12,5.73
2003-12-15,5.7083330000000005
2003-12-16,5.7916669999999995
2003-12-17,5.88
2003-12-18,5.866667
2003-12-19,5.895
2003-12-22,6.0
2003-12-23,5.883333
2003-12-24,5.955
2003-12-26,5.943333
2003-12-29,6.0
2003-12-30,5.973333
2003-12-31,5.99
2004-01-02,5.98
2004-01-05,6.026667
2004-01-06,5.921667
2004-01-07,5.866667
2004-01-08,5.88
2004-01-09,5.823333
2004-01-12,5.786667
2004-01-13,5.785
2004-01-14,5.741667
2004-01-15,5.671667
2004-01-16,5.641667
2004-01-20,5.701667
2004-01-21,5.84
2004-01-22,5.883333
2004-01-23,5.885
2004-01-26,5.978333
2004-01-27,5.736667
2004-01-28,5.513333
2004-01-29,5.366667
2004-01-30,5.26
2004-02-02,5.216667
2004-02-03,5.241667
2004-02-04,5.1666669999999995
2004-02-05,5.183333
2004-02-06,5.233333
2004-02-09,5.335
2004-02-10,5.366667
2004-02-11,5.425
2004-02-12,5.35
2004-02-13,5.266667
2004-02-17,5.218333
2004-02-18,5.218333
2004-02-19,5.22
2004-02-20,5.213333
2004-02-23,5.168334
2004-02-24,5.151667
2004-02-25,5.168334
2004-02-26,5.123333000000001
2004-02-27,5.255
2004-03-01,5.128334
2004-03-02,5.123333000000001
2004-03-03,5.096667
2004-03-04,5.081666
2004-03-05,5.191667
2004-03-08,5.183333
2004-03-09,5.133333
2004-03-10,5.008333
2004-03-11,5.033333
2004-03-12,5.103333
2004-03-15,5.06
2004-03-16,5.025
2004-03-17,5.031667
2004-03-18,5.033333
2004-03-19,5.0
2004-03-22,4.875
2004-03-23,4.886667
2004-03-24,4.87
2004-03-25,4.983333
2004-03-26,4.976666000000001
2004-03-29,5.055
2004-03-30,4.976666000000001
2004-03-31,5.048333
2004-04-01,5.028333
2004-04-02,5.066667
2004-04-05,5.03
2004-04-06,5.073333
2004-04-07,5.023333999999999
2004-04-08,4.998333000000001
2004-04-12,4.98
2004-04-13,4.961666999999999
2004-04-14,4.928333
2004-04-15,4.905
2004-04-16,4.951667
2004-04-19,4.938333999999999
2004-04-20,4.966667
2004-04-21,5.01
2004-04-22,5.168334
2004-04-23,5.216667
2004-04-26,5.09
2004-04-27,5.061666000000001
2004-04-28,5.288333000000001
2004-04-29,5.175
2004-04-30,5.126666999999999
2004-05-03,5.191667
2004-05-04,5.16
2004-05-05,5.116667
2004-05-06,5.133333
2004-05-07,5.051667
2004-05-10,5.033333
2004-05-11,5.155
2004-05-12,5.168334
2004-05-13,5.21
2004-05-14,5.171667
2004-05-17,5.151667
2004-05-18,5.136667
2004-05-19,5.136667
2004-05-20,5.121666
2004-05-21,5.0833330000000005
2004-05-24,5.151667
2004-05-25,5.2083330000000005
2004-05-26,5.186666000000001
2004-05-27,5.286667
2004-05-28,5.266667
2004-06-01,5.255
2004-06-02,5.353333
2004-06-03,5.273333999999999
2004-06-04,5.373333000000001
2004-06-07,5.475
2004-06-08,5.491667
2004-06-09,5.41
2004-06-10,5.338333
2004-06-14,5.23
2004-06-15,5.266667
2004-06-16,5.306667
2004-06-17,5.258333
2004-06-18,5.268333
2004-06-21,5.325
2004-06-22,5.3
2004-06-23,5.453333
2004-06-24,5.466667
2004-06-25,5.453333
2004-06-28,5.45
2004-06-29,5.49
2004-06-30,5.461666999999999
2004-07-01,5.408333
2004-07-02,5.296667
2004-07-06,5.266667
2004-07-07,5.245
2004-07-08,5.141667
2004-07-09,5.228333
2004-07-12,5.156667
2004-07-13,5.126666999999999
2004-07-14,5.156667
2004-07-15,5.216667
2004-07-16,5.135
2004-07-19,5.15
2004-07-20,5.263333
2004-07-21,5.196667
2004-07-22,5.055
2004-07-23,5.03
2004-07-26,5.016667
2004-07-27,5.026667
2004-07-28,5.241667
2004-07-29,5.323333
2004-07-30,5.216667
2004-08-02,5.206666
2004-08-03,5.241667
2004-08-04,5.246666
2004-08-05,5.153333
2004-08-06,5.031667
2004-08-09,5.026667
2004-08-10,5.143333
2004-08-11,5.163333000000001
2004-08-12,5.02
2004-08-13,5.058333
2004-08-16,5.246666
2004-08-17,5.245
2004-08-18,5.29
2004-08-19,5.205
2004-08-20,5.29
2004-08-23,5.171667
2004-08-24,5.201667
2004-08-25,5.195
2004-08-26,5.241667
2004-08-27,5.3
2004-08-30,5.236667
2004-08-31,5.263333
2004-09-01,5.258333
2004-09-02,5.348333
2004-09-03,5.365
2004-09-07,5.405
2004-09-08,5.548333
2004-09-09,5.453333
2004-09-10,5.5416669999999995
2004-09-13,5.498333000000001
2004-09-14,5.49
2004-09-15,5.568333
2004-09-16,5.585
2004-09-17,5.613333
2004-09-20,5.585
2004-09-21,5.683333
2004-09-22,5.588333
2004-09-23,5.623333000000001
2004-09-24,5.683333
2004-09-27,5.625
2004-09-28,5.591667
2004-09-29,5.586666999999999
2004-09-30,5.533333
2004-10-01,5.633333
2004-10-04,5.691667
2004-10-05,5.69
2004-10-06,5.903333
2004-10-07,5.831666
2004-10-08,5.885
2004-10-11,5.84
2004-10-12,5.805
2004-10-13,5.706666
2004-10-14,5.735
2004-10-15,5.79
2004-10-18,5.858333
2004-10-19,5.713333
2004-10-20,5.768333
2004-10-21,5.881667
2004-10-22,5.73
2004-10-25,5.811666000000001
2004-10-26,5.968333
2004-10-27,5.985
2004-10-28,6.003334
2004-10-29,6.0833330000000005
2004-11-01,6.03
2004-11-02,6.018333
2004-11-03,6.04
2004-11-04,6.175
2004-11-05,6.145
2004-11-08,6.19
2004-11-09,6.205
2004-11-10,6.148333999999999
2004-11-11,6.278333
2004-11-12,6.325
2004-11-15,6.243333
2004-11-16,6.233333
2004-11-17,6.25
2004-11-18,6.28
2004-11-19,6.258333
2004-11-22,6.288333000000001
2004-11-23,6.293334
2004-11-24,6.35
2004-11-26,6.331666
2004-11-29,6.366667
2004-11-30,6.355
2004-12-01,6.466667
2004-12-02,6.36
2004-12-03,6.396667
2004-12-06,6.346667
2004-12-07,6.288333000000001
2004-12-08,6.433333
2004-12-09,6.323333
2004-12-10,6.35
2004-12-13,6.4
2004-12-14,6.465
2004-12-15,6.511667
2004-12-16,6.501666999999999
2004-12-17,6.536667
2004-12-20,6.505
2004-12-21,6.636667
2004-12-22,6.658333
2004-12-23,6.643333
2004-12-27,6.608333
2004-12-28,6.66
2004-12-29,6.643333
2004-12-30,6.72
2004-12-31,6.68
2005-01-03,6.636667
2005-01-04,6.493333
2005-01-05,6.468333
2005-01-06,6.546667
2005-01-07,6.475
2005-01-10,6.5416669999999995
2005-01-11,6.466667
2005-01-12,6.455
2005-01-13,6.331666
2005-01-14,6.406667
2005-01-18,6.4583330000000005
2005-01-19,6.383333
2005-01-20,6.256667
2005-01-21,6.22
2005-01-24,6.165
2005-01-25,6.493333
2005-01-26,6.388333
2005-01-27,6.48
2005-01-28,6.51
2005-01-31,6.661667
2005-02-01,6.6666669999999995
2005-02-02,6.588333
2005-02-03,6.556667
2005-02-04,6.575
2005-02-07,6.558333
2005-02-08,6.493333
2005-02-09,6.493333
2005-02-10,6.525
2005-02-11,6.641667
2005-02-14,6.58
2005-02-15,6.655
2005-02-16,6.586666999999999
2005-02-17,6.593333
2005-02-18,6.713333
2005-02-22,6.55
2005-02-23,6.78
2005-02-24,6.935
2005-02-25,6.985
2005-02-28,6.885
2005-03-01,6.9583330000000005
2005-03-02,6.981667
2005-03-03,7.058333
2005-03-04,7.17
2005-03-07,7.215
2005-03-08,7.22
2005-03-09,7.093333
2005-03-10,7.088333
2005-03-11,7.0833330000000005
2005-03-14,7.138333
2005-03-15,7.125
2005-03-16,6.998333000000001
2005-03-17,7.09
2005-03-18,7.11
2005-03-21,7.058333
2005-03-22,7.158333
2005-03-23,7.09
2005-03-24,7.121666
2005-03-28,7.048333
2005-03-29,6.856667
2005-03-30,6.936666000000001
2005-03-31,6.941667
2005-04-01,6.968333
2005-04-04,7.08
2005-04-05,7.061666000000001
2005-04-06,7.063333999999999
2005-04-07,7.118333
2005-04-08,6.923333
2005-04-11,7.038333000000001
2005-04-12,7.008333
2005-04-13,6.775
2005-04-14,6.525
2005-04-15,6.37
2005-04-18,6.461666999999999
2005-04-19,6.593333
2005-04-20,6.5
2005-04-21,6.691667
2005-04-22,6.598333
2005-04-25,6.71
2005-04-26,6.553333
2005-04-27,6.558333
2005-04-28,6.638333
2005-04-29,6.688333999999999
2005-05-02,6.865
2005-05-03,6.795
2005-05-04,6.91
2005-05-05,6.893333
2005-05-06,6.891667
2005-05-09,6.953333
2005-05-10,6.818333
2005-05-11,6.94
2005-05-12,6.723333
2005-05-13,6.648333999999999
2005-05-16,6.778333
2005-05-17,6.896667
2005-05-18,7.008333
2005-05-19,7.006667
2005-05-20,7.013333
2005-05-23,7.005
2005-05-24,6.925
2005-05-25,6.893333
2005-05-26,6.953333
2005-05-27,6.926667
2005-05-31,6.93
2005-06-01,7.003334
2005-06-02,6.996666
2005-06-03,7.011667
2005-06-06,7.031667
2005-06-07,7.081666
2005-06-08,6.853333
2005-06-09,6.918334
2005-06-10,6.913333000000001
2005-06-13,7.013333
2005-06-14,7.066667
2005-06-15,7.141667
2005-06-16,7.258333
2005-06-17,7.35
2005-06-20,7.276667
2005-06-21,7.211666999999999
2005-06-22,7.215
2005-06-23,7.115
2005-06-24,7.006667
2005-06-27,6.948333
2005-06-28,7.193333
2005-06-29,7.183333
2005-06-30,7.11
2005-07-01,7.153333
2005-07-05,7.221667
2005-07-06,7.221667
2005-07-07,7.131667
2005-07-08,7.331666
2005-07-11,7.321667
2005-07-12,7.311666000000001
2005-07-13,7.316667
2005-07-14,7.338333
2005-07-15,7.475
2005-07-18,7.453333
2005-07-19,7.48
