Date,HKHHF
2017-09-26,93.75
2017-09-27,92.5
2017-09-28,92.5
2017-09-29,94.010002
2017-10-02,93.5
2017-10-03,93.5
2017-10-04,93.5
2017-10-05,93.459999
2017-10-06,93.07
2017-10-09,93.07
2017-10-10,95.25
2017-10-11,95.25
2017-10-12,96.150002
2017-10-13,96.150002
2017-10-16,96.120003
2017-10-17,95.220001
2017-10-18,95.849998
2017-10-19,96.620003
2017-10-20,96.629997
2017-10-23,96.050003
2017-10-24,96.050003
2017-10-25,92.08000200000001
2017-10-26,91.309998
2017-10-27,91.309998
2017-10-30,91.620003
2017-10-31,92.550003
2017-11-01,92.550003
2017-11-02,92.800003
2017-11-03,93.25
2017-11-06,93.25
2017-11-07,92.629997
2017-11-08,93.629997
2017-11-09,94.400002
2017-11-10,94.779999
2017-11-13,94.779999
2017-11-14,94.91999799999999
2017-11-15,94.91999799999999
2017-11-16,94.059998
2017-11-17,93.150002
2017-11-20,93.309998
2017-11-21,92.900002
2017-11-22,94.209999
2017-11-24,96.400002
2017-11-27,94.349998
2017-11-28,95.610001
2017-11-29,95.610001
2017-11-30,95.400002
2017-12-01,95.5
2017-12-04,95.519997
2017-12-05,95.440002
2017-12-06,95.629997
2017-12-07,96.150002
2017-12-08,94.66999799999999
2017-12-11,94.349998
2017-12-12,94.849998
2017-12-13,94.849998
2017-12-14,96.400002
2017-12-15,95.720001
2017-12-18,98.650002
2017-12-19,98.940002
2017-12-20,98.940002
2017-12-21,98.099998
2017-12-22,98.099998
2017-12-26,98.099998
2017-12-27,99.040001
2017-12-28,99.099998
2017-12-29,99.099998
2018-01-02,98.0
2018-01-03,98.769997
2018-01-04,100.209999
2018-01-05,100.5
2018-01-08,100.800003
2018-01-09,101.650002
2018-01-10,99.599998
2018-01-11,100.720001
2018-01-12,100.779999
2018-01-16,100.91999799999999
2018-01-17,100.91999799999999
2018-01-18,102.08000200000001
2018-01-19,102.349998
2018-01-22,102.480003
2018-01-23,102.480003
2018-01-24,102.480003
2018-01-25,104.099998
2018-01-26,105.480003
2018-01-29,104.68
2018-01-30,104.68
2018-01-31,106.470001
2018-02-01,106.470001
2018-02-02,106.470001
2018-02-05,103.150002
2018-02-06,101.68
2018-02-07,100.66999799999999
2018-02-08,96.959999
2018-02-09,97.290001
2018-02-12,95.309998
2018-02-13,96.949997
2018-02-14,98.650002
2018-02-15,98.650002
2018-02-16,101.91999799999999
2018-02-20,100.0
2018-02-21,99.839996
2018-02-22,98.050003
2018-02-23,99.050003
2018-02-26,100.489998
2018-02-27,99.489998
2018-02-28,100.199997
2018-03-01,100.199997
2018-03-02,98.199997
2018-03-05,100.050003
2018-03-06,100.0
2018-03-07,101.57
2018-03-08,102.699997
2018-03-09,103.58000200000001
2018-03-12,104.620003
2018-03-13,103.68
2018-03-14,103.389999
2018-03-15,103.389999
2018-03-16,103.389999
2018-03-19,101.66999799999999
2018-03-20,101.66999799999999
2018-03-21,101.66999799999999
2018-03-22,101.760002
2018-03-23,100.489998
2018-03-26,102.400002
2018-03-27,101.459999
2018-03-28,102.379997
2018-03-29,104.099998
2018-04-02,102.839996
2018-04-03,102.089996
2018-04-04,103.900002
2018-04-05,103.900002
2018-04-06,103.900002
2018-04-09,103.900002
2018-04-10,107.349998
2018-04-11,107.66999799999999
2018-04-12,105.449997
2018-04-13,105.449997
2018-04-16,106.339996
2018-04-17,106.839996
2018-04-18,106.839996
2018-04-19,106.839996
2018-04-20,104.150002
2018-04-23,101.550003
2018-04-24,101.550003
2018-04-25,101.449997
2018-04-26,101.150002
2018-04-27,102.0
2018-04-30,102.0
2018-05-01,99.699997
2018-05-02,100.519997
2018-05-03,99.650002
2018-05-04,99.279999
2018-05-07,99.360001
2018-05-08,99.870003
2018-05-09,100.510002
2018-05-10,100.25
2018-05-11,101.0
2018-05-14,101.599998
2018-05-15,99.900002
2018-05-16,98.949997
2018-05-17,98.050003
2018-05-18,99.199997
2018-05-21,99.050003
2018-05-22,97.940002
2018-05-23,97.940002
2018-05-24,98.300003
2018-05-25,99.0
2018-05-29,98.25
2018-05-30,97.349998
2018-05-31,96.300003
2018-06-01,96.5
2018-06-04,96.5
2018-06-05,98.839996
2018-06-06,97.5
2018-06-07,96.800003
2018-06-08,97.0
2018-06-11,98.800003
2018-06-12,99.550003
2018-06-13,100.449997
2018-06-14,98.739998
2018-06-15,98.739998
2018-06-18,96.239998
2018-06-19,95.349998
2018-06-20,95.349998
2018-06-21,95.199997
2018-06-22,96.150002
2018-06-25,96.400002
2018-06-26,96.400002
2018-06-27,95.75
2018-06-28,95.75
2018-06-29,95.75
2018-07-02,95.75
2018-07-03,95.75
2018-07-05,97.43
2018-07-06,97.43
2018-07-09,97.43
2018-07-10,99.800003
2018-07-11,99.139999
2018-07-12,100.449997
2018-07-13,100.449997
2018-07-16,100.449997
2018-07-17,100.449997
2018-07-18,102.25
2018-07-19,103.050003
2018-07-20,103.050003
2018-07-23,103.050003
2018-07-24,102.160004
2018-07-25,104.050003
2018-07-26,103.099998
2018-07-27,103.650002
2018-07-30,103.650002
2018-07-31,97.25
2018-08-01,96.599998
2018-08-02,96.150002
2018-08-03,98.16999799999999
2018-08-06,97.860001
2018-08-07,97.860001
2018-08-08,97.860001
2018-08-09,97.0
2018-08-10,95.75
2018-08-13,95.370003
2018-08-14,95.370003
2018-08-15,93.709999
2018-08-16,94.57
2018-08-17,95.099998
2018-08-20,95.099998
2018-08-21,95.58000200000001
2018-08-22,96.199997
2018-08-23,95.699997
2018-08-24,95.75
2018-08-27,95.75
2018-08-28,96.18
2018-08-29,96.18
2018-08-30,96.099998
2018-08-31,96.099998
2018-09-04,96.099998
2018-09-05,96.099998
2018-09-06,93.75
2018-09-07,93.0
2018-09-10,93.0
2018-09-11,92.0
2018-09-12,92.58000200000001
2018-09-13,92.58000200000001
2018-09-14,92.400002
2018-09-17,92.400002
2018-09-18,92.400002
2018-09-19,91.449997
2018-09-20,93.150002
2018-09-21,93.349998
2018-09-24,93.349998
2018-09-25,93.150002
2018-09-26,92.589996
2018-09-27,92.099998
2018-09-28,92.099998
2018-10-01,90.58000200000001
2018-10-02,89.650002
2018-10-03,90.800003
2018-10-04,89.0
2018-10-05,89.0
2018-10-08,86.449997
2018-10-09,87.900002
2018-10-10,86.349998
2018-10-11,85.389999
2018-10-12,84.050003
2018-10-15,84.050003
2018-10-16,86.800003
2018-10-17,85.980003
2018-10-18,86.809998
2018-10-19,88.839996
2018-10-22,88.839996
2018-10-23,86.400002
2018-10-24,86.400002
2018-10-25,86.400002
2018-10-26,84.760002
2018-10-29,86.879997
2018-10-30,86.0
2018-10-31,86.0
2018-11-01,87.650002
2018-11-02,86.489998
2018-11-05,88.150002
2018-11-06,87.349998
2018-11-07,88.699997
2018-11-08,87.75
2018-11-09,87.400002
2018-11-12,86.800003
2018-11-13,86.269997
2018-11-14,86.269997
2018-11-15,86.93
2018-11-16,86.93
2018-11-19,86.93
2018-11-20,86.93
2018-11-21,86.93
2018-11-23,86.93
2018-11-26,88.309998
2018-11-27,87.849998
2018-11-28,87.599998
2018-11-29,87.08000200000001
2018-11-30,87.150002
2018-12-03,87.699997
2018-12-04,89.150002
2018-12-06,85.75
2018-12-07,86.760002
2018-12-10,83.550003
2018-12-11,83.550003
2018-12-12,87.760002
2018-12-13,88.400002
2018-12-14,86.209999
2018-12-17,85.010002
2018-12-18,84.099998
2018-12-19,87.599998
2018-12-20,87.379997
2018-12-21,84.019997
2018-12-24,83.699997
2018-12-26,81.050003
2018-12-27,83.379997
2018-12-28,82.540001
2018-12-31,83.629997
2019-01-02,83.529999
2019-01-03,83.529999
2019-01-04,84.58000200000001
2019-01-07,83.449997
2019-01-08,83.449997
2019-01-09,84.41999799999999
2019-01-10,85.099998
2019-01-11,85.099998
2019-01-14,85.099998
2019-01-15,85.099998
2019-01-16,83.449997
2019-01-17,83.800003
2019-01-18,83.790001
2019-01-22,83.800003
2019-01-23,83.75
2019-01-24,84.519997
2019-01-25,83.900002
2019-01-28,83.75
2019-01-29,83.75
2019-01-30,86.260002
2019-01-31,86.260002
2019-02-01,87.68
2019-02-04,87.900002
2019-02-05,90.0
2019-02-06,89.150002
2019-02-07,87.599998
2019-02-08,87.150002
2019-02-11,88.0
2019-02-12,88.300003
2019-02-13,92.720001
2019-02-14,94.150002
2019-02-15,95.349998
2019-02-19,95.099998
2019-02-20,96.5
2019-02-21,96.260002
2019-02-22,95.5
2019-02-25,95.349998
2019-02-26,96.599998
2019-02-27,95.18
2019-02-28,96.800003
2019-03-01,96.800003
2019-03-04,97.0
2019-03-05,97.0
2019-03-06,97.300003
2019-03-07,97.059998
2019-03-08,97.0
2019-03-11,97.199997
2019-03-12,97.900002
2019-03-13,98.099998
2019-03-14,99.199997
2019-03-15,100.540001
2019-03-18,99.449997
2019-03-19,99.449997
2019-03-20,100.949997
2019-03-21,100.349998
2019-03-22,99.25
2019-03-25,99.139999
2019-03-26,100.559998
2019-03-27,100.599998
2019-03-28,100.75
2019-03-29,100.089996
2019-04-01,100.089996
2019-04-02,100.68
2019-04-03,100.68
2019-04-04,101.099998
2019-04-05,100.540001
2019-04-08,100.550003
2019-04-09,100.550003
2019-04-10,100.650002
2019-04-11,99.970001
2019-04-12,100.599998
2019-04-15,102.150002
2019-04-16,100.300003
2019-04-17,101.0
2019-04-18,100.480003
2019-04-22,99.599998
2019-04-23,100.18
2019-04-24,100.18
2019-04-25,100.18
2019-04-26,102.800003
2019-04-29,100.400002
2019-04-30,102.66999799999999
2019-05-01,100.75
2019-05-02,100.150002
2019-05-03,101.150002
2019-05-06,101.150002
2019-05-07,99.58000200000001
2019-05-08,100.209999
2019-05-09,100.209999
2019-05-10,101.5
2019-05-13,101.5
2019-05-14,101.449997
2019-05-15,101.449997
2019-05-16,102.260002
2019-05-17,102.260002
2019-05-20,102.260002
2019-05-21,101.0
2019-05-22,101.099998
2019-05-23,100.0
2019-05-24,102.279999
2019-05-28,102.279999
2019-05-29,99.720001
2019-05-30,100.650002
2019-05-31,100.650002
2019-06-03,100.650002
2019-06-04,100.440002
2019-06-05,100.199997
2019-06-06,100.699997
2019-06-07,103.519997
2019-06-10,103.58000200000001
2019-06-11,103.58000200000001
2019-06-12,104.290001
2019-06-13,102.860001
2019-06-14,100.900002
2019-06-17,100.599998
2019-06-18,101.050003
2019-06-19,100.839996
2019-06-20,103.0
2019-06-21,104.099998
2019-06-24,104.099998
2019-06-25,104.5
2019-06-26,104.25
2019-06-27,104.25
2019-06-28,105.309998
2019-07-01,105.309998
2019-07-02,105.099998
2019-07-03,105.099998
2019-07-05,106.110001
2019-07-08,106.110001
2019-07-09,106.550003
2019-07-10,105.68
2019-07-11,104.739998
2019-07-12,104.739998
2019-07-15,104.739998
2019-07-16,104.559998
2019-07-17,105.699997
2019-07-18,106.300003
2019-07-19,105.660004
2019-07-22,105.41999799999999
2019-07-23,105.470001
2019-07-24,106.41999799999999
2019-07-25,106.150002
2019-07-26,106.25
2019-07-29,102.900002
2019-07-30,101.779999
2019-07-31,100.0
2019-08-01,101.849998
2019-08-02,101.400002
2019-08-05,97.349998
2019-08-06,97.349998
2019-08-07,99.300003
2019-08-08,99.300003
2019-08-09,100.75
2019-08-12,99.0
2019-08-13,99.0
2019-08-14,96.099998
2019-08-15,94.739998
2019-08-16,94.739998
2019-08-19,97.25
2019-08-20,96.639999
2019-08-21,96.639999
2019-08-22,98.099998
2019-08-23,98.480003
2019-08-26,97.349998
2019-08-27,97.349998
2019-08-28,97.349998
2019-08-29,99.800003
2019-08-30,99.400002
2019-09-03,99.400002
2019-09-04,101.650002
2019-09-05,101.650002
2019-09-06,100.0
2019-09-09,99.25
2019-09-10,98.550003
2019-09-11,99.16999799999999
2019-09-12,100.949997
2019-09-13,100.0
2019-09-16,98.160004
2019-09-17,99.440002
2019-09-18,99.0
2019-09-19,99.0
2019-09-20,99.0
2019-09-23,99.0
2019-09-24,100.449997
2019-09-25,99.5
2019-09-26,99.5
2019-09-27,100.239998
2019-09-30,100.239998
2019-10-01,100.239998
2019-10-02,100.239998
2019-10-03,94.940002
2019-10-04,97.349998
2019-10-07,98.849998
2019-10-08,98.849998
2019-10-09,98.849998
2019-10-10,98.25
2019-10-11,97.550003
2019-10-14,99.120003
2019-10-15,99.120003
2019-10-16,98.650002
2019-10-17,99.900002
2019-10-18,100.900002
2019-10-21,99.900002
2019-10-22,99.769997
2019-10-23,96.709999
2019-10-24,97.199997
2019-10-25,95.050003
2019-10-28,93.849998
2019-10-29,93.849998
2019-10-30,95.400002
2019-10-31,95.400002
2019-11-01,95.019997
2019-11-04,93.769997
2019-11-05,93.769997
2019-11-06,95.050003
2019-11-07,93.209999
2019-11-08,93.209999
2019-11-11,93.209999
2019-11-12,94.599998
2019-11-13,94.599998
2019-11-14,95.279999
2019-11-15,96.449997
2019-11-18,96.940002
2019-11-19,97.199997
2019-11-20,95.790001
2019-11-21,96.400002
2019-11-22,96.199997
2019-11-25,95.91999799999999
2019-11-26,96.849998
2019-11-27,96.849998
2019-11-29,96.400002
2019-12-02,95.550003
2019-12-03,95.510002
2019-12-04,96.589996
2019-12-05,96.589996
2019-12-06,96.589996
2019-12-09,96.550003
2019-12-10,96.300003
2019-12-11,96.300003
2019-12-12,96.300003
2019-12-13,95.150002
2019-12-16,95.150002
2019-12-17,96.75
2019-12-18,96.849998
2019-12-19,96.150002
2019-12-20,97.110001
2019-12-23,96.949997
2019-12-24,96.949997
2019-12-26,97.449997
2019-12-27,98.349998
2019-12-30,97.360001
2019-12-31,96.349998
2020-01-02,98.050003
2020-01-03,96.849998
2020-01-06,99.279999
2020-01-07,98.889999
2020-01-08,98.5
2020-01-09,99.599998
2020-01-10,98.910004
2020-01-13,98.75
2020-01-14,101.0
2020-01-15,101.910004
2020-01-16,103.230003
2020-01-17,104.650002
2020-01-21,104.650002
2020-01-22,100.949997
2020-01-23,100.599998
2020-01-24,99.639999
2020-01-27,98.25
2020-01-28,97.760002
2020-01-29,98.5
2020-01-30,97.449997
2020-01-31,97.449997
2020-02-03,98.059998
2020-02-04,98.400002
2020-02-05,98.400002
2020-02-06,99.0
2020-02-07,99.0
2020-02-10,97.099998
2020-02-11,96.550003
2020-02-12,100.150002
2020-02-13,99.599998
2020-02-14,99.800003
2020-02-18,99.300003
2020-02-19,100.800003
2020-02-20,100.800003
2020-02-21,101.300003
2020-02-24,96.769997
2020-02-25,95.5
2020-02-26,93.639999
2020-02-27,90.449997
2020-02-28,89.349998
2020-03-02,91.660004
2020-03-03,88.589996
2020-03-04,92.050003
2020-03-05,92.199997
2020-03-06,89.050003
2020-03-09,89.050003
2020-03-10,84.650002
2020-03-11,80.900002
2020-03-12,75.699997
2020-03-13,77.150002
2020-03-16,72.389999
2020-03-17,77.220001
2020-03-18,70.730003
2020-03-19,69.809998
2020-03-20,70.019997
2020-03-23,71.709999
2020-03-24,67.349998
2020-03-25,74.209999
2020-03-26,73.400002
2020-03-27,75.269997
2020-03-30,72.410004
2020-03-31,76.0
2020-04-01,74.800003
2020-04-02,72.0
2020-04-03,71.0
2020-04-06,72.489998
2020-04-07,74.910004
2020-04-08,72.5
2020-04-09,75.949997
2020-04-13,74.18
2020-04-14,78.150002
2020-04-15,77.599998
2020-04-16,74.739998
2020-04-17,77.239998
2020-04-20,76.199997
2020-04-21,75.010002
2020-04-22,72.5
2020-04-23,74.300003
2020-04-24,72.360001
2020-04-27,75.5
2020-04-28,77.209999
2020-04-29,77.550003
2020-04-30,78.440002
2020-05-01,76.0
2020-05-04,73.300003
2020-05-05,74.150002
2020-05-06,75.0
2020-05-07,74.41999799999999
2020-05-08,74.800003
