Date,RNR
2004-07-20,50.900002
2004-07-21,51.099998
2004-07-22,50.349998
2004-07-23,50.650002
2004-07-26,51.48
2004-07-27,51.0
2004-07-28,52.200001
2004-07-29,53.060001
2004-07-30,53.0
2004-08-02,52.130001
2004-08-03,52.349998
2004-08-04,51.720001
2004-08-05,51.299999
2004-08-06,50.939999
2004-08-09,51.18
2004-08-10,51.27
2004-08-11,50.810001
2004-08-12,50.080002
2004-08-13,50.860001000000004
2004-08-16,51.830002
2004-08-17,51.84
2004-08-18,51.950001
2004-08-19,52.130001
2004-08-20,51.299999
2004-08-23,50.290001000000004
2004-08-24,50.349998
2004-08-25,50.610001000000004
2004-08-26,50.0
2004-08-27,49.549999
2004-08-30,49.169998
2004-08-31,48.119999
2004-09-01,49.119999
2004-09-02,52.549999
2004-09-03,51.650002
2004-09-07,53.209998999999996
2004-09-08,53.18
2004-09-09,53.459998999999996
2004-09-10,52.700001
2004-09-13,51.5
2004-09-14,52.549999
2004-09-15,52.650002
2004-09-16,52.759997999999996
2004-09-17,52.330002
2004-09-20,52.650002
2004-09-21,52.5
2004-09-22,52.130001
2004-09-23,52.080002
2004-09-24,51.77
2004-09-27,52.59
2004-09-28,51.900002
2004-09-29,51.98
2004-09-30,51.580002
2004-10-01,51.490002000000004
2004-10-04,51.849998
2004-10-05,51.799999
2004-10-06,51.380001
2004-10-07,50.849998
2004-10-08,49.990002000000004
2004-10-11,50.470001
2004-10-12,49.959998999999996
2004-10-13,50.310001
2004-10-14,48.869999
2004-10-15,49.529999
2004-10-18,49.02
2004-10-19,47.84
2004-10-20,48.59
2004-10-21,48.25
2004-10-22,48.040001000000004
2004-10-25,48.209998999999996
2004-10-26,49.82
2004-10-27,49.849998
2004-10-28,48.009997999999996
2004-10-29,46.82
2004-11-01,47.369999
2004-11-02,47.189999
2004-11-03,47.439999
2004-11-04,47.75
2004-11-05,47.860001000000004
2004-11-08,48.330002
2004-11-09,47.91
2004-11-10,48.18
2004-11-11,48.700001
2004-11-12,49.650002
2004-11-15,49.779999
2004-11-16,49.349998
2004-11-17,49.939999
2004-11-18,50.200001
2004-11-19,50.23
2004-11-22,50.580002
2004-11-23,50.32
2004-11-24,50.880001
2004-11-26,50.849998
2004-11-29,51.299999
2004-11-30,50.349998
2004-12-01,50.200001
2004-12-02,50.009997999999996
2004-12-03,49.790001000000004
2004-12-06,49.740002000000004
2004-12-07,49.150002
2004-12-08,48.84
2004-12-09,49.5
2004-12-10,49.580002
2004-12-13,49.779999
2004-12-14,49.599998
2004-12-15,49.799999
2004-12-16,50.459998999999996
2004-12-17,51.049999
2004-12-20,50.299999
2004-12-21,50.650002
2004-12-22,51.43
2004-12-23,51.549999
2004-12-27,50.98
2004-12-28,51.509997999999996
2004-12-29,51.68
2004-12-30,52.02
2004-12-31,52.080002
2005-01-03,51.830002
2005-01-04,51.200001
2005-01-05,50.290001000000004
2005-01-06,51.009997999999996
2005-01-07,51.279999
2005-01-10,50.939999
2005-01-11,51.169998
2005-01-12,50.119999
2005-01-13,49.619999
2005-01-14,49.5
2005-01-18,50.240002000000004
2005-01-19,50.130001
2005-01-20,50.0
2005-01-21,49.5
2005-01-24,48.599998
2005-01-25,49.59
2005-01-26,50.150002
2005-01-27,50.080002
2005-01-28,49.099998
2005-01-31,50.209998999999996
2005-02-01,49.990002000000004
2005-02-02,50.200001
2005-02-03,50.18
2005-02-04,50.450001
2005-02-07,50.009997999999996
2005-02-08,50.57
2005-02-09,50.0
2005-02-10,50.349998
2005-02-11,49.75
2005-02-14,50.150002
2005-02-15,50.119999
2005-02-16,49.900002
2005-02-17,49.119999
2005-02-18,49.049999
2005-02-22,48.68
2005-02-23,47.990002000000004
2005-02-24,48.169998
2005-02-25,47.880001
2005-02-28,47.619999
2005-03-01,47.990002000000004
2005-03-02,47.599998
2005-03-03,47.0
2005-03-04,47.759997999999996
2005-03-07,47.700001
2005-03-08,48.32
2005-03-09,48.93
2005-03-10,48.77
2005-03-11,48.43
2005-03-14,49.200001
2005-03-15,49.599998
2005-03-16,49.060001
2005-03-17,49.400002
2005-03-18,48.259997999999996
2005-03-21,48.259997999999996
2005-03-22,47.799999
2005-03-23,46.599998
2005-03-24,46.200001
2005-03-28,46.990002000000004
2005-03-29,46.540001000000004
2005-03-30,46.650002
2005-03-31,46.700001
2005-04-01,47.080002
2005-04-04,46.810001
2005-04-05,46.970001
2005-04-06,46.599998
2005-04-07,46.700001
2005-04-08,46.740002000000004
2005-04-11,46.0
2005-04-12,46.400002
2005-04-13,45.950001
2005-04-14,45.169998
2005-04-15,44.5
2005-04-18,43.740002000000004
2005-04-19,43.91
2005-04-20,43.32
2005-04-21,43.470001
2005-04-22,44.450001
2005-04-25,44.32
2005-04-26,44.099998
2005-04-27,43.709998999999996
2005-04-28,43.91
2005-04-29,44.77
2005-05-02,45.419998
2005-05-03,45.400002
2005-05-04,44.02
2005-05-05,44.0
2005-05-06,44.439999
2005-05-09,44.810001
2005-05-10,45.049999
2005-05-11,45.849998
2005-05-12,45.07
2005-05-13,44.439999
2005-05-16,45.419998
2005-05-17,45.889998999999996
2005-05-18,46.700001
2005-05-19,46.830002
2005-05-20,46.220001
2005-05-23,46.049999
2005-05-24,46.580002
2005-05-25,46.509997999999996
2005-05-26,46.549999
2005-05-27,47.02
2005-05-31,47.099998
2005-06-01,47.259997999999996
2005-06-02,46.950001
2005-06-03,47.0
2005-06-06,47.220001
2005-06-07,47.689999
2005-06-08,48.16
2005-06-09,47.639998999999996
2005-06-10,47.130001
2005-06-13,46.799999
2005-06-14,47.169998
2005-06-15,47.75
2005-06-16,48.029999
2005-06-17,48.099998
2005-06-20,48.389998999999996
2005-06-21,48.23
2005-06-22,48.0
2005-06-23,47.619999
2005-06-24,48.310001
2005-06-27,48.5
2005-06-28,48.09
2005-06-29,48.299999
2005-06-30,49.240002000000004
2005-07-01,49.400002
2005-07-05,49.080002
2005-07-06,48.48
2005-07-07,48.360001000000004
2005-07-08,47.599998
2005-07-11,46.900002
2005-07-12,46.91
2005-07-13,46.84
2005-07-14,46.830002
2005-07-15,47.02
2005-07-18,46.970001
2005-07-19,47.25
2005-07-20,47.360001000000004
2005-07-21,47.32
2005-07-22,47.23
2005-07-25,42.98
2005-07-26,44.200001
2005-07-27,43.799999
2005-07-28,45.0
2005-07-29,44.939999
2005-08-01,45.169998
2005-08-02,45.560001
2005-08-03,45.509997999999996
2005-08-04,45.400002
2005-08-05,44.560001
2005-08-08,44.91
2005-08-09,44.700001
2005-08-10,44.939999
2005-08-11,45.200001
2005-08-12,45.200001
2005-08-15,45.200001
2005-08-16,44.599998
2005-08-17,44.830002
2005-08-18,45.25
2005-08-19,45.32
2005-08-22,45.75
2005-08-23,45.700001
2005-08-24,45.900002
2005-08-25,46.220001
2005-08-26,46.25
2005-08-29,45.52
2005-08-30,44.900002
2005-08-31,45.310001
2005-09-01,45.0
2005-09-02,44.150002
2005-09-06,43.860001000000004
2005-09-07,43.5
2005-09-08,42.16
2005-09-09,42.650002
2005-09-12,44.169998
2005-09-13,44.299999
2005-09-14,43.599998
2005-09-15,43.849998
2005-09-16,45.900002
2005-09-19,45.389998999999996
2005-09-20,45.450001
2005-09-21,43.650002
2005-09-22,43.700001
2005-09-23,45.689999
2005-09-26,46.599998
2005-09-27,44.880001
2005-09-28,43.740002000000004
2005-09-29,44.040001000000004
2005-09-30,43.73
2005-10-03,43.049999
2005-10-04,43.16
2005-10-05,42.860001000000004
2005-10-06,42.5
2005-10-07,42.060001
2005-10-10,41.509997999999996
2005-10-11,41.099998
2005-10-12,40.790001000000004
2005-10-13,40.959998999999996
2005-10-14,40.98
2005-10-17,40.599998
2005-10-18,39.790001000000004
2005-10-19,39.740002000000004
2005-10-20,39.830002
2005-10-21,40.66
2005-10-24,41.0
2005-10-25,39.77
2005-10-26,37.889998999999996
2005-10-27,36.779999
2005-10-28,36.549999
2005-10-31,37.849998
2005-11-01,38.389998999999996
2005-11-02,36.599998
2005-11-03,38.169998
2005-11-04,39.299999
2005-11-07,42.32
2005-11-08,41.700001
2005-11-09,41.5
2005-11-10,43.849998
2005-11-11,44.389998999999996
2005-11-14,45.830002
2005-11-15,44.740002000000004
2005-11-16,45.5
2005-11-17,46.099998
2005-11-18,46.25
2005-11-21,46.330002
2005-11-22,46.400002
2005-11-23,47.299999
2005-11-25,46.349998
2005-11-28,45.16
2005-11-29,44.880001
2005-11-30,44.93
2005-12-01,45.529999
2005-12-02,45.259997999999996
2005-12-05,43.810001
2005-12-06,43.950001
2005-12-07,43.0
2005-12-08,42.700001
2005-12-09,43.200001
2005-12-12,42.66
2005-12-13,42.529999
2005-12-14,43.220001
2005-12-15,42.599998
2005-12-16,43.139998999999996
2005-12-19,42.900002
2005-12-20,43.240002000000004
2005-12-21,43.380001
2005-12-22,43.419998
2005-12-23,44.279999
2005-12-27,44.0
2005-12-28,44.52
2005-12-29,44.59
2005-12-30,44.110001000000004
2006-01-03,45.25
2006-01-04,46.689999
2006-01-05,46.330002
2006-01-06,45.93
2006-01-09,46.529999
2006-01-10,47.330002
2006-01-11,47.799999
2006-01-12,48.48
2006-01-13,47.700001
2006-01-17,47.0
2006-01-18,46.880001
2006-01-19,46.990002000000004
2006-01-20,46.360001000000004
2006-01-23,46.77
2006-01-24,46.009997999999996
2006-01-25,46.599998
2006-01-26,46.779999
2006-01-27,45.799999
2006-01-30,46.299999
2006-01-31,45.310001
2006-02-01,45.799999
2006-02-02,45.189999
2006-02-03,44.939999
2006-02-06,45.299999
2006-02-07,45.610001000000004
2006-02-08,44.610001000000004
2006-02-09,44.240002000000004
2006-02-10,44.41
2006-02-13,44.389998999999996
2006-02-14,44.990002000000004
2006-02-15,44.900002
2006-02-16,44.450001
2006-02-17,44.25
2006-02-21,43.860001000000004
2006-02-22,44.0
2006-02-23,43.5
2006-02-24,43.32
2006-02-27,44.0
2006-02-28,44.549999
2006-03-01,44.700001
2006-03-02,44.16
2006-03-03,43.59
2006-03-06,43.0
2006-03-07,43.66
2006-03-08,43.139998999999996
2006-03-09,42.740002000000004
2006-03-10,42.93
2006-03-13,42.610001000000004
2006-03-14,42.790001000000004
2006-03-15,42.529999
2006-03-16,42.75
2006-03-17,42.599998
2006-03-20,42.619999
2006-03-21,41.849998
2006-03-22,41.830002
2006-03-23,41.75
2006-03-24,41.82
2006-03-27,42.060001
2006-03-28,42.389998999999996
2006-03-29,43.150002
2006-03-30,43.189999
2006-03-31,43.619999
2006-04-03,43.650002
2006-04-04,43.060001
2006-04-05,43.110001000000004
2006-04-06,43.049999
2006-04-07,42.439999
2006-04-10,41.889998999999996
2006-04-11,41.490002000000004
2006-04-12,41.669998
2006-04-13,41.799999
2006-04-17,41.990002000000004
2006-04-18,41.990002000000004
2006-04-19,42.23
2006-04-20,41.610001000000004
2006-04-21,41.5
2006-04-24,41.32
2006-04-25,41.330002
2006-04-26,41.279999
2006-04-27,41.939999
2006-04-28,42.049999
2006-05-01,42.439999
2006-05-02,42.470001
2006-05-03,45.09
2006-05-04,46.650002
2006-05-05,46.790001000000004
2006-05-08,46.57
2006-05-09,46.580002
2006-05-10,46.330002
2006-05-11,46.220001
2006-05-12,45.52
2006-05-15,46.209998999999996
2006-05-16,45.91
2006-05-17,45.380001
2006-05-18,45.189999
2006-05-19,45.02
2006-05-22,45.209998999999996
2006-05-23,45.259997999999996
2006-05-24,45.060001
2006-05-25,45.119999
2006-05-26,44.880001
2006-05-30,43.98
2006-05-31,45.049999
2006-06-01,46.049999
2006-06-02,46.16
2006-06-05,45.650002
2006-06-06,46.23
2006-06-07,47.09
2006-06-08,48.09
2006-06-09,48.66
2006-06-12,48.0
2006-06-13,47.830002
2006-06-14,47.849998
2006-06-15,48.200001
2006-06-16,47.759997999999996
2006-06-19,48.009997999999996
2006-06-20,47.799999
2006-06-21,47.669998
2006-06-22,47.799999
2006-06-23,47.5
2006-06-26,47.5
2006-06-27,47.400002
2006-06-28,47.560001
2006-06-29,48.009997999999996
2006-06-30,48.459998999999996
2006-07-03,48.779999
2006-07-05,48.759997999999996
2006-07-06,49.450001
2006-07-07,49.82
2006-07-10,50.0
2006-07-11,49.310001
2006-07-12,49.580002
2006-07-13,49.299999
2006-07-14,49.009997999999996
2006-07-17,48.290001000000004
2006-07-18,47.66
2006-07-19,48.009997999999996
2006-07-20,49.950001
2006-07-21,49.860001000000004
2006-07-24,49.900002
2006-07-25,49.880001
2006-07-26,51.950001
2006-07-27,51.080002
2006-07-28,51.080002
2006-07-31,51.810001
2006-08-01,49.07
2006-08-02,47.299999
2006-08-03,48.009997999999996
2006-08-04,47.939999
2006-08-07,47.57
2006-08-08,47.419998
2006-08-09,46.889998999999996
2006-08-10,48.09
2006-08-11,47.73
2006-08-14,47.810001
2006-08-15,48.040001000000004
2006-08-16,48.66
2006-08-17,49.889998999999996
2006-08-18,50.07
2006-08-21,50.0
2006-08-22,49.25
2006-08-23,48.880001
2006-08-24,48.860001000000004
2006-08-25,48.240002000000004
2006-08-28,48.68
2006-08-29,49.950001
2006-08-30,50.77
2006-08-31,51.5
2006-09-01,51.259997999999996
2006-09-05,51.380001
2006-09-06,50.59
2006-09-07,51.439999
2006-09-08,52.540001000000004
2006-09-11,53.75
2006-09-12,54.650002
2006-09-13,54.59
2006-09-14,54.419998
2006-09-15,54.610001000000004
2006-09-18,54.0
2006-09-19,53.200001
2006-09-20,54.59
2006-09-21,55.240002000000004
2006-09-22,54.889998999999996
2006-09-25,55.150002
2006-09-26,55.279999
2006-09-27,54.509997999999996
2006-09-28,56.150002
2006-09-29,55.599998
2006-10-02,55.0
2006-10-03,56.169998
2006-10-04,56.189999
2006-10-05,56.400002
2006-10-06,55.740002000000004
2006-10-09,56.02
2006-10-10,55.779999
2006-10-11,56.310001
2006-10-12,55.990002000000004
2006-10-13,56.029999
2006-10-16,56.110001000000004
2006-10-17,56.099998
2006-10-18,55.790001000000004
2006-10-19,55.990002000000004
2006-10-20,55.900002
2006-10-23,56.540001000000004
2006-10-24,56.27
2006-10-25,55.900002
2006-10-26,56.779999
2006-10-27,55.700001
2006-10-30,56.32
2006-10-31,54.400002
2006-11-01,54.279999
2006-11-02,54.990002000000004
2006-11-03,55.5
2006-11-06,56.169998
2006-11-07,56.279999
2006-11-08,55.990002000000004
2006-11-09,55.389998999999996
2006-11-10,55.709998999999996
2006-11-13,55.169998
2006-11-14,55.5
2006-11-15,55.349998
2006-11-16,55.0
2006-11-17,55.02
2006-11-20,56.18
2006-11-21,56.450001
2006-11-22,57.299999
2006-11-24,57.290001000000004
2006-11-27,57.380001
2006-11-28,58.34
2006-11-29,58.470001
2006-11-30,58.880001
2006-12-01,58.82
2006-12-04,59.900002
2006-12-05,59.869999
2006-12-06,60.360001000000004
2006-12-07,60.5
2006-12-08,60.200001
2006-12-11,60.439999
2006-12-12,60.43
2006-12-13,60.02
2006-12-14,60.130001
2006-12-15,60.0
2006-12-18,59.740002000000004
2006-12-19,59.599998
2006-12-20,59.400002
2006-12-21,59.16
2006-12-22,59.18
2006-12-26,59.610001000000004
2006-12-27,59.82
2006-12-28,60.25
2006-12-29,60.0
2007-01-03,59.799999
2007-01-04,58.959998999999996
2007-01-05,58.799999
2007-01-08,58.610001000000004
2007-01-09,58.57
2007-01-10,58.5
2007-01-11,58.41
2007-01-12,58.450001
2007-01-16,57.400002
2007-01-17,56.599998
2007-01-18,56.369999
2007-01-19,55.200001
2007-01-22,52.299999
2007-01-23,52.77
2007-01-24,52.66
2007-01-25,52.349998
2007-01-26,52.470001
2007-01-29,53.110001000000004
2007-01-30,53.43
2007-01-31,53.27
2007-02-01,53.75
2007-02-02,54.23
2007-02-05,54.200001
2007-02-06,54.700001
2007-02-07,53.029999
2007-02-08,53.009997999999996
2007-02-09,52.25
2007-02-12,52.310001
2007-02-13,52.98
2007-02-14,52.919998
2007-02-15,52.939999
2007-02-16,52.630001
2007-02-20,52.560001
2007-02-21,52.52
2007-02-22,53.310001
2007-02-23,53.110001000000004
2007-02-26,53.32
2007-02-27,52.73
2007-02-28,51.279999
2007-03-01,51.130001
2007-03-02,50.82
2007-03-05,50.080002
2007-03-06,50.84
2007-03-07,50.700001
2007-03-08,51.200001
2007-03-09,51.799999
2007-03-12,51.41
2007-03-13,50.189999
2007-03-14,50.189999
2007-03-15,50.130001
2007-03-16,49.77
2007-03-19,49.799999
2007-03-20,50.169998
2007-03-21,50.549999
2007-03-22,50.48
2007-03-23,50.32
2007-03-26,50.310001
2007-03-27,49.990002000000004
2007-03-28,49.700001
2007-03-29,50.099998
2007-03-30,50.139998999999996
2007-04-02,50.200001
2007-04-03,50.099998
2007-04-04,50.310001
2007-04-05,50.299999
2007-04-09,50.98
2007-04-10,51.27
2007-04-11,52.0
2007-04-12,52.029999
2007-04-13,52.900002
2007-04-16,53.139998999999996
2007-04-17,52.700001
2007-04-18,53.0
2007-04-19,52.580002
2007-04-20,52.900002
2007-04-23,52.790001000000004
2007-04-24,54.009997999999996
2007-04-25,54.470001
2007-04-26,54.509997999999996
2007-04-27,54.509997999999996
2007-04-30,54.150002
2007-05-01,53.950001
2007-05-02,53.919998
2007-05-03,54.880001
2007-05-04,55.200001
2007-05-07,55.509997999999996
2007-05-08,55.68
2007-05-09,55.0
2007-05-10,55.009997999999996
2007-05-11,54.93
2007-05-14,54.84
2007-05-15,54.900002
2007-05-16,55.290001000000004
2007-05-17,55.41
2007-05-18,56.580002
2007-05-21,56.400002
2007-05-22,56.919998
2007-05-23,57.139998999999996
2007-05-24,56.400002
2007-05-25,56.119999
2007-05-29,56.5
2007-05-30,57.57
2007-05-31,58.689999
2007-06-01,58.450001
2007-06-04,58.59
2007-06-05,58.400002
2007-06-06,57.860001000000004
2007-06-07,56.889998999999996
2007-06-08,57.119999
2007-06-11,57.799999
2007-06-12,58.009997999999996
2007-06-13,58.830002
2007-06-14,59.299999
2007-06-15,59.130001
2007-06-18,59.279999
2007-06-19,59.540001000000004
2007-06-20,58.959998999999996
2007-06-21,59.490002000000004
2007-06-22,60.299999
2007-06-25,60.470001
2007-06-26,60.130001
2007-06-27,61.650002
2007-06-28,61.549999
2007-06-29,61.990002000000004
2007-07-02,61.66
2007-07-03,61.82
2007-07-05,60.610001000000004
2007-07-06,61.73
2007-07-09,62.330002
2007-07-10,61.330002
2007-07-11,61.310001
2007-07-12,62.150002
2007-07-13,62.380001
2007-07-16,62.07
2007-07-17,61.209998999999996
2007-07-18,61.5
2007-07-19,61.639998999999996
2007-07-20,60.150002
2007-07-23,59.330002
2007-07-24,57.48
2007-07-25,59.380001
2007-07-26,58.16
2007-07-27,56.68
2007-07-30,57.169998
2007-07-31,57.5
2007-08-01,57.75
2007-08-02,56.540001000000004
2007-08-03,54.950001
2007-08-06,57.080002
2007-08-07,57.43
2007-08-08,56.080002
2007-08-09,53.799999
2007-08-10,56.650002
2007-08-13,54.490002000000004
2007-08-14,53.580002
2007-08-15,53.93
2007-08-16,57.240002000000004
2007-08-17,56.689999
2007-08-20,56.889998999999996
2007-08-21,57.009997999999996
2007-08-22,57.459998999999996
2007-08-23,58.450001
2007-08-24,58.689999
2007-08-27,58.57
2007-08-28,57.369999
2007-08-29,57.02
2007-08-30,56.810001
2007-08-31,57.279999
2007-09-04,58.060001
2007-09-05,57.34
2007-09-06,57.630001
2007-09-07,57.689999
2007-09-10,56.889998999999996
2007-09-11,57.299999
2007-09-12,57.669998
2007-09-13,59.029999
2007-09-14,60.709998999999996
2007-09-17,60.59
2007-09-18,61.799999
2007-09-19,62.389998999999996
2007-09-20,60.990002000000004
2007-09-21,60.990002000000004
2007-09-24,61.869999
2007-09-25,62.0
2007-09-26,61.540001000000004
2007-09-27,64.540001
2007-09-28,65.410004
2007-10-01,65.699997
2007-10-02,65.82
2007-10-03,63.950001
2007-10-04,63.84
2007-10-05,64.459999
2007-10-08,63.869999
2007-10-09,64.489998
2007-10-10,65.25
2007-10-11,64.83000200000001
2007-10-12,65.309998
2007-10-15,63.790001000000004
2007-10-16,63.720001
2007-10-17,63.459998999999996
2007-10-18,61.759997999999996
2007-10-19,61.650002
2007-10-22,62.5
2007-10-23,62.650002
2007-10-24,61.720001
2007-10-25,61.310001
2007-10-26,61.810001
2007-10-29,61.630001
2007-10-30,62.099998
2007-10-31,58.34
2007-11-01,59.459998999999996
2007-11-02,59.66
2007-11-05,57.369999
2007-11-06,57.599998
2007-11-07,55.360001000000004
2007-11-08,57.029999
2007-11-09,57.349998
2007-11-12,56.470001
2007-11-13,58.380001
2007-11-14,57.580002
2007-11-15,57.0
2007-11-16,57.130001
2007-11-19,56.790001000000004
2007-11-20,57.200001
2007-11-21,56.259997999999996
2007-11-23,57.68
2007-11-26,57.099998
2007-11-27,56.540001000000004
2007-11-28,59.150002
2007-11-29,59.490002000000004
2007-11-30,59.110001000000004
2007-12-03,58.900002
2007-12-04,58.599998
2007-12-05,58.93
2007-12-06,60.41
2007-12-07,59.790001000000004
2007-12-10,60.240002000000004
2007-12-11,59.900002
2007-12-12,58.84
2007-12-13,59.75
2007-12-14,61.150002
2007-12-17,60.18
2007-12-18,61.299999
2007-12-19,60.209998999999996
2007-12-20,60.84
2007-12-21,60.360001000000004
2007-12-24,61.279999
2007-12-26,60.09
2007-12-27,60.869999
2007-12-28,60.48
2007-12-31,60.240002000000004
2008-01-02,58.860001000000004
2008-01-03,59.07
2008-01-04,57.700001
2008-01-07,58.299999
2008-01-08,58.459998999999996
2008-01-09,58.549999
2008-01-10,59.200001
2008-01-11,58.59
2008-01-14,59.27
2008-01-15,58.200001
2008-01-16,58.759997999999996
2008-01-17,55.009997999999996
2008-01-18,54.009997999999996
2008-01-22,55.330002
2008-01-23,55.419998
2008-01-24,55.619999
2008-01-25,55.349998
2008-01-28,57.09
2008-01-29,57.84
2008-01-30,56.869999
2008-01-31,57.0
2008-02-01,58.720001
2008-02-04,58.529999
2008-02-05,58.150002
2008-02-06,56.799999
2008-02-07,56.490002000000004
2008-02-08,55.18
2008-02-11,53.59
2008-02-12,53.540001000000004
2008-02-13,53.66
2008-02-14,52.91
2008-02-15,55.990002000000004
2008-02-19,55.060001
2008-02-20,54.849998
2008-02-21,54.009997999999996
2008-02-22,55.630001
2008-02-25,54.869999
2008-02-26,56.490002000000004
2008-02-27,56.349998
2008-02-28,54.880001
2008-02-29,54.900002
2008-03-03,53.860001000000004
2008-03-04,53.939999
2008-03-05,53.52
2008-03-06,53.110001000000004
2008-03-07,53.209998999999996
2008-03-10,52.119999
2008-03-11,53.84
2008-03-12,52.610001000000004
2008-03-13,52.650002
2008-03-14,51.259997999999996
2008-03-17,49.82
2008-03-18,50.220001
2008-03-19,50.32
2008-03-20,52.459998999999996
2008-03-24,50.830002
2008-03-25,52.18
2008-03-26,52.16
2008-03-27,51.459998999999996
2008-03-28,51.34
2008-03-31,51.91
2008-04-01,53.790001000000004
2008-04-02,53.25
2008-04-03,52.84
2008-04-04,53.25
2008-04-07,53.709998999999996
2008-04-08,52.759997999999996
2008-04-09,53.080002
2008-04-10,53.75
2008-04-11,53.459998999999996
2008-04-14,52.66
2008-04-15,53.09
2008-04-16,53.98
2008-04-17,54.439999
2008-04-18,54.630001
2008-04-21,53.740002000000004
2008-04-22,54.639998999999996
2008-04-23,54.259997999999996
2008-04-24,54.450001
2008-04-25,54.799999
2008-04-28,54.43
2008-04-29,53.349998
2008-04-30,51.439999
2008-05-01,51.290001000000004
2008-05-02,51.150002
2008-05-05,50.709998999999996
2008-05-06,51.299999
2008-05-07,50.43
2008-05-08,50.48
2008-05-09,51.25
2008-05-12,52.16
2008-05-13,51.740002000000004
2008-05-14,51.990002000000004
2008-05-15,52.459998999999996
2008-05-16,52.23
2008-05-19,52.689999
2008-05-20,52.080002
2008-05-21,52.560001
2008-05-22,52.139998999999996
2008-05-23,52.080002
2008-05-27,51.939999
2008-05-28,51.290001000000004
2008-05-29,52.73
2008-05-30,52.16
2008-06-02,52.369999
2008-06-03,52.52
2008-06-04,51.490002000000004
2008-06-05,51.580002
2008-06-06,50.27
2008-06-09,49.950001
2008-06-10,49.93
2008-06-11,49.200001
2008-06-12,49.299999
2008-06-13,49.360001000000004
2008-06-16,48.91
2008-06-17,48.0
2008-06-18,47.200001
2008-06-19,46.939999
2008-06-20,46.75
2008-06-23,46.720001
2008-06-24,46.610001000000004
2008-06-25,46.889998999999996
2008-06-26,45.73
2008-06-27,45.060001
2008-06-30,44.669998
2008-07-01,44.98
2008-07-02,45.799999
2008-07-03,46.119999
2008-07-07,45.759997999999996
2008-07-08,47.540001000000004
2008-07-09,46.360001000000004
2008-07-10,46.66
2008-07-11,46.189999
2008-07-14,45.98
2008-07-15,44.48
2008-07-16,46.459998999999996
2008-07-17,46.439999
2008-07-18,47.639998999999996
2008-07-21,47.23
2008-07-22,48.93
2008-07-23,50.299999
2008-07-24,48.880001
2008-07-25,48.799999
2008-07-28,48.34
2008-07-29,50.580002
2008-07-30,51.400002
2008-07-31,50.869999
2008-08-01,50.169998
2008-08-04,50.459998999999996
2008-08-05,52.549999
2008-08-06,51.349998
2008-08-07,50.639998999999996
2008-08-08,51.400002
2008-08-11,51.82
2008-08-12,51.27
2008-08-13,50.66
2008-08-14,51.619999
2008-08-15,52.02
2008-08-18,50.759997999999996
2008-08-19,50.900002
2008-08-20,50.66
2008-08-21,50.639998999999996
2008-08-22,51.189999
2008-08-25,51.009997999999996
2008-08-26,50.400002
2008-08-27,50.439999
2008-08-28,50.860001000000004
2008-08-29,50.709998999999996
2008-09-02,51.080002
2008-09-03,50.52
2008-09-04,50.25
2008-09-05,49.169998
2008-09-08,51.790001000000004
2008-09-09,51.709998999999996
2008-09-10,52.700001
2008-09-11,52.040001000000004
2008-09-12,51.5
2008-09-15,51.619999
2008-09-16,52.93
2008-09-17,51.25
2008-09-18,50.630001
2008-09-19,56.950001
2008-09-22,50.900002
2008-09-23,51.25
2008-09-24,48.75
2008-09-25,50.630001
2008-09-26,49.0
2008-09-29,45.200001
2008-09-30,52.0
2008-10-01,50.0
2008-10-02,46.049999
2008-10-03,44.25
2008-10-06,42.23
2008-10-07,41.099998
2008-10-08,39.009997999999996
2008-10-09,35.16
2008-10-10,38.290001000000004
2008-10-13,42.889998999999996
2008-10-14,41.529999
2008-10-15,38.040001000000004
2008-10-16,36.560001
2008-10-17,38.790001000000004
2008-10-20,40.73
2008-10-21,40.080002
2008-10-22,38.740002000000004
2008-10-23,41.16
2008-10-24,42.150002
2008-10-27,43.560001
2008-10-28,45.0
2008-10-29,46.5
2008-10-30,45.41
2008-10-31,45.900002
2008-11-03,43.759997999999996
2008-11-04,45.080002
2008-11-05,43.689999
2008-11-06,41.619999
2008-11-07,44.060001
2008-11-10,43.330002
2008-11-11,43.16
2008-11-12,40.700001
2008-11-13,44.549999
2008-11-14,42.759997999999996
2008-11-17,42.189999
2008-11-18,42.939999
2008-11-19,41.16
2008-11-20,41.799999
2008-11-21,43.98
2008-11-24,44.470001
2008-11-25,44.59
2008-11-26,45.93
2008-11-28,47.130001
2008-12-01,44.25
2008-12-02,46.150002
2008-12-03,47.049999
2008-12-04,46.25
2008-12-05,49.110001000000004
2008-12-08,48.610001000000004
2008-12-09,47.279999
2008-12-10,47.48
2008-12-11,46.139998999999996
2008-12-12,46.970001
2008-12-15,46.630001
2008-12-16,48.220001
2008-12-17,47.099998
2008-12-18,48.360001000000004
2008-12-19,48.919998
2008-12-22,49.27
2008-12-23,50.029999
2008-12-24,49.650002
2008-12-26,49.82
2008-12-29,50.060001
2008-12-30,50.970001
2008-12-31,51.560001
2009-01-02,51.0
2009-01-05,50.18
2009-01-06,51.950001
2009-01-07,51.139998999999996
2009-01-08,50.349998
2009-01-09,50.060001
2009-01-12,48.950001
2009-01-13,49.830002
2009-01-14,49.27
2009-01-15,50.610001000000004
