Date,GBX
2004-06-29,18.92
2004-06-30,19.049999
2004-07-01,19.4
2004-07-02,19.4
2004-07-06,19.4
2004-07-07,19.65
2004-07-08,19.65
2004-07-09,19.85
2004-07-12,19.870001000000002
2004-07-13,19.85
2004-07-14,22.1
2004-07-15,21.6
2004-07-16,20.65
2004-07-19,20.1
2004-07-20,20.75
2004-07-21,21.290001
2004-07-22,21.4
2004-07-23,21.0
2004-07-26,21.110001
2004-07-27,21.34
2004-07-28,21.75
2004-07-29,23.879998999999998
2004-07-30,22.950001
2004-08-02,22.73
2004-08-03,22.75
2004-08-04,23.0
2004-08-05,23.110001
2004-08-06,21.76
2004-08-09,21.860001
2004-08-10,22.190001000000002
2004-08-11,22.5
2004-08-12,22.0
2004-08-13,22.190001000000002
2004-08-16,22.16
2004-08-17,21.73
2004-08-18,21.73
2004-08-19,21.969998999999998
2004-08-20,23.08
2004-08-23,22.6
2004-08-24,22.51
2004-08-25,22.469998999999998
2004-08-26,21.75
2004-08-27,21.700001
2004-08-30,21.4
2004-08-31,21.049999
2004-09-01,21.049999
2004-09-02,20.440001000000002
2004-09-03,21.209999
2004-09-07,21.0
2004-09-08,21.59
2004-09-09,21.59
2004-09-10,21.1
2004-09-13,21.15
2004-09-14,21.4
2004-09-15,22.4
2004-09-16,22.33
2004-09-17,22.25
2004-09-20,22.5
2004-09-21,22.969998999999998
2004-09-22,22.0
2004-09-23,22.08
2004-09-24,22.85
2004-09-27,22.25
2004-09-28,22.620001000000002
2004-09-29,23.969998999999998
2004-09-30,24.0
2004-10-01,25.190001000000002
2004-10-04,24.799999
2004-10-05,24.059998999999998
2004-10-06,24.629998999999998
2004-10-07,23.48
2004-10-08,24.0
2004-10-11,24.34
2004-10-12,23.99
2004-10-13,23.34
2004-10-14,23.610001
2004-10-15,24.290001
2004-10-18,24.85
2004-10-19,24.6
2004-10-20,25.15
2004-10-21,24.51
2004-10-22,24.5
2004-10-25,25.200001
2004-10-26,25.1
2004-10-27,25.01
2004-10-28,24.84
2004-10-29,24.690001000000002
2004-11-01,24.35
2004-11-02,24.75
2004-11-03,25.18
2004-11-04,25.34
2004-11-05,25.34
2004-11-08,25.799999
2004-11-09,25.83
2004-11-10,26.92
2004-11-11,26.74
2004-11-12,26.799999
2004-11-15,26.59
2004-11-16,26.99
2004-11-17,28.0
2004-11-18,27.91
2004-11-19,27.52
2004-11-22,28.030001000000002
2004-11-23,28.16
2004-11-24,28.43
2004-11-26,28.719998999999998
2004-11-29,29.35
2004-11-30,29.74
2004-12-01,30.5
2004-12-02,30.85
2004-12-03,31.969998999999998
2004-12-06,32.610001000000004
2004-12-07,31.25
2004-12-08,33.779999
2004-12-09,32.959998999999996
2004-12-10,32.560001
2004-12-13,32.700001
2004-12-14,34.459998999999996
2004-12-15,36.099998
2004-12-16,36.98
2004-12-17,34.5
2004-12-20,35.450001
2004-12-21,36.0
2004-12-22,36.209998999999996
2004-12-23,35.5
2004-12-27,36.32
2004-12-28,36.700001
2004-12-29,34.810001
2004-12-30,33.349998
2004-12-31,33.849998
2005-01-03,34.040001000000004
2005-01-04,33.970001
2005-01-05,32.419998
2005-01-06,32.580002
2005-01-07,32.400002
2005-01-10,31.799999
2005-01-11,32.400002
2005-01-12,31.549999
2005-01-13,31.280001000000002
2005-01-14,31.9
2005-01-18,31.75
2005-01-19,31.33
2005-01-20,30.040001
2005-01-21,28.450001
2005-01-24,26.75
2005-01-25,26.75
2005-01-26,26.5
2005-01-27,27.540001
2005-01-28,27.469998999999998
2005-01-31,27.879998999999998
2005-02-01,27.450001
2005-02-02,28.469998999999998
2005-02-03,27.75
2005-02-04,27.940001000000002
2005-02-07,27.58
2005-02-08,27.18
2005-02-09,26.0
2005-02-10,27.0
2005-02-11,27.049999
2005-02-14,26.309998999999998
2005-02-15,26.85
2005-02-16,26.9
2005-02-17,26.799999
2005-02-18,26.799999
2005-02-22,25.620001000000002
2005-02-23,26.4
2005-02-24,26.370001000000002
2005-02-25,27.07
2005-02-28,27.030001000000002
2005-03-01,27.25
2005-03-02,27.34
2005-03-03,27.1
2005-03-04,27.26
2005-03-07,26.5
2005-03-08,26.35
2005-03-09,26.1
2005-03-10,30.32
2005-03-11,30.9
2005-03-14,29.389999
2005-03-15,30.02
2005-03-16,29.65
2005-03-17,29.98
2005-03-18,30.559998999999998
2005-03-21,32.849998
2005-03-22,33.18
2005-03-23,32.25
2005-03-24,33.049999
2005-03-28,34.400002
2005-03-29,33.549999
2005-03-30,34.759997999999996
2005-03-31,35.09
2005-04-01,34.799999
2005-04-04,35.0
2005-04-05,35.41
2005-04-06,37.0
2005-04-07,36.200001
2005-04-08,35.43
2005-04-11,33.200001
2005-04-12,32.849998
2005-04-13,32.189999
2005-04-14,31.700001
2005-04-15,31.299999
2005-04-18,31.65
2005-04-19,31.950001
2005-04-20,31.780001000000002
2005-04-21,32.34
2005-04-22,31.58
2005-04-25,32.799999
2005-04-26,31.5
2005-04-27,30.91
2005-04-28,30.01
2005-04-29,29.200001
2005-05-02,29.799999
2005-05-03,30.1
2005-05-04,30.129998999999998
2005-05-05,27.299999
2005-05-06,26.65
2005-05-09,28.32
2005-05-10,28.1
2005-05-11,28.0
2005-05-12,27.0
2005-05-13,26.32
2005-05-16,25.889999
2005-05-17,26.309998999999998
2005-05-18,27.540001
2005-05-19,26.75
2005-05-20,26.73
2005-05-23,26.65
2005-05-24,26.129998999999998
2005-05-25,25.75
2005-05-26,26.6
2005-05-27,26.950001
2005-05-31,27.719998999999998
2005-06-01,28.67
2005-06-02,29.219998999999998
2005-06-03,29.15
2005-06-06,29.030001000000002
2005-06-07,28.969998999999998
2005-06-08,28.639999
2005-06-09,28.32
2005-06-10,28.6
2005-06-13,28.6
2005-06-14,29.139999
2005-06-15,29.860001
2005-06-16,30.42
2005-06-17,29.809998999999998
2005-06-20,29.049999
2005-06-21,29.299999
2005-06-22,29.66
2005-06-23,28.1
2005-06-24,27.530001000000002
2005-06-27,27.799999
2005-06-28,28.549999
2005-06-29,29.27
2005-06-30,27.1
2005-07-01,27.15
2005-07-05,26.799999
2005-07-06,26.299999
2005-07-07,26.440001000000002
2005-07-08,26.809998999999998
2005-07-11,28.48
2005-07-12,28.0
2005-07-13,27.0
2005-07-14,27.049999
2005-07-15,27.0
2005-07-18,26.25
2005-07-19,26.969998999999998
2005-07-20,27.870001000000002
2005-07-21,27.110001
2005-07-22,27.049999
2005-07-25,26.83
2005-07-26,26.93
2005-07-27,27.950001
2005-07-28,29.209999
2005-07-29,28.9
2005-08-01,29.65
2005-08-02,29.77
2005-08-03,29.5
2005-08-04,29.51
2005-08-05,28.58
2005-08-08,28.559998999999998
2005-08-09,28.35
2005-08-10,28.52
2005-08-11,28.32
2005-08-12,27.26
2005-08-15,27.700001
2005-08-16,27.780001000000002
2005-08-17,28.01
2005-08-18,28.309998999999998
2005-08-19,28.65
2005-08-22,28.9
2005-08-23,28.860001
2005-08-24,29.200001
2005-08-25,28.85
2005-08-26,28.6
2005-08-29,28.950001
2005-08-30,28.52
2005-08-31,28.85
2005-09-01,28.5
2005-09-02,28.75
2005-09-06,29.15
2005-09-07,29.459999
2005-09-08,29.040001
2005-09-09,29.43
2005-09-12,29.469998999999998
2005-09-13,29.5
2005-09-14,29.030001000000002
2005-09-15,29.1
2005-09-16,29.299999
2005-09-19,29.65
2005-09-20,31.450001
2005-09-21,30.77
2005-09-22,30.860001
2005-09-23,31.92
2005-09-26,31.59
2005-09-27,31.65
2005-09-28,31.809998999999998
2005-09-29,32.66
2005-09-30,33.240002000000004
2005-10-03,33.040001000000004
2005-10-04,32.68
2005-10-05,31.02
2005-10-06,30.5
2005-10-07,30.85
2005-10-10,31.110001
2005-10-11,31.66
2005-10-12,30.76
2005-10-13,30.16
2005-10-14,30.940001000000002
2005-10-17,31.280001000000002
2005-10-18,31.200001
2005-10-19,28.799999
2005-10-20,28.049999
2005-10-21,27.74
2005-10-24,28.4
2005-10-25,27.690001000000002
2005-10-26,27.549999
2005-10-27,27.15
2005-10-28,27.34
2005-10-31,27.549999
2005-11-01,27.75
2005-11-02,24.67
2005-11-03,26.200001
2005-11-04,26.15
2005-11-07,26.299999
2005-11-08,26.66
2005-11-09,27.0
2005-11-10,26.85
2005-11-11,26.99
2005-11-14,27.0
2005-11-15,25.950001
2005-11-16,26.33
2005-11-17,26.129998999999998
2005-11-18,26.379998999999998
2005-11-21,26.370001000000002
2005-11-22,27.059998999999998
2005-11-23,27.200001
2005-11-25,26.74
2005-11-28,26.99
2005-11-29,26.9
2005-11-30,27.25
2005-12-01,28.1
2005-12-02,28.950001
2005-12-05,28.049999
2005-12-06,27.639999
2005-12-07,27.690001000000002
2005-12-08,27.33
2005-12-09,28.42
2005-12-12,28.610001
2005-12-13,28.01
2005-12-14,28.0
2005-12-15,28.35
2005-12-16,27.799999
2005-12-19,27.450001
2005-12-20,27.48
2005-12-21,27.950001
2005-12-22,28.309998999999998
2005-12-23,28.200001
2005-12-27,27.9
2005-12-28,28.32
2005-12-29,28.799999
2005-12-30,28.4
2006-01-03,28.26
2006-01-04,30.5
2006-01-05,30.549999
2006-01-06,31.440001000000002
2006-01-09,30.450001
2006-01-10,30.610001
2006-01-11,31.700001
2006-01-12,31.799999
2006-01-13,32.0
2006-01-17,31.74
2006-01-18,31.77
2006-01-19,31.889999
2006-01-20,31.01
2006-01-23,30.32
2006-01-24,30.780001000000002
2006-01-25,30.85
2006-01-26,35.0
2006-01-27,35.009997999999996
2006-01-30,34.720001
2006-01-31,35.450001
2006-02-01,36.099998
2006-02-02,35.349998
2006-02-03,35.959998999999996
2006-02-06,36.580002
2006-02-07,35.360001000000004
2006-02-08,36.040001000000004
2006-02-09,35.779999
2006-02-10,36.009997999999996
2006-02-13,36.799999
2006-02-14,37.029999
2006-02-15,36.439999
2006-02-16,37.68
2006-02-17,36.84
2006-02-21,37.959998999999996
2006-02-22,39.349998
2006-02-23,38.68
2006-02-24,38.369999
2006-02-27,39.5
2006-02-28,37.779999
2006-03-01,43.349998
2006-03-02,43.009997999999996
2006-03-03,41.049999
2006-03-06,41.349998
2006-03-07,39.990002000000004
2006-03-08,39.18
2006-03-09,38.099998
2006-03-10,39.5
2006-03-13,39.5
2006-03-14,40.150002
2006-03-15,41.369999
2006-03-16,41.650002
2006-03-17,41.509997999999996
2006-03-20,40.990002000000004
2006-03-21,40.25
2006-03-22,40.880001
2006-03-23,41.299999
2006-03-24,40.700001
2006-03-27,40.349998
2006-03-28,40.389998999999996
2006-03-29,40.16
2006-03-30,39.91
2006-03-31,40.049999
2006-04-03,40.849998
2006-04-04,42.130001
2006-04-05,41.41
2006-04-06,40.43
2006-04-07,41.119999
2006-04-10,39.740002000000004
2006-04-11,38.419998
2006-04-12,39.07
2006-04-13,39.830002
2006-04-17,40.259997999999996
2006-04-18,40.130001
2006-04-19,43.459998999999996
2006-04-20,41.990002000000004
2006-04-21,42.439999
2006-04-24,42.299999
2006-04-25,41.470001
2006-04-26,41.889998999999996
2006-04-27,39.799999
2006-04-28,40.150002
2006-05-01,40.799999
2006-05-02,41.130001
2006-05-03,42.299999
2006-05-04,44.400002
2006-05-05,45.650002
2006-05-08,45.0
2006-05-09,44.75
2006-05-10,43.700001
2006-05-11,42.32
2006-05-12,40.700001
2006-05-15,39.360001000000004
2006-05-16,36.959998999999996
2006-05-17,36.5
2006-05-18,34.889998999999996
2006-05-19,34.91
2006-05-22,34.380001
2006-05-23,34.25
2006-05-24,33.5
2006-05-25,34.16
2006-05-26,34.869999
2006-05-30,33.650002
2006-05-31,34.650002
2006-06-01,34.139998999999996
2006-06-02,34.139998999999996
2006-06-05,32.150002
2006-06-06,31.200001
2006-06-07,30.299999
2006-06-08,30.129998999999998
2006-06-09,29.67
2006-06-12,28.139999
2006-06-13,27.75
2006-06-14,29.42
2006-06-15,31.209999
2006-06-16,30.91
2006-06-19,30.42
2006-06-20,30.129998999999998
2006-06-21,30.690001000000002
2006-06-22,30.68
2006-06-23,31.6
2006-06-26,30.969998999999998
2006-06-27,29.719998999999998
2006-06-28,31.049999
2006-06-29,33.619999
2006-06-30,32.740002000000004
2006-07-03,33.950001
2006-07-05,32.990002000000004
2006-07-06,31.799999
2006-07-07,30.700001
2006-07-10,30.9
2006-07-11,30.18
2006-07-12,29.620001000000002
2006-07-13,28.219998999999998
2006-07-14,27.66
2006-07-17,27.15
2006-07-18,28.1
2006-07-19,29.25
2006-07-20,27.52
2006-07-21,26.75
2006-07-24,27.700001
2006-07-25,26.860001
2006-07-26,25.879998999999998
2006-07-27,26.530001000000002
2006-07-28,27.65
2006-07-31,27.780001000000002
2006-08-01,25.889999
2006-08-02,26.59
2006-08-03,27.9
2006-08-04,27.17
2006-08-07,27.200001
2006-08-08,26.49
2006-08-09,25.030001000000002
2006-08-10,25.0
2006-08-11,24.049999
2006-08-14,23.799999
2006-08-15,25.41
2006-08-16,27.120001000000002
2006-08-17,27.24
2006-08-18,27.85
2006-08-21,27.049999
2006-08-22,26.75
2006-08-23,26.23
2006-08-24,26.4
2006-08-25,26.49
2006-08-28,27.299999
2006-08-29,27.4
2006-08-30,27.42
2006-08-31,27.780001000000002
2006-09-01,28.16
2006-09-05,28.49
2006-09-06,27.440001000000002
2006-09-07,26.83
2006-09-08,27.25
2006-09-11,26.1
2006-09-12,27.52
2006-09-13,29.15
2006-09-14,29.120001000000002
2006-09-15,28.629998999999998
2006-09-18,28.93
2006-09-19,28.690001000000002
2006-09-20,28.790001
2006-09-21,28.41
2006-09-22,28.0
2006-09-25,28.450001
2006-09-26,29.09
2006-09-27,29.34
2006-09-28,28.709999
2006-09-29,29.01
2006-10-02,28.299999
2006-10-03,28.51
2006-10-04,29.700001
2006-10-05,30.77
2006-10-06,30.0
2006-10-09,29.950001
2006-10-10,29.790001
2006-10-11,29.42
2006-10-12,30.35
2006-10-13,31.25
2006-10-16,34.130001
2006-10-17,37.299999
2006-10-18,37.150002
2006-10-19,38.189999
2006-10-20,37.810001
2006-10-23,38.830002
2006-10-24,38.91
2006-10-25,40.52
2006-10-26,40.689999
2006-10-27,40.720001
2006-10-30,40.0
2006-10-31,37.5
2006-11-01,37.549999
2006-11-02,37.84
2006-11-03,38.25
2006-11-06,38.869999
2006-11-07,38.84
2006-11-08,39.400002
2006-11-09,38.279999
2006-11-10,38.150002
2006-11-13,38.240002000000004
2006-11-14,38.349998
2006-11-15,38.68
2006-11-16,38.5
2006-11-17,37.740002000000004
2006-11-20,38.060001
2006-11-21,38.68
2006-11-22,38.860001000000004
2006-11-24,38.82
2006-11-27,36.900002
2006-11-28,36.799999
2006-11-29,36.700001
2006-11-30,36.970001
2006-12-01,36.599998
2006-12-04,36.310001
2006-12-05,37.150002
2006-12-06,36.84
2006-12-07,36.810001
2006-12-08,36.790001000000004
2006-12-11,37.150002
2006-12-12,36.150002
2006-12-13,35.57
2006-12-14,35.84
2006-12-15,35.639998999999996
2006-12-18,34.810001
2006-12-19,34.18
2006-12-20,28.57
2006-12-21,28.610001
2006-12-22,28.360001
2006-12-26,27.75
2006-12-27,29.280001000000002
2006-12-28,30.49
2006-12-29,30.0
2007-01-03,28.879998999999998
2007-01-04,28.6
2007-01-05,28.780001000000002
2007-01-08,28.459999
2007-01-09,27.799999
2007-01-10,27.66
2007-01-11,27.58
2007-01-12,27.68
2007-01-16,26.98
2007-01-17,26.440001000000002
2007-01-18,26.93
2007-01-19,26.799999
2007-01-22,26.6
2007-01-23,27.77
2007-01-24,27.92
2007-01-25,27.049999
2007-01-26,27.25
2007-01-29,27.51
2007-01-30,27.360001
2007-01-31,28.870001000000002
2007-02-01,28.91
2007-02-02,28.92
2007-02-05,28.25
2007-02-06,28.629998999999998
2007-02-07,29.280001000000002
2007-02-08,29.370001000000002
2007-02-09,28.58
2007-02-12,28.32
2007-02-13,28.99
2007-02-14,29.58
2007-02-15,30.1
2007-02-16,29.52
2007-02-20,29.66
2007-02-21,30.08
2007-02-22,31.1
2007-02-23,31.32
2007-02-26,30.9
2007-02-27,28.9
2007-02-28,28.469998999999998
2007-03-01,28.24
2007-03-02,27.530001000000002
2007-03-05,26.42
2007-03-06,26.74
2007-03-07,26.51
2007-03-08,26.4
2007-03-09,26.639999
2007-03-12,27.049999
2007-03-13,25.99
2007-03-14,25.639999
2007-03-15,26.040001
2007-03-16,26.190001000000002
2007-03-19,26.59
2007-03-20,26.76
2007-03-21,26.610001
2007-03-22,26.48
2007-03-23,26.67
2007-03-26,26.9
2007-03-27,26.799999
2007-03-28,26.82
2007-03-29,26.84
2007-03-30,26.700001
2007-04-02,26.67
2007-04-03,26.719998999999998
2007-04-04,22.200001
2007-04-05,22.200001
2007-04-09,23.129998999999998
2007-04-10,23.16
2007-04-11,22.98
2007-04-12,22.93
2007-04-13,23.18
2007-04-16,23.24
2007-04-17,23.42
2007-04-18,23.219998999999998
2007-04-19,23.41
2007-04-20,23.780001000000002
2007-04-23,24.120001000000002
2007-04-24,24.870001000000002
2007-04-25,24.85
2007-04-26,23.889999
2007-04-27,24.290001
2007-04-30,22.940001000000002
2007-05-01,23.27
2007-05-02,23.049999
2007-05-03,23.75
2007-05-04,24.34
2007-05-07,24.790001
2007-05-08,27.17
2007-05-09,28.01
2007-05-10,27.879998999999998
2007-05-11,28.34
2007-05-14,27.440001000000002
2007-05-15,26.6
2007-05-16,27.34
2007-05-17,27.280001000000002
2007-05-18,28.190001000000002
2007-05-21,28.469998999999998
2007-05-22,29.25
2007-05-23,29.360001
2007-05-24,28.860001
2007-05-25,29.84
2007-05-29,30.870001000000002
2007-05-30,31.799999
2007-05-31,31.530001000000002
2007-06-01,31.620001000000002
2007-06-04,31.6
2007-06-05,31.799999
2007-06-06,31.18
2007-06-07,31.49
2007-06-08,31.129998999999998
2007-06-11,30.950001
2007-06-12,30.85
2007-06-13,31.32
2007-06-14,31.209999
2007-06-15,31.5
2007-06-18,30.860001
2007-06-19,30.9
2007-06-20,30.6
2007-06-21,31.860001
2007-06-22,31.0
2007-06-25,30.059998999999998
2007-06-26,29.25
2007-06-27,29.950001
2007-06-28,30.129998999999998
2007-06-29,30.219998999999998
2007-07-02,30.35
2007-07-03,29.9
2007-07-05,29.25
2007-07-06,28.91
2007-07-09,28.629998999999998
2007-07-10,33.150002
2007-07-11,34.52
2007-07-12,35.18
2007-07-13,35.950001
2007-07-16,38.130001
2007-07-17,36.73
2007-07-18,37.330002
2007-07-19,38.369999
2007-07-20,36.599998
2007-07-23,35.599998
2007-07-24,34.57
2007-07-25,33.799999
2007-07-26,32.91
2007-07-27,33.150002
2007-07-30,33.41
2007-07-31,33.369999
2007-08-01,32.860001000000004
2007-08-02,32.34
2007-08-03,31.049999
2007-08-06,29.9
2007-08-07,29.459999
2007-08-08,28.16
2007-08-09,27.26
2007-08-10,28.209999
2007-08-13,28.6
2007-08-14,28.209999
2007-08-15,28.15
2007-08-16,28.17
2007-08-17,28.85
2007-08-20,28.82
2007-08-21,28.18
2007-08-22,29.059998999999998
2007-08-23,28.379998999999998
2007-08-24,29.65
2007-08-27,29.209999
2007-08-28,27.120001000000002
2007-08-29,28.110001
2007-08-30,28.27
2007-08-31,29.379998999999998
2007-09-04,30.040001
2007-09-05,29.4
2007-09-06,29.41
2007-09-07,27.67
2007-09-10,27.27
2007-09-11,27.76
2007-09-12,26.809998999999998
2007-09-13,27.120001000000002
2007-09-14,26.459999
2007-09-17,26.15
2007-09-18,27.799999
2007-09-19,28.74
2007-09-20,27.49
2007-09-21,28.709999
2007-09-24,27.709999
2007-09-25,27.1
2007-09-26,27.51
2007-09-27,27.530001000000002
2007-09-28,26.709999
2007-10-01,27.57
2007-10-02,27.82
2007-10-03,26.639999
2007-10-04,26.280001000000002
2007-10-05,26.85
2007-10-08,26.4
2007-10-09,26.4
2007-10-10,28.780001000000002
2007-10-11,29.790001
2007-10-12,30.459999
2007-10-15,29.809998999999998
2007-10-16,28.4
2007-10-17,26.379998999999998
2007-10-18,27.299999
2007-10-19,25.719998999999998
2007-10-22,26.209999
2007-10-23,26.9
2007-10-24,26.41
2007-10-25,26.16
2007-10-26,26.35
2007-10-29,26.690001000000002
2007-10-30,26.110001
2007-10-31,26.709999
2007-11-01,24.690001000000002
2007-11-02,24.34
2007-11-05,24.139999
2007-11-06,24.9
2007-11-07,23.49
2007-11-08,24.450001
2007-11-09,23.5
2007-11-12,22.85
2007-11-13,23.299999
2007-11-14,23.969998999999998
2007-11-15,23.33
2007-11-16,22.870001000000002
2007-11-19,22.23
2007-11-20,22.23
2007-11-21,21.790001
2007-11-23,22.290001
2007-11-26,21.85
2007-11-27,21.83
2007-11-28,22.98
2007-11-29,22.389999
2007-11-30,22.18
2007-12-03,22.92
2007-12-04,21.959999
2007-12-05,22.450001
2007-12-06,23.209999
2007-12-07,23.799999
2007-12-10,24.08
2007-12-11,23.040001
2007-12-12,23.57
2007-12-13,23.200001
2007-12-14,22.549999
2007-12-17,21.629998999999998
2007-12-18,22.379998999999998
2007-12-19,21.790001
2007-12-20,22.85
2007-12-21,23.290001
2007-12-24,23.16
2007-12-26,23.530001000000002
2007-12-27,22.889999
2007-12-28,22.629998999999998
2007-12-31,22.26
2008-01-02,21.82
2008-01-03,21.360001
2008-01-04,20.41
2008-01-07,20.49
2008-01-08,17.959999
2008-01-09,18.719998999999998
2008-01-10,20.0
2008-01-11,18.6
2008-01-14,18.83
2008-01-15,18.35
2008-01-16,18.780001000000002
2008-01-17,18.360001
2008-01-18,17.26
2008-01-22,16.77
2008-01-23,16.950001
2008-01-24,17.6
2008-01-25,18.27
2008-01-28,18.860001
2008-01-29,18.67
2008-01-30,18.639999
2008-01-31,19.43
2008-02-01,20.76
2008-02-04,24.75
2008-02-05,26.450001
2008-02-06,24.18
2008-02-07,26.950001
2008-02-08,26.200001
2008-02-11,27.190001000000002
2008-02-12,26.219998999999998
2008-02-13,27.77
2008-02-14,26.0
2008-02-15,26.209999
2008-02-19,27.629998999999998
2008-02-20,27.07
2008-02-21,27.6
2008-02-22,27.450001
2008-02-25,28.290001
2008-02-26,28.809998999999998
2008-02-27,27.16
2008-02-28,27.889999
2008-02-29,26.280001000000002
2008-03-03,26.809998999999998
2008-03-04,26.43
2008-03-05,26.5
2008-03-06,24.74
2008-03-07,24.74
2008-03-10,24.16
2008-03-11,26.34
2008-03-12,25.27
2008-03-13,26.280001000000002
2008-03-14,25.59
2008-03-17,24.75
2008-03-18,26.870001000000002
2008-03-19,25.110001
2008-03-20,27.18
2008-03-24,27.719998999999998
2008-03-25,28.219998999999998
2008-03-26,27.57
2008-03-27,26.549999
2008-03-28,25.700001
2008-03-31,26.52
2008-04-01,26.790001
2008-04-02,25.93
2008-04-03,24.940001000000002
2008-04-04,24.51
2008-04-07,25.26
2008-04-08,26.440001000000002
2008-04-09,24.85
2008-04-10,24.33
2008-04-11,23.24
2008-04-14,23.49
2008-04-15,23.85
2008-04-16,24.16
2008-04-17,23.870001000000002
2008-04-18,24.59
2008-04-21,23.82
2008-04-22,22.99
2008-04-23,22.799999
2008-04-24,23.08
2008-04-25,23.040001
2008-04-28,23.85
2008-04-29,23.01
2008-04-30,22.75
2008-05-01,24.059998999999998
2008-05-02,23.940001000000002
2008-05-05,23.42
2008-05-06,23.559998999999998
2008-05-07,22.83
2008-05-08,23.059998999999998
2008-05-09,22.809998999999998
2008-05-12,23.9
2008-05-13,24.57
2008-05-14,24.01
2008-05-15,24.690001000000002
2008-05-16,24.08
2008-05-19,24.32
2008-05-20,24.040001
2008-05-21,23.389999
2008-05-22,23.790001
2008-05-23,23.200001
2008-05-27,23.93
2008-05-28,25.030001000000002
2008-05-29,25.32
2008-05-30,26.25
2008-06-02,25.549999
2008-06-03,24.83
2008-06-04,25.08
2008-06-05,25.98
2008-06-06,24.76
2008-06-09,24.24
2008-06-10,24.25
2008-06-11,23.09
2008-06-12,21.370001000000002
2008-06-13,21.889999
2008-06-16,21.799999
2008-06-17,22.02
2008-06-18,21.6
2008-06-19,22.459999
2008-06-20,21.870001000000002
2008-06-23,21.59
2008-06-24,20.98
2008-06-25,21.68
2008-06-26,20.26
2008-06-27,20.459999
2008-06-30,20.299999
2008-07-01,20.09
2008-07-02,18.969998999999998
2008-07-03,18.530001000000002
2008-07-07,18.940001000000002
2008-07-08,18.66
2008-07-09,18.23
2008-07-10,19.83
2008-07-11,19.9
2008-07-14,19.26
2008-07-15,18.549999
2008-07-16,19.58
2008-07-17,20.0
2008-07-18,19.370001000000002
2008-07-21,19.620001000000002
2008-07-22,20.17
2008-07-23,20.75
2008-07-24,17.98
2008-07-25,19.299999
2008-07-28,19.120001000000002
2008-07-29,20.58
2008-07-30,21.35
2008-07-31,20.93
2008-08-01,20.15
2008-08-04,18.85
2008-08-05,19.700001
2008-08-06,19.809998999999998
2008-08-07,18.98
2008-08-08,19.75
2008-08-11,19.780001000000002
2008-08-12,19.34
2008-08-13,19.75
2008-08-14,20.0
2008-08-15,20.030001000000002
2008-08-18,19.790001
2008-08-19,19.34
2008-08-20,19.610001
2008-08-21,19.209999
2008-08-22,19.74
2008-08-25,19.040001
2008-08-26,19.360001
2008-08-27,19.940001000000002
2008-08-28,20.33
2008-08-29,20.049999
2008-09-02,19.190001000000002
2008-09-03,19.99
2008-09-04,19.799999
2008-09-05,20.110001
2008-09-08,20.200001
2008-09-09,19.129998999999998
2008-09-10,18.360001
2008-09-11,18.59
2008-09-12,18.700001
2008-09-15,17.09
2008-09-16,17.85
2008-09-17,19.790001
2008-09-18,20.290001
2008-09-19,21.15
2008-09-22,19.610001
2008-09-23,19.9
2008-09-24,19.17
2008-09-25,19.98
2008-09-26,20.040001
2008-09-29,19.17
2008-09-30,19.51
2008-10-01,19.48
2008-10-02,17.24
2008-10-03,17.370001000000002
2008-10-06,16.68
2008-10-07,14.93
2008-10-08,14.09
2008-10-09,12.93
2008-10-10,13.45
2008-10-13,15.28
2008-10-14,13.63
2008-10-15,11.4
2008-10-16,11.7
2008-10-17,10.0
2008-10-20,10.68
2008-10-21,10.13
2008-10-22,9.46
2008-10-23,8.89
2008-10-24,8.35
2008-10-27,7.44
2008-10-28,7.7
2008-10-29,7.89
2008-10-30,7.78
2008-10-31,8.25
2008-11-03,8.44
2008-11-04,8.47
2008-11-05,8.02
2008-11-06,8.82
2008-11-07,8.31
2008-11-10,8.07
2008-11-11,7.36
2008-11-12,6.74
2008-11-13,7.58
2008-11-14,6.43
2008-11-17,6.9
2008-11-18,7.57
2008-11-19,6.32
2008-11-20,5.01
2008-11-21,5.32
2008-11-24,6.27
2008-11-25,6.41
2008-11-26,6.94
2008-11-28,7.57
2008-12-01,6.05
2008-12-02,6.13
2008-12-03,6.5
2008-12-04,5.15
2008-12-05,5.64
2008-12-08,5.62
2008-12-09,5.31
2008-12-10,5.8
2008-12-11,5.65
2008-12-12,5.78
2008-12-15,5.61
2008-12-16,6.29
2008-12-17,6.38
2008-12-18,6.18
2008-12-19,6.36
2008-12-22,5.98
2008-12-23,5.92
2008-12-24,6.11
2008-12-26,6.14
2008-12-29,6.08
2008-12-30,6.44
2008-12-31,6.87
2009-01-02,7.18
2009-01-05,7.56
2009-01-06,7.99
2009-01-07,8.51
2009-01-08,7.93
2009-01-09,6.71
2009-01-12,5.78
2009-01-13,5.59
2009-01-14,5.35
2009-01-15,5.91
2009-01-16,6.01
2009-01-20,5.27
2009-01-21,6.4
2009-01-22,5.77
2009-01-23,5.69
2009-01-26,5.87
2009-01-27,6.11
2009-01-28,6.65
2009-01-29,5.58
2009-01-30,5.55
2009-02-02,6.31
2009-02-03,5.79
2009-02-04,5.61
2009-02-05,5.84
2009-02-06,6.07
2009-02-09,5.89
2009-02-10,5.51
2009-02-11,5.66
2009-02-12,5.46
2009-02-13,5.47
2009-02-17,5.61
2009-02-18,5.12
