Date,HAIN
2003-09-19,8.8
2003-09-22,8.74
2003-09-23,9.22
2003-09-24,9.01
2003-09-25,8.705
2003-09-26,8.625
2003-09-29,8.92
2003-09-30,9.065
2003-10-01,9.115
2003-10-02,9.175
2003-10-03,9.425
2003-10-06,9.315
2003-10-07,9.53
2003-10-08,9.525
2003-10-09,9.525
2003-10-10,9.215
2003-10-13,9.225
2003-10-14,9.56
2003-10-15,9.05
2003-10-16,9.835
2003-10-17,9.49
2003-10-20,9.525
2003-10-21,9.675
2003-10-22,9.49
2003-10-23,9.38
2003-10-24,9.38
2003-10-27,9.495
2003-10-28,9.79
2003-10-29,9.94
2003-10-30,10.955
2003-10-31,10.55
2003-11-03,10.66
2003-11-04,10.41
2003-11-05,10.475
2003-11-06,10.515
2003-11-07,10.505
2003-11-10,10.21
2003-11-11,10.275
2003-11-12,10.795
2003-11-13,10.8
2003-11-14,10.885
2003-11-17,10.75
2003-11-18,10.625
2003-11-19,10.905
2003-11-20,10.715
2003-11-21,11.085
2003-11-24,11.345
2003-11-25,11.5
2003-11-26,11.51
2003-11-28,11.535
2003-12-01,11.9
2003-12-02,11.585
2003-12-03,11.425
2003-12-04,11.195
2003-12-05,11.165
2003-12-08,11.205
2003-12-09,11.2
2003-12-10,11.0
2003-12-11,11.35
2003-12-12,11.22
2003-12-15,11.185
2003-12-16,11.395
2003-12-17,11.155
2003-12-18,11.415
2003-12-19,11.275
2003-12-22,11.4
2003-12-23,11.505
2003-12-24,11.86
2003-12-26,12.01
2003-12-29,11.99
2003-12-30,11.895
2003-12-31,11.605
2004-01-02,11.74
2004-01-05,11.645
2004-01-06,11.405
2004-01-07,11.465
2004-01-08,11.33
2004-01-09,11.14
2004-01-12,11.57
2004-01-13,11.475
2004-01-14,11.67
2004-01-15,11.515
2004-01-16,11.25
2004-01-20,11.42
2004-01-21,11.675
2004-01-22,11.525
2004-01-23,11.665
2004-01-26,12.045
2004-01-27,11.895
2004-01-28,11.46
2004-01-29,11.28
2004-01-30,11.325
2004-02-02,11.2
2004-02-03,10.585
2004-02-04,11.275
2004-02-05,11.43
2004-02-06,11.485
2004-02-09,11.5
2004-02-10,11.42
2004-02-11,11.5
2004-02-12,11.29
2004-02-13,11.125
2004-02-17,11.2
2004-02-18,11.06
2004-02-19,11.085
2004-02-20,11.06
2004-02-23,10.875
2004-02-24,10.45
2004-02-25,10.79
2004-02-26,11.04
2004-02-27,10.885
2004-03-01,11.42
2004-03-02,11.26
2004-03-03,11.345
2004-03-04,11.34
2004-03-05,11.145
2004-03-08,11.07
2004-03-09,10.965
2004-03-10,10.93
2004-03-11,10.94
2004-03-12,11.295
2004-03-15,11.125
2004-03-16,11.08
2004-03-17,11.375
2004-03-18,11.44
2004-03-19,11.38
2004-03-22,11.265
2004-03-23,11.315
2004-03-24,10.87
2004-03-25,11.035
2004-03-26,10.92
2004-03-29,10.955
2004-03-30,11.06
2004-03-31,11.045
2004-04-01,10.955
2004-04-02,11.07
2004-04-05,10.77
2004-04-06,10.99
2004-04-07,10.995
2004-04-08,10.655
2004-04-12,10.42
2004-04-13,10.45
2004-04-14,10.405
2004-04-15,10.185
2004-04-16,10.095
2004-04-19,9.8
2004-04-20,10.125
2004-04-21,10.265
2004-04-22,10.48
2004-04-23,10.4
2004-04-26,10.25
2004-04-27,10.44
2004-04-28,10.08
2004-04-29,10.085
2004-04-30,9.85
2004-05-03,8.72
2004-05-04,8.735
2004-05-05,9.125
2004-05-06,9.285
2004-05-07,8.925
2004-05-10,8.925
2004-05-11,9.0
2004-05-12,9.07
2004-05-13,9.06
2004-05-14,8.89
2004-05-17,8.64
2004-05-18,8.595
2004-05-19,8.755
2004-05-20,8.705
2004-05-21,8.67
2004-05-24,8.73
2004-05-25,8.805
2004-05-26,8.75
2004-05-27,8.77
2004-05-28,8.85
2004-06-01,8.67
2004-06-02,8.695
2004-06-03,8.585
2004-06-04,8.595
2004-06-07,8.625
2004-06-08,8.895
2004-06-09,8.75
2004-06-10,8.75
2004-06-14,8.565
2004-06-15,8.75
2004-06-16,8.765
2004-06-17,8.6
2004-06-18,8.66
2004-06-21,8.635
2004-06-22,8.785
2004-06-23,8.8
2004-06-24,8.845
2004-06-25,9.0
2004-06-28,8.845
2004-06-29,8.945
2004-06-30,9.05
2004-07-01,9.0
2004-07-02,9.0
2004-07-06,8.88
2004-07-07,8.98
2004-07-08,8.81
2004-07-09,8.85
2004-07-12,8.75
2004-07-13,8.88
2004-07-14,8.74
2004-07-15,8.73
2004-07-16,8.505
2004-07-19,8.53
2004-07-20,8.75
2004-07-21,8.69
2004-07-22,8.65
2004-07-23,8.46
2004-07-26,8.4
2004-07-27,8.515
2004-07-28,8.36
2004-07-29,8.375
2004-07-30,8.265
2004-08-02,8.235
2004-08-03,7.95
2004-08-04,8.055
2004-08-05,8.005
2004-08-06,7.65
2004-08-09,7.755
2004-08-10,7.875
2004-08-11,7.73
2004-08-12,7.62
2004-08-13,7.695
2004-08-16,7.875
2004-08-17,7.86
2004-08-18,7.905
2004-08-19,8.0
2004-08-20,8.71
2004-08-23,8.605
2004-08-24,8.66
2004-08-25,8.705
2004-08-26,8.62
2004-08-27,8.735
2004-08-30,8.625
2004-08-31,8.775
2004-09-01,8.81
2004-09-02,9.045
2004-09-03,9.0
2004-09-07,9.12
2004-09-08,9.02
2004-09-09,9.005
2004-09-10,9.05
2004-09-13,9.02
2004-09-14,8.94
2004-09-15,8.855
2004-09-16,8.885
2004-09-17,9.0
2004-09-20,8.96
2004-09-21,8.87
2004-09-22,8.755
2004-09-23,8.72
2004-09-24,8.56
2004-09-27,8.575
2004-09-28,8.69
2004-09-29,8.86
2004-09-30,8.84
2004-10-01,8.95
2004-10-04,8.96
2004-10-05,8.915
2004-10-06,8.9
2004-10-07,8.74
2004-10-08,8.58
2004-10-11,8.65
2004-10-12,8.915
2004-10-13,8.73
2004-10-14,8.835
2004-10-15,9.005
2004-10-18,9.25
2004-10-19,8.995
2004-10-20,8.95
2004-10-21,9.05
2004-10-22,8.885
2004-10-25,8.805
2004-10-26,8.625
2004-10-27,8.68
2004-10-28,8.26
2004-10-29,8.09
2004-11-01,8.125
2004-11-02,8.215
2004-11-03,8.975
2004-11-04,8.84
2004-11-05,8.97
2004-11-08,9.01
2004-11-09,9.25
2004-11-10,9.27
2004-11-11,9.3
2004-11-12,9.29
2004-11-15,9.395
2004-11-16,9.29
2004-11-17,9.58
2004-11-18,9.69
2004-11-19,9.53
2004-11-22,9.585
2004-11-23,9.715
2004-11-24,9.735
2004-11-26,9.735
2004-11-29,9.7
2004-11-30,9.715
2004-12-01,9.74
2004-12-02,9.74
2004-12-03,9.715
2004-12-06,9.64
2004-12-07,9.515
2004-12-08,9.58
2004-12-09,9.685
2004-12-10,9.77
2004-12-13,9.88
2004-12-14,10.02
2004-12-15,10.045
2004-12-16,9.945
2004-12-17,9.92
2004-12-20,9.775
2004-12-21,10.03
2004-12-22,10.09
2004-12-23,10.125
2004-12-27,10.13
2004-12-28,10.345
2004-12-29,10.275
2004-12-30,10.27
2004-12-31,10.335
2005-01-03,10.365
2005-01-04,10.24
2005-01-05,10.07
2005-01-06,10.235
2005-01-07,10.365
2005-01-10,10.285
2005-01-11,10.27
2005-01-12,10.22
2005-01-13,10.1
2005-01-14,10.25
2005-01-18,10.25
2005-01-19,10.19
2005-01-20,10.18
2005-01-21,10.09
2005-01-24,9.835
2005-01-25,9.65
2005-01-26,9.93
2005-01-27,9.96
2005-01-28,9.94
2005-01-31,10.06
2005-02-01,10.12
2005-02-02,10.125
2005-02-03,9.98
2005-02-04,9.925
2005-02-07,9.845
2005-02-08,9.38
2005-02-09,9.335
2005-02-10,9.48
2005-02-11,9.445
2005-02-14,9.435
2005-02-15,9.495
2005-02-16,9.6
2005-02-17,9.455
2005-02-18,9.39
2005-02-22,9.17
2005-02-23,9.23
2005-02-24,9.19
2005-02-25,9.35
2005-02-28,9.335
2005-03-01,9.46
2005-03-02,9.435
2005-03-03,9.35
2005-03-04,9.445
2005-03-07,9.375
2005-03-08,9.32
2005-03-09,9.305
2005-03-10,9.33
2005-03-11,9.27
2005-03-14,9.43
2005-03-15,9.285
2005-03-16,9.27
2005-03-17,9.19
2005-03-18,9.1
2005-03-21,9.195
2005-03-22,9.3
2005-03-23,9.24
2005-03-24,9.4
2005-03-28,9.4
2005-03-29,9.23
2005-03-30,9.42
2005-03-31,9.32
2005-04-01,9.325
2005-04-04,9.29
2005-04-05,9.255
2005-04-06,9.14
2005-04-07,9.1
2005-04-08,9.105
2005-04-11,9.055
2005-04-12,9.265
2005-04-13,9.165
2005-04-14,9.175
2005-04-15,8.97
2005-04-18,9.125
2005-04-19,9.235
2005-04-20,9.1
2005-04-21,9.22
2005-04-22,9.11
2005-04-25,9.22
2005-04-26,9.04
2005-04-27,8.985
2005-04-28,8.685
2005-04-29,8.875
2005-05-02,9.205
2005-05-03,8.6
2005-05-04,8.75
2005-05-05,8.805
2005-05-06,8.795
2005-05-09,8.86
2005-05-10,8.77
2005-05-11,8.85
2005-05-12,8.805
2005-05-13,8.75
2005-05-16,8.845
2005-05-17,8.82
2005-05-18,8.845
2005-05-19,9.035
2005-05-20,9.03
2005-05-23,9.0
2005-05-24,9.0
2005-05-25,8.995
2005-05-26,9.14
2005-05-27,9.115
2005-05-31,9.0
2005-06-01,9.225
2005-06-02,9.415
2005-06-03,9.49
2005-06-06,9.73
2005-06-07,9.705
2005-06-08,9.64
2005-06-09,9.74
2005-06-10,9.81
2005-06-13,9.885
2005-06-14,10.08
2005-06-15,9.98
2005-06-16,10.065
2005-06-17,10.085
2005-06-20,9.895
2005-06-21,9.915
2005-06-22,9.965
2005-06-23,9.83
2005-06-24,9.66
2005-06-27,9.525
2005-06-28,9.835
2005-06-29,9.67
2005-06-30,9.75
2005-07-01,9.88
2005-07-05,9.975
2005-07-06,10.03
2005-07-07,10.005
2005-07-08,10.215
2005-07-11,10.225
2005-07-12,10.2
2005-07-13,10.18
2005-07-14,10.145
2005-07-15,9.985
2005-07-18,9.85
2005-07-19,9.785
2005-07-20,9.905
2005-07-21,9.71
2005-07-22,9.86
2005-07-25,9.85
2005-07-26,9.885
2005-07-27,9.9
2005-07-28,10.04
2005-07-29,9.915
2005-08-01,9.905
2005-08-02,10.055
2005-08-03,9.97
2005-08-04,9.87
2005-08-05,9.915
2005-08-08,9.49
2005-08-09,9.565
2005-08-10,9.515
2005-08-11,9.65
2005-08-12,9.455
2005-08-15,9.59
2005-08-16,9.465
2005-08-17,9.43
2005-08-18,9.365
2005-08-19,9.45
2005-08-22,9.465
2005-08-23,9.455
2005-08-24,9.485
2005-08-25,9.15
2005-08-26,9.275
2005-08-29,9.35
2005-08-30,9.38
2005-08-31,9.435
2005-09-01,9.24
2005-09-02,9.325
2005-09-06,9.34
2005-09-07,9.285
2005-09-08,9.24
2005-09-09,9.3
2005-09-12,9.28
2005-09-13,9.29
2005-09-14,9.31
2005-09-15,9.5
2005-09-16,9.67
2005-09-19,9.645
2005-09-20,9.58
2005-09-21,9.34
2005-09-22,9.315
2005-09-23,9.21
2005-09-26,9.27
2005-09-27,9.73
2005-09-28,9.62
2005-09-29,9.755
2005-09-30,9.7
2005-10-03,9.755
2005-10-04,9.77
2005-10-05,9.46
2005-10-06,9.465
2005-10-07,9.435
2005-10-10,9.355
2005-10-11,9.345
2005-10-12,9.28
2005-10-13,9.255
2005-10-14,9.45
2005-10-17,9.52
2005-10-18,9.37
2005-10-19,9.35
2005-10-20,9.185
2005-10-21,9.355
2005-10-24,9.585
2005-10-25,9.475
2005-10-26,9.34
2005-10-27,9.315
2005-10-28,9.48
2005-10-31,9.66
2005-11-01,9.655
2005-11-02,9.9
2005-11-03,10.48
2005-11-04,10.295
2005-11-07,10.28
2005-11-08,10.8
2005-11-09,10.94
2005-11-10,11.005
2005-11-11,11.105
2005-11-14,10.87
2005-11-15,10.805
2005-11-16,10.7
2005-11-17,10.88
2005-11-18,10.94
2005-11-21,10.92
2005-11-22,10.915
2005-11-23,11.015
2005-11-25,11.0
2005-11-28,10.945
2005-11-29,10.865
2005-11-30,11.165
2005-12-01,11.22
2005-12-02,10.88
2005-12-05,10.865
2005-12-06,10.865
2005-12-07,10.84
2005-12-08,10.805
2005-12-09,10.84
2005-12-12,10.965
2005-12-13,10.655
2005-12-14,10.865
2005-12-15,10.81
2005-12-16,10.515
2005-12-19,10.29
2005-12-20,10.01
2005-12-21,10.395
2005-12-22,10.445
2005-12-23,10.415
2005-12-27,10.535
2005-12-28,10.555
2005-12-29,10.65
2005-12-30,10.58
2006-01-03,10.48
2006-01-04,10.55
2006-01-05,10.65
2006-01-06,10.675
2006-01-09,10.575
2006-01-10,10.63
2006-01-11,10.705
2006-01-12,10.9
2006-01-13,10.89
2006-01-17,11.16
2006-01-18,11.12
2006-01-19,11.15
2006-01-20,10.95
2006-01-23,11.11
2006-01-24,11.17
2006-01-25,10.96
2006-01-26,11.01
2006-01-27,11.12
2006-01-30,11.25
2006-01-31,11.655
2006-02-01,11.31
2006-02-02,11.11
2006-02-03,11.81
2006-02-06,11.995
2006-02-07,11.955
2006-02-08,11.83
2006-02-09,11.795
2006-02-10,11.81
2006-02-13,11.79
2006-02-14,11.93
2006-02-15,11.955
2006-02-16,11.995
2006-02-17,11.915
2006-02-21,11.78
2006-02-22,11.9
2006-02-23,11.76
2006-02-24,11.825
2006-02-27,11.835
2006-02-28,11.67
2006-03-01,11.835
2006-03-02,11.63
2006-03-03,11.52
2006-03-06,11.565
2006-03-07,11.415
2006-03-08,11.27
2006-03-09,11.29
2006-03-10,11.44
2006-03-13,11.6
2006-03-14,12.005
2006-03-15,12.135
2006-03-16,12.695
2006-03-17,12.715
2006-03-20,12.8
2006-03-21,12.195
2006-03-22,12.53
2006-03-23,12.475
2006-03-24,12.59
2006-03-27,12.615
2006-03-28,12.835
2006-03-29,13.2
2006-03-30,13.005
2006-03-31,13.095
2006-04-03,13.125
2006-04-04,13.15
2006-04-05,13.2
2006-04-06,13.085
2006-04-07,12.745
2006-04-10,12.565
2006-04-11,12.435
2006-04-12,12.475
2006-04-13,12.495
2006-04-17,12.62
2006-04-18,12.985
2006-04-19,13.025
2006-04-20,13.11
2006-04-21,13.27
2006-04-24,13.385
2006-04-25,13.49
2006-04-26,13.61
2006-04-27,13.47
2006-04-28,13.45
2006-05-01,13.45
2006-05-02,13.62
2006-05-03,13.505
2006-05-04,13.58
2006-05-05,13.44
2006-05-08,13.26
2006-05-09,13.275
2006-05-10,13.245
2006-05-11,13.075
2006-05-12,12.69
2006-05-15,12.935
2006-05-16,12.885
2006-05-17,12.68
2006-05-18,12.405
2006-05-19,12.535
2006-05-22,12.535
2006-05-23,12.555
2006-05-24,12.59
2006-05-25,12.805
2006-05-26,12.955
2006-05-30,12.565
2006-05-31,12.835
2006-06-01,13.09
2006-06-02,13.085
2006-06-05,12.79
2006-06-06,12.755
2006-06-07,13.26
2006-06-08,13.2
2006-06-09,13.045
2006-06-12,12.94
2006-06-13,12.955
2006-06-14,12.66
2006-06-15,12.965
2006-06-16,12.835
2006-06-19,12.695
2006-06-20,12.795
2006-06-21,13.03
2006-06-22,13.17
2006-06-23,12.975
2006-06-26,13.06
2006-06-27,12.725
2006-06-28,12.47
2006-06-29,13.0
2006-06-30,12.88
2006-07-03,13.185
2006-07-05,12.87
2006-07-06,13.155
2006-07-07,13.05
2006-07-10,12.885
2006-07-11,13.165
2006-07-12,12.77
2006-07-13,12.555
2006-07-14,12.565
2006-07-17,12.505
2006-07-18,12.66
2006-07-19,12.97
2006-07-20,12.645
2006-07-21,12.5
2006-07-24,12.675
2006-07-25,11.25
2006-07-26,10.795
2006-07-27,11.105
2006-07-28,11.14
2006-07-31,10.8
2006-08-01,10.51
2006-08-02,10.905
2006-08-03,10.95
2006-08-04,11.235
2006-08-07,11.23
2006-08-08,11.06
2006-08-09,11.175
2006-08-10,11.185
2006-08-11,11.095
2006-08-14,11.325
2006-08-15,11.535
2006-08-16,11.72
2006-08-17,11.805
2006-08-18,11.73
2006-08-21,11.67
2006-08-22,11.74
2006-08-23,11.535
2006-08-24,11.595
2006-08-25,11.7
2006-08-28,11.825
2006-08-29,11.93
2006-08-30,11.92
2006-08-31,11.775
2006-09-01,11.75
2006-09-05,11.6
2006-09-06,12.675
2006-09-07,13.125
2006-09-08,12.995
2006-09-11,12.835
2006-09-12,13.025
2006-09-13,13.22
2006-09-14,13.185
2006-09-15,13.245
2006-09-18,13.255
2006-09-19,13.18
2006-09-20,13.405
2006-09-21,13.24
2006-09-22,13.15
2006-09-25,13.265
2006-09-26,13.14
2006-09-27,13.31
2006-09-28,13.09
2006-09-29,12.78
2006-10-02,12.695
2006-10-03,12.635
2006-10-04,12.83
2006-10-05,13.055
2006-10-06,12.785
2006-10-09,13.01
2006-10-10,13.045
2006-10-11,13.115
2006-10-12,13.36
2006-10-13,13.525
2006-10-16,13.905
2006-10-17,13.96
2006-10-18,13.96
2006-10-19,14.055
2006-10-20,14.19
2006-10-23,14.265
2006-10-24,14.015
2006-10-25,14.24
2006-10-26,14.26
2006-10-27,14.045
2006-10-30,14.195
2006-10-31,14.115
2006-11-01,14.1
2006-11-02,13.865
2006-11-03,13.945
2006-11-06,13.895
2006-11-07,13.98
2006-11-08,14.025
2006-11-09,14.06
2006-11-10,14.36
2006-11-13,14.51
2006-11-14,14.955
2006-11-15,14.74
2006-11-16,14.735
2006-11-17,14.45
2006-11-20,14.475
2006-11-21,14.915
2006-11-22,14.84
2006-11-24,14.82
2006-11-27,14.855
2006-11-28,14.905
2006-11-29,14.935
2006-11-30,15.035
2006-12-01,14.99
2006-12-04,15.44
2006-12-05,15.48
2006-12-06,14.9
2006-12-07,14.935
2006-12-08,14.835
2006-12-11,14.945
2006-12-12,14.92
2006-12-13,15.01
2006-12-14,14.94
2006-12-15,15.11
2006-12-18,15.245
2006-12-19,15.145
2006-12-20,15.415
2006-12-21,15.53
2006-12-22,15.545
2006-12-26,15.74
2006-12-27,15.9
2006-12-28,15.74
2006-12-29,15.605
2007-01-03,15.105
2007-01-04,15.2
2007-01-05,14.905
2007-01-08,14.895
2007-01-09,14.765
2007-01-10,14.975
2007-01-11,15.12
2007-01-12,15.255
2007-01-16,15.07
2007-01-17,14.735
2007-01-18,14.325
2007-01-19,14.7
2007-01-22,14.47
2007-01-23,14.395
2007-01-24,14.675
2007-01-25,14.4
2007-01-26,14.4
2007-01-29,14.585
2007-01-30,14.96
2007-01-31,14.7
2007-02-01,14.88
2007-02-02,14.995
2007-02-05,14.865
2007-02-06,15.02
2007-02-07,15.015
2007-02-08,14.86
2007-02-09,14.69
2007-02-12,14.75
2007-02-13,14.885
2007-02-14,14.905
2007-02-15,14.84
2007-02-16,14.875
2007-02-20,14.87
2007-02-21,14.825
2007-02-22,14.725
2007-02-23,14.62
2007-02-26,14.805
2007-02-27,14.415
2007-02-28,14.505
2007-03-01,14.5
2007-03-02,14.27
2007-03-05,14.125
2007-03-06,14.365
2007-03-07,14.415
2007-03-08,14.47
2007-03-09,14.52
2007-03-12,14.685
2007-03-13,14.49
2007-03-14,14.56
2007-03-15,14.72
2007-03-16,14.695
2007-03-19,14.63
2007-03-20,14.785
2007-03-21,15.2
2007-03-22,15.145
2007-03-23,15.23
2007-03-26,15.115
2007-03-27,14.945
2007-03-28,14.915
2007-03-29,14.96
2007-03-30,15.035
2007-04-02,15.04
2007-04-03,15.375
2007-04-04,15.27
2007-04-05,15.275
2007-04-09,15.105
2007-04-10,15.26
2007-04-11,15.155
2007-04-12,15.235
2007-04-13,15.1
2007-04-16,15.355
2007-04-17,15.415
2007-04-18,15.22
2007-04-19,15.12
2007-04-20,15.38
2007-04-23,15.485
2007-04-24,15.355
2007-04-25,15.425
2007-04-26,15.43
2007-04-27,15.37
2007-04-30,15.015
2007-05-01,15.225
2007-05-02,15.515
2007-05-03,15.3
2007-05-04,15.5
2007-05-07,15.75
2007-05-08,15.605
2007-05-09,15.545
2007-05-10,15.11
2007-05-11,14.95
2007-05-14,14.64
2007-05-15,14.535
2007-05-16,14.74
2007-05-17,14.52
2007-05-18,14.875
2007-05-21,14.68
2007-05-22,14.665
2007-05-23,14.495
2007-05-24,14.155
2007-05-25,14.255
2007-05-29,14.345
2007-05-30,14.275
2007-05-31,14.3
2007-06-01,14.55
2007-06-04,14.415
2007-06-05,14.305
2007-06-06,14.295
2007-06-07,14.31
2007-06-08,14.39
2007-06-11,14.53
2007-06-12,14.315
2007-06-13,14.475
2007-06-14,14.735
2007-06-15,14.385
2007-06-18,14.605
2007-06-19,14.275
2007-06-20,14.26
2007-06-21,14.385
2007-06-22,14.215
2007-06-25,14.16
2007-06-26,13.665
2007-06-27,13.65
2007-06-28,13.75
2007-06-29,13.57
2007-07-02,13.72
2007-07-03,13.605
2007-07-05,13.615
2007-07-06,13.52
2007-07-09,13.23
2007-07-10,13.21
2007-07-11,13.265
2007-07-12,13.87
2007-07-13,14.005
2007-07-16,13.9
2007-07-17,14.0
2007-07-18,13.925
2007-07-19,13.92
2007-07-20,13.865
2007-07-23,13.99
2007-07-24,13.85
2007-07-25,14.345
2007-07-26,13.845
2007-07-27,13.605
2007-07-30,13.575
2007-07-31,13.545
2007-08-01,13.575
2007-08-02,13.79
2007-08-03,13.705
2007-08-06,13.88
2007-08-07,14.205
2007-08-08,14.725
2007-08-09,15.17
2007-08-10,14.97
2007-08-13,15.04
2007-08-14,14.425
2007-08-15,14.44
2007-08-16,14.86
2007-08-17,15.065
2007-08-20,14.715
2007-08-21,14.795
2007-08-22,14.68
2007-08-23,14.48
2007-08-24,14.97
2007-08-27,14.775
2007-08-28,14.475
2007-08-29,14.515
2007-08-30,14.84
2007-08-31,14.63
2007-09-04,14.805
2007-09-05,14.72
2007-09-06,14.87
2007-09-07,14.65
2007-09-10,14.775
2007-09-11,15.145
2007-09-12,14.98
2007-09-13,15.195
2007-09-14,14.95
2007-09-17,14.885
2007-09-18,15.125
2007-09-19,15.685
2007-09-20,15.82
2007-09-21,15.66
2007-09-24,15.885
2007-09-25,15.715
2007-09-26,15.7
2007-09-27,16.0
2007-09-28,16.065001000000002
2007-10-01,15.995
2007-10-02,16.43
2007-10-03,16.555
2007-10-04,16.25
2007-10-05,16.575001
2007-10-08,16.610001
2007-10-09,16.825001
2007-10-10,16.52
2007-10-11,15.83
2007-10-12,16.01
2007-10-15,15.545
2007-10-16,16.0
2007-10-17,16.75
2007-10-18,16.995001000000002
2007-10-19,16.75
2007-10-22,16.959999
2007-10-23,17.01
2007-10-24,16.879998999999998
2007-10-25,16.455
2007-10-26,17.18
2007-10-29,17.445
2007-10-30,16.75
2007-10-31,17.530001000000002
2007-11-01,16.715
2007-11-02,16.129998999999998
2007-11-05,16.209999
2007-11-06,16.395
2007-11-07,15.615
2007-11-08,16.110001
2007-11-09,15.81
2007-11-12,15.37
2007-11-13,15.9
2007-11-14,15.625
2007-11-15,15.48
2007-11-16,15.615
2007-11-19,15.24
2007-11-20,15.475
2007-11-21,15.19
2007-11-23,15.7
2007-11-26,15.895
2007-11-27,16.135
2007-11-28,16.764999
2007-11-29,16.445
2007-11-30,16.540001
2007-12-03,16.33
2007-12-04,16.285
2007-12-05,16.485001
2007-12-06,16.895
2007-12-07,16.17
2007-12-10,16.190001000000002
2007-12-11,15.705
2007-12-12,15.845
2007-12-13,16.040001
2007-12-14,15.905
2007-12-17,15.575
2007-12-18,15.8
2007-12-19,15.965
2007-12-20,16.129998999999998
2007-12-21,16.055
2007-12-24,16.045
2007-12-26,16.365
2007-12-27,16.0
2007-12-28,16.105
2007-12-31,16.0
2008-01-02,15.88
2008-01-03,15.635
2008-01-04,14.925
2008-01-07,15.095
2008-01-08,14.695
2008-01-09,14.53
2008-01-10,14.49
2008-01-11,14.195
2008-01-14,13.94
2008-01-15,13.835
2008-01-16,13.875
2008-01-17,13.645
2008-01-18,13.6
2008-01-22,13.675
2008-01-23,13.96
2008-01-24,13.925
2008-01-25,13.63
2008-01-28,13.985
2008-01-29,14.005
2008-01-30,13.74
2008-01-31,13.5
2008-02-01,13.895
2008-02-04,13.855
2008-02-05,13.05
2008-02-06,12.74
2008-02-07,13.055
2008-02-08,12.94
2008-02-11,13.18
2008-02-12,13.2
2008-02-13,13.255
2008-02-14,13.035
2008-02-15,12.97
2008-02-19,12.91
2008-02-20,13.19
2008-02-21,13.345
2008-02-22,13.5
2008-02-25,14.04
2008-02-26,14.11
2008-02-27,13.995
2008-02-28,13.885
2008-02-29,13.5
2008-03-03,13.65
2008-03-04,13.515
2008-03-05,13.51
2008-03-06,13.205
2008-03-07,13.25
2008-03-10,13.395
2008-03-11,13.54
2008-03-12,13.7
2008-03-13,13.715
2008-03-14,13.47
2008-03-17,13.38
2008-03-18,14.035
2008-03-19,14.02
2008-03-20,13.71
2008-03-24,13.955
2008-03-25,14.125
2008-03-26,13.8
2008-03-27,13.69
2008-03-28,14.08
2008-03-31,14.75
2008-04-01,15.175
2008-04-02,15.16
2008-04-03,14.92
2008-04-04,14.74
2008-04-07,14.8
2008-04-08,14.835
2008-04-09,14.36
2008-04-10,13.735
2008-04-11,13.21
2008-04-14,13.365
2008-04-15,13.68
2008-04-16,13.85
2008-04-17,13.625
2008-04-18,13.29
2008-04-21,13.07
2008-04-22,13.005
2008-04-23,12.865
2008-04-24,12.68
2008-04-25,12.62
2008-04-28,12.51
2008-04-29,12.395
2008-04-30,12.34
2008-05-01,12.575
2008-05-02,12.31
2008-05-05,12.755
2008-05-06,12.76
2008-05-07,13.155
2008-05-08,13.04
2008-05-09,13.125
2008-05-12,13.18
2008-05-13,13.055
2008-05-14,13.15
2008-05-15,13.385
2008-05-16,13.27
2008-05-19,13.365
2008-05-20,13.26
2008-05-21,13.33
2008-05-22,13.395
2008-05-23,13.345
2008-05-27,13.845
2008-05-28,14.035
2008-05-29,14.365
2008-05-30,14.385
2008-06-02,14.44
2008-06-03,14.56
2008-06-04,14.46
2008-06-05,14.6
2008-06-06,14.46
2008-06-09,14.56
2008-06-10,14.545
2008-06-11,14.15
2008-06-12,14.02
2008-06-13,13.745
2008-06-16,13.58
2008-06-17,13.53
2008-06-18,13.275
2008-06-19,13.43
2008-06-20,13.24
2008-06-23,12.86
2008-06-24,12.775
2008-06-25,12.51
2008-06-26,12.17
2008-06-27,11.915
2008-06-30,11.74
2008-07-01,11.785
2008-07-02,11.545
2008-07-03,11.485
2008-07-07,11.585
2008-07-08,11.87
2008-07-09,11.75
2008-07-10,11.915
2008-07-11,11.825
2008-07-14,11.83
2008-07-15,11.97
2008-07-16,12.2
2008-07-17,12.0
2008-07-18,12.14
2008-07-21,12.275
2008-07-22,12.675
2008-07-23,12.905
2008-07-24,12.63
2008-07-25,12.65
2008-07-28,13.15
2008-07-29,13.28
2008-07-30,13.225
2008-07-31,13.07
2008-08-01,13.175
2008-08-04,13.165
2008-08-05,13.32
2008-08-06,12.605
2008-08-07,12.345
2008-08-08,12.63
2008-08-11,13.595
2008-08-12,13.26
2008-08-13,13.345
2008-08-14,13.28
2008-08-15,13.335
2008-08-18,13.085
2008-08-19,12.895
2008-08-20,12.98
2008-08-21,12.595
2008-08-22,12.73
2008-08-25,12.42
2008-08-26,12.495
2008-08-27,12.86
2008-08-28,13.2
2008-08-29,12.995
2008-09-02,13.275
2008-09-03,13.335
2008-09-04,13.145
2008-09-05,13.34
2008-09-08,13.36
2008-09-09,13.435
2008-09-10,13.12
2008-09-11,13.06
2008-09-12,12.91
2008-09-15,12.905
2008-09-16,13.575
2008-09-17,13.805
2008-09-18,14.25
2008-09-19,15.01
2008-09-22,15.49
2008-09-23,14.49
2008-09-24,13.72
2008-09-25,13.68
2008-09-26,13.87
2008-09-29,13.445
2008-09-30,13.765
2008-10-01,14.335
