Date,UCO
2018-05-17,838.75
2018-05-18,831.5
2018-05-21,857.75
2018-05-22,846.75
2018-05-23,840.0
2018-05-24,814.0
2018-05-25,745.5
2018-05-29,726.0
2018-05-30,761.0
2018-05-31,731.25
2018-06-01,698.5
2018-06-04,684.5
2018-06-05,694.25
2018-06-06,688.25
2018-06-07,706.25
2018-06-08,699.5
2018-06-11,707.75
2018-06-12,711.5
2018-06-13,720.0
2018-06-14,722.5
2018-06-15,672.5
2018-06-18,697.0
2018-06-19,684.0
2018-06-20,694.25
2018-06-21,693.0
2018-06-22,759.5
2018-06-25,737.75
2018-06-26,782.25
2018-06-27,820.5
2018-06-28,839.0
2018-06-29,859.5
2018-07-02,837.25
2018-07-03,828.5
2018-07-05,819.25
2018-07-06,835.75
2018-07-09,851.0
2018-07-10,858.5
2018-07-11,774.75
2018-07-12,781.0
2018-07-13,789.75
2018-07-16,732.5
2018-07-17,732.5
2018-07-18,748.25
2018-07-19,750.75
2018-07-20,753.25
2018-07-23,747.25
2018-07-24,761.75
2018-07-25,782.5
2018-07-26,787.5
2018-07-27,771.25
2018-07-30,795.0
2018-07-31,767.5
2018-08-01,746.0
2018-08-02,773.25
2018-08-03,764.0
2018-08-06,769.0
2018-08-07,773.5
2018-08-08,725.0
2018-08-09,722.75
2018-08-10,742.75
2018-08-13,735.5
2018-08-14,734.25
2018-08-15,688.25
2018-08-16,699.25
2018-08-17,704.25
2018-08-20,708.25
2018-08-21,716.5
2018-08-22,762.0
2018-08-23,762.5
2018-08-24,777.5
2018-08-27,786.0
2018-08-28,779.25
2018-08-29,803.0
2018-08-30,811.0
2018-08-31,806.75
2018-09-04,795.5
2018-09-05,784.75
2018-09-06,765.25
2018-09-07,764.75
2018-09-10,758.5
2018-09-11,798.75
2018-09-12,818.0
2018-09-13,785.75
2018-09-14,787.75
2018-09-17,783.75
2018-09-18,807.0
2018-09-19,835.0
2018-09-20,820.0
2018-09-21,836.5
2018-09-24,870.0
2018-09-25,871.5
2018-09-26,854.0
2018-09-27,869.5
2018-09-28,899.0
2018-10-01,949.5
2018-10-02,940.0
2018-10-03,965.25
2018-10-04,924.25
2018-10-05,919.75
2018-10-08,915.75
2018-10-09,931.25
2018-10-10,881.5
2018-10-11,831.75
2018-10-12,849.0
2018-10-15,851.5
2018-10-16,858.75
2018-10-17,820.75
2018-10-18,791.75
2018-10-19,809.25
2018-10-22,812.0
2018-10-23,738.0
2018-10-24,736.25
2018-10-25,753.25
2018-10-26,767.25
2018-10-29,743.5
2018-10-30,734.0
2018-10-31,709.5
2018-11-01,674.5
2018-11-02,660.75
2018-11-05,659.75
2018-11-06,647.25
2018-11-07,635.0
2018-11-08,615.5
2018-11-09,601.0
2018-11-12,581.5
2018-11-13,507.75
2018-11-14,528.25
2018-11-15,532.0
2018-11-16,538.75
2018-11-19,544.75
2018-11-20,468.75
2018-11-21,488.75
2018-11-23,431.75
2018-11-26,437.25
2018-11-27,438.75
2018-11-28,415.5
2018-11-29,431.0
2018-11-30,420.0
2018-12-03,461.75
2018-12-04,456.75
2018-12-06,435.75
2018-12-07,448.0
2018-12-10,419.25
2018-12-11,434.5
2018-12-12,424.75
2018-12-13,455.75
2018-12-14,426.25
2018-12-17,397.0
2018-12-18,349.0
2018-12-19,362.5
2018-12-20,341.25
2018-12-21,331.0
2018-12-24,310.75
2018-12-26,349.5
2018-12-27,330.0
2018-12-28,322.25
2018-12-31,332.5
2019-01-02,344.25
2019-01-03,351.5
2019-01-04,367.25
2019-01-07,374.25
2019-01-08,390.25
2019-01-09,430.5
2019-01-10,434.0
2019-01-11,420.25
2019-01-14,403.0
2019-01-15,425.75
2019-01-16,430.5
2019-01-17,428.0
2019-01-18,451.25
2019-01-22,436.0
2019-01-23,429.5
2019-01-24,438.75
2019-01-25,444.75
2019-01-28,421.5
2019-01-29,437.25
2019-01-30,456.75
2019-01-31,451.75
2019-02-01,473.75
2019-02-04,463.25
2019-02-05,445.75
2019-02-06,449.5
2019-02-07,428.5
2019-02-08,429.5
2019-02-11,424.0
2019-02-12,436.25
2019-02-13,450.75
2019-02-14,459.5
2019-02-15,480.0
2019-02-19,484.0
2019-02-20,495.25
2019-02-21,491.5
2019-02-22,496.75
2019-02-25,465.75
2019-02-26,470.5
2019-02-27,491.0
2019-02-28,494.5
2019-03-01,470.75
2019-03-04,482.0
2019-03-05,482.5
2019-03-06,477.5
2019-03-07,482.0
2019-03-08,475.0
2019-03-11,486.25
2019-03-12,487.75
2019-03-13,512.75
2019-03-14,514.25
2019-03-15,513.75
2019-03-18,523.5
2019-03-19,519.75
2019-03-20,538.25
2019-03-21,532.5
2019-03-22,516.5
2019-03-25,517.0
2019-03-26,536.0
2019-03-27,524.25
2019-03-28,524.5
2019-03-29,538.25
2019-04-01,565.0
2019-04-02,583.0
2019-04-03,580.25
2019-04-04,573.75
2019-04-05,595.0
2019-04-08,615.75
2019-04-09,609.25
2019-04-10,618.25
2019-04-11,605.0
2019-04-12,609.0
2019-04-15,603.0
2019-04-16,614.25
2019-04-17,606.5
2019-04-18,610.5
2019-04-22,639.0
2019-04-23,651.25
2019-04-24,642.0
2019-04-25,628.25
2019-04-26,588.0
2019-04-29,600.75
2019-04-30,606.5
2019-05-01,600.25
2019-05-02,563.0
2019-05-03,567.75
2019-05-06,586.0
2019-05-07,556.75
2019-05-08,570.0
2019-05-09,563.5
2019-05-10,565.0
2019-05-13,550.75
2019-05-14,567.0
2019-05-15,577.25
2019-05-16,592.0
2019-05-17,585.75
2019-05-20,592.25
2019-05-21,590.0
2019-05-22,555.75
2019-05-23,498.25
2019-05-24,510.25
2019-05-28,509.5
2019-05-29,511.75
2019-05-30,470.0
2019-05-31,416.75
2019-06-03,409.75
2019-06-04,421.0
2019-06-05,392.5
2019-06-06,414.25
2019-06-07,426.75
2019-06-10,416.25
2019-06-11,416.75
2019-06-12,382.0
2019-06-13,399.0
2019-06-14,403.75
2019-06-17,394.25
2019-06-18,424.25
2019-06-19,429.5
2019-06-20,469.25
2019-06-21,477.5
2019-06-24,480.75
2019-06-25,480.75
2019-06-26,503.5
2019-06-27,504.0
2019-06-28,483.0
2019-07-01,501.5
2019-07-02,456.5
2019-07-03,461.5
2019-07-05,475.25
2019-07-08,474.0
2019-07-09,482.25
2019-07-10,521.0
2019-07-11,522.25
2019-07-12,519.5
2019-07-15,502.75
2019-07-16,482.5
2019-07-17,458.0
2019-07-18,442.75
2019-07-19,449.5
2019-07-22,451.75
2019-07-23,461.0
2019-07-24,444.75
2019-07-25,444.5
2019-07-26,449.0
2019-07-29,462.75
2019-07-30,482.0
2019-07-31,478.5
2019-08-01,419.75
2019-08-02,430.5
2019-08-05,423.75
2019-08-06,407.5
2019-08-07,384.0
2019-08-08,390.5
2019-08-09,413.25
2019-08-12,420.25
2019-08-13,457.0
2019-08-14,425.75
2019-08-15,415.0
2019-08-16,418.75
2019-08-19,438.0
2019-08-20,437.5
2019-08-21,437.25
2019-08-22,430.0
2019-08-23,407.75
2019-08-26,406.75
2019-08-27,423.5
2019-08-28,437.75
2019-08-29,447.75
2019-08-30,424.0
2019-09-03,407.5
2019-09-04,443.0
2019-09-05,442.0
2019-09-06,448.25
2019-09-09,471.0
2019-09-10,463.25
2019-09-11,440.75
2019-09-12,425.75
2019-09-13,422.75
2019-09-16,523.25
2019-09-17,478.25
2019-09-18,463.25
2019-09-19,470.5
2019-09-20,470.5
2019-09-23,471.25
2019-09-24,447.5
2019-09-25,439.75
2019-09-26,439.75
2019-09-27,430.0
2019-09-30,405.5
2019-10-01,395.0
2019-10-02,381.0
2019-10-03,376.75
2019-10-04,384.25
2019-10-07,384.25
2019-10-08,375.5
2019-10-09,381.25
2019-10-10,395.25
2019-10-11,411.5
2019-10-14,395.75
2019-10-15,387.75
2019-10-16,393.5
2019-10-17,402.5
2019-10-18,398.5
2019-10-21,396.75
2019-10-22,407.25
2019-10-23,428.5
2019-10-24,435.5
2019-10-25,443.0
2019-10-28,429.75
2019-10-29,425.25
2019-10-30,415.5
2019-10-31,404.0
2019-11-01,432.5
2019-11-04,440.0
2019-11-05,449.0
2019-11-06,439.0
2019-11-07,444.75
2019-11-08,452.5
2019-11-11,444.5
2019-11-12,444.0
2019-11-13,450.5
2019-11-14,446.25
2019-11-15,459.75
2019-11-18,445.0
2019-11-19,421.0
2019-11-20,445.25
2019-11-21,466.75
2019-11-22,460.0
2019-11-25,459.75
2019-11-26,466.0
2019-11-27,461.5
2019-11-29,422.0
2019-12-02,427.0
2019-12-03,432.25
2019-12-04,464.5
2019-12-05,464.5
2019-12-06,474.25
2019-12-09,474.5
2019-12-10,479.0
2019-12-11,471.5
2019-12-12,477.25
2019-12-13,486.25
2019-12-16,493.75
2019-12-17,504.5
2019-12-18,505.75
2019-12-19,508.5
2019-12-20,499.0
2019-12-23,505.0
2019-12-24,510.0
2019-12-26,519.5
2019-12-27,521.25
2019-12-30,518.75
2019-12-31,511.5
2020-01-02,512.0
2020-01-03,541.5
2020-01-06,540.25
2020-01-07,536.75
2020-01-08,498.75
2020-01-09,486.25
2020-01-10,479.75
2020-01-13,463.75
2020-01-14,469.25
2020-01-15,461.75
2020-01-16,470.5
2020-01-17,473.0
2020-01-21,466.5
2020-01-22,441.0
2020-01-23,423.5
2020-01-24,405.5
2020-01-27,383.5
2020-01-28,393.25
2020-01-29,387.25
2020-01-30,382.0
2020-01-31,365.5
2020-02-03,342.75
2020-02-04,338.25
2020-02-05,355.25
2020-02-06,357.0
2020-02-07,347.75
2020-02-10,336.0
2020-02-11,341.75
2020-02-12,361.75
2020-02-13,363.25
2020-02-14,370.75
2020-02-18,370.75
2020-02-19,385.0
2020-02-20,391.5
2020-02-21,382.5
2020-02-24,354.0
2020-02-25,333.75
2020-02-26,318.75
2020-02-27,294.0
2020-02-28,273.25
2020-03-02,299.5
2020-03-03,298.0
2020-03-04,296.5
2020-03-05,282.25
2020-03-06,230.0
2020-03-09,117.25
2020-03-10,142.25
2020-03-11,131.0
2020-03-12,115.5
2020-03-13,130.0
2020-03-16,98.0
2020-03-17,86.75
2020-03-18,54.25
2020-03-19,67.0
2020-03-20,56.5
2020-03-23,54.25
2020-03-24,56.0
2020-03-25,58.25
2020-03-26,52.25
2020-03-27,45.0
2020-03-30,39.75
2020-03-31,39.75
2020-04-01,42.25
2020-04-02,56.25
2020-04-03,74.0
2020-04-06,63.0
2020-04-07,53.5
2020-04-08,59.0
2020-04-09,50.5
2020-04-13,50.75
2020-04-14,47.0
2020-04-15,41.75
2020-04-16,40.75
2020-04-17,39.5
2020-04-20,33.75
2020-04-21,14.57
2020-04-22,15.66
2020-04-23,17.77
2020-04-24,16.530001000000002
2020-04-27,12.42
2020-04-28,12.04
2020-04-29,12.83
2020-04-30,14.63
2020-05-01,13.92
2020-05-04,14.99
2020-05-05,17.51
2020-05-06,16.200001
2020-05-07,15.56
2020-05-08,17.379998999999998
