Date,CCL
1997-01-17,16.875
1997-01-20,16.75
1997-01-21,17.1875
1997-01-22,17.375
1997-01-23,17.3125
1997-01-24,16.875
1997-01-27,17.0625
1997-01-28,17.1875
1997-01-29,17.25
1997-01-30,17.8125
1997-01-31,18.375
1997-02-03,17.9375
1997-02-04,17.5
1997-02-05,17.3125
1997-02-06,17.375
1997-02-07,17.5
1997-02-10,17.5
1997-02-11,17.4375
1997-02-12,17.375
1997-02-13,17.375
1997-02-14,17.25
1997-02-18,17.0625
1997-02-19,17.3125
1997-02-20,17.1875
1997-02-21,17.375
1997-02-24,17.375
1997-02-25,17.75
1997-02-26,17.875
1997-02-27,17.875
1997-02-28,17.625
1997-03-03,17.875
1997-03-04,18.625
1997-03-05,18.75
1997-03-06,18.75
1997-03-07,18.5
1997-03-10,18.625
1997-03-11,18.3125
1997-03-12,18.1875
1997-03-13,17.625
1997-03-14,17.5
1997-03-17,17.3125
1997-03-18,17.8125
1997-03-19,17.875
1997-03-20,18.375
1997-03-21,18.25
1997-03-24,18.6875
1997-03-25,18.875
1997-03-26,18.625
1997-03-27,18.375
1997-03-31,18.5625
1997-04-01,18.5
1997-04-02,18.4375
1997-04-03,18.25
1997-04-04,18.5
1997-04-07,18.5
1997-04-08,18.3125
1997-04-09,18.125
1997-04-10,17.9375
1997-04-11,17.5
1997-04-14,17.625
1997-04-15,17.8125
1997-04-16,17.75
1997-04-17,17.5625
1997-04-18,18.4375
1997-04-21,17.6875
1997-04-22,18.0625
1997-04-23,17.8125
1997-04-24,17.9375
1997-04-25,17.25
1997-04-28,17.5
1997-04-29,18.0625
1997-04-30,18.4375
1997-05-01,18.5625
1997-05-02,19.0625
1997-05-05,19.4375
1997-05-06,19.625
1997-05-07,19.0625
1997-05-08,19.1875
1997-05-09,19.375
1997-05-12,19.625
1997-05-13,19.4375
1997-05-14,19.4375
1997-05-15,18.9375
1997-05-16,19.0
1997-05-19,19.3125
1997-05-20,19.3125
1997-05-21,19.0625
1997-05-22,19.0
1997-05-23,18.625
1997-05-27,18.875
1997-05-28,18.8125
1997-05-29,18.9375
1997-05-30,19.0
1997-06-02,19.0625
1997-06-03,19.3125
1997-06-04,19.0625
1997-06-05,19.0
1997-06-06,19.25
1997-06-09,19.375
1997-06-10,19.5
1997-06-11,19.8125
1997-06-12,20.0625
1997-06-13,20.3125
1997-06-16,20.5
1997-06-17,20.8125
1997-06-18,20.875
1997-06-19,21.4375
1997-06-20,21.9375
1997-06-23,21.8125
1997-06-24,21.625
1997-06-25,21.53125
1997-06-26,21.25
1997-06-27,20.5625
1997-06-30,20.625
1997-07-01,21.0625
1997-07-02,21.4375
1997-07-03,21.6875
1997-07-07,21.28125
1997-07-08,21.5
1997-07-09,21.375
1997-07-10,21.78125
1997-07-11,21.9375
1997-07-14,21.8125
1997-07-15,21.25
1997-07-16,21.75
1997-07-17,21.65625
1997-07-18,21.5625
1997-07-21,21.375
1997-07-22,21.71875
1997-07-23,21.96875
1997-07-24,21.9375
1997-07-25,21.59375
1997-07-28,21.34375
1997-07-29,21.0625
1997-07-30,21.03125
1997-07-31,21.0625
1997-08-01,21.40625
1997-08-04,21.875
1997-08-05,21.875
1997-08-06,22.1875
1997-08-07,22.5625
1997-08-08,22.0
1997-08-11,22.09375
1997-08-12,22.34375
1997-08-13,21.8125
1997-08-14,21.90625
1997-08-15,21.5
1997-08-18,21.34375
1997-08-19,22.0625
1997-08-20,22.5
1997-08-21,22.375
1997-08-22,22.03125
1997-08-25,22.28125
1997-08-26,22.125
1997-08-27,21.59375
1997-08-28,21.9375
1997-08-29,21.8125
1997-09-02,22.0
1997-09-03,22.21875
1997-09-04,22.8125
1997-09-05,22.96875
1997-09-08,22.875
1997-09-09,22.625
1997-09-10,22.46875
1997-09-11,22.15625
1997-09-12,22.5625
1997-09-15,23.0
1997-09-16,22.875
1997-09-17,22.875
1997-09-18,22.84375
1997-09-19,22.90625
1997-09-22,22.90625
1997-09-23,22.6875
1997-09-24,22.5
1997-09-25,22.25
1997-09-26,22.25
1997-09-29,23.0625
1997-09-30,23.125
1997-10-01,23.78125
1997-10-02,24.5
1997-10-03,24.28125
1997-10-06,24.1875
1997-10-07,23.96875
1997-10-08,23.75
1997-10-09,24.0625
1997-10-10,23.875
1997-10-13,23.9375
1997-10-14,23.875
1997-10-15,23.875
1997-10-16,24.03125
1997-10-17,23.4375
1997-10-20,23.125
1997-10-21,23.5625
1997-10-22,24.125
1997-10-23,24.3125
1997-10-24,24.40625
1997-10-27,22.875
1997-10-28,24.1875
1997-10-29,24.09375
1997-10-30,23.9375
1997-10-31,24.25
1997-11-03,24.5625
1997-11-04,24.8125
1997-11-05,25.0
1997-11-06,24.96875
1997-11-07,24.65625
1997-11-10,24.78125
1997-11-11,24.9375
1997-11-12,24.53125
1997-11-13,24.375
1997-11-14,24.3125
1997-11-17,25.09375
1997-11-18,24.84375
1997-11-19,24.75
1997-11-20,25.15625
1997-11-21,25.65625
1997-11-24,25.625
1997-11-25,25.5
1997-11-26,25.53125
1997-11-28,27.03125
1997-12-01,26.0625
1997-12-02,26.0625
1997-12-03,26.125
1997-12-04,26.5
1997-12-05,26.65625
1997-12-08,26.75
1997-12-09,26.0625
1997-12-10,26.34375
1997-12-11,26.0
1997-12-12,25.78125
1997-12-15,25.59375
1997-12-16,25.96875
1997-12-17,25.59375
1997-12-18,25.1875
1997-12-19,25.375
1997-12-22,25.75
1997-12-23,26.6875
1997-12-24,26.46875
1997-12-26,26.5
1997-12-29,26.875
1997-12-30,27.28125
1997-12-31,27.6875
1998-01-02,27.1875
1998-01-05,27.5
1998-01-06,27.0
1998-01-07,27.75
1998-01-08,27.8125
1998-01-09,26.625
1998-01-12,26.59375
1998-01-13,26.25
1998-01-14,26.5
1998-01-15,26.5
1998-01-16,27.125
1998-01-20,27.5
1998-01-21,27.4375
1998-01-22,27.625
1998-01-23,27.65625
1998-01-26,27.875
1998-01-27,28.0
1998-01-28,28.1875
1998-01-29,28.1875
1998-01-30,27.90625
1998-02-02,28.1875
1998-02-03,27.75
1998-02-04,27.8125
1998-02-05,27.96875
1998-02-06,28.28125
1998-02-09,28.53125
1998-02-10,28.75
1998-02-11,29.28125
1998-02-12,28.6875
1998-02-13,28.59375
1998-02-17,28.21875
1998-02-18,28.75
1998-02-19,28.8125
1998-02-20,28.75
1998-02-23,28.6875
1998-02-24,28.53125
1998-02-25,29.0625
1998-02-26,29.28125
1998-02-27,29.4375
1998-03-02,29.6875
1998-03-03,29.6875
1998-03-04,30.0
1998-03-05,30.25
1998-03-06,30.90625
1998-03-09,31.4375
1998-03-10,31.0
1998-03-11,30.375
1998-03-12,30.75
1998-03-13,30.46875
1998-03-16,30.3125
1998-03-17,31.59375
1998-03-18,31.5625
1998-03-19,32.71875
1998-03-20,33.28125
1998-03-23,33.125
1998-03-24,33.125
1998-03-25,33.8125
1998-03-26,33.84375
1998-03-27,32.90625
1998-03-30,33.90625
1998-03-31,34.875
1998-04-01,35.6875
1998-04-02,36.0
1998-04-03,37.0
1998-04-06,37.90625
1998-04-07,35.84375
1998-04-08,35.75
1998-04-09,34.875
1998-04-13,35.0
1998-04-14,36.125
1998-04-15,36.0
1998-04-16,35.375
1998-04-17,35.46875
1998-04-20,35.09375
1998-04-21,35.09375
1998-04-22,34.6875
1998-04-23,34.0
1998-04-24,33.65625
1998-04-27,32.9375
1998-04-28,34.09375
1998-04-29,34.28125
1998-04-30,34.78125
1998-05-01,34.96875
1998-05-04,34.9375
1998-05-05,34.9375
1998-05-06,35.0
1998-05-07,35.84375
1998-05-08,35.0
1998-05-11,35.1875
1998-05-12,34.65625
1998-05-13,34.75
1998-05-14,34.53125
1998-05-15,34.625
1998-05-18,34.75
1998-05-19,35.125
1998-05-20,35.6875
1998-05-21,35.5
1998-05-22,35.09375
1998-05-26,34.21875
1998-05-27,34.28125
1998-05-28,34.75
1998-05-29,33.875
1998-06-01,33.53125
1998-06-02,33.71875
1998-06-03,33.96875
1998-06-04,34.375
1998-06-05,34.59375
1998-06-08,34.90625
1998-06-09,35.84375
1998-06-10,35.6875
1998-06-11,35.625
1998-06-12,35.1875
1998-06-15,34.0625
1998-06-16,34.125
1998-06-17,34.25
1998-06-18,34.125
1998-06-19,34.6875
1998-06-22,36.375
1998-06-23,38.0
1998-06-24,40.0625
1998-06-25,38.125
1998-06-26,38.75
1998-06-29,38.4375
1998-06-30,39.625
1998-07-01,40.0
1998-07-02,38.5625
1998-07-06,40.3125
1998-07-07,40.6875
1998-07-08,42.0625
1998-07-09,41.625
1998-07-10,41.75
1998-07-13,40.875
1998-07-14,41.0
1998-07-15,40.5
1998-07-16,41.25
1998-07-17,41.3125
1998-07-20,41.5
1998-07-21,40.625
1998-07-22,39.3125
1998-07-23,38.5
1998-07-24,37.1875
1998-07-27,37.125
1998-07-28,37.5
1998-07-29,38.4375
1998-07-30,38.125
1998-07-31,37.0
1998-08-03,36.0625
1998-08-04,34.0
1998-08-05,33.4375
1998-08-06,35.375
1998-08-07,35.875
1998-08-10,34.875
1998-08-11,32.8125
1998-08-12,32.75
1998-08-13,31.5625
1998-08-14,31.4375
1998-08-17,31.6875
1998-08-18,34.75
1998-08-19,33.5
1998-08-20,34.5625
1998-08-21,33.5625
1998-08-24,32.1875
1998-08-25,33.875
1998-08-26,33.5
1998-08-27,32.25
1998-08-28,30.9375
1998-08-31,28.875
1998-09-01,28.875
1998-09-02,29.0
1998-09-03,26.75
1998-09-04,26.125
1998-09-08,26.875
1998-09-09,27.9375
1998-09-10,29.0
1998-09-11,29.5
1998-09-14,29.875
1998-09-15,29.8125
1998-09-16,31.75
1998-09-17,31.0
1998-09-18,32.4375
1998-09-21,31.75
1998-09-22,31.3125
1998-09-23,30.375
1998-09-24,30.875
1998-09-25,31.0625
1998-09-28,31.5625
1998-09-29,31.375
1998-09-30,31.8125
1998-10-01,29.0
1998-10-02,25.9375
1998-10-05,24.5625
1998-10-06,24.1875
1998-10-07,22.5
1998-10-08,21.6875
1998-10-09,23.25
1998-10-12,25.5
1998-10-13,23.0
1998-10-14,24.0625
1998-10-15,25.5
1998-10-16,27.375
1998-10-19,29.75
1998-10-20,31.125
1998-10-21,31.125
1998-10-22,31.0
1998-10-23,29.625
1998-10-26,29.75
1998-10-27,30.25
1998-10-28,29.9375
1998-10-29,30.9375
1998-10-30,32.375
1998-11-02,32.6875
1998-11-03,32.75
1998-11-04,33.0
1998-11-05,34.8125
1998-11-06,33.0
1998-11-09,33.375
1998-11-10,33.75
1998-11-11,33.8125
1998-11-12,32.75
1998-11-13,32.4375
1998-11-16,31.5
1998-11-17,31.8125
1998-11-18,31.75
1998-11-19,31.875
1998-11-20,33.75
1998-11-23,34.375
1998-11-24,34.75
1998-11-25,35.0
1998-11-27,35.125
1998-11-30,34.5
1998-12-01,35.5625
1998-12-02,35.5
1998-12-03,36.0
1998-12-04,36.6875
1998-12-07,37.125
1998-12-08,38.9375
1998-12-09,38.5625
1998-12-10,37.75
1998-12-11,38.25
1998-12-14,36.25
1998-12-15,37.125
1998-12-16,36.875
1998-12-17,39.6875
1998-12-18,39.75
1998-12-21,42.9375
1998-12-22,42.9375
1998-12-23,43.6875
1998-12-24,44.8125
1998-12-28,44.875
1998-12-29,47.3125
1998-12-30,46.5625
1998-12-31,48.0
1999-01-04,45.4375
1999-01-05,46.0625
1999-01-06,47.375
1999-01-07,46.8125
1999-01-08,46.0
1999-01-11,45.75
1999-01-12,44.5625
1999-01-13,43.5
1999-01-14,44.75
1999-01-15,45.0625
1999-01-19,44.125
1999-01-20,44.5
1999-01-21,43.375
1999-01-22,42.625
1999-01-25,43.5625
1999-01-26,45.3125
1999-01-27,46.125
1999-01-28,47.625
1999-01-29,49.0625
1999-02-01,48.5
1999-02-02,48.5
1999-02-03,48.5
1999-02-04,47.3125
1999-02-05,46.9375
1999-02-08,45.3125
1999-02-09,43.8125
1999-02-10,44.75
1999-02-11,45.5
1999-02-12,43.0
1999-02-16,42.8125
1999-02-17,42.4375
1999-02-18,45.3125
1999-02-19,45.875
1999-02-22,47.6875
1999-02-23,46.3125
1999-02-24,46.3125
1999-02-25,45.625
1999-02-26,44.5
1999-03-01,44.25
1999-03-02,43.875
1999-03-03,43.4375
1999-03-04,43.4375
1999-03-05,44.75
1999-03-08,44.5
1999-03-09,43.75
1999-03-10,45.0
1999-03-11,45.8125
1999-03-12,45.4375
1999-03-15,45.3125
1999-03-16,44.875
1999-03-17,45.0625
1999-03-18,45.0625
1999-03-19,46.25
1999-03-22,45.5
1999-03-23,44.375
1999-03-24,44.125
1999-03-25,46.125
1999-03-26,46.25
1999-03-29,48.5
1999-03-30,48.6875
1999-03-31,48.5625
1999-04-01,49.375
1999-04-05,50.625
1999-04-06,49.4375
1999-04-07,50.5625
1999-04-08,51.4375
1999-04-09,52.1875
1999-04-12,53.5
1999-04-13,51.125
1999-04-14,50.0625
1999-04-15,48.8125
1999-04-16,47.0
1999-04-19,44.875
1999-04-20,44.8125
1999-04-21,44.0
1999-04-22,45.875
1999-04-23,47.1875
1999-04-26,43.75
1999-04-27,44.0
1999-04-28,42.6875
1999-04-29,41.3125
1999-04-30,41.875
1999-05-03,45.1875
1999-05-04,42.625
1999-05-05,42.375
1999-05-06,42.625
1999-05-07,42.3125
1999-05-10,43.9375
1999-05-11,43.625
1999-05-12,44.6875
1999-05-13,44.5
1999-05-14,43.0625
1999-05-17,42.0
1999-05-18,43.75
1999-05-19,45.0
1999-05-20,44.6875
1999-05-21,43.125
1999-05-24,41.75
1999-05-25,41.5625
1999-05-26,41.0
1999-05-27,39.875
1999-05-28,41.0
1999-06-01,41.625
1999-06-02,40.875
1999-06-03,45.25
1999-06-04,44.5
1999-06-07,44.6875
1999-06-08,43.9375
1999-06-09,44.875
1999-06-10,44.75
1999-06-11,44.1875
1999-06-14,44.625
1999-06-15,44.8125
1999-06-16,48.125
1999-06-17,47.625
1999-06-18,49.3125
1999-06-21,48.5
1999-06-22,49.4375
1999-06-23,48.8125
1999-06-24,48.75
1999-06-25,48.0
1999-06-28,47.4375
1999-06-29,47.875
1999-06-30,48.5
1999-07-01,48.0625
1999-07-02,48.25
1999-07-06,49.1875
1999-07-07,50.375
1999-07-08,49.875
1999-07-09,49.5
1999-07-12,49.375
1999-07-13,48.5625
1999-07-14,48.6875
1999-07-15,48.25
1999-07-16,48.875
1999-07-19,48.125
1999-07-20,48.125
1999-07-21,48.5
1999-07-22,48.0625
1999-07-23,46.4375
1999-07-26,46.6875
1999-07-27,48.4375
1999-07-28,49.375
1999-07-29,47.875
1999-07-30,46.4375
1999-08-02,45.4375
1999-08-03,43.875
1999-08-04,43.625
1999-08-05,42.5
1999-08-06,42.3125
1999-08-09,42.25
1999-08-10,43.6875
1999-08-11,44.0
1999-08-12,44.3125
1999-08-13,46.5625
1999-08-16,46.6875
1999-08-17,45.875
1999-08-18,46.3125
1999-08-19,45.375
1999-08-20,47.0
1999-08-23,48.375
1999-08-24,48.4375
1999-08-25,48.125
1999-08-26,46.0
1999-08-27,45.875
1999-08-30,44.25
1999-08-31,44.6875
1999-09-01,44.3125
1999-09-02,42.9375
1999-09-03,44.125
1999-09-07,44.0
1999-09-08,43.375
1999-09-09,42.9375
1999-09-10,41.6875
1999-09-13,40.875
1999-09-14,42.0625
1999-09-15,40.8125
1999-09-16,42.4375
1999-09-17,45.5
1999-09-20,45.625
1999-09-21,44.5
1999-09-22,45.75
1999-09-23,45.375
1999-09-24,43.0
1999-09-27,43.0
1999-09-28,41.8125
1999-09-29,42.0
1999-09-30,43.5
1999-10-01,44.6875
1999-10-04,45.8125
1999-10-05,44.6875
1999-10-06,44.875
1999-10-07,44.75
1999-10-08,43.9375
1999-10-11,43.875
1999-10-12,42.3125
1999-10-13,41.0625
1999-10-14,41.4375
1999-10-15,40.375
1999-10-18,40.0625
1999-10-19,39.875
1999-10-20,41.8125
1999-10-21,42.6875
1999-10-22,41.875
1999-10-25,41.0
1999-10-26,39.625
1999-10-27,39.125
1999-10-28,41.75
1999-10-29,44.5
1999-11-01,43.8125
1999-11-02,44.3125
1999-11-03,45.3125
1999-11-04,46.8125
1999-11-05,47.0
1999-11-08,47.5625
1999-11-09,46.3125
1999-11-10,45.9375
1999-11-11,46.6875
1999-11-12,46.5
1999-11-15,46.9375
1999-11-16,50.0
1999-11-17,49.5625
1999-11-18,48.875
1999-11-19,48.25
1999-11-22,48.0625
1999-11-23,47.0
1999-11-24,47.625
1999-11-26,47.1875
1999-11-29,45.8125
1999-11-30,44.125
1999-12-01,44.875
1999-12-02,48.0
1999-12-03,49.75
1999-12-06,50.5
1999-12-07,48.8125
1999-12-08,47.453125
1999-12-09,46.25
1999-12-10,46.25
1999-12-13,45.3125
1999-12-14,46.0
1999-12-15,44.25
1999-12-16,44.75
1999-12-17,43.875
1999-12-20,45.625
1999-12-21,45.625
1999-12-22,46.75
1999-12-23,47.375
1999-12-27,46.25
1999-12-28,46.125
1999-12-29,46.875
1999-12-30,47.1875
1999-12-31,47.8125
2000-01-03,46.875
2000-01-04,46.3125
2000-01-05,47.875
2000-01-06,48.5625
2000-01-07,48.0
2000-01-10,50.125
2000-01-11,50.5
2000-01-12,48.1875
2000-01-13,50.0
2000-01-14,50.5625
2000-01-18,50.0
2000-01-19,50.25
2000-01-20,49.1875
2000-01-21,46.625
2000-01-24,43.125
2000-01-25,42.25
2000-01-26,43.9375
2000-01-27,42.75
2000-01-28,44.5
2000-01-31,45.0625
2000-02-01,45.0625
2000-02-02,45.0
2000-02-03,47.25
2000-02-04,46.625
2000-02-07,43.0625
2000-02-08,42.75
2000-02-09,42.9375
2000-02-10,42.0625
2000-02-11,40.375
2000-02-14,35.5
2000-02-15,34.0
2000-02-16,31.875
2000-02-17,31.1875
2000-02-18,31.0625
2000-02-22,30.4375
2000-02-23,29.625
2000-02-24,28.0
2000-02-25,27.625
2000-02-28,30.0
2000-02-29,28.8125
2000-03-01,26.875
2000-03-02,25.875
2000-03-03,26.125
2000-03-06,24.25
2000-03-07,24.5
2000-03-08,23.9375
2000-03-09,23.1875
2000-03-10,23.0625
2000-03-13,22.875
2000-03-14,22.1875
2000-03-15,22.75
2000-03-16,26.5
2000-03-17,21.875
2000-03-20,23.75
2000-03-21,24.0
2000-03-22,24.8125
2000-03-23,23.9375
2000-03-24,24.625
2000-03-27,24.75
2000-03-28,24.3125
2000-03-29,24.3125
2000-03-30,24.0625
2000-03-31,24.8125
2000-04-03,23.9375
2000-04-04,24.25
2000-04-05,24.0625
2000-04-06,24.125
2000-04-07,24.5
2000-04-10,24.875
2000-04-11,24.8125
2000-04-12,23.9375
2000-04-13,23.9375
2000-04-14,22.0
2000-04-17,22.25
2000-04-18,23.8125
2000-04-19,23.75
2000-04-20,23.9375
2000-04-24,23.6875
2000-04-25,24.125
2000-04-26,24.625
2000-04-27,24.5
2000-04-28,24.875
2000-05-01,24.25
2000-05-02,25.25
2000-05-03,24.875
2000-05-04,24.4375
2000-05-05,25.125
2000-05-08,25.8125
2000-05-09,25.375
2000-05-10,26.25
2000-05-11,26.5
2000-05-12,26.0625
2000-05-15,26.4375
2000-05-16,27.375
2000-05-17,27.0
2000-05-18,28.8125
2000-05-19,27.3125
2000-05-22,26.1875
2000-05-23,25.8125
2000-05-24,26.9375
2000-05-25,25.6875
2000-05-26,24.9375
2000-05-30,27.1875
2000-05-31,27.125
2000-06-01,26.5625
2000-06-02,27.3125
2000-06-05,26.6875
2000-06-06,26.1875
2000-06-07,25.1875
2000-06-08,25.0
2000-06-09,24.9375
2000-06-12,24.3125
2000-06-13,24.3125
2000-06-14,24.1875
2000-06-15,23.75
2000-06-16,23.5625
2000-06-19,23.375
2000-06-20,19.5
2000-06-21,19.125
2000-06-22,19.6875
2000-06-23,18.6875
2000-06-26,19.0
2000-06-27,19.1875
2000-06-28,19.390625
2000-06-29,19.0625
2000-06-30,19.5
2000-07-03,19.5
2000-07-05,19.75
2000-07-06,20.0625
2000-07-07,20.8125
2000-07-10,20.25
2000-07-11,20.625
2000-07-12,20.8125
2000-07-13,20.25
2000-07-14,20.125
2000-07-17,19.6875
2000-07-18,20.0
2000-07-19,20.5
2000-07-20,19.5625
2000-07-21,19.25
2000-07-24,18.875
2000-07-25,19.125
2000-07-26,18.90625
2000-07-27,19.25
2000-07-28,19.3125
2000-07-31,18.625
2000-08-01,18.9375
2000-08-02,19.125
2000-08-03,19.25
2000-08-04,19.625
2000-08-07,20.0625
2000-08-08,20.3125
2000-08-09,20.8125
2000-08-10,21.75
2000-08-11,22.5625
2000-08-14,23.0625
2000-08-15,21.875
2000-08-16,21.8125
2000-08-17,21.6875
2000-08-18,22.0
2000-08-21,22.9375
2000-08-22,22.5625
2000-08-23,22.125
2000-08-24,21.5
2000-08-25,21.375
2000-08-28,20.9375
2000-08-29,20.9375
2000-08-30,20.0
2000-08-31,19.953125
2000-09-01,20.25
2000-09-05,21.125
2000-09-06,21.0625
2000-09-07,19.6875
2000-09-08,20.375
2000-09-11,20.375
2000-09-12,20.1875
2000-09-13,19.8125
2000-09-14,20.0
2000-09-15,22.875
2000-09-18,22.875
2000-09-19,22.125
2000-09-20,22.0625
2000-09-21,25.1875
2000-09-22,25.75
2000-09-25,25.5625
2000-09-26,24.9375
2000-09-27,24.5
2000-09-28,25.0
2000-09-29,24.625
2000-10-02,24.5
2000-10-03,24.9375
2000-10-04,24.375
2000-10-05,24.4375
2000-10-06,24.3125
2000-10-09,24.375
2000-10-10,24.0
2000-10-11,22.8125
2000-10-12,21.75
2000-10-13,22.75
2000-10-16,22.0
2000-10-17,20.3125
2000-10-18,21.3125
2000-10-19,21.875
2000-10-20,22.125
2000-10-23,22.375
2000-10-24,22.5
2000-10-25,22.1875
2000-10-26,22.6875
2000-10-27,22.875
2000-10-30,23.375
2000-10-31,24.8125
2000-11-01,23.5
2000-11-02,23.875
2000-11-03,24.125
2000-11-06,24.3125
2000-11-07,24.4375
2000-11-08,24.3125
2000-11-09,22.75
2000-11-10,22.0
2000-11-13,21.4375
2000-11-14,22.75
2000-11-15,22.4375
2000-11-16,22.5625
2000-11-17,22.625
2000-11-20,22.0625
2000-11-21,22.75
2000-11-22,22.1875
2000-11-24,22.25
2000-11-27,23.1875
2000-11-28,22.6875
2000-11-29,22.8125
2000-11-30,22.6875
2000-12-01,22.9375
2000-12-04,22.625
2000-12-05,22.5625
2000-12-06,24.4375
2000-12-07,24.4375
2000-12-08,27.625
2000-12-11,27.125
2000-12-12,26.875
2000-12-13,27.375
2000-12-14,26.8125
2000-12-15,25.8125
2000-12-18,26.125
2000-12-19,26.5
2000-12-20,24.375
2000-12-21,25.625
2000-12-22,26.875
2000-12-26,25.9375
2000-12-27,28.125
2000-12-28,30.5
2000-12-29,30.8125
2001-01-02,28.3125
2001-01-03,30.25
2001-01-04,30.25
2001-01-05,30.0
2001-01-08,29.75
2001-01-09,29.75
2001-01-10,29.25
2001-01-11,29.3125
2001-01-12,29.8125
2001-01-16,31.875
2001-01-17,33.125
2001-01-18,32.875
2001-01-19,31.0
2001-01-22,33.0
2001-01-23,33.8125
2001-01-24,33.75
2001-01-25,32.75
2001-01-26,33.0625
2001-01-29,33.349998
2001-01-30,32.599998
2001-01-31,32.259997999999996
2001-02-01,31.66
2001-02-02,30.75
2001-02-05,32.700001
2001-02-06,32.630001
2001-02-07,33.740002000000004
2001-02-08,33.450001
2001-02-09,32.82
2001-02-12,32.630001
2001-02-13,31.73
2001-02-14,31.200001
2001-02-15,31.84
2001-02-16,32.43
2001-02-20,32.950001
2001-02-21,32.200001
2001-02-22,31.1
2001-02-23,30.01
2001-02-26,30.9
2001-02-27,32.75
2001-02-28,33.34
2001-03-01,32.259997999999996
2001-03-02,31.25
2001-03-05,30.49
2001-03-06,31.129998999999998
2001-03-07,30.75
2001-03-08,30.5
2001-03-09,30.049999
2001-03-12,27.42
2001-03-13,28.32
2001-03-14,26.620001000000002
2001-03-15,27.959999
2001-03-16,27.59
2001-03-19,27.370001000000002
2001-03-20,27.040001
2001-03-21,25.23
2001-03-22,24.33
2001-03-23,25.0
2001-03-26,25.540001
2001-03-27,26.65
2001-03-28,26.950001
2001-03-29,27.629998999999998
2001-03-30,27.67
2001-04-02,27.16
2001-04-03,25.860001
2001-04-04,26.58
2001-04-05,27.93
2001-04-06,27.200001
2001-04-09,27.67
2001-04-10,27.75
2001-04-11,27.65
2001-04-12,27.540001
2001-04-16,27.32
2001-04-17,26.5
2001-04-18,29.5
2001-04-19,27.959999
2001-04-20,26.0
2001-04-23,26.48
2001-04-24,25.75
2001-04-25,25.219998999999998
2001-04-26,25.190001000000002
2001-04-27,26.01
2001-04-30,26.5
2001-05-01,27.450001
2001-05-02,28.200001
2001-05-03,27.860001
2001-05-04,28.07
2001-05-07,27.9
2001-05-08,28.110001
2001-05-09,28.5
2001-05-10,28.82
2001-05-11,28.34
2001-05-14,27.75
2001-05-15,28.219998999999998
2001-05-16,29.02
2001-05-17,29.700001
2001-05-18,29.110001
2001-05-21,29.52
2001-05-22,29.549999
2001-05-23,29.4
2001-05-24,29.5
2001-05-25,28.790001
2001-05-29,28.469998999999998
2001-05-30,28.01
2001-05-31,28.23
2001-06-01,28.139999
2001-06-04,27.99
2001-06-05,28.370001000000002
2001-06-06,27.559998999999998
2001-06-07,27.459999
2001-06-08,27.280001000000002
2001-06-11,26.879998999999998
2001-06-12,26.620001000000002
2001-06-13,26.440001000000002
2001-06-14,26.01
2001-06-15,26.4
2001-06-18,26.41
2001-06-19,26.52
2001-06-20,26.25
2001-06-21,28.4
2001-06-22,28.57
2001-06-25,28.540001
2001-06-26,29.049999
2001-06-27,29.76
2001-06-28,30.209999
2001-06-29,30.700001
2001-07-02,30.700001
2001-07-03,30.690001000000002
2001-07-05,30.34
2001-07-06,29.4
2001-07-09,29.77
2001-07-10,29.75
2001-07-11,29.790001
2001-07-12,30.0
2001-07-13,30.77
2001-07-16,30.75
2001-07-17,31.559998999999998
2001-07-18,31.24
2001-07-19,32.299999
2001-07-20,31.780001000000002
2001-07-23,31.27
2001-07-24,30.6
2001-07-25,32.5
2001-07-26,33.700001
2001-07-27,32.990002000000004
2001-07-30,33.540001000000004
2001-07-31,33.400002
2001-08-01,32.82
2001-08-02,33.139998999999996
2001-08-03,32.75
2001-08-06,32.16
2001-08-07,31.76
2001-08-08,31.299999
2001-08-09,31.0
2001-08-10,31.65
2001-08-13,31.209999
2001-08-14,30.83
2001-08-15,30.459999
2001-08-16,30.51
2001-08-17,29.91
2001-08-20,30.360001
2001-08-21,30.559998999999998
2001-08-22,31.02
2001-08-23,32.529999
2001-08-24,33.0
2001-08-27,33.25
2001-08-28,31.879998999999998
2001-08-29,31.66
2001-08-30,31.120001000000002
2001-08-31,31.280001000000002
2001-09-04,30.85
2001-09-05,30.620001000000002
2001-09-06,30.459999
2001-09-07,29.049999
2001-09-10,28.52
2001-09-17,19.43
2001-09-18,19.57
2001-09-19,19.25
2001-09-20,18.049999
2001-09-21,19.059998999999998
2001-09-24,20.360001
2001-09-25,20.73
2001-09-26,21.91
2001-09-27,22.0
2001-09-28,22.02
2001-10-01,21.549999
2001-10-02,22.299999
2001-10-03,23.719998999999998
2001-10-04,23.17
2001-10-05,23.52
2001-10-08,22.030001000000002
2001-10-09,21.4
2001-10-10,22.35
2001-10-11,23.0
2001-10-12,23.299999
2001-10-15,22.690001000000002
2001-10-16,22.450001
2001-10-17,21.299999
2001-10-18,21.23
2001-10-19,20.610001
2001-10-22,21.0
2001-10-23,20.969998999999998
2001-10-24,20.75
2001-10-25,21.34
2001-10-26,21.139999
2001-10-29,20.799999
2001-10-30,21.51
2001-10-31,21.780001000000002
2001-11-01,22.65
2001-11-02,23.57
2001-11-05,23.940001000000002
2001-11-06,24.379998999999998
