Date,PSA
2012-06-05,133.669998
2012-06-06,136.529999
2012-06-07,136.559998
2012-06-08,138.71000700000002
2012-06-11,135.720001
2012-06-12,136.559998
2012-06-13,135.690002
2012-06-14,137.270004
2012-06-15,137.779999
2012-06-18,139.229996
2012-06-19,139.649994
2012-06-20,139.300003
2012-06-21,138.16000400000001
2012-06-22,137.990005
2012-06-25,137.75
2012-06-26,140.050003
2012-06-27,140.21000700000002
2012-06-28,140.970001
2012-06-29,144.41000400000001
2012-07-02,145.139999
2012-07-03,145.110001
2012-07-05,144.169998
2012-07-06,144.610001
2012-07-09,144.850006
2012-07-10,144.149994
2012-07-11,144.059998
2012-07-12,144.809998
2012-07-13,146.669998
2012-07-16,147.389999
2012-07-17,148.979996
2012-07-18,147.880005
2012-07-19,146.149994
2012-07-20,145.759995
2012-07-23,145.470001
2012-07-24,145.130005
2012-07-25,144.979996
2012-07-26,147.050003
2012-07-27,149.369995
2012-07-30,149.91000400000001
2012-07-31,148.949997
2012-08-01,148.619995
2012-08-02,148.809998
2012-08-03,147.899994
2012-08-06,146.309998
2012-08-07,145.529999
2012-08-08,145.08999599999999
2012-08-09,143.740005
2012-08-10,144.559998
2012-08-13,143.779999
2012-08-14,143.110001
2012-08-15,143.830002
2012-08-16,144.96000700000002
2012-08-17,145.389999
2012-08-20,142.580002
2012-08-21,142.470001
2012-08-22,142.470001
2012-08-23,141.300003
2012-08-24,142.679993
2012-08-27,142.479996
2012-08-28,143.610001
2012-08-29,143.66000400000001
2012-08-30,144.610001
2012-08-31,145.559998
2012-09-04,146.639999
2012-09-05,146.449997
2012-09-06,147.479996
2012-09-07,146.820007
2012-09-10,144.21000700000002
2012-09-11,144.029999
2012-09-12,145.630005
2012-09-13,147.580002
2012-09-14,148.770004
2012-09-17,147.690002
2012-09-18,145.66000400000001
2012-09-19,144.020004
2012-09-20,142.050003
2012-09-21,141.509995
2012-09-24,140.929993
2012-09-25,139.759995
2012-09-26,139.350006
2012-09-27,139.0
2012-09-28,139.169998
2012-10-01,138.96000700000002
2012-10-02,139.229996
2012-10-03,139.690002
2012-10-04,139.020004
2012-10-05,139.190002
2012-10-08,139.190002
2012-10-09,138.690002
2012-10-10,138.600006
2012-10-11,137.529999
2012-10-12,136.53999299999998
2012-10-15,137.259995
2012-10-16,137.809998
2012-10-17,137.199997
2012-10-18,137.720001
2012-10-19,138.020004
2012-10-22,136.880005
2012-10-23,137.110001
2012-10-24,137.940002
2012-10-25,137.169998
2012-10-26,136.559998
2012-10-31,138.630005
2012-11-01,139.880005
2012-11-02,140.300003
2012-11-05,140.03999299999998
2012-11-06,141.029999
2012-11-07,143.33999599999999
2012-11-08,141.919998
2012-11-09,145.699997
2012-11-12,145.279999
2012-11-13,146.850006
2012-11-14,145.0
2012-11-15,144.25
2012-11-16,143.860001
2012-11-19,144.940002
2012-11-20,144.529999
2012-11-21,144.28999299999998
2012-11-23,145.270004
2012-11-26,145.300003
2012-11-27,142.720001
2012-11-28,142.330002
2012-11-29,141.279999
2012-11-30,140.639999
2012-12-03,142.520004
2012-12-04,142.5
2012-12-05,141.550003
2012-12-06,141.66000400000001
2012-12-07,142.320007
2012-12-10,141.009995
2012-12-11,141.360001
2012-12-12,140.880005
2012-12-13,139.529999
2012-12-14,140.100006
2012-12-17,142.399994
2012-12-18,143.779999
2012-12-19,143.91000400000001
2012-12-20,146.139999
2012-12-21,145.229996
2012-12-24,145.869995
2012-12-26,144.380005
2012-12-27,144.369995
2012-12-28,143.46000700000002
2012-12-31,144.96000700000002
2013-01-02,146.08999599999999
2013-01-03,145.550003
2013-01-04,146.220001
2013-01-07,145.949997
2013-01-08,144.96000700000002
2013-01-09,145.490005
2013-01-10,146.279999
2013-01-11,147.050003
2013-01-14,146.309998
2013-01-15,147.669998
2013-01-16,147.96000700000002
2013-01-17,148.08999599999999
2013-01-18,150.259995
2013-01-22,150.919998
2013-01-23,150.820007
2013-01-24,151.729996
2013-01-25,152.699997
2013-01-28,153.440002
2013-01-29,154.220001
2013-01-30,153.820007
2013-01-31,153.929993
2013-02-01,155.5
2013-02-04,156.389999
2013-02-05,156.940002
2013-02-06,157.020004
2013-02-07,156.03999299999998
2013-02-08,157.399994
2013-02-11,156.850006
2013-02-12,157.130005
2013-02-13,156.080002
2013-02-14,154.199997
2013-02-15,151.259995
2013-02-19,152.720001
2013-02-20,152.46000700000002
2013-02-21,152.009995
2013-02-22,152.41000400000001
2013-02-25,149.979996
2013-02-26,151.139999
2013-02-27,151.83999599999999
2013-02-28,151.21000700000002
2013-03-01,151.949997
2013-03-04,152.75
2013-03-05,153.979996
2013-03-06,152.58999599999999
2013-03-07,150.46000700000002
2013-03-08,150.470001
2013-03-11,148.91000400000001
2013-03-12,147.0
2013-03-13,146.679993
2013-03-14,147.25
2013-03-15,148.25
2013-03-18,148.389999
2013-03-19,149.850006
2013-03-20,151.08999599999999
2013-03-21,150.770004
2013-03-22,150.71000700000002
2013-03-25,150.25
2013-03-26,151.449997
2013-03-27,151.199997
2013-03-28,152.320007
2013-04-01,152.389999
2013-04-02,152.919998
2013-04-03,152.220001
2013-04-04,154.380005
2013-04-05,155.100006
2013-04-08,156.729996
2013-04-09,157.149994
2013-04-10,157.08999599999999
2013-04-11,158.559998
2013-04-12,158.509995
2013-04-15,155.050003
2013-04-16,156.28999299999998
2013-04-17,156.28999299999998
2013-04-18,156.509995
2013-04-19,158.800003
2013-04-22,157.690002
2013-04-23,158.649994
2013-04-24,159.419998
2013-04-25,159.100006
2013-04-26,159.970001
2013-04-29,161.990005
2013-04-30,165.0
2013-05-01,164.899994
2013-05-02,165.880005
2013-05-03,166.479996
2013-05-06,166.759995
2013-05-07,166.889999
2013-05-08,165.529999
2013-05-09,164.619995
2013-05-10,164.270004
2013-05-13,165.350006
2013-05-14,164.639999
2013-05-15,167.169998
2013-05-16,165.199997
2013-05-17,167.449997
2013-05-20,166.929993
2013-05-21,167.720001
2013-05-22,162.990005
2013-05-23,160.059998
2013-05-24,162.58999599999999
2013-05-28,160.820007
2013-05-29,157.270004
2013-05-30,153.990005
2013-05-31,151.800003
2013-06-03,155.490005
2013-06-04,151.53999299999998
2013-06-05,150.889999
2013-06-06,153.91000400000001
2013-06-07,153.779999
2013-06-10,150.46000700000002
2013-06-11,148.990005
2013-06-12,147.71000700000002
2013-06-13,152.350006
2013-06-14,151.800003
2013-06-17,153.33999599999999
2013-06-18,152.399994
2013-06-19,149.199997
2013-06-20,145.899994
2013-06-21,149.729996
2013-06-24,149.199997
2013-06-25,150.800003
2013-06-26,151.550003
2013-06-27,154.100006
2013-06-28,153.330002
2013-07-01,151.770004
2013-07-02,154.679993
2013-07-03,153.259995
2013-07-05,152.869995
2013-07-08,152.860001
2013-07-09,155.240005
2013-07-10,155.259995
2013-07-11,159.369995
2013-07-12,159.080002
2013-07-15,159.71000700000002
2013-07-16,160.33999599999999
2013-07-17,161.699997
2013-07-18,162.949997
2013-07-19,162.53999299999998
2013-07-22,163.369995
2013-07-23,162.940002
2013-07-24,159.119995
2013-07-25,159.949997
2013-07-26,161.0
2013-07-29,159.58999599999999
2013-07-30,159.53999299999998
2013-07-31,159.220001
2013-08-01,161.279999
2013-08-02,160.729996
2013-08-05,162.179993
2013-08-06,162.169998
2013-08-07,162.669998
2013-08-08,161.470001
2013-08-09,163.149994
2013-08-12,161.880005
2013-08-13,160.169998
2013-08-14,159.570007
2013-08-15,157.429993
2013-08-16,153.949997
2013-08-19,153.33999599999999
2013-08-20,156.41000400000001
2013-08-21,157.100006
2013-08-22,157.320007
2013-08-23,157.679993
2013-08-26,155.429993
2013-08-27,153.809998
2013-08-28,152.649994
2013-08-29,152.809998
2013-08-30,152.669998
2013-09-03,152.399994
2013-09-04,152.550003
2013-09-05,151.259995
2013-09-06,153.020004
2013-09-09,156.899994
2013-09-10,157.869995
2013-09-11,157.130005
2013-09-12,155.940002
2013-09-13,156.029999
2013-09-16,157.600006
2013-09-17,158.53999299999998
2013-09-18,165.630005
2013-09-19,166.0
2013-09-20,163.830002
2013-09-23,162.240005
2013-09-24,160.470001
2013-09-25,162.270004
2013-09-26,163.009995
2013-09-27,162.58999599999999
2013-09-30,160.550003
2013-10-01,162.75
2013-10-02,163.71000700000002
2013-10-03,161.990005
2013-10-04,162.759995
2013-10-07,163.41000400000001
2013-10-08,161.83999599999999
2013-10-09,162.03999299999998
2013-10-10,166.320007
2013-10-11,168.41000400000001
2013-10-14,167.570007
2013-10-15,167.320007
2013-10-16,170.770004
2013-10-17,172.559998
2013-10-18,172.16000400000001
2013-10-21,170.740005
2013-10-22,171.429993
2013-10-23,171.470001
2013-10-24,171.880005
2013-10-25,174.259995
2013-10-28,172.369995
2013-10-29,169.619995
2013-10-30,167.630005
2013-10-31,166.970001
2013-11-01,168.990005
2013-11-04,168.649994
2013-11-05,165.229996
2013-11-06,164.669998
2013-11-07,161.190002
2013-11-08,159.91000400000001
2013-11-11,159.889999
2013-11-12,159.119995
2013-11-13,160.259995
2013-11-14,162.669998
2013-11-15,162.41000400000001
2013-11-18,159.5
2013-11-19,156.949997
2013-11-20,154.550003
2013-11-21,154.729996
2013-11-22,154.860001
2013-11-25,153.71000700000002
2013-11-26,152.649994
2013-11-27,154.190002
2013-11-29,152.699997
2013-12-02,152.800003
2013-12-03,150.419998
2013-12-04,151.929993
2013-12-05,151.149994
2013-12-06,154.0
2013-12-09,155.199997
2013-12-10,154.699997
2013-12-11,150.550003
2013-12-12,149.71000700000002
2013-12-13,149.53999299999998
2013-12-16,151.009995
2013-12-17,149.520004
2013-12-18,152.149994
2013-12-19,151.16000400000001
2013-12-20,151.820007
2013-12-23,151.550003
2013-12-24,151.600006
2013-12-26,151.149994
2013-12-27,151.119995
2013-12-30,151.570007
2013-12-31,150.520004
2014-01-02,148.949997
2014-01-03,150.110001
2014-01-06,150.029999
2014-01-07,149.860001
2014-01-08,150.130005
2014-01-09,153.050003
2014-01-10,154.259995
2014-01-13,153.96000700000002
2014-01-14,155.729996
2014-01-15,155.03999299999998
2014-01-16,156.009995
2014-01-17,154.970001
2014-01-21,155.029999
2014-01-22,155.320007
2014-01-23,154.46000700000002
2014-01-24,152.419998
2014-01-27,152.630005
2014-01-28,154.729996
2014-01-29,154.509995
2014-01-30,156.809998
2014-01-31,157.58999599999999
2014-02-03,155.860001
2014-02-04,158.570007
2014-02-05,157.899994
2014-02-06,158.41000400000001
2014-02-07,160.25
2014-02-10,162.050003
2014-02-11,163.380005
2014-02-12,163.509995
2014-02-13,164.520004
2014-02-14,165.75
2014-02-18,166.91000400000001
2014-02-19,166.449997
2014-02-20,166.71000700000002
2014-02-21,166.440002
2014-02-24,166.699997
2014-02-25,167.66000400000001
2014-02-26,167.110001
2014-02-27,166.53999299999998
2014-02-28,169.0
2014-03-03,168.690002
2014-03-04,170.889999
2014-03-05,171.169998
2014-03-06,169.330002
2014-03-07,167.550003
2014-03-10,167.029999
2014-03-11,167.809998
2014-03-12,166.800003
2014-03-13,167.149994
2014-03-14,168.169998
2014-03-17,168.100006
2014-03-18,168.360001
2014-03-19,166.889999
2014-03-20,167.58999599999999
2014-03-21,169.360001
2014-03-24,167.899994
2014-03-25,168.880005
2014-03-26,167.830002
2014-03-27,167.58999599999999
2014-03-28,168.029999
2014-03-31,168.490005
2014-04-01,169.490005
2014-04-02,169.949997
2014-04-03,169.320007
2014-04-04,169.550003
2014-04-07,169.779999
2014-04-08,171.369995
2014-04-09,170.130005
2014-04-10,169.320007
2014-04-11,168.479996
2014-04-14,169.479996
2014-04-15,170.899994
2014-04-16,172.070007
2014-04-17,172.279999
2014-04-21,173.16000400000001
2014-04-22,173.309998
2014-04-23,173.309998
2014-04-24,174.009995
2014-04-25,173.580002
2014-04-28,175.600006
2014-04-29,175.949997
2014-04-30,175.509995
2014-05-01,176.190002
2014-05-02,170.53999299999998
2014-05-05,171.929993
2014-05-06,170.860001
2014-05-07,173.199997
2014-05-08,171.5
2014-05-09,171.639999
2014-05-12,171.869995
2014-05-13,170.429993
2014-05-14,171.649994
2014-05-15,170.550003
2014-05-16,172.369995
2014-05-19,171.929993
2014-05-20,170.809998
2014-05-21,170.320007
2014-05-22,169.720001
2014-05-23,171.369995
2014-05-27,172.389999
2014-05-28,170.440002
2014-05-29,169.990005
2014-05-30,172.380005
2014-06-02,172.130005
2014-06-03,171.009995
2014-06-04,172.08999599999999
2014-06-05,174.600006
2014-06-06,172.830002
2014-06-09,171.330002
2014-06-10,171.600006
2014-06-11,169.929993
2014-06-12,169.429993
2014-06-13,169.529999
2014-06-16,168.990005
2014-06-17,169.779999
2014-06-18,170.860001
2014-06-19,171.360001
2014-06-20,172.119995
2014-06-23,171.279999
2014-06-24,170.949997
2014-06-25,169.699997
2014-06-26,169.350006
2014-06-27,172.169998
2014-06-30,171.350006
2014-07-01,172.080002
2014-07-02,171.630005
2014-07-03,170.869995
2014-07-07,170.669998
2014-07-08,170.520004
2014-07-09,170.550003
2014-07-10,171.259995
2014-07-11,171.309998
2014-07-14,172.139999
2014-07-15,172.179993
2014-07-16,172.479996
2014-07-17,171.979996
2014-07-18,173.21000700000002
2014-07-21,172.899994
2014-07-22,173.139999
2014-07-23,174.0
2014-07-24,175.149994
2014-07-25,173.669998
2014-07-28,175.490005
2014-07-29,174.520004
2014-07-30,175.259995
2014-07-31,171.610001
2014-08-01,172.699997
2014-08-04,172.740005
2014-08-05,171.119995
2014-08-06,172.800003
2014-08-07,172.28999299999998
2014-08-08,173.320007
2014-08-11,173.699997
2014-08-12,173.83999599999999
2014-08-13,175.720001
2014-08-14,175.46000700000002
2014-08-15,175.009995
2014-08-18,175.720001
2014-08-19,176.470001
2014-08-20,177.240005
2014-08-21,176.679993
2014-08-22,174.940002
2014-08-25,173.990005
2014-08-26,173.550003
2014-08-27,173.869995
2014-08-28,173.850006
2014-08-29,175.179993
2014-09-02,175.300003
2014-09-03,175.419998
2014-09-04,174.259995
2014-09-05,176.639999
2014-09-08,175.990005
2014-09-09,175.229996
2014-09-10,172.600006
2014-09-11,171.179993
2014-09-12,166.080002
2014-09-15,166.270004
2014-09-16,167.169998
2014-09-17,166.58999599999999
2014-09-18,165.119995
2014-09-19,164.96000700000002
2014-09-22,163.550003
2014-09-23,163.050003
2014-09-24,163.119995
2014-09-25,163.5
2014-09-26,164.990005
2014-09-29,165.919998
2014-09-30,165.83999599999999
2014-10-01,165.759995
2014-10-02,165.889999
2014-10-03,167.600006
2014-10-06,166.860001
2014-10-07,165.550003
2014-10-08,169.369995
2014-10-09,169.490005
2014-10-10,168.509995
2014-10-13,168.309998
2014-10-14,170.800003
2014-10-15,169.880005
2014-10-16,169.899994
2014-10-17,171.520004
2014-10-20,173.149994
2014-10-21,175.28999299999998
2014-10-22,176.21000700000002
2014-10-23,176.720001
2014-10-24,175.970001
2014-10-27,179.050003
2014-10-28,179.740005
2014-10-29,179.080002
2014-10-30,179.779999
2014-10-31,184.33999599999999
2014-11-03,186.570007
2014-11-04,186.649994
2014-11-05,187.050003
2014-11-06,186.570007
2014-11-07,186.28999299999998
2014-11-10,188.119995
2014-11-11,187.350006
2014-11-12,185.96000700000002
2014-11-13,187.03999299999998
2014-11-14,185.619995
2014-11-17,186.199997
2014-11-18,186.46000700000002
2014-11-19,183.919998
2014-11-20,183.979996
2014-11-21,185.479996
2014-11-24,185.179993
2014-11-25,185.399994
2014-11-26,186.630005
2014-11-28,187.630005
2014-12-01,186.259995
2014-12-02,185.979996
2014-12-03,186.130005
2014-12-04,185.5
2014-12-05,184.559998
2014-12-08,185.529999
2014-12-09,185.91000400000001
2014-12-10,185.66000400000001
2014-12-11,184.470001
2014-12-12,182.139999
2014-12-15,180.070007
2014-12-16,178.850006
2014-12-17,182.869995
2014-12-18,185.33999599999999
2014-12-19,184.949997
2014-12-22,188.5
2014-12-23,188.610001
2014-12-24,187.429993
2014-12-26,187.96000700000002
2014-12-29,189.350006
2014-12-30,188.619995
2014-12-31,184.850006
2015-01-02,187.229996
2015-01-05,188.110001
2015-01-06,191.320007
2015-01-07,195.240005
2015-01-08,197.899994
2015-01-09,198.5
2015-01-12,198.149994
2015-01-13,198.919998
2015-01-14,198.820007
2015-01-15,199.440002
2015-01-16,202.25
2015-01-20,202.580002
2015-01-21,201.009995
2015-01-22,205.220001
2015-01-23,202.75
2015-01-26,204.389999
2015-01-27,204.669998
2015-01-28,202.759995
2015-01-29,204.190002
2015-01-30,200.83999599999999
2015-02-02,201.75
2015-02-03,203.029999
2015-02-04,202.66000400000001
2015-02-05,206.759995
2015-02-06,204.470001
2015-02-09,202.600006
2015-02-10,203.679993
2015-02-11,202.830002
2015-02-12,203.78999299999998
2015-02-13,202.610001
2015-02-17,203.130005
2015-02-18,203.16000400000001
2015-02-19,198.78999299999998
2015-02-20,200.179993
2015-02-23,201.009995
2015-02-24,198.5
2015-02-25,198.279999
2015-02-26,196.759995
2015-02-27,197.220001
2015-03-02,197.550003
2015-03-03,196.919998
2015-03-04,195.179993
2015-03-05,195.600006
2015-03-06,188.149994
2015-03-09,187.96000700000002
2015-03-10,186.649994
2015-03-11,185.860001
2015-03-12,188.229996
2015-03-13,188.830002
2015-03-16,190.770004
2015-03-17,190.190002
2015-03-18,193.729996
2015-03-19,194.240005
2015-03-20,199.119995
2015-03-23,201.559998
2015-03-24,199.380005
2015-03-25,196.830002
2015-03-26,196.580002
2015-03-27,197.479996
2015-03-30,199.190002
2015-03-31,197.139999
2015-04-01,195.949997
2015-04-02,197.309998
2015-04-06,199.369995
2015-04-07,197.050003
2015-04-08,197.0
2015-04-09,194.130005
2015-04-10,193.690002
2015-04-13,191.449997
2015-04-14,192.070007
2015-04-15,190.949997
2015-04-16,191.610001
2015-04-17,190.070007
2015-04-20,191.58999599999999
2015-04-21,191.639999
2015-04-22,192.809998
2015-04-23,193.03999299999998
2015-04-24,193.600006
2015-04-27,193.179993
2015-04-28,192.509995
2015-04-29,188.570007
2015-04-30,187.91000400000001
2015-05-01,190.130005
2015-05-04,191.149994
2015-05-05,187.550003
2015-05-06,187.360001
2015-05-07,191.809998
2015-05-08,196.529999
2015-05-11,194.16000400000001
2015-05-12,196.190002
2015-05-13,193.229996
2015-05-14,197.380005
2015-05-15,200.070007
2015-05-18,199.479996
2015-05-19,197.149994
2015-05-20,196.149994
2015-05-21,194.850006
2015-05-22,195.08999599999999
2015-05-26,193.83999599999999
2015-05-27,196.179993
2015-05-28,195.520004
2015-05-29,193.53999299999998
2015-06-01,196.320007
2015-06-02,195.16000400000001
2015-06-03,193.020004
2015-06-04,191.690002
2015-06-05,188.199997
2015-06-08,186.940002
2015-06-09,185.940002
2015-06-10,187.229996
2015-06-11,186.869995
2015-06-12,186.720001
2015-06-15,185.600006
2015-06-16,187.639999
2015-06-17,188.869995
2015-06-18,192.46000700000002
2015-06-19,191.020004
2015-06-22,188.33999599999999
2015-06-23,186.679993
2015-06-24,184.96000700000002
2015-06-25,183.619995
2015-06-26,185.449997
2015-06-29,182.979996
2015-06-30,184.369995
2015-07-01,187.070007
2015-07-02,187.240005
2015-07-06,188.380005
2015-07-07,192.679993
2015-07-08,193.279999
2015-07-09,193.729996
2015-07-10,196.130005
2015-07-13,196.699997
2015-07-14,197.679993
2015-07-15,198.75
2015-07-16,200.190002
2015-07-17,198.399994
2015-07-20,200.139999
2015-07-21,200.830002
2015-07-22,201.490005
2015-07-23,201.100006
2015-07-24,201.929993
2015-07-27,202.919998
2015-07-28,203.41000400000001
2015-07-29,202.929993
2015-07-30,203.020004
2015-07-31,205.179993
2015-08-03,205.520004
2015-08-04,205.380005
2015-08-05,205.630005
2015-08-06,207.490005
2015-08-07,208.809998
2015-08-10,207.449997
2015-08-11,209.100006
2015-08-12,210.52999900000003
2015-08-13,212.55000299999998
2015-08-14,213.729996
2015-08-17,215.350006
2015-08-18,216.850006
2015-08-19,216.86000099999998
2015-08-20,215.309998
2015-08-21,212.50999500000003
2015-08-24,202.21000700000002
2015-08-25,196.96000700000002
2015-08-26,203.199997
2015-08-27,208.009995
2015-08-28,206.16000400000001
2015-08-31,201.270004
2015-09-01,199.0
2015-09-02,202.350006
2015-09-03,203.25
2015-09-04,199.550003
2015-09-08,203.880005
2015-09-09,200.240005
2015-09-10,200.21000700000002
2015-09-11,202.190002
2015-09-14,201.679993
2015-09-15,203.919998
2015-09-16,205.470001
2015-09-17,207.41000400000001
2015-09-18,206.970001
2015-09-21,209.520004
2015-09-22,207.240005
2015-09-23,208.399994
2015-09-24,205.66000400000001
2015-09-25,209.259995
2015-09-28,207.169998
2015-09-29,209.259995
2015-09-30,211.63000499999998
2015-10-01,213.94999700000002
2015-10-02,216.210007
2015-10-05,220.11000099999998
2015-10-06,217.149994
2015-10-07,217.08999599999999
2015-10-08,218.75999500000003
2015-10-09,217.17999300000002
2015-10-12,219.270004
2015-10-13,217.059998
2015-10-14,217.05000299999998
2015-10-15,219.57000699999998
2015-10-16,221.309998
2015-10-19,225.919998
2015-10-20,227.13999900000002
2015-10-21,227.42999300000002
2015-10-22,230.02999900000003
2015-10-23,229.899994
2015-10-26,230.61000099999998
2015-10-27,232.940002
2015-10-28,231.600006
2015-10-29,228.899994
2015-10-30,229.460007
2015-11-02,235.25999500000003
2015-11-03,233.66000400000001
2015-11-04,231.649994
2015-11-05,232.100006
2015-11-06,227.149994
2015-11-09,227.11000099999998
2015-11-10,229.36999500000002
2015-11-11,228.83999599999999
2015-11-12,228.42999300000002
2015-11-13,226.25999500000003
2015-11-16,229.330002
2015-11-17,231.41000400000001
2015-11-18,232.729996
2015-11-19,234.309998
2015-11-20,236.67999300000002
2015-11-23,237.039993
2015-11-24,237.830002
2015-11-25,239.33999599999999
2015-11-27,240.80000299999998
2015-11-30,240.059998
2015-12-01,243.11000099999998
2015-12-02,240.149994
2015-12-03,236.830002
2015-12-04,241.899994
2015-12-07,243.149994
2015-12-08,246.19999700000002
2015-12-09,242.75999500000003
2015-12-10,240.899994
2015-12-11,241.97000099999997
2015-12-14,249.08999599999999
2015-12-15,246.809998
2015-12-16,249.83999599999999
2015-12-17,247.559998
2015-12-18,248.74000499999997
2015-12-21,250.63999900000002
2015-12-22,248.49000499999997
2015-12-23,248.63000499999998
2015-12-24,248.25
2015-12-28,251.169998
2015-12-29,252.210007
2015-12-30,250.460007
2015-12-31,247.69999700000002
2016-01-04,244.36999500000002
2016-01-05,251.270004
2016-01-06,251.669998
2016-01-07,249.05000299999998
2016-01-08,247.229996
2016-01-11,249.669998
2016-01-12,250.169998
2016-01-13,249.350006
2016-01-14,249.729996
2016-01-15,248.55000299999998
2016-01-19,250.440002
2016-01-20,240.289993
2016-01-21,241.059998
2016-01-22,247.729996
2016-01-25,247.50999500000003
2016-01-26,253.47000099999997
2016-01-27,248.17999300000002
2016-01-28,249.059998
2016-01-29,253.559998
2016-02-01,254.080002
2016-02-02,255.22000099999997
2016-02-03,253.11000099999998
2016-02-04,246.22000099999997
2016-02-05,237.13000499999998
2016-02-08,228.979996
2016-02-09,232.919998
2016-02-10,235.86999500000002
2016-02-11,234.830002
2016-02-12,233.61000099999998
2016-02-16,238.17999300000002
2016-02-17,246.11000099999998
2016-02-18,246.72000099999997
2016-02-19,251.97000099999997
2016-02-22,253.63999900000002
2016-02-23,253.72000099999997
2016-02-24,249.919998
2016-02-25,255.100006
2016-02-26,254.039993
2016-02-29,249.49000499999997
2016-03-01,254.899994
2016-03-02,256.170013
2016-03-03,253.210007
2016-03-04,249.94999700000002
2016-03-07,250.57000699999998
2016-03-08,248.919998
2016-03-09,249.88999900000002
2016-03-10,250.0
2016-03-11,256.820007
2016-03-14,259.709991
2016-03-15,263.51001
2016-03-16,268.02999900000003
2016-03-17,269.75
2016-03-18,269.450012
2016-03-21,264.26001
2016-03-22,263.899994
2016-03-23,265.200012
2016-03-24,266.679993
2016-03-28,269.859985
2016-03-29,274.51001
2016-03-30,273.209991
2016-03-31,275.829987
2016-04-01,275.519989
2016-04-04,276.269989
2016-04-05,273.850006
2016-04-06,273.730011
2016-04-07,273.829987
2016-04-08,274.049988
2016-04-11,272.25
2016-04-12,276.160004
2016-04-13,271.910004
2016-04-14,267.149994
2016-04-15,267.940002
2016-04-18,272.600006
2016-04-19,263.480011
2016-04-20,262.790009
2016-04-21,255.08999599999999
2016-04-22,256.940002
2016-04-25,258.48999
2016-04-26,256.809998
2016-04-27,248.210007
2016-04-28,249.00999500000003
2016-04-29,244.809998
2016-05-02,252.57000699999998
2016-05-03,253.25
2016-05-04,257.480011
2016-05-05,260.059998
2016-05-06,263.309998
2016-05-09,264.77999900000003
2016-05-10,264.940002
2016-05-11,259.27999900000003
2016-05-12,264.690002
2016-05-13,261.890015
2016-05-16,264.97000099999997
2016-05-17,258.23999
2016-05-18,253.82000699999998
2016-05-19,249.80000299999998
2016-05-20,252.38000499999998
2016-05-23,251.86999500000002
2016-05-24,254.38999900000002
2016-05-25,253.33999599999999
2016-05-26,254.13999900000002
2016-05-27,255.229996
2016-05-31,253.710007
2016-06-01,256.790009
2016-06-02,257.980011
2016-06-03,260.26001
2016-06-06,257.410004
2016-06-07,255.690002
2016-06-08,252.0
2016-06-09,245.42999300000002
2016-06-10,241.789993
2016-06-13,240.350006
2016-06-14,238.11999500000002
2016-06-15,243.42999300000002
2016-06-16,244.330002
2016-06-17,241.33999599999999
2016-06-20,240.94999700000002
2016-06-21,241.11999500000002
2016-06-22,240.13000499999998
2016-06-23,241.0
2016-06-24,241.32000699999998
2016-06-27,250.210007
2016-06-28,253.13999900000002
2016-06-29,254.00999500000003
2016-06-30,255.58999599999999
2016-07-01,253.83999599999999
2016-07-05,259.73999
2016-07-06,258.130005
2016-07-07,253.77999900000003
2016-07-08,257.339996
2016-07-11,256.559998
2016-07-12,255.80000299999998
2016-07-13,256.450012
2016-07-14,254.07000699999998
2016-07-15,251.61999500000002
2016-07-18,251.25
2016-07-19,252.13999900000002
2016-07-20,251.919998
2016-07-21,251.649994
2016-07-22,253.74000499999997
2016-07-25,251.960007
2016-07-26,250.42999300000002
2016-07-27,248.17999300000002
2016-07-28,238.61999500000002
2016-07-29,238.919998
2016-08-01,238.97000099999997
2016-08-02,234.350006
2016-08-03,233.44999700000002
2016-08-04,230.55000299999998
2016-08-05,232.75999500000003
2016-08-08,230.5
2016-08-09,231.83999599999999
2016-08-10,232.270004
2016-08-11,230.830002
2016-08-12,230.169998
2016-08-15,229.08999599999999
2016-08-16,227.539993
2016-08-17,227.899994
2016-08-18,226.74000499999997
2016-08-19,224.02999900000003
2016-08-22,226.77999900000003
2016-08-23,226.50999500000003
2016-08-24,223.92999300000002
2016-08-25,225.74000499999997
2016-08-26,224.0
2016-08-29,225.74000499999997
2016-08-30,223.770004
2016-08-31,223.940002
2016-09-01,226.11000099999998
2016-09-02,226.789993
2016-09-06,224.36999500000002
2016-09-07,225.92999300000002
2016-09-08,223.0
2016-09-09,218.580002
2016-09-12,219.0
2016-09-13,214.75
2016-09-14,215.100006
2016-09-15,214.80000299999998
2016-09-16,214.960007
2016-09-19,216.07000699999998
2016-09-20,216.83999599999999
2016-09-21,217.52999900000003
2016-09-22,221.80000299999998
2016-09-23,222.11999500000002
2016-09-26,223.94999700000002
2016-09-27,222.940002
2016-09-28,225.830002
2016-09-29,224.99000499999997
2016-09-30,223.13999900000002
2016-10-03,216.559998
2016-10-04,212.66000400000001
2016-10-05,208.889999
2016-10-06,211.24000499999997
2016-10-07,212.05000299999998
2016-10-10,211.58999599999999
2016-10-11,209.72000099999997
2016-10-12,212.770004
2016-10-13,214.229996
2016-10-14,214.19999700000002
2016-10-17,215.11000099999998
2016-10-18,215.830002
2016-10-19,215.190002
2016-10-20,214.11999500000002
2016-10-21,211.05000299999998
2016-10-24,211.5
2016-10-25,212.350006
2016-10-26,213.27999900000003
